match_id,team,player,tackles,interceptions,pressures,blocks,clearances,ball_recoveries,fouls_committed,duels_won,total_duels,defensive_third_actions,middle_third_actions,attacking_third_actions,high_turnovers,total_defensive_actions,duel_win_pct,pressure_pct,tackle_interception_pct,high_turnover_pct,attacking_third_pct,defensive_profile
3817887,Mumbai City,Amey Ganesh Ranawade,0.0,1.0,12.0,4.0,3.0,2.0,0.0,1.0,4.0,11.0,11.0,4.0,2.0,17.0,25.0,70.59,5.88,11.76,15.38,Protector
3895067,Darmstadt 98,Christoph Klarer,0.0,0.0,15.0,2.0,3.0,3.0,3.0,2.0,6.0,26.0,5.0,1.0,0.0,17.0,33.33,88.24,0.0,0.0,3.12,Balanced Defender
3895067,Darmstadt 98,Matthias Bader,0.0,0.0,16.0,1.0,1.0,7.0,0.0,2.0,7.0,22.0,10.0,0.0,0.0,17.0,28.57,94.12,0.0,0.0,0.0,Balanced Defender
3813288,Hyderabad,Akash Mishra,0.0,2.0,14.0,1.0,2.0,8.0,0.0,0.0,2.0,14.0,11.0,4.0,1.0,17.0,0.0,82.35,11.76,5.88,13.79,Balanced Defender
3895275,Bayer Leverkusen,Exequiel Alejandro Palacios,0.0,2.0,13.0,2.0,1.0,7.0,1.0,2.0,3.0,12.0,10.0,7.0,4.0,17.0,66.67,76.47,11.76,23.53,24.14,Dominant Duelist
3802802,Stade de Reims,Dion Lopy,0.0,0.0,17.0,0.0,0.0,2.0,2.0,0.0,1.0,7.0,11.0,4.0,1.0,17.0,0.0,100.0,0.0,5.88,18.18,Balanced Defender
3817868,Bengaluru,Bruno Edgar Silva Almeida,0.0,3.0,12.0,2.0,2.0,6.0,3.0,0.0,0.0,10.0,14.0,4.0,1.0,17.0,0.0,70.59,17.65,5.88,14.29,Balanced Defender
3817899,Jamshedpur,Pronay Halder,0.0,0.0,16.0,1.0,0.0,3.0,4.0,0.0,1.0,4.0,10.0,11.0,1.0,17.0,0.0,94.12,0.0,5.88,44.0,Balanced Defender
3817895,Chennaiyin,Edwin Sydney Vanspaul,0.0,0.0,16.0,1.0,0.0,3.0,1.0,0.0,3.0,8.0,12.0,4.0,1.0,17.0,0.0,94.12,0.0,5.88,16.67,Balanced Defender
3837896,Paris Saint-Germain,Nuno Mendes,0.0,1.0,16.0,0.0,0.0,7.0,0.0,0.0,4.0,6.0,15.0,7.0,3.0,17.0,0.0,94.12,5.88,17.65,25.0,Balanced Defender
3813270,Mumbai City,Ahmed Jahouh,0.0,2.0,12.0,3.0,1.0,7.0,3.0,1.0,5.0,10.0,17.0,6.0,2.0,17.0,20.0,70.59,11.76,11.76,18.18,Balanced Defender
3802690,Paris Saint-Germain,Ander Herrera Agüera,0.0,4.0,12.0,1.0,1.0,5.0,0.0,1.0,4.0,8.0,15.0,4.0,4.0,17.0,25.0,70.59,23.53,23.53,14.81,Balanced Defender
3813305,Kerala Blasters,Lalthathanga Khawlhring,0.0,1.0,14.0,2.0,1.0,4.0,1.0,0.0,3.0,6.0,17.0,3.0,0.0,17.0,0.0,82.35,5.88,0.0,11.54,Balanced Defender
3895309,Borussia Dortmund,Mats Hummels,0.0,1.0,15.0,1.0,7.0,4.0,0.0,0.0,8.0,27.0,6.0,3.0,1.0,17.0,0.0,88.24,5.88,5.88,8.33,Protector
3817848,Goa,Seriton Fernandes,0.0,2.0,14.0,1.0,1.0,6.0,2.0,1.0,4.0,8.0,18.0,4.0,2.0,17.0,25.0,82.35,11.76,11.76,13.33,Balanced Defender
3817866,Kerala Blasters,Soraisham Sandeep Singh,0.0,3.0,11.0,3.0,3.0,6.0,2.0,1.0,2.0,17.0,11.0,2.0,1.0,17.0,50.0,64.71,17.65,5.88,6.67,Balanced Defender
3837659,Paris Saint-Germain,Sergio Ramos García,0.0,2.0,14.0,1.0,1.0,3.0,5.0,1.0,3.0,15.0,9.0,5.0,2.0,17.0,33.33,82.35,11.76,11.76,17.24,Balanced Defender
3813302,Jamshedpur,Eli Sabia Filho,0.0,2.0,14.0,1.0,4.0,7.0,0.0,0.0,3.0,12.0,19.0,0.0,0.0,17.0,0.0,82.35,11.76,0.0,0.0,Balanced Defender
3895086,FC Heidenheim,Jonas Föhrenbach,0.0,1.0,14.0,2.0,1.0,3.0,2.0,0.0,1.0,16.0,6.0,2.0,0.0,17.0,0.0,82.35,5.88,0.0,8.33,Balanced Defender
3895266,Bayer Leverkusen,Exequiel Alejandro Palacios,0.0,1.0,14.0,2.0,0.0,9.0,0.0,2.0,2.0,6.0,11.0,11.0,6.0,17.0,100.0,82.35,5.88,35.29,39.29,Aggressive Presser
3837987,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,0.0,14.0,3.0,1.0,5.0,0.0,0.0,3.0,5.0,11.0,10.0,3.0,17.0,0.0,82.35,0.0,17.65,38.46,Balanced Defender
3817852,Chennaiyin,Khumanthem Ninthoinganba Meetei,0.0,4.0,10.0,3.0,1.0,5.0,0.0,0.0,0.0,10.0,8.0,5.0,3.0,17.0,0.0,58.82,23.53,17.65,21.74,Balanced Defender
3802904,Paris Saint-Germain,Leandro Daniel Paredes,0.0,2.0,13.0,2.0,0.0,5.0,0.0,2.0,3.0,10.0,6.0,9.0,4.0,17.0,66.67,76.47,11.76,23.53,36.0,Dominant Duelist
3837727,OGC Nice,Aaron Ramsey,0.0,0.0,17.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,13.0,4.0,0.0,17.0,0.0,100.0,0.0,0.0,18.18,Balanced Defender
3827337,Jamshedpur,Mohammad Mobashir Rahman,0.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,6.0,6.0,1.0,17.0,33.33,88.24,5.88,5.88,26.09,Balanced Defender
3817901,Jamshedpur,Laldinliana Renthlei,0.0,4.0,13.0,0.0,4.0,2.0,1.0,1.0,2.0,16.0,7.0,3.0,0.0,17.0,50.0,76.47,23.53,0.0,11.54,Balanced Defender
3817860,Hyderabad,Sahil Tavora,0.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0,14.0,1.0,1.0,17.0,0.0,88.24,5.88,5.88,4.55,Balanced Defender
3837876,Paris Saint-Germain,Juan Bernat Velasco,0.0,1.0,13.0,3.0,3.0,3.0,0.0,0.0,2.0,11.0,13.0,1.0,3.0,17.0,0.0,76.47,5.88,17.65,4.0,Balanced Defender
3817900,Chennaiyin,Ariel Borysiuk,0.0,1.0,14.0,2.0,3.0,7.0,3.0,2.0,3.0,20.0,11.0,2.0,0.0,17.0,66.67,82.35,5.88,0.0,6.06,Dominant Duelist
3813277,Hyderabad,Joel Joseph Chianese,0.0,0.0,14.0,3.0,0.0,2.0,2.0,0.0,4.0,0.0,13.0,12.0,2.0,17.0,0.0,82.35,0.0,11.76,48.0,Balanced Defender
3817869,Hyderabad,Souvik Chakrabarti,0.0,2.0,14.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,15.0,4.0,0.0,17.0,50.0,82.35,11.76,0.0,18.18,Balanced Defender
3895153,Bayer Leverkusen,Alejandro Grimaldo García,0.0,0.0,17.0,0.0,1.0,1.0,1.0,1.0,2.0,10.0,6.0,6.0,1.0,17.0,50.0,100.0,0.0,5.88,27.27,Balanced Defender
3817871,NorthEast United,Mohammed Irshad,0.0,0.0,15.0,2.0,0.0,3.0,1.0,0.0,2.0,5.0,16.0,2.0,0.0,17.0,0.0,88.24,0.0,0.0,8.7,Balanced Defender
3813299,Hyderabad,Akash Mishra,0.0,3.0,11.0,3.0,4.0,8.0,0.0,2.0,4.0,18.0,12.0,3.0,3.0,17.0,50.0,64.71,17.65,17.65,9.09,Protector
3817851,Kerala Blasters,Hormipam Ruivah,0.0,8.0,8.0,1.0,7.0,4.0,2.0,0.0,3.0,23.0,9.0,1.0,2.0,17.0,0.0,47.06,47.06,11.76,3.03,Protector
3837659,Montpellier,Wahbi Khazri,0.0,2.0,14.0,1.0,1.0,5.0,2.0,0.0,4.0,11.0,12.0,6.0,1.0,17.0,0.0,82.35,11.76,5.88,20.69,Balanced Defender
3827338,ATK Mohun Bagan,Roy Krishna,0.0,0.0,16.0,1.0,2.0,1.0,2.0,0.0,3.0,6.0,13.0,6.0,1.0,17.0,0.0,94.12,0.0,5.88,24.0,Balanced Defender
3895286,Hoffenheim,Anton Stach,0.0,5.0,10.0,2.0,8.0,2.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,17.0,0.0,58.82,29.41,0.0,0.0,Protector
3817855,Kerala Blasters,Soraisham Sandeep Singh,0.0,0.0,13.0,4.0,3.0,6.0,2.0,0.0,5.0,16.0,14.0,3.0,0.0,17.0,0.0,76.47,0.0,0.0,9.09,Protector
3813310,East Bengal,Hira Mondal,0.0,2.0,13.0,2.0,11.0,1.0,1.0,0.0,3.0,25.0,8.0,0.0,0.0,17.0,0.0,76.47,11.76,0.0,0.0,Protector
3817870,Goa,Eduardo Bedia Peláez,0.0,2.0,15.0,0.0,4.0,2.0,5.0,0.0,3.0,13.0,16.0,2.0,1.0,17.0,0.0,88.24,11.76,5.88,6.45,Balanced Defender
3895202,RB Leipzig,Daniel Olmo Carvajal,0.0,2.0,15.0,0.0,0.0,4.0,1.0,1.0,5.0,5.0,12.0,10.0,2.0,17.0,20.0,88.24,11.76,11.76,37.04,Balanced Defender
3813269,Odisha,Lalruatthara Lalruatthara,0.0,3.0,11.0,3.0,0.0,10.0,3.0,0.0,2.0,22.0,8.0,2.0,1.0,17.0,0.0,64.71,17.65,5.88,6.25,Balanced Defender
3813302,Jamshedpur,Mohammad Mobashir Rahman,0.0,1.0,15.0,1.0,2.0,7.0,1.0,0.0,0.0,4.0,17.0,6.0,4.0,17.0,0.0,88.24,5.88,23.53,22.22,Balanced Defender
3802818,Lorient,Julien Laporte,0.0,4.0,10.0,3.0,3.0,1.0,1.0,2.0,3.0,23.0,2.0,0.0,0.0,17.0,66.67,58.82,23.53,0.0,0.0,Dominant Duelist
3813273,Odisha,Isaac Vanmalsawma Chhakchhuak,0.0,1.0,16.0,0.0,0.0,4.0,0.0,1.0,2.0,7.0,13.0,3.0,3.0,17.0,50.0,94.12,5.88,17.65,13.04,Balanced Defender
3813271,Kerala Blasters,Chencho Gyeltshen,0.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,7.0,6.0,0.0,17.0,33.33,94.12,5.88,0.0,28.57,Balanced Defender
3837717,Lyon,Corentin Tolisso,0.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,7.0,3.0,0.0,17.0,0.0,88.24,0.0,0.0,15.79,Balanced Defender
3813308,Goa,Iván Garrido González,0.0,7.0,8.0,2.0,6.0,8.0,1.0,0.0,3.0,25.0,9.0,1.0,1.0,17.0,0.0,47.06,41.18,5.88,2.86,Protector
3827767,Kerala Blasters,Soraisham Sandeep Singh,0.0,1.0,14.0,2.0,5.0,7.0,1.0,0.0,5.0,21.0,12.0,2.0,0.0,17.0,0.0,82.35,5.88,0.0,5.71,Protector
3813309,Chennaiyin,Lallianzuala Chhangte,0.0,1.0,13.0,3.0,1.0,5.0,1.0,0.0,3.0,13.0,9.0,5.0,1.0,17.0,0.0,76.47,5.88,5.88,18.52,Balanced Defender
3813272,Goa,Mohamed Ali,0.0,1.0,12.0,4.0,7.0,4.0,2.0,0.0,5.0,22.0,9.0,4.0,3.0,17.0,0.0,70.59,5.88,17.65,11.43,Protector
3817900,Chennaiyin,Keisham Reagan Singh,0.0,1.0,14.0,2.0,2.0,2.0,0.0,0.0,3.0,17.0,6.0,1.0,2.0,17.0,0.0,82.35,5.88,11.76,4.17,Balanced Defender
3895244,FC Heidenheim,Benedikt Gimber,0.0,1.0,15.0,1.0,4.0,0.0,2.0,1.0,1.0,12.0,12.0,0.0,0.0,17.0,100.0,88.24,5.88,0.0,0.0,Dominant Duelist
3817900,Jamshedpur,Eli Sabia Filho,0.0,2.0,10.0,5.0,8.0,7.0,2.0,0.0,4.0,19.0,14.0,5.0,1.0,17.0,0.0,58.82,11.76,5.88,13.16,Protector
3813317,East Bengal,Bikash Jairu,0.0,4.0,12.0,1.0,0.0,4.0,2.0,0.0,1.0,5.0,11.0,8.0,2.0,17.0,0.0,70.59,23.53,11.76,33.33,Balanced Defender
3895134,Hoffenheim,Marius Bülter,0.0,1.0,16.0,0.0,1.0,3.0,3.0,0.0,1.0,10.0,11.0,4.0,2.0,17.0,0.0,94.12,5.88,11.76,16.0,Balanced Defender
3895220,Darmstadt 98,Matej Maglica,0.0,1.0,13.0,3.0,4.0,2.0,2.0,2.0,4.0,19.0,10.0,0.0,0.0,17.0,50.0,76.47,5.88,0.0,0.0,Protector
3817850,Jamshedpur,Laldinliana Renthlei,0.0,0.0,13.0,4.0,5.0,12.0,3.0,0.0,3.0,20.0,16.0,4.0,3.0,17.0,0.0,76.47,0.0,17.65,10.0,Protector
3837876,Paris Saint-Germain,Presnel Kimpembe,0.0,1.0,13.0,3.0,2.0,0.0,3.0,0.0,3.0,14.0,10.0,1.0,0.0,17.0,0.0,76.47,5.88,0.0,4.0,Balanced Defender
3803000,Paris Saint-Germain,Idrissa Gana Gueye,0.0,0.0,16.0,1.0,1.0,7.0,1.0,2.0,4.0,8.0,10.0,12.0,4.0,17.0,50.0,94.12,0.0,23.53,40.0,Balanced Defender
3837998,Auxerre,Akim Zedadka,0.0,0.0,15.0,2.0,2.0,3.0,2.0,0.0,1.0,9.0,12.0,4.0,2.0,17.0,0.0,88.24,0.0,11.76,16.0,Balanced Defender
3817860,Hyderabad,Aniket Anil Jadhav,0.0,1.0,15.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,9.0,13.0,3.0,17.0,0.0,88.24,5.88,17.65,54.17,Balanced Defender
3895180,Eintracht Frankfurt,Fares Chaïbi,0.0,0.0,16.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,12.0,15.0,3.0,17.0,0.0,94.12,0.0,17.65,55.56,Balanced Defender
3895121,Freiburg,Merlin Röhl,0.0,0.0,16.0,1.0,0.0,3.0,1.0,0.0,5.0,9.0,14.0,3.0,0.0,17.0,0.0,94.12,0.0,0.0,11.54,Balanced Defender
3813312,ATK Mohun Bagan,Joni Ensio Kauko,0.0,1.0,15.0,1.0,2.0,4.0,1.0,1.0,3.0,7.0,16.0,4.0,0.0,17.0,33.33,88.24,5.88,0.0,14.81,Balanced Defender
3813283,Chennaiyin,Łukasz Gikiewicz,0.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,6.0,12.0,2.0,17.0,0.0,88.24,5.88,11.76,54.55,Balanced Defender
3817862,Odisha,Jonathas Cristian de Jesus,0.0,2.0,13.0,2.0,2.0,4.0,2.0,0.0,2.0,5.0,12.0,10.0,3.0,17.0,0.0,76.47,11.76,17.65,37.04,Balanced Defender
3813300,Odisha,Francisco Javier Hernández González,0.0,2.0,12.0,3.0,2.0,6.0,0.0,0.0,4.0,4.0,11.0,14.0,2.0,17.0,0.0,70.59,11.76,11.76,48.28,Balanced Defender
3817897,Hyderabad,Akash Mishra,0.0,3.0,8.0,6.0,2.0,3.0,0.0,0.0,4.0,19.0,7.0,0.0,3.0,17.0,0.0,47.06,17.65,17.65,0.0,Protector
3802904,Bordeaux,Sékou Mara,0.0,1.0,16.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,8.0,1.0,17.0,66.67,94.12,5.88,5.88,40.0,Dominant Duelist
3895182,Bayer Leverkusen,Jeremie Frimpong,0.0,0.0,13.0,4.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,8.0,1.0,17.0,0.0,76.47,0.0,5.88,34.78,Balanced Defender
3837876,Lille,Bafodé Diakité,0.0,2.0,14.0,1.0,0.0,2.0,4.0,1.0,3.0,7.0,12.0,7.0,0.0,17.0,33.33,82.35,11.76,0.0,26.92,Balanced Defender
3813313,ATK Mohun Bagan,Liston Colaco,0.0,1.0,15.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,8.0,1.0,17.0,0.0,88.24,5.88,5.88,40.0,Balanced Defender
3813281,Chennaiyin,Vladimir Koman Jr.,0.0,0.0,16.0,1.0,1.0,12.0,1.0,2.0,5.0,10.0,22.0,4.0,6.0,17.0,40.0,94.12,0.0,35.29,11.11,Aggressive Presser
3813302,NorthEast United,Provat Lakra,0.0,2.0,15.0,0.0,5.0,4.0,2.0,2.0,4.0,27.0,4.0,1.0,0.0,17.0,50.0,88.24,11.76,0.0,3.12,Balanced Defender
3895202,Bayer Leverkusen,Nathan Tella,0.0,0.0,14.0,3.0,1.0,1.0,2.0,2.0,5.0,10.0,7.0,9.0,0.0,17.0,40.0,82.35,0.0,0.0,34.62,Balanced Defender
3813271,Kerala Blasters,Álvaro Vázquez García,0.0,0.0,16.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,8.0,11.0,0.0,17.0,0.0,94.12,0.0,0.0,52.38,Balanced Defender
3817849,Bengaluru,Alan Henrique Costa,0.0,2.0,11.0,4.0,5.0,0.0,1.0,0.0,3.0,15.0,11.0,0.0,0.0,17.0,0.0,64.71,11.76,0.0,0.0,Protector
3817891,Bengaluru,Banana Yaya,0.0,3.0,12.0,2.0,7.0,3.0,1.0,0.0,2.0,16.0,14.0,0.0,0.0,17.0,0.0,70.59,17.65,0.0,0.0,Protector
3813268,Jamshedpur,Jitendra Singh,0.0,2.0,13.0,2.0,4.0,5.0,0.0,1.0,3.0,11.0,12.0,6.0,3.0,17.0,33.33,76.47,11.76,17.65,20.69,Balanced Defender
3802676,Lens,Jonathan Gradit,0.0,4.0,10.0,3.0,2.0,4.0,1.0,1.0,3.0,23.0,4.0,0.0,0.0,17.0,33.33,58.82,23.53,0.0,0.0,Balanced Defender
3813268,Jamshedpur,Seminlen Doungel,0.0,1.0,13.0,3.0,0.0,4.0,1.0,1.0,3.0,8.0,8.0,9.0,2.0,17.0,33.33,76.47,5.88,11.76,36.0,Balanced Defender
3817859,Jamshedpur,Eli Sabia Filho,0.0,2.0,11.0,4.0,3.0,3.0,2.0,1.0,2.0,17.0,8.0,2.0,1.0,17.0,50.0,64.71,11.76,5.88,7.41,Protector
3817893,NorthEast United,Mohammed Irshad,0.0,1.0,15.0,1.0,3.0,4.0,1.0,0.0,4.0,11.0,17.0,1.0,0.0,17.0,0.0,88.24,5.88,0.0,3.45,Balanced Defender
3817856,Jamshedpur,Daniel Chima Chukwu,0.0,2.0,14.0,1.0,2.0,1.0,1.0,0.0,7.0,3.0,7.0,18.0,1.0,17.0,0.0,82.35,11.76,5.88,64.29,Balanced Defender
3813294,Chennaiyin,Ariel Borysiuk,0.0,4.0,13.0,0.0,1.0,1.0,1.0,0.0,6.0,7.0,18.0,1.0,0.0,17.0,0.0,76.47,23.53,0.0,3.85,Balanced Defender
3895086,Bayer Leverkusen,Jonas Hofmann,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,17.0,2.0,17.0,0.0,94.12,0.0,11.76,85.0,Balanced Defender
3817851,Kerala Blasters,Jorge Rolando Pereyra Díaz,0.0,1.0,16.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,6.0,16.0,4.0,17.0,0.0,94.12,5.88,23.53,64.0,Balanced Defender
3802683,AS Monaco,Jean Lucas de Souza Oliveira,0.0,0.0,16.0,1.0,0.0,3.0,1.0,0.0,2.0,8.0,9.0,6.0,2.0,17.0,0.0,94.12,0.0,11.76,26.09,Balanced Defender
3802690,Lorient,Armand Lauriente,0.0,1.0,16.0,0.0,0.0,8.0,2.0,0.0,2.0,7.0,18.0,4.0,2.0,17.0,0.0,94.12,5.88,11.76,13.79,Balanced Defender
3813298,East Bengal,Franjo Prce,0.0,5.0,11.0,1.0,9.0,5.0,0.0,0.0,5.0,26.0,9.0,1.0,0.0,17.0,0.0,64.71,29.41,0.0,2.78,Protector
3817900,Jamshedpur,Seminlen Doungel,0.0,2.0,13.0,2.0,0.0,5.0,1.0,1.0,3.0,7.0,9.0,10.0,0.0,17.0,33.33,76.47,11.76,0.0,38.46,Balanced Defender
3813313,Odisha,Liridon Krasniqi,0.0,1.0,15.0,1.0,1.0,6.0,0.0,5.0,8.0,15.0,8.0,9.0,2.0,17.0,62.5,88.24,5.88,11.76,28.12,Balanced Defender
3895139,Union Berlin,Brenden Aaronson,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,0.0,17.0,0.0,94.12,0.0,0.0,23.53,Balanced Defender
3817866,Kerala Blasters,Jorge Rolando Pereyra Díaz,0.0,0.0,14.0,3.0,1.0,4.0,0.0,1.0,8.0,1.0,16.0,13.0,2.0,17.0,12.5,82.35,0.0,11.76,43.33,Balanced Defender
3813281,ATK Mohun Bagan,Manvir Singh,0.0,2.0,11.0,4.0,1.0,5.0,1.0,0.0,6.0,8.0,12.0,10.0,5.0,17.0,0.0,64.71,11.76,29.41,33.33,Balanced Defender
3813310,East Bengal,Daniel Chima Chukwu,0.0,0.0,15.0,2.0,1.0,0.0,1.0,0.0,5.0,4.0,14.0,6.0,0.0,17.0,0.0,88.24,0.0,0.0,25.0,Balanced Defender
3895348,Bayer Leverkusen,Edmond Fayçal Tapsoba,0.0,1.0,13.0,3.0,4.0,5.0,1.0,0.0,4.0,21.0,7.0,3.0,1.0,17.0,0.0,76.47,5.88,5.88,9.68,Protector
3803000,Clermont Foot,Arial Benabent Mendy,0.0,1.0,16.0,0.0,2.0,1.0,2.0,0.0,2.0,9.0,9.0,6.0,0.0,17.0,0.0,94.12,5.88,0.0,25.0,Balanced Defender
3837938,OGC Nice,Youssouf Ndayishimiye,0.0,0.0,15.0,2.0,0.0,6.0,1.0,1.0,4.0,10.0,12.0,6.0,4.0,17.0,25.0,88.24,0.0,23.53,21.43,Balanced Defender
3813301,Odisha,Lalruatthara Lalruatthara,0.0,2.0,11.0,4.0,2.0,5.0,1.0,1.0,1.0,13.0,12.0,1.0,2.0,17.0,100.0,64.71,11.76,11.76,3.85,Dominant Duelist
3837902,Stade Brestois,Achraf Dari,0.0,1.0,14.0,2.0,6.0,2.0,1.0,2.0,2.0,23.0,3.0,2.0,0.0,17.0,100.0,82.35,5.88,0.0,7.14,Protector
3813313,ATK Mohun Bagan,Subhasish Bose,0.0,1.0,15.0,1.0,1.0,2.0,3.0,2.0,7.0,9.0,17.0,4.0,1.0,17.0,28.57,88.24,5.88,5.88,13.33,Balanced Defender
3813284,Mumbai City,Cássio Gabriel Vilela Ferreira,0.0,1.0,15.0,1.0,0.0,9.0,0.0,1.0,4.0,8.0,18.0,4.0,2.0,17.0,25.0,88.24,5.88,11.76,13.33,Balanced Defender
3837954,Angers,Yan Valery,0.0,1.0,14.0,2.0,1.0,5.0,1.0,1.0,4.0,18.0,7.0,3.0,2.0,17.0,25.0,82.35,5.88,11.76,10.71,Balanced Defender
3817874,Goa,Saviour Gama,0.0,0.0,15.0,2.0,2.0,6.0,2.0,0.0,6.0,18.0,13.0,2.0,0.0,17.0,0.0,88.24,0.0,0.0,6.06,Balanced Defender
3802802,Paris Saint-Germain,Danilo Luís Hélio Pereira,0.0,3.0,12.0,2.0,0.0,9.0,0.0,0.0,1.0,5.0,16.0,6.0,5.0,17.0,0.0,70.59,17.65,29.41,22.22,Balanced Defender
3813302,Jamshedpur,Jordan Murray,0.0,2.0,13.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,11.0,17.0,4.0,17.0,0.0,76.47,11.76,23.53,60.71,Balanced Defender
3837896,Paris Saint-Germain,Marcos Aoás Corrêa,0.0,1.0,12.0,4.0,2.0,6.0,1.0,1.0,5.0,14.0,9.0,8.0,1.0,17.0,20.0,70.59,5.88,5.88,25.81,Balanced Defender
3817873,ATK Mohun Bagan,Lenny Rodrigues,0.0,1.0,14.0,2.0,1.0,3.0,0.0,0.0,1.0,13.0,7.0,2.0,1.0,17.0,0.0,82.35,5.88,5.88,9.09,Balanced Defender
3813297,Bengaluru,Ajith Kumar,0.0,3.0,12.0,2.0,2.0,1.0,3.0,1.0,4.0,14.0,8.0,5.0,0.0,17.0,25.0,70.59,17.65,0.0,18.52,Balanced Defender
3837680,AS Monaco,Ruben Aguilar,0.0,2.0,15.0,0.0,2.0,4.0,2.0,0.0,5.0,15.0,10.0,5.0,0.0,17.0,0.0,88.24,11.76,0.0,16.67,Balanced Defender
3817877,Bengaluru,Suresh Singh Wangjam,0.0,4.0,12.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,14.0,6.0,1.0,17.0,50.0,70.59,23.53,5.88,26.09,Balanced Defender
3895286,Bayer Leverkusen,Alejandro Grimaldo García,0.0,3.0,10.0,4.0,1.0,6.0,0.0,0.0,2.0,8.0,12.0,6.0,4.0,17.0,0.0,58.82,17.65,23.53,23.08,Balanced Defender
3817900,Jamshedpur,Boris Singh Thangjam,0.0,2.0,13.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,14.0,7.0,0.0,17.0,33.33,76.47,11.76,0.0,29.17,Balanced Defender
3802802,Stade de Reims,Nathanaël Mbuku,0.0,2.0,15.0,0.0,0.0,4.0,1.0,0.0,1.0,6.0,12.0,5.0,1.0,17.0,0.0,88.24,11.76,5.88,21.74,Balanced Defender
3895052,Bayer Leverkusen,Jeremie Frimpong,0.0,3.0,10.0,4.0,0.0,1.0,1.0,1.0,2.0,6.0,5.0,10.0,2.0,17.0,50.0,58.82,17.65,11.76,47.62,Balanced Defender
3827336,ATK Mohun Bagan,Hugo Adnan Boumous,0.0,0.0,15.0,2.0,0.0,8.0,1.0,1.0,3.0,9.0,10.0,10.0,5.0,17.0,33.33,88.24,0.0,29.41,34.48,Balanced Defender
3817869,Hyderabad,Javier Siverio Toro,0.0,1.0,15.0,1.0,0.0,3.0,1.0,0.0,8.0,1.0,15.0,13.0,3.0,17.0,0.0,88.24,5.88,17.65,44.83,Balanced Defender
3813294,Chennaiyin,Keisham Reagan Singh,0.0,1.0,15.0,1.0,5.0,2.0,1.0,1.0,4.0,12.0,13.0,4.0,1.0,17.0,25.0,88.24,5.88,5.88,13.79,Balanced Defender
3837928,Paris Saint-Germain,Marco Verratti,0.0,0.0,17.0,0.0,1.0,5.0,1.0,0.0,0.0,7.0,10.0,7.0,4.0,17.0,0.0,100.0,0.0,23.53,29.17,Balanced Defender
3813274,Bengaluru,Naorem Roshan Singh,0.0,4.0,8.0,5.0,4.0,10.0,3.0,0.0,1.0,22.0,9.0,4.0,3.0,17.0,0.0,47.06,23.53,17.65,11.43,Protector
3802948,Metz,Amadou Salif Mbengue,0.0,1.0,15.0,1.0,0.0,2.0,1.0,0.0,3.0,8.0,14.0,1.0,0.0,17.0,0.0,88.24,5.88,0.0,4.35,Balanced Defender
3838017,Clermont Foot,Mehdi Zeffane,0.0,3.0,12.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,12.0,3.0,17.0,0.0,70.59,17.65,17.65,60.0,Balanced Defender
3813287,ATK Mohun Bagan,Liston Colaco,0.0,1.0,13.0,3.0,0.0,4.0,3.0,0.0,4.0,12.0,9.0,7.0,1.0,17.0,0.0,76.47,5.88,5.88,25.0,Balanced Defender
3817892,ATK Mohun Bagan,Hugo Adnan Boumous,0.0,0.0,17.0,0.0,0.0,7.0,1.0,0.0,2.0,3.0,14.0,10.0,2.0,17.0,0.0,100.0,0.0,11.76,37.04,Balanced Defender
3817878,Hyderabad,Asish Rai,0.0,0.0,16.0,1.0,2.0,7.0,4.0,1.0,5.0,10.0,21.0,4.0,1.0,17.0,20.0,94.12,0.0,5.88,11.43,Balanced Defender
3817895,Chennaiyin,Łukasz Gikiewicz,0.0,2.0,14.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,20.0,2.0,2.0,17.0,0.0,82.35,11.76,11.76,8.0,Balanced Defender
