player,finishing_quality,xg_volume,progressive_passes,progressive_carries,xg_chain,team_involvement,xg_buildup,network_centrality,defensive_actions,high_turnovers,pressure_volume,pressure_success,recency_factor,league_mult,finishing_quality_percentile,xg_volume_percentile,progressive_passes_percentile,progressive_carries_percentile,xg_chain_percentile,team_involvement_percentile,xg_buildup_percentile,network_centrality_percentile,defensive_actions_percentile,high_turnovers_percentile,pressure_volume_percentile,pressure_success_percentile,latest_club,position,Mobility_Intensity,Progression,Control,Final_Third_Output,overall_quality,latest_club_right,position_right
Prince Vinny Ibara Doniama,0.23399559933865752,2.3075,1.04,1.5925000000000002,0.07824375,19.77421875,0.0673,6.562705882352941,,,5.380852941176472,17.724735294117647,0.7,0.65,60.41911764705882,78.61764705882352,15.124999999999998,40.267857142857146,16.500000000000004,22.0,21.079847908745247,20.018382352941178,,,4.733067729083666,28.398406374501988,Bengaluru,Center Attacking Midfield,14.536434262948205,31.021964285714287,20.617619485294114,68.27859888727353,25.09503841114594,Bengaluru,Center Attacking Midfield
Bruno Edgar Silva Almeida,-0.2879552807936111,0.7280000000000001,2.4245,0.5005000000000001,0.060352499999999996,16.264625,0.05976578947368422,13.366275000000002,13.464285714285715,1.1142857142857143,9.668099999999999,21.47925,0.7,0.65,10.191176470588236,32.029411764705884,61.285714285714285,13.553571428571427,4.033333333333333,12.100000000000001,13.551330798479087,60.78308823529412,22.63953488372093,28.011627906976745,26.03187250996016,48.51394422310757,Bengaluru,Right Center Midfield,34.67962753636616,43.30071428571429,42.78450000000001,17.48888840583762,24.78221496558071,Bengaluru,Right Center Midfield
Mohammad Yasir,0.2607163546737655,0.2535,0.9295,1.5925000000000002,0.20232333333333336,25.4124,0.33855,6.4354062500000015,13.325000000000001,1.1375,9.65453125,16.38853125,0.7,0.65,62.60294117647059,8.007352941176471,10.214285714285714,40.267857142857146,70.76666666666667,35.93333333333334,94.10646387832699,18.926470588235293,21.872093023255815,28.77906976744186,25.637450199203187,18.932270916334662,Hyderabad,Right Midfield,20.465186347632724,30.395848214285714,28.374958333333332,62.65183617339522,24.56408334980406,Hyderabad,Right Midfield
Khumanthem Ninthoinganba Meetei,0.2291183990079862,0.29250000000000004,1.079,3.2435,0.10343125000000002,15.301812500000004,0.08635714285714287,5.172375000000001,14.950000000000001,1.3,15.706600000000002,16.773899999999998,0.7,0.65,60.05514705882352,11.283088235294118,17.678571428571427,73.46428571428571,33.733333333333334,9.533333333333333,37.6425855513308,11.283088235294118,33.383720930232556,35.302325581395344,63.10756972111554,22.087649402390436,Chennaiyin,Right Center Midfield,44.57311498193273,52.07714285714285,8.8165,34.28240692798032,24.4786490302011,Chennaiyin,Right Center Midfield
Iván Garrido González,0.015989167602849155,1.42,2.53,0.82,0.12347058823529412,38.084117647058825,0.0821875,20.416470588235295,17.5,0.6666666666666667,10.106470588235293,40.41705882352941,0.7,1.0,35.30514705882353,57.50735294117648,63.64285714285714,19.249999999999996,42.166666666666664,60.50000000000001,34.254752851711025,83.71323529411765,44.51162790697675,13.622093023255813,29.976095617529882,95.05577689243029,Goa,Left Center Back,36.124408499722044,31.341160714285714,44.127187500000005,7.942153653405279,24.275546396188233,Goa,Left Center Back
Muhammad Ashique Kuruniyan,0.2894154939014621,0.20800000000000002,0.9425,1.6055000000000001,0.059449999999999996,22.1995,0.06458636363636364,10.097000000000001,12.675,1.7874999999999999,6.157500000000001,20.491000000000003,0.7,0.65,64.05882352941177,5.823529411764706,10.607142857142856,41.24999999999999,3.3,26.766666666666666,17.692015209125476,42.584558823529406,16.691860465116278,56.98255813953489,7.099601593625497,43.78087649402391,Bengaluru,Left Back,41.84499675715742,36.65357142857142,26.137718749999994,28.411214745023486,24.06106648478449,Bengaluru,Left Back
Ygor de Oliveira Ferreira,0.6035663992441801,0.9359999999999999,,,0.19328636363636362,14.310636363636364,0.10156249999999999,3.835590909090909,13.65,3.25,,,0.7,0.65,81.16544117647058,40.036764705882355,,,69.66666666666667,6.233333333333334,44.79467680608365,5.823529411764706,24.75,91.90116279069767,,,Mumbai City,Center Forward,36.53982558139534,0.0,4.628897058823529,74.49057502516214,24.058040152494364,Mumbai City,Center Forward
Łukasz Gikiewicz,-0.585005558730117,2.0540000000000003,0.9555,0.9555,0.2025214285714286,22.651571428571433,0.09100000000000001,6.0720833333333335,11.328571428571431,0.9285714285714285,10.54414705882353,15.85235294117647,0.7,0.65,3.275735294117647,74.25,11.392857142857142,22.0,71.13333333333334,28.6,39.90114068441065,16.014705882352942,6.523255813953489,19.186046511627907,34.31474103585657,14.988047808764941,Chennaiyin,Right Center Forward,14.823112781432409,11.224910714285713,20.034154411764703,66.11701569838962,23.681972197696627,Chennaiyin,Right Center Forward
Hugo Adnan Boumous,0.8597679265512627,1.8005,3.6855,4.1015,0.07325882352941177,33.62335294117647,0.06829062500000001,12.540794117647058,12.927777777777779,2.9611111111111112,9.3949375,16.72571875,0.7,0.65,90.62867647058823,67.69852941176471,78.57142857142857,82.89285714285714,12.466666666666669,52.43333333333334,21.832699619771862,54.59558823529412,19.186046511627907,85.95348837209302,22.87649402390438,21.298804780876495,ATK Mohun Bagan,Left Center Back,32.11472447419624,45.23455357142857,29.849187500000003,11.683059966310667,23.67652930490261,ATK Mohun Bagan,Left Center Back
Vikram Pratap Singh,0.21525849318398702,1.6444999999999999,0.7280000000000001,3.354,0.13095,10.530500000000002,0.058890000000000005,2.8498437500000002,12.133333333333335,1.5166666666666668,13.652166666666668,20.384,0.7,0.65,57.50735294117648,63.330882352941174,5.5,74.64285714285714,46.93333333333334,1.4666666666666668,13.17490494296578,2.547794117647059,12.087209302325581,45.66279069767442,51.27490039840637,41.808764940239044,Mumbai City,Left Midfield,35.40371638446214,54.63071428571427,2.02778125,43.42695237363006,23.46809560679637,Mumbai City,Left Midfield
Subhasish Bose,0.09229471920638897,0.6174999999999999,1.6055000000000001,0.9880000000000001,0.055280952380952375,18.4795,0.06456666666666666,11.603681818181819,12.489285714285716,1.2535714285714286,7.870022727272727,22.80288636363636,0.7,0.65,46.95220588235294,27.479779411764707,38.89285714285714,24.357142857142854,2.2,17.96666666666667,17.315589353612168,49.13602941176471,14.965116279069766,31.46511627906977,14.593625498007968,55.21912350597609,ATK Mohun Bagan,Left Back,40.26586856064115,36.71249999999999,28.899406250000006,21.951936718924742,23.36316959807131,ATK Mohun Bagan,Left Back
Manvir Singh,-0.03343234342400788,4.0365,0.67275,2.3465,0.08962200000000001,22.66628,0.066625,7.7139999999999995,10.920000000000002,2.08,6.13225,15.771500000000001,0.7,0.65,28.025735294117645,90.99264705882352,3.5357142857142856,57.74999999999999,26.766666666666666,28.96666666666667,19.574144486692013,30.573529411764707,3.8372093023255816,65.61627906976744,6.705179282868525,14.593625498007968,ATK Mohun Bagan,Right Defensive Midfield,39.55336300148244,37.21339285714285,25.782625000000003,30.43871698165958,23.333108892961075,ATK Mohun Bagan,Right Defensive Midfield
Amarjit Singh Kiyam Singh,0.10265583426951583,0.16,0.53,0.27,0.07625000000000001,15.19,0.07592307692307693,13.556875,18.666666666666668,0.9166666666666666,20.60875,28.051875,0.7,1.0,48.044117647058826,2.911764705882353,1.5714285714285714,6.678571428571428,15.033333333333333,8.8,30.11406844106464,61.51102941176471,50.26744186046512,18.802325581395348,84.01195219123507,73.36254980079681,East Bengal,Right Defensive Midfield,56.84376505605485,4.434374999999999,45.56371875,16.33545146499665,23.22013185304649,East Bengal,Right Defensive Midfield
Ashutosh Mehta,0.019493399007986214,0.2015,1.508,0.78,0.060450000000000004,16.95672727272727,0.05991818181818182,7.182500000000001,16.900000000000002,1.9500000000000002,7.577266666666666,29.380433333333333,0.7,0.65,35.669117647058826,5.459558823529411,34.57142857142857,18.464285714285715,4.4,14.666666666666666,13.927756653992397,25.841911764705884,41.825581395348834,59.284883720930225,12.621513944223107,77.7011952191235,ATK Mohun Bagan,Right Back,58.43607601570462,32.15535714285714,15.70765625,16.185188160506602,23.16606434914403,ATK Mohun Bagan,Right Back
Franjo Prce,-0.12583452110887364,1.8399999999999999,1.9665000000000001,0.414,0.10172272727272726,33.212,0.04968,20.76363333333333,18.4,0.0,10.12,44.44484615384615,0.7,1.15,17.470588235294116,69.51838235294117,53.035714285714285,11.392857142857142,33.36666666666667,51.7,7.52851711026616,85.16911764705881,47.77325581395348,2.877906976744186,30.37051792828685,97.42231075697211,Lazio,Left Center Back,36.71051260075975,25.734107142857145,44.08181249999999,8.738126883666963,23.153202267367266,Lazio,Left Center Back
Isaac Vanmalsawma Chhakchhuak,-0.05506503622777769,0.35100000000000003,1.7550000000000001,0.9685,0.17484999999999998,27.803236842105264,0.1430722222222222,11.052925,12.620833333333335,1.625,9.94045,12.79915,0.7,0.65,25.477941176470587,14.740808823529411,47.14285714285714,23.178571428571427,63.800000000000004,41.06666666666667,63.239543726235745,47.31617647058823,16.116279069767444,49.69186046511628,26.8207171314741,2.7609561752988045,Odisha,Right Defensive Midfield,31.453903716529233,32.661160714285714,39.4219375,22.881748811787077,23.09940047490117,Odisha,Right Defensive Midfield
Laldinliana Renthlei,0.0386114343604576,0.12350000000000001,1.937,0.6890000000000001,0.06865238095238095,16.552714285714284,0.06545500000000001,13.139285714285712,11.375,1.1375,6.793738095238096,18.99145238095238,0.7,0.65,38.580882352941174,2.1838235294117645,51.85714285714285,16.892857142857142,10.633333333333333,13.2,18.8212927756654,58.963235294117645,7.098837209302326,28.77906976744186,9.071713147410359,35.10358565737052,Jamshedpur,Right Back,25.99002533470768,46.61249999999999,33.8641875,17.75018715052561,23.060604078558505,Jamshedpur,Right Back
Lenny Rodrigues,0.053618399007986206,0.11050000000000001,1.963,0.28600000000000003,0.1496857142857143,18.534285714285716,0.1597375,7.890657894736842,11.97857142857143,0.7428571428571429,15.904055555555557,19.18475,0.7,0.65,41.49264705882353,1.6378676470588236,52.642857142857146,7.071428571428571,53.900000000000006,18.333333333333336,69.26235741444867,32.029411764705884,11.127906976744187,15.348837209302326,65.47410358565736,36.286852589641434,ATK Mohun Bagan,Right Defensive Midfield,41.58727502779578,34.355357142857144,25.47875,24.382246239655558,22.49336984970776,ATK Mohun Bagan,Right Defensive Midfield
Danish Farooq Bhat,0.5524941324515433,0.8969999999999999,1.4170000000000003,0.8580000000000001,0.09680666666666667,22.7877,0.09234642857142858,7.106125,14.365000000000002,1.43,13.08985294117647,21.911117647058827,0.7,0.65,78.98161764705881,39.30882352941176,31.428571428571427,19.642857142857142,30.066666666666666,29.333333333333332,41.78326996197718,24.75,29.930232558139533,41.44186046511628,47.330677290836654,50.48605577689243,Bengaluru,Left Center Midfield,38.42352080051885,23.728571428571428,22.916666666666664,45.20597944741109,22.36302479678555,Bengaluru,Left Center Midfield
Mohammad Mobashir Rahman,-0.025623859757189442,0.27949999999999997,2.0215,1.066,0.09157777777777779,13.92372222222222,0.07716428571428571,6.4155,13.325000000000001,1.625,10.01,14.076636363636364,0.7,0.65,29.481617647058822,9.82720588235294,53.62499999999999,25.928571428571423,28.233333333333334,5.133333333333334,30.866920152091254,18.5625,21.872093023255815,49.69186046511628,27.609561752988046,7.494023904382471,Jamshedpur,Right Wing,42.78436776151209,39.576428571428565,12.41109375,28.9875248825766,22.23068987876396,Jamshedpur,Right Wing
Jayesh Dilip Rane,0.17061839900798623,0.44849999999999995,1.0594999999999999,1.8005,0.14885,16.857285714285716,0.12100833333333334,6.767944444444445,15.600000000000001,1.7874999999999999,14.135333333333334,18.103944444444444,0.7,0.65,51.68382352941177,21.474264705882355,15.714285714285714,48.32142857142857,53.16666666666667,14.3,53.82889733840304,20.746323529411764,36.83720930232558,56.98255813953489,55.613545816733065,31.159362549800797,Bengaluru,Right Center Midfield,42.7457931066432,34.74428571428571,15.8235,33.274638835691114,22.096906495068733,Bengaluru,Right Center Midfield
Anisa Anwar Ali,-0.29471544035042724,1.05,1.75,1.55,0.08929999999999999,42.634,0.0827,18.619999999999997,18.666666666666668,1.0,7.850999999999999,35.531,0.7,1.0,9.82720588235294,44.768382352941174,46.75,39.089285714285715,26.03333333333333,66.36666666666667,35.00760456273765,79.34558823529412,50.26744186046512,22.83139534883721,14.199203187250994,89.13944223107569,Goa,Left Center Back,34.03368934147132,25.080491071428575,42.5693125,6.0015910660366805,21.997619752645484,Goa,Left Center Back
Rahul Bheke,0.17404968800709883,1.0985,1.4105,0.24700000000000003,0.06741944444444445,22.48638888888889,0.06129117647058824,14.117277777777778,10.4,0.0,4.417472222222222,22.197861111111113,0.7,0.65,52.411764705882355,47.31617647058823,30.44642857142857,6.0892857142857135,9.533333333333333,28.233333333333334,15.05703422053232,63.69485294117648,1.9186046511627908,2.877906976744186,3.5498007968127485,52.45816733067729,Mumbai City,Right Back,35.088895146159544,26.792857142857137,37.94415625,25.306659646891074,21.84935989172721,Mumbai City,Right Back
Jerry Lalrinzuala,0.06455962560851862,0.11050000000000001,1.066,1.3585,0.06542058823529413,21.751676470588233,0.04627187499999999,12.543194444444444,14.191666666666666,0.8125,10.49713888888889,21.551111111111116,0.7,0.65,42.94852941176471,1.6378676470588236,16.892857142857142,34.17857142857143,7.333333333333333,26.03333333333333,5.269961977186312,54.95955882352941,27.052325581395348,16.116279069767444,33.9203187250996,48.908366533864545,Chennaiyin,Right Back,37.132805319419994,31.585714285714285,32.903406249999996,18.894258633764817,21.786674945181755,Chennaiyin,Right Back
Jeakson Singh Thaunaojam,-0.09620528079361107,0.9945,1.8395000000000001,0.24700000000000003,0.05640555555555556,18.741305555555556,0.046150000000000004,12.633263157894737,13.65,0.9533333333333335,10.052078947368422,19.623842105263158,0.7,0.65,19.65441176470588,42.220588235294116,48.71428571428571,6.0892857142857135,2.566666666666667,19.066666666666666,4.893536121673003,55.6875,24.75,19.569767441860463,29.187250996015937,38.2589641434263,Kerala Blasters,Right Defensive Midfield,26.372792695497083,31.740401785714283,42.665218749999994,13.901820789532543,21.740997119983664,Kerala Blasters,Right Defensive Midfield
Edwin Sydney Vanspaul,-0.0954529271511695,0.3705,2.0865,1.2025000000000001,0.07950312500000001,15.983500000000001,0.11481785714285715,7.390861111111111,13.325000000000001,0.40625,13.358647058823529,15.333117647058824,0.7,0.65,20.018382352941178,17.106617647058822,54.21428571428571,29.071428571428566,16.866666666666667,11.733333333333334,50.441064638783274,28.38970588235294,21.872093023255815,8.441860465116278,48.908366533864545,13.01593625498008,Chennaiyin,Right Center Midfield,32.92298063559715,40.35428571428571,20.713,28.04178006178707,21.440511175097544,Chennaiyin,Right Center Midfield
Nishu Kumar Tashni,0.00917025788986937,0.8450000000000001,0.949,0.7085000000000001,0.19998333333333337,22.3405,0.16152500000000003,6.032,11.05,0.65,12.153555555555556,25.321111111111108,0.7,0.65,34.213235294117645,38.216911764705884,11.0,17.678571428571427,70.4,27.5,70.0152091254753,15.650735294117647,4.988372093023256,12.087209302325581,43.386454183266935,63.50199203187251,Kerala Blasters,Right Midfield,40.31152236982303,14.175267857142856,21.86421875,48.932551285366806,21.342697875070204,Kerala Blasters,Right Midfield
Paul Ramfangzauva,0.28030589900798625,0.156,1.7745,0.6825000000000001,0.19199375000000002,19.686875,0.27798333333333336,5.255,11.700000000000001,1.0833333333333335,16.216,17.375000000000004,0.7,0.65,63.69485294117648,2.547794117647059,47.535714285714285,16.5,69.30000000000001,21.633333333333333,89.77756653992395,12.011029411764707,9.784883720930232,26.86046511627907,67.44621513944223,26.8207171314741,Odisha,Right Defensive Midfield,42.773078760539235,32.160267857142856,17.16148958333333,31.89732503914113,21.266307013573066,Odisha,Right Defensive Midfield
Keisham Reagan Singh,0.08189295894185196,0.058499999999999996,1.3910000000000002,1.2935,0.09421176470588236,19.852911764705883,0.082428125,9.626861111111111,13.505555555555556,1.0833333333333333,13.127323529411765,17.94994117647059,0.7,0.65,45.13235294117647,0.7279411764705882,29.464285714285715,32.21428571428571,28.96666666666667,22.366666666666667,34.631178707224336,40.036764705882355,23.406976744186046,26.093023255813957,47.72509960159363,29.976095617529882,Chennaiyin,Right Back,36.50551045816733,31.801785714285707,24.3010625,21.891104136378885,20.808881066431287,Chennaiyin,Right Back
Sahil Tavora,0.2901996696545753,0.1625,3.0810000000000004,0.7735,0.18728666666666668,10.246599999999999,0.2680708333333333,5.0245,10.4,0.9099999999999999,14.768000000000002,13.94421052631579,0.7,0.65,64.42279411764706,3.275735294117647,71.89285714285714,18.07142857142857,67.10000000000001,1.1,88.46007604562737,9.82720588235294,1.9186046511627908,18.41860465116279,57.9800796812749,5.916334661354582,Hyderabad,Right Defensive Midfield,35.177683162698045,47.864732142857136,7.2404062499999995,31.466579456497428,20.623982546176638,Hyderabad,Right Defensive Midfield
Lalthathanga Khawlhring,-0.12232298253964642,0.35100000000000003,1.4755,0.377,0.06493499999999999,25.150775,0.07338157894736842,12.448799999999999,14.336111111111112,1.011111111111111,12.764050000000001,16.547375,0.7,0.65,18.198529411764703,14.740808823529411,33.785714285714285,10.214285714285714,6.233333333333334,34.833333333333336,26.726235741444864,53.50367647058823,29.546511627906973,24.941860465116278,46.147410358565736,20.50996015936255,Kerala Blasters,Left Defensive Midfield,31.041838460113034,22.6875,43.09765624999999,9.460313226906731,20.54541667776117,Kerala Blasters,Left Defensive Midfield
Marcus Rashford,0.9047859178837042,1.7939999999999998,,,0.57356,27.383199999999995,,5.509399999999999,,,,,0.7,1.3,91.35661764705881,67.33455882352942,,,92.4,39.96666666666667,,13.46691176470588,,,,,Manchester United,Left Wing,0.0,0.0,26.993777573529414,83.51183823529412,20.45916056079122,Manchester United,Left Wing
Nerijus Valskis,0.04591932104903387,1.3357500000000002,1.2675,0.95875,0.10122666666666667,28.17533333333333,0.05500000000000001,8.55935294117647,,,5.7923124999999995,14.18096875,0.7,0.65,40.76470588235294,54.23161764705882,25.33928571428571,22.39285714285714,33.00000000000001,41.8,10.916349809885931,35.669117647058826,,,5.916334661354582,8.282868525896413,Chennaiyin,Center Forward,3.4314741035856566,13.693526785714283,30.660275735294114,48.380582853388496,20.155741609698694,Chennaiyin,Center Forward
Suresh Singh Wangjam,-0.05128364532623447,0.3055,1.6835,0.9750000000000001,0.07219333333333335,19.017266666666668,0.07388333333333333,10.907000000000002,14.3,0.8449999999999999,11.076406250000002,17.613375,0.7,0.65,26.56985294117647,11.829044117647058,43.01785714285714,23.57142857142857,12.100000000000001,20.166666666666668,27.479087452471482,46.224264705882355,28.970930232558143,16.5,38.2589641434263,27.609561752988046,Bengaluru,Right Center Midfield,28.105387288057074,32.080714285714286,33.852500000000006,16.304411535800156,19.698401354131487,Bengaluru,Right Center Midfield
Aniket Anil Jadhav,-0.08829606732800921,1.56,0.9815,2.587,0.06806944444444445,15.043527777777777,0.04733181818181819,4.953325,11.266666666666666,0.8666666666666668,8.896550000000001,17.8152,0.7,0.65,21.474264705882355,61.14705882352941,11.785714285714285,62.464285714285715,10.266666666666667,8.433333333333334,6.399239543726235,9.463235294117647,6.1395348837209305,17.459302325581397,19.32669322709163,28.792828685258964,Hyderabad,Left Midfield,19.15039276035393,46.633125,7.912437499999999,37.687112555216956,19.4669687431796,Hyderabad,Left Midfield
Harmanjot Singh Khabra,0.2023058990079862,0.36400000000000005,0.8905000000000001,0.44849999999999995,0.07064473684210526,18.36592105263158,0.06017631578947369,11.479684210526315,13.0,1.3,4.1069736842105256,25.505315789473684,0.7,0.65,54.59558823529412,16.014705882352942,8.839285714285714,12.178571428571427,11.733333333333334,16.133333333333333,14.304182509505702,48.044117647058826,19.761627906976745,35.302325581395344,2.7609561752988045,64.29083665338645,Kerala Blasters,Right Back,46.037926636477344,11.677678571428569,28.117375000000003,25.00602363145829,19.012349531742775,Kerala Blasters,Right Back
Nikola Vlašić,0.08932250093618249,2.2,,,0.5988333333333333,22.95166666666667,,3.2516666666666665,,,,,0.7,1.0,46.588235294117645,77.16176470588235,,,93.13333333333334,29.7,,4.0036764705882355,,,,,Torino,Right Wing,0.0,0.0,19.384163602941175,81.45958333333333,18.929125133768295,Torino,Right Wing
Carl Gerard McHugh,-0.0772836453262345,0.36400000000000005,2.1060000000000003,0.17550000000000002,0.0740235294117647,18.386205882352943,0.066584375,13.000361111111111,13.649999999999999,1.3590909090909091,10.842722222222223,21.467694444444444,0.7,0.65,22.566176470588236,16.014705882352942,55.0,4.321428571428571,12.833333333333332,16.866666666666667,19.197718631178706,57.143382352941174,24.174418604651162,39.13953488372093,36.68127490039841,48.1195219123506,ATK Mohun Bagan,Center Forward,22.39613580561475,26.06901785714286,38.32640624999999,21.092218603220754,18.843262753739175,ATK Mohun Bagan,Center Forward
Pronay Halder,0.17289295894185197,0.43550000000000005,1.4170000000000003,0.11699999999999999,0.07962500000000002,9.936875,0.07421818181818182,9.798285714285715,16.394444444444446,0.7222222222222221,13.359821428571427,18.95585714285714,0.7,0.65,52.04779411764706,20.38235294117647,31.428571428571427,2.946428571428571,17.233333333333334,0.3666666666666667,28.231939163498097,41.49264705882353,40.674418604651166,14.965116279069766,49.30278884462152,34.70916334661355,Jamshedpur,Left Defensive Midfield,33.73936029139257,20.367187499999996,30.025187499999998,18.110244939610823,18.669742813117136,Jamshedpur,Left Defensive Midfield
Mirlan Murzaev,0.16532149496207738,1.1244999999999998,1.9175000000000002,3.2955,0.111028125,25.23340625,0.12373636363636363,6.347421052631579,12.35,2.2285714285714286,9.363466666666667,20.14436666666667,0.7,0.65,50.955882352941174,48.772058823529406,51.46428571428571,73.85714285714286,36.300000000000004,35.2,55.71102661596959,17.470588235294116,13.622093023255813,72.13953488372093,22.48207171314741,40.23107569721115,Chennaiyin,Left Center Back,27.734977155332157,38.77401785714286,17.897323529411764,8.006721182341758,18.468052918764148,Chennaiyin,Left Center Back
Ariel Borysiuk,0.22879471920638897,0.34450000000000003,1.8719999999999999,0.14300000000000002,0.03310357142857143,18.366678571428572,0.03658571428571429,12.936392857142856,11.05,0.0,4.948357142857143,13.698285714285715,0.7,0.65,59.69117647058823,13.830882352941178,50.285714285714285,3.5357142857142856,0.3666666666666667,16.500000000000004,2.258555133079848,56.41544117647059,4.988372093023256,2.877906976744186,4.338645418326694,4.733067729083666,Chennaiyin,Center Defensive Midfield,3.5716574110534602,32.45491071428571,42.86390624999999,18.997947830462984,18.08632650075734,Chennaiyin,Center Defensive Midfield
Jessel Carneiro,0.024368399007986218,0.1885,1.2545,0.5005000000000001,0.05525000000000001,20.2059,0.05174,13.09295,14.625,0.0,5.879900000000001,20.338499999999996,0.7,0.65,36.033088235294116,4.91360294117647,23.96428571428571,13.553571428571427,1.8333333333333333,23.46666666666667,8.657794676806084,58.23529411764706,32.04069767441861,2.877906976744186,6.3107569721115535,41.0199203187251,Kerala Blasters,Left Back,29.6502443134439,22.40267857142857,34.463,15.994549012035897,18.08601204463375,Kerala Blasters,Left Back
Jitendra Singh,-0.09521209505130711,0.44849999999999995,1.2935,0.3835,0.07987777777777777,14.996583333333334,0.06283333333333334,9.652157894736842,16.25,1.625,12.805684210526316,18.206500000000002,0.7,0.65,20.38235294117647,21.474264705882355,26.321428571428573,10.607142857142856,17.6,7.7,16.186311787072245,40.400735294117645,40.098837209302324,49.69186046511628,46.54183266932271,31.94820717131474,Jamshedpur,Right Defensive Midfield,35.554018229407944,17.973214285714285,30.171281249999996,8.282082000670991,17.590069954318924,Jamshedpur,Right Defensive Midfield
Patrick Flottmann,0.002655834269515811,1.46,1.17,0.22,0.15958333333333335,31.777500000000003,0.13045454545454546,15.762666666666668,16.25,0.25,7.302,33.306666666666665,0.7,1.0,32.393382352941174,58.599264705882355,20.82142857142857,5.107142857142857,57.93333333333334,49.5,59.851711026615966,70.97426470588235,40.098837209302324,6.3313953488372094,11.832669322709163,85.58964143426294,NorthEast United,Right Center Back,31.81576038867784,10.155357142857142,37.26421874999999,8.633178686255869,17.167638237200226,NorthEast United,Right Center Back
Darren Sidoel,1.132489844627671,0.37,1.49,0.68,0.06455555555555556,13.671111111111111,0.04471428571428571,12.961818181818181,21.5,1.5,15.845,30.663,0.7,1.0,94.63235294117646,16.74264705882353,34.17857142857143,16.107142857142854,5.5,4.766666666666667,4.140684410646387,56.77941176470588,62.16279069767442,43.55232558139535,64.29083665338645,79.67330677290836,East Bengal,Center Back,33.52376664852219,17.30732142857143,26.937624999999997,11.2978235084433,16.929742551571195,East Bengal,Center Back
Khassa Camara,0.20474339900798622,0.35750000000000004,2.25875,0.338,0.18026666666666671,27.781,0.08431428571428573,11.84532142857143,14.207142857142857,1.6714285714285717,11.811428571428571,19.246964285714288,0.7,0.65,54.95955882352941,15.286764705882353,56.96428571428571,9.428571428571429,64.53333333333333,40.333333333333336,36.51330798479087,49.86397058823529,28.011627906976745,52.76162790697674,41.808764940239044,36.68127490039841,Hyderabad,Left Center Back,21.995049019040113,27.408660714285713,26.638906249999994,8.70304585453478,16.85327855116105,Hyderabad,Left Center Back
Souvik Chakrabarti,-0.13195528079361105,0.41600000000000004,1.6185000000000003,0.35750000000000004,0.05808214285714287,18.304000000000002,0.06505,8.18878125,13.195,1.3,11.496875000000001,19.047437499999997,0.7,0.65,16.74264705882353,19.290441176470587,39.67857142857142,9.821428571428571,2.9333333333333336,15.766666666666667,18.44486692015209,33.48529411764706,21.104651162790695,35.302325581395344,39.83665338645418,35.89243027888446,Hyderabad,Right Defensive Midfield,28.346896425924207,26.4,26.203374999999998,7.12366218407515,16.846456058236818,Hyderabad,Right Defensive Midfield
Parag Satish Shrivas,0.01255962560851863,0.2665,1.0335,0.40950000000000003,0.09023181818181818,14.202499999999999,0.08449999999999999,8.989035714285714,14.625,0.325,7.566,22.060000000000002,0.7,0.65,34.94117647058823,8.917279411764707,14.535714285714283,11.0,27.5,5.5,36.88973384030418,37.48897058823529,32.04069767441861,7.098837209302326,12.227091633466136,51.669322709163346,Bengaluru,Right Back,37.31178877513202,14.00535714285714,21.248906249999997,18.66778535457672,16.019545582447734,Bengaluru,Right Back
Ayush Adhikari,0.06537614024281055,0.7085000000000001,1.3650000000000002,0.42900000000000005,0.2442916666666667,14.34875,0.124735,6.475529411764705,12.783333333333335,1.5166666666666668,10.1062,20.714199999999998,0.7,0.65,43.3125,30.755514705882355,27.892857142857142,11.785714285714285,78.10000000000001,6.6,56.840304182509506,19.290441176470587,17.651162790697672,45.66279069767442,29.58167330677291,44.96414342629482,Kerala Blasters,Left Defensive Midfield,31.727577191235056,19.107589285714283,14.77884375,28.13824956665176,15.767485203749416,Kerala Blasters,Left Defensive Midfield
Moirangthem Thoiba Singh,0.08405962560851862,0.052000000000000005,1.04,0.31849999999999995,0.06940000000000002,15.9295,0.0677625,8.031472222222224,15.832142857142857,0.6035714285714286,13.410222222222222,15.210361111111112,0.7,0.65,45.49632352941176,0.3639705882352941,15.124999999999998,8.25,11.366666666666667,11.0,21.456273764258555,32.75735294117647,38.372093023255815,10.36046511627907,50.091633466135455,12.227091633466136,Odisha,Left Defensive Midfield,32.54474225192254,10.570312499999998,25.069687499999997,15.09946762469246,15.1926249971539,Odisha,Left Defensive Midfield
Marko Lešković,-0.7002320734487373,1.4105,1.4689999999999999,0.11699999999999999,0.07536904761904761,18.39561904761905,0.06058,14.556595238095237,12.35,0.65,3.223315789473684,23.067815789473684,0.7,0.65,2.911764705882353,56.77941176470588,32.80357142857143,2.946428571428571,13.933333333333334,17.233333333333334,14.68060836501901,65.15073529411765,13.622093023255813,12.087209302325581,0.7888446215139442,56.00796812749003,Kerala Blasters,Left Center Back,20.427091343926616,15.578750000000001,31.879718750000006,6.955270814694698,14.962557457429314,Kerala Blasters,Left Center Back
