team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Cameroon,Enzo Ebosse,100.0,2.0,0.0,0.0,1.8,0.0,0.0,1.8,Supporting Progressor
Iran,Seyed Majid Hosseini,305.0,6.0,0.0,0.0,1.77,0.0,0.0,1.77,Supporting Progressor
East Bengal,Raju Eknath Gaikwad,810.0,10.0,2.0,4.0,1.11,0.22,0.44,1.77,Limited Progression
England,Eric Dier,51.0,1.0,0.0,0.0,1.76,0.0,0.0,1.76,Supporting Progressor
NorthEast United,Zakaria Diallo,667.0,13.0,0.0,0.0,1.75,0.0,0.0,1.75,Supporting Progressor
Kerala Blasters,Abdul Hakku Nediyodath,52.0,1.0,0.0,0.0,1.73,0.0,0.0,1.73,Limited Progression
Wales,Ben Davies,262.0,2.0,1.0,2.0,0.69,0.34,0.69,1.72,Limited Progression
Poland,Jakub Piotr Kiwior,376.0,6.0,1.0,0.0,1.44,0.24,0.0,1.68,Limited Progression
ATK Mohun Bagan,Bidyananda Singh Ningthoujam,54.0,1.0,0.0,0.0,1.67,0.0,0.0,1.67,Limited Progression
Morocco,Romain Saïss,488.0,7.0,2.0,0.0,1.29,0.37,0.0,1.6600000000000001,Limited Progression
Ecuador,Jackson Gabriel Porozo Vernaza,108.0,1.0,1.0,0.0,0.83,0.83,0.0,1.66,Limited Progression
East Bengal,Joyner Lourenco,718.0,7.0,3.0,3.0,0.88,0.38,0.38,1.6400000000000001,Limited Progression
Kerala Blasters,Enes Sipović,740.0,13.0,0.0,0.0,1.58,0.0,0.0,1.58,Limited Progression
Odisha,Nikhil Raj Murugesh Kumar,117.0,1.0,0.0,1.0,0.77,0.0,0.77,1.54,Limited Progression
Kerala Blasters,Moirangthem Givson Singh,118.0,2.0,0.0,0.0,1.53,0.0,0.0,1.53,Limited Progression
Brazil,Gleison Bremer Silva Nascimento,122.0,2.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Chennaiyin,Narayan Das,1790.0,18.0,7.0,4.0,0.91,0.35,0.2,1.46,Limited Progression
Saint-Étienne,Mickaël Nade,186.0,3.0,0.0,0.0,1.45,0.0,0.0,1.45,Limited Progression
Jamshedpur,Eli Sabia Filho,1492.0,19.0,4.0,1.0,1.15,0.24,0.06,1.45,Limited Progression
Lille,José Miguel da Rocha Fonte,187.0,3.0,0.0,0.0,1.44,0.0,0.0,1.44,Limited Progression
Costa Rica,Youstin Delfin Salas Gómez,63.0,0.0,1.0,0.0,0.0,1.43,0.0,1.43,Supporting Progressor
Saudi Arabia,Abdulelah Saad Hameed Al-Malki,189.0,2.0,0.0,1.0,0.95,0.0,0.48,1.43,Limited Progression
Rennes,Warmed Omari,192.0,3.0,0.0,0.0,1.41,0.0,0.0,1.41,Limited Progression
Kerala Blasters,Bijoy Varghese,464.0,7.0,0.0,0.0,1.36,0.0,0.0,1.36,Limited Progression
NorthEast United,Patrick Flottmann,1265.0,16.0,3.0,0.0,1.14,0.21,0.0,1.3499999999999999,Limited Progression
Saudi Arabia,Mohammed Al Burayk,69.0,0.0,1.0,0.0,0.0,1.3,0.0,1.3,Supporting Progressor
Germany,Thilo Kehrer,69.0,1.0,0.0,0.0,1.3,0.0,0.0,1.3,Limited Progression
Jamshedpur,Peter Hartley,1678.0,24.0,0.0,0.0,1.29,0.0,0.0,1.29,Limited Progression
Senegal,Cheikhou Kouyaté,71.0,0.0,1.0,0.0,0.0,1.27,0.0,1.27,Supporting Progressor
Ecuador,Felix Eduardo Torres Caicedo,288.0,4.0,0.0,0.0,1.25,0.0,0.0,1.25,Limited Progression
ATK Mohun Bagan,Sandesh Jhingan,728.0,10.0,0.0,0.0,1.24,0.0,0.0,1.24,Limited Progression
Switzerland,Fabian Lukas Schär,145.0,2.0,0.0,0.0,1.24,0.0,0.0,1.24,Limited Progression
Mumbai City,Mehtab Singh,1026.0,12.0,1.0,1.0,1.05,0.09,0.09,1.2300000000000002,Limited Progression
East Bengal,Subha Ghosh,74.0,0.0,0.0,1.0,0.0,0.0,1.22,1.22,Limited Progression
Costa Rica,Óscar Esau Duarte Gaitán,294.0,4.0,0.0,0.0,1.22,0.0,0.0,1.22,Limited Progression
Chennaiyin,Mohammad Sajid Dhot,522.0,7.0,0.0,0.0,1.21,0.0,0.0,1.21,Limited Progression
Wales,Joe Rodon,297.0,3.0,1.0,0.0,0.91,0.3,0.0,1.21,Limited Progression
Bengaluru,Pratik Prabhakar Chaudhari,1207.0,11.0,5.0,0.0,0.82,0.37,0.0,1.19,Limited Progression
Morocco,Jawad El Yamiq,303.0,3.0,1.0,0.0,0.89,0.3,0.0,1.19,Limited Progression
Australia,Aziz Eraltay Behich,386.0,3.0,2.0,0.0,0.7,0.47,0.0,1.17,Limited Progression
France,Mattéo Guendouzi Olié,78.0,0.0,0.0,1.0,0.0,0.0,1.15,1.15,Limited Progression
Goa,Dylan Fox,579.0,6.0,1.0,0.0,0.93,0.16,0.0,1.09,Limited Progression
NorthEast United,Mashoor Shereef Thangalakath,1085.0,12.0,1.0,0.0,1.0,0.08,0.0,1.08,Limited Progression
Saint-Étienne,Yvann Macon,86.0,0.0,0.0,1.0,0.0,0.0,1.05,1.05,Limited Progression
Odisha,Héctor Rodas Ramírez,1224.0,14.0,0.0,0.0,1.03,0.0,0.0,1.03,Limited Progression
Clermont Foot,Jean-Claude Billong,89.0,0.0,1.0,0.0,0.0,1.01,0.0,1.01,Limited Progression
Jamshedpur,Narender Gahlot,912.0,9.0,1.0,0.0,0.89,0.1,0.0,0.99,Limited Progression
East Bengal,Adil Khan,913.0,7.0,2.0,1.0,0.69,0.2,0.1,0.9899999999999999,Limited Progression
Morocco,Nayef Aguerd,369.0,4.0,0.0,0.0,0.98,0.0,0.0,0.98,Limited Progression
Lorient,Léo Pétrot,93.0,1.0,0.0,0.0,0.97,0.0,0.0,0.97,Limited Progression
East Bengal,Ankit Mukherjee,370.0,3.0,0.0,1.0,0.73,0.0,0.24,0.97,Limited Progression
Montpellier,Maxime Esteve,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Lens,Jonathan Gradit,188.0,0.0,2.0,0.0,0.0,0.96,0.0,0.96,Limited Progression
Montpellier,Nicolas Louis Marcel Cozza,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Bordeaux,Stian Rode Gregersen,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Troyes,Xavier Chavalerin,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Troyes,Giulian Biancone,94.0,0.0,0.0,1.0,0.0,0.0,0.96,0.96,Limited Progression
Lens,Facundo Axel Medina,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Metz,Fali Candé,95.0,0.0,0.0,1.0,0.0,0.0,0.95,0.95,Limited Progression
Lyon,Jason Denayer,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Metz,Boubakar Kouyate,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Metz,Dylan Daniel Mahmoud Bronn,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Nantes,Nicolas Pallois,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Chennaiyin,Deepak Devrani,378.0,4.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Strasbourg,Gerzino Nyamsi,96.0,1.0,0.0,0.0,0.94,0.0,0.0,0.94,Limited Progression
Croatia,Josip Šutalo,96.0,1.0,0.0,0.0,0.94,0.0,0.0,0.94,Limited Progression
East Bengal,Ananta Tamang,96.0,1.0,0.0,0.0,0.94,0.0,0.0,0.94,Limited Progression
Rennes,Nayef Aguerd,192.0,2.0,0.0,0.0,0.94,0.0,0.0,0.94,Limited Progression
East Bengal,Tomislav Mrčela,672.0,7.0,0.0,0.0,0.94,0.0,0.0,0.94,Limited Progression
Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,192.0,2.0,0.0,0.0,0.94,0.0,0.0,0.94,Limited Progression
Cameroon,Christopher Wooh,100.0,0.0,1.0,0.0,0.0,0.9,0.0,0.9,Limited Progression
Australia,Miloš Degenek,202.0,1.0,0.0,1.0,0.45,0.0,0.45,0.9,Limited Progression
Chennaiyin,Slavko Damjanović,1746.0,13.0,4.0,0.0,0.67,0.21,0.0,0.88,Limited Progression
Tunisia,Nader Ghandri,103.0,1.0,0.0,0.0,0.87,0.0,0.0,0.87,Limited Progression
United States,Walker Zimmerman,311.0,3.0,0.0,0.0,0.87,0.0,0.0,0.87,Limited Progression
South Korea,Kyung-Won Kwon,106.0,0.0,1.0,0.0,0.0,0.85,0.0,0.85,Limited Progression
Kerala Blasters,Hormipam Ruivah,1198.0,9.0,1.0,1.0,0.68,0.08,0.08,0.84,Limited Progression
Chennaiyin,Salam Ranjan Singh,217.0,1.0,1.0,0.0,0.41,0.41,0.0,0.82,Limited Progression
Cameroon,Samuel Yves Oum Gwet,112.0,0.0,0.0,1.0,0.0,0.0,0.8,0.8,Limited Progression
Saudi Arabia,Ali Albulayhi,236.0,1.0,1.0,0.0,0.38,0.38,0.0,0.76,Limited Progression
Australia,Harry Souttar,386.0,3.0,0.0,0.0,0.7,0.0,0.0,0.7,Limited Progression
Argentina,Lisandro Martínez,396.0,3.0,0.0,0.0,0.68,0.0,0.0,0.68,Limited Progression
Odisha,Gaurav Bora,915.0,4.0,2.0,0.0,0.39,0.2,0.0,0.5900000000000001,Limited Progression
Kerala Blasters,Albino Gomes,360.0,1.0,0.0,1.0,0.25,0.0,0.25,0.5,Limited Progression
Metz,Boubacar Traore,190.0,1.0,0.0,0.0,0.47,0.0,0.0,0.47,Limited Progression
Australia,Kye Rowles,386.0,2.0,0.0,0.0,0.47,0.0,0.0,0.47,Limited Progression
Poland,Kamil Glik,389.0,2.0,0.0,0.0,0.46,0.0,0.0,0.46,Limited Progression
NorthEast United,Jestin George,238.0,1.0,0.0,0.0,0.38,0.0,0.0,0.38,Limited Progression
Costa Rica,Kendall Jamaal Waston Manley,249.0,0.0,0.0,1.0,0.0,0.0,0.36,0.36,Limited Progression
Ghana,Lawrence Ati-Zigi,301.0,1.0,0.0,0.0,0.3,0.0,0.0,0.3,Limited Progression
Goa,Mohamed Ali,326.0,1.0,0.0,0.0,0.28,0.0,0.0,0.28,Limited Progression
Kerala Blasters,Prabhushkan Singh Gill,1876.0,2.0,0.0,0.0,0.1,0.0,0.0,0.1,Limited Progression
Mexico,Érick Gabriel Gutiérrez Galaviz,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Senegal,Edouard Mendy,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Etienne Green,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ecuador,Hernán Ismael Galíndez,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Morocco,Badr Banoun,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Bryan Ruiz González,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Odisha,Nikhil Prabhu,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lens,Kevin Danso,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Japan,Shūichi Gonda,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Moritz Jenz,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Iran,Roozbeh Cheshmi,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
France,Hugo Lloris,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lyon,Anthony Lopes,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Uruguay,Sergio Rochet Álvarez,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
England,Kalvin Phillips,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
OGC Nice,Walter Daniel Benítez,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ghana,Alexander Djiku,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
NorthEast United,Mirshad Koottappunna,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Ivo Grbić,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Brazil,Ederson Santana de Moraes,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Morocco,Munir Mohand Mohamedi,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamshedpur,Anas Edathodika,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Stade de Reims,Predrag Rajković,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hyderabad,Gurmeet Singh,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Eliaquim Mangala,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
ATK Mohun Bagan,Amrinder Singh,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Montpellier,Dimitry Bertaud,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AS Monaco,Jean Lucas de Souza Oliveira,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Goa,Hrithik Tiwari,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Portugal,Diogo Meireles Costa,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Troyes,Erik Palmer-Brown,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Matthieu Dreyer,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lyon,Sinaly Diomande,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Tunisia,Aymen Dahmen,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lyon,Jérôme Boateng,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Juan Pablo Vargas Campos,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Alidu Seidu,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
East Bengal,Sankar Roy,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hyderabad,Laxmikant Kattimani,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Odisha,Kamaljit Singh,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mumbai City,Hmingthanmawia Ralte,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Argentina,Guido Rodríguez,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chennaiyin,Vishal Kaith,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Paris Saint-Germain,Edouard Michut,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wales,Wayne Hennessey,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Iran,Alireza Safar Beiranvand,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bengaluru,Gurpreet Singh Sandhu,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saudi Arabia,Mohammed Khalil Al Owais,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Serbia,Vanja Milinković Savić,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Odisha,Arshdeep Singh Saini,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Wojciech Szczęsny,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Cameroon,Devis Rogers Epassy Mboka,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Morocco,Yassine Bounou,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mexico,José Andrés Guardado Hernández,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
NorthEast United,William Lalnunfela,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mumbai City,Mohammad Nawaz,1616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Metz,Jean-Armel Kana-Biyik,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Goa,Naveen Kumar,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Morocco,Bilal El Khannous,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Keylor Navas Gamboa,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
United States,Matthew Charles Turner,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
South Korea,Seung-Gyu Kim,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Spain,Unai Simón Mendibil,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Metz,Marc-Aurèle Caillard,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
France,Lucas Hernández Pi,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Iran,Seyed Hossein Hosseini,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Marseille,Pau López Sabata,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
France,Steve Mandanda,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Cameroon,André Onana,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Australia,Mathew Ryan,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mexico,Francisco Guillermo Ochoa Magaña,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bordeaux,Gaëtan Poussin,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Switzerland,Fabian Frei,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
East Bengal,Suvam Sen,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Denmark,Kasper Schmeichel,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bengaluru,Lara Sharma,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Doğan Alemdar,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
England,Jordan Pickford,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lens,Jean-Louis Leca,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Álvaro José Zamora Mata,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chennaiyin,Samik Mitra,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ghana,Gideon Mensah,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Canada,Mark Anthony Kaye,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Sven Botman,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Belgium,Thibaut Courtois,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saudi Arabia,Salman Mohammed Al Faraj,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Serbia,Stefan Mitrović,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Nelson Sissoko,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Karol Świderski,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Paris Saint-Germain,Keylor Navas Gamboa,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Michał Skóraś,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
OGC Nice,Jean-Clair Todibo,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamshedpur,Rehnesh Thumbirumbu Paramba,1908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AS Monaco,Alexander Nübel,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Strasbourg,Matz Sels,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Troyes,Jessy Moulin,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wales,Joseff Morrell,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saudi Arabia,Hassan Mohammed Al-Tambakti,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Netherlands,Andries Noppert,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Paul Nardi,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Canada,Milan Borjan,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Paul Bernardoni,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Alfred Benjamin Gomis,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Damian Szymański,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nantes,Alban Lafont,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamshedpur,Pawan Kumar,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Qatar,Meshaal Aissa Barsham,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
ATK Mohun Bagan,Sumit Rathi,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Qatar,Saad Abdullah Al Sheeb,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ecuador,Alan Steven Franco Palma,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mumbai City,Phurba Tempa Lachenpa,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Serbia,Ivan Ilić,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Goa,Dheeraj Singh Moirangthem,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
United States,Kellyn Kai Perry-Acosta,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chennaiyin,Debjit Majumder,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Morocco,Achraf Dari,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AS Monaco,Ismail Jakobs,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Odisha,Deven Sawhney,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Paris Saint-Germain,Gianluigi Donnarumma,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Brazil,Alisson Ramsés Becker,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Metz,Sikou Niakate,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
East Bengal,Arindam Bhattacharja,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Julien Laporte,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Serhou Guirassy,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Arthur Desmas,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Yohann Magnin,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Serbia,Darko Lazović,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Germany,Manuel Neuer,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saudi Arabia,Yasir Gharsan Al Shahrani,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Switzerland,Gregor Kobel,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Kerala Blasters,Yendrembam Denechandra Meitei,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Switzerland,Yann Sommer,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wales,Danny Ward,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Argentina,Damián Emiliano Martínez,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wales,Joe Allen,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Croatia,Dominik Livaković,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
NorthEast United,Subhasish Roy Chowdhury,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
