season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2021/2022,3802665,Montpellier,Matheus Soares Thuler,12.0,5.0,17.0,7,4,11,6.07
2022,3857298,Ghana,Tariq Lamptey,10.0,7.0,17.0,5,6,11,5.06
2021/2022,3817877,NorthEast United,Marcelo Leite Pereira,9.0,8.0,17.0,4,4,8,8.02
2021/2022,3817869,Hyderabad,Laxmikant Kattimani,9.0,8.0,17.0,6,4,10,7.76
2022,3869219,Croatia,Nikola Vlašić,8.0,9.0,17.0,4,7,11,2.59
2021/2022,3827336,Hyderabad,Souvik Chakrabarti,8.0,9.0,17.0,6,5,11,10.06
2021/2022,3813295,Hyderabad,Javier Siverio Toro,6.0,11.0,17.0,4,8,12,4.68
2021/2022,3827338,ATK Mohun Bagan,Prabir Das,9.0,8.0,17.0,7,4,11,4.02
2021/2022,3827336,Hyderabad,Halicharan Narzary,5.0,12.0,17.0,3,6,9,10.06
2021/2022,3802795,Rennes,Serhou Guirassy,8.0,9.0,17.0,6,7,13,4.76
2021/2022,3813301,Odisha,Moirangthem Thoiba Singh,9.0,8.0,17.0,7,4,11,4.38
2022,3857279,Australia,Mitchell Thomas Duke,7.0,10.0,17.0,5,6,11,4.31
2021/2022,3827335,Jamshedpur,Daniel Chima Chukwu,5.0,12.0,17.0,4,7,11,6.51
2021/2022,3817856,Jamshedpur,Jordan Murray,5.0,12.0,17.0,3,6,9,12.06
2022,3869220,Morocco,Abdessamad Ezzalzouli,7.0,10.0,17.0,3,8,11,6.8
2022,3857277,Morocco,Abdelhamid Sabiri,7.0,10.0,17.0,5,4,9,5.65
2021/2022,3817867,Mumbai City,Mohammad Nawaz,7.0,10.0,17.0,7,5,12,5.67
2021/2022,3813269,Jamshedpur,Jitendra Singh,9.0,8.0,17.0,6,5,11,7.91
2021/2022,3802805,OGC Nice,Morgan Schneiderlin,10.0,7.0,17.0,7,5,12,3.74
2022,3857294,Netherlands,Vincent Janssen,7.0,10.0,17.0,5,6,11,2.28
2022,3857264,Poland,Michał Skóraś,8.0,9.0,17.0,4,4,8,6.37
2021/2022,3817895,Chennaiyin,Germanpreet Singh,5.0,12.0,17.0,3,6,9,5.65
2021/2022,3813273,Mumbai City,Ygor de Oliveira Ferreira,6.0,11.0,17.0,5,8,13,4.08
2021/2022,3817902,Kerala Blasters,Prabhushkan Singh Gill,11.0,6.0,17.0,8,6,14,5.61
2021/2022,3813307,Bengaluru,Sunil Chhetri,7.0,10.0,17.0,4,6,10,5.7
2021/2022,3813266,Goa,Naveen Kumar,14.0,3.0,17.0,7,2,9,3.73
2021/2022,3817850,Jamshedpur,Alexandre Monteiro de Lima,7.0,10.0,17.0,4,5,9,5.82
2022,3857264,Poland,Damian Szymański,9.0,8.0,17.0,6,5,11,6.37
2022,3869220,Spain,Álvaro Borja Morata Martín,5.0,12.0,17.0,4,8,12,1.77
2021/2022,3802676,Lens,Deiver Andrés Machado Mena,9.0,8.0,17.0,5,4,9,5.03
2022,3857294,Netherlands,Kenneth Taylor,9.0,8.0,17.0,6,4,10,2.28
2021/2022,3817848,Goa,Alexander Romario Jesuraj,8.0,9.0,17.0,6,6,12,3.39
2021/2022,3817858,Kerala Blasters,Soraisham Sandeep Singh,9.0,8.0,17.0,5,6,11,3.86
2021/2022,3813306,NorthEast United,Rochharzela Rochharzela,8.0,9.0,17.0,5,7,12,6.97
2022,3857273,Wales,Brennan Johnson,7.0,10.0,17.0,6,5,11,3.88
2021/2022,3813299,Bengaluru,Edmund Lalrindika,8.0,9.0,17.0,4,5,9,5.99
2021/2022,3813288,Hyderabad,Souvik Chakrabarti,10.0,7.0,17.0,4,4,8,6.75
2021/2022,3813289,Odisha,Héctor Rodas Ramírez,8.0,9.0,17.0,7,5,12,9.09
2021/2022,3813298,East Bengal,Amir Derviševič,10.0,7.0,17.0,6,5,11,10.06
2021/2022,3817874,Bengaluru,Wungngayam Muirang,10.0,7.0,17.0,6,5,11,9.71
2021/2022,3813293,East Bengal,Joyner Lourenco,10.0,7.0,17.0,6,6,12,13.6
2021/2022,3802902,Marseille,Gerson Santos da Silva,9.0,8.0,17.0,2,4,6,3.74
2021/2022,3802902,Marseille,Konrad De La Fuente,8.0,9.0,17.0,7,5,12,3.74
2022,3857273,Iran,Mehdi Torabi,6.0,11.0,17.0,4,7,11,7.49
2022,3869321,Netherlands,Wout Weghorst,6.0,11.0,17.0,4,7,11,2.97
2021/2022,3813266,Chennaiyin,Debjit Majumder,15.0,2.0,17.0,7,2,9,9.77
2021/2022,3813289,Odisha,Kamaljit Singh,13.0,4.0,17.0,6,3,9,9.09
2021/2022,3817889,ATK Mohun Bagan,Lenny Rodrigues,8.0,9.0,17.0,7,7,14,3.09
2022,3857287,South Korea,Kang-In Lee,8.0,9.0,17.0,5,4,9,4.84
2021/2022,3813288,Jamshedpur,Alexandre Monteiro de Lima,11.0,6.0,17.0,8,5,13,11.97
2021/2022,3817902,East Bengal,Naorem Mahesh Singh,9.0,8.0,17.0,5,5,10,5.5
2021/2022,3813280,East Bengal,Suvam Sen,14.0,3.0,17.0,7,2,9,6.88
2022,3857255,Japan,Yuto Nagatomo,7.0,10.0,17.0,4,5,9,9.6
2022,3869118,England,Jack Grealish,7.0,10.0,17.0,5,4,9,3.17
2021/2022,3817888,East Bengal,Arindam Bhattacharja,15.0,2.0,17.0,5,2,7,10.63
2022,3857267,Senegal,Nampalys Mendy,11.0,6.0,17.0,8,5,13,7.98
2022,3857286,Ecuador,Hernán Ismael Galíndez,10.0,7.0,17.0,6,4,10,3.94
2022,3857292,Costa Rica,Jewison Bennette,6.0,11.0,17.0,4,4,8,5.99
2021/2022,3813277,Hyderabad,Rohit Danu,8.0,9.0,17.0,6,4,10,9.6
2022,3869420,Croatia,Bruno Petković,6.0,11.0,17.0,3,6,9,2.66
2021/2022,3817890,NorthEast United,Sehnaj Singh,9.0,8.0,17.0,5,7,12,11.64
2021/2022,3817886,NorthEast United,Imran Khan,6.0,11.0,17.0,4,6,10,6.32
2021/2022,3813297,Bengaluru,Pratik Prabhakar Chaudhari,9.0,8.0,17.0,6,5,11,3.74
2022,3857286,Ecuador,José Adoni Cifuentes Charcopa,6.0,11.0,17.0,3,6,9,3.94
2021/2022,3813297,Bengaluru,Iman Basafa,8.0,9.0,17.0,5,6,11,3.74
2021/2022,3817886,NorthEast United,Provat Lakra,11.0,6.0,17.0,5,4,9,6.32
2022,3857293,Ghana,André Ayew Pelé,6.0,11.0,17.0,3,6,9,4.43
2022,3857268,Canada,Jonathan Osorio,8.0,9.0,17.0,4,4,8,4.24
2021/2022,3813302,Jamshedpur,Ritwik Kumar Das,8.0,9.0,17.0,4,6,10,5.67
2022,3857263,Germany,Leroy Sané,7.0,10.0,17.0,4,5,9,5.84
2021/2022,3813292,Bengaluru,Prince Vinny Ibara Doniama,5.0,12.0,17.0,4,7,11,4.0
2022,3857271,Iran,Saeid Ezatolahi Afagh,9.0,8.0,17.0,6,4,10,10.43
2021/2022,3813316,Goa,Eduardo Bedia Peláez,9.0,8.0,17.0,6,5,11,3.71
2021/2022,3817899,Odisha,Kamaljit Singh,14.0,3.0,17.0,7,3,10,8.85
2022,3857278,Iran,Sardar Azmoun,6.0,11.0,17.0,3,6,9,4.23
2021/2022,3817873,NorthEast United,Subhasish Roy Chowdhury,10.0,7.0,17.0,7,5,12,5.78
2022,3857271,Iran,Milad Mohammadi,9.0,8.0,17.0,4,4,8,10.43
2021/2022,3817884,Hyderabad,Aniket Anil Jadhav,6.0,11.0,17.0,5,7,12,6.01
2022,3857271,Iran,Mehdi Torabi,9.0,8.0,17.0,6,5,11,10.43
2021/2022,3817850,East Bengal,Ankit Mukherjee,7.0,10.0,17.0,6,4,10,12.59
2022,3869486,Portugal,Gonçalo Matias Ramos,6.0,10.0,16.0,4,6,10,2.6
2021/2022,3813286,Mumbai City,Igor Angulo Albóniga,7.0,9.0,16.0,5,5,10,2.96
2021/2022,3813271,Goa,Dheeraj Singh Moirangthem,10.0,6.0,16.0,5,3,8,3.85
2021/2022,3817855,Kerala Blasters,Prabhushkan Singh Gill,10.0,6.0,16.0,7,2,9,7.48
2021/2022,3813286,Mumbai City,Ygor de Oliveira Ferreira,7.0,9.0,16.0,4,6,10,2.96
2021/2022,3802665,Montpellier,Valère Germain,8.0,8.0,16.0,5,5,10,5.71
2021/2022,3817854,Bengaluru,Lara Sharma,13.0,3.0,16.0,7,3,10,4.26
2021/2022,3813275,Kerala Blasters,Prabhushkan Singh Gill,13.0,3.0,16.0,6,3,9,6.18
2021/2022,3813298,Jamshedpur,Komal Thatal,7.0,9.0,16.0,6,4,10,4.58
2022,3857257,Australia,Keanu Baccus,7.0,9.0,16.0,4,6,10,7.31
2022,3869685,France,Youssouf Fofana,9.0,7.0,16.0,5,5,10,3.69
2021/2022,3813281,ATK Mohun Bagan,Amrinder Singh,15.0,1.0,16.0,8,1,9,5.65
2022,3869220,Morocco,Selim Amallah,8.0,8.0,16.0,4,6,10,6.4
2021/2022,3813278,Chennaiyin,Lallianzuala Chhangte,7.0,9.0,16.0,5,6,11,5.05
2021/2022,3813269,Jamshedpur,Jordan Murray,5.0,11.0,16.0,5,8,13,7.44
2021/2022,3817872,Bengaluru,Lara Sharma,12.0,4.0,16.0,8,4,12,5.28
2021/2022,3813273,Mumbai City,Mandar Rao Desai,9.0,7.0,16.0,5,4,9,3.84
2022,3857274,Ecuador,Jeremy Leonel Sarmiento Morante,6.0,10.0,16.0,5,6,11,4.46
2021/2022,3802839,Nantes,Alban Lafont,8.0,8.0,16.0,4,4,8,6.96
2021/2022,3817901,Jamshedpur,Eli Sabia Filho,11.0,5.0,16.0,7,2,9,9.58
2021/2022,3802837,Saint-Étienne,Harold Moukoudi,10.0,6.0,16.0,6,6,12,6.69
2021/2022,3813310,East Bengal,Amir Derviševič,6.0,10.0,16.0,5,6,11,10.88
2022,3869117,United States,Haji Wright,8.0,8.0,16.0,4,5,9,3.21
2022,3869420,Brazil,Pedro Guilherme Abreu dos Santos,7.0,9.0,16.0,5,7,12,2.45
2021/2022,3813317,East Bengal,Tomislav Mrčela,9.0,7.0,16.0,5,4,9,5.42
2021/2022,3813307,Jamshedpur,Laldinliana Renthlei,11.0,5.0,16.0,5,3,8,11.19
2022,3857259,Cameroon,Gaël Ondoua,10.0,6.0,16.0,7,4,11,5.8
2021/2022,3813288,Hyderabad,Laxmikant Kattimani,12.0,4.0,16.0,6,3,9,6.35
2022,3857259,Cameroon,Vincent Paté Aboubakar,7.0,9.0,16.0,7,6,13,5.8
2022,3869220,Spain,Anssumane Fati,7.0,9.0,16.0,4,5,9,1.67
2022,3857259,Cameroon,Karl Brillant Toko Ekambi,7.0,9.0,16.0,3,6,9,5.8
2022,3869151,Argentina,Nicolás Alejandro Tagliafico,10.0,6.0,16.0,5,5,10,2.48
2022,3857290,Switzerland,Fabian Frei,7.0,9.0,16.0,6,6,12,3.47
2021/2022,3817865,Odisha,Daniel Lalhlimpuia,9.0,7.0,16.0,6,5,11,5.32
2021/2022,3802696,Stade de Reims,Valon Berisha,11.0,5.0,16.0,9,5,14,5.18
2021/2022,3813294,NorthEast United,Subhasish Roy Chowdhury,11.0,5.0,16.0,5,3,8,4.89
2022,3869519,Argentina,Lisandro Martínez,8.0,8.0,16.0,7,4,11,4.47
2021/2022,3802685,Paris Saint-Germain,Nuno Mendes,8.0,8.0,16.0,5,5,10,2.43
2021/2022,3813296,NorthEast United,Ngasepam Tondonba Singh,8.0,8.0,16.0,7,6,13,6.58
2021/2022,3817875,Jamshedpur,Rehnesh Thumbirumbu Paramba,14.0,2.0,16.0,6,1,7,11.19
2022,3857287,South Korea,Ui-Jo Hwang,6.0,10.0,16.0,5,6,11,4.56
2021/2022,3813288,Jamshedpur,Eli Sabia Filho,9.0,7.0,16.0,4,5,9,11.27
2021/2022,3817853,East Bengal,Adil Khan,8.0,8.0,16.0,7,3,10,10.67
2021/2022,3802665,Paris Saint-Germain,Xavi Simons,7.0,9.0,16.0,3,6,9,2.23
2022,3857280,Brazil,Raphael Dias Belloli,7.0,9.0,16.0,4,4,8,3.13
2021/2022,3813288,Jamshedpur,Boris Singh Thangjam,7.0,9.0,16.0,4,7,11,11.27
2021/2022,3813278,Kerala Blasters,Prabhushkan Singh Gill,9.0,7.0,16.0,6,5,11,4.72
2021/2022,3817875,Goa,Saviour Gama,8.0,8.0,16.0,4,6,10,3.55
2021/2022,3817871,Hyderabad,Seityasen Singh,6.0,10.0,16.0,5,6,11,5.84
2021/2022,3817853,East Bengal,Mohammed Rafique,7.0,9.0,16.0,5,4,9,10.67
2022,3857280,Brazil,Pedro Guilherme Abreu dos Santos,5.0,11.0,16.0,4,6,10,3.13
2021/2022,3813289,Odisha,Isak Vanlalruatfela,9.0,7.0,16.0,5,5,10,8.56
2022,3869321,Argentina,Nicolás Alejandro Tagliafico,10.0,6.0,16.0,4,3,7,3.01
2022,3857255,Japan,Takefusa Kubo,6.0,10.0,16.0,4,5,9,9.04
2021/2022,3813276,East Bengal,Franjo Prce,10.0,6.0,16.0,5,4,9,6.32
2021/2022,3817902,East Bengal,Rahul Kumar Paswan,5.0,11.0,16.0,4,6,10,5.18
2021/2022,3813315,Jamshedpur,Jordan Murray,6.0,10.0,16.0,4,6,10,15.38
2021/2022,3813274,Mumbai City,Ygor de Oliveira Ferreira,6.0,10.0,16.0,4,5,9,6.32
2021/2022,3817874,Bengaluru,Gurpreet Singh Sandhu,10.0,6.0,16.0,6,5,11,9.14
2021/2022,3813296,NorthEast United,Mathias Coureur,8.0,8.0,16.0,4,4,8,6.58
2021/2022,3813267,East Bengal,Bikash Jairu,6.0,10.0,16.0,4,5,9,9.94
2022,3857261,England,Callum Wilson,5.0,11.0,16.0,5,7,12,2.89
2021/2022,3817881,Kerala Blasters,Prabhushkan Singh Gill,11.0,5.0,16.0,7,3,10,7.41
2021/2022,3817894,Odisha,Ariday Cabrera Suárez,7.0,9.0,16.0,4,4,8,8.65
2021/2022,3813285,Goa,Devendra Dhaku Murgaokar,6.0,10.0,16.0,5,7,12,7.66
2022,3857284,Japan,Yuto Nagatomo,10.0,6.0,16.0,6,5,11,7.44
2021/2022,3817854,ATK Mohun Bagan,Deepak Tangri,9.0,7.0,16.0,5,6,11,5.67
2021/2022,3813310,Kerala Blasters,Sahal Abdul Samad,7.0,9.0,16.0,5,6,11,3.63
2021/2022,3813290,NorthEast United,Lalkhawpuimawia Lalkhawpuimawia,6.0,10.0,16.0,5,7,12,6.2
2021/2022,3813290,Hyderabad,Sahil Tavora,8.0,8.0,16.0,5,4,9,5.21
2022,3857256,Switzerland,Christian Fassnacht,8.0,8.0,16.0,4,5,9,4.62
2021/2022,3817896,East Bengal,Raju Eknath Gaikwad,8.0,8.0,16.0,5,5,10,4.61
2021/2022,3813290,NorthEast United,Subhasish Roy Chowdhury,12.0,4.0,16.0,6,3,9,6.2
2022,3857269,Brazil,Alex Nicolao Telles,10.0,6.0,16.0,7,5,12,3.16
2022,3857263,Spain,Alejandro Balde Martínez,8.0,8.0,16.0,4,5,9,2.77
2021/2022,3827335,Kerala Blasters,Nishu Kumar Tashni,4.0,12.0,16.0,4,6,10,8.04
2021/2022,3813312,Mumbai City,Ygor de Oliveira Ferreira,5.0,11.0,16.0,2,7,9,3.67
2022,3857289,Mexico,Hirving Rodrigo Lozano Bahena,3.0,13.0,16.0,2,9,11,5.26
2021/2022,3817873,NorthEast United,Deshorn Brown,6.0,10.0,16.0,4,4,8,5.44
2022,3857291,Costa Rica,Carlos Manuel Martínez Castro,10.0,6.0,16.0,5,4,9,9.3
2021/2022,3817860,Odisha,Jonathas Cristian de Jesus,7.0,9.0,16.0,6,7,13,5.32
2022,3857289,Mexico,Roberto Carlos Alvarado Hernández,5.0,11.0,16.0,4,5,9,5.26
2022,3857263,Spain,Álvaro Borja Morata Martín,4.0,12.0,16.0,4,9,13,2.77
2022,3857288,Tunisia,Wahbi Khazri,4.0,11.0,15.0,3,6,9,3.69
2021/2022,3813286,Mumbai City,Vikram Pratap Singh,5.0,10.0,15.0,4,4,8,2.77
2021/2022,3813275,Kerala Blasters,Vincy Barretto,7.0,8.0,15.0,4,5,9,5.79
2021/2022,3813284,Mumbai City,Ygor de Oliveira Ferreira,4.0,11.0,15.0,2,6,8,4.35
2021/2022,3802643,Strasbourg,Jean Eudès Aholou,9.0,6.0,15.0,5,6,11,3.67
2021/2022,3817888,ATK Mohun Bagan,Kiyan Nassiri Giri,7.0,8.0,15.0,5,6,11,2.86
2021/2022,3802818,Lorient,Quentin Boisgard,6.0,9.0,15.0,4,6,10,4.67
2021/2022,3817856,Jamshedpur,Ricky Lallawmawma,14.0,1.0,15.0,6,1,7,10.64
2021/2022,3817865,NorthEast United,Lalkhawpuimawia Lalkhawpuimawia,6.0,9.0,15.0,3,6,9,4.12
2022,3857258,Serbia,Darko Lazović,7.0,8.0,15.0,6,4,10,4.27
2022,3857296,Belgium,Romelu Lukaku Menama,6.0,9.0,15.0,6,5,11,2.76
2021/2022,3813311,Chennaiyin,Edwin Sydney Vanspaul,9.0,6.0,15.0,6,4,10,6.64
2021/2022,3813311,Chennaiyin,Debjit Majumder,12.0,3.0,15.0,7,2,9,6.64
2022,3857282,United States,Kellyn Kai Perry-Acosta,7.0,8.0,15.0,5,4,9,2.88
2021/2022,3813316,NorthEast United,Subhasish Roy Chowdhury,8.0,7.0,15.0,4,5,9,8.24
2021/2022,3817872,Bengaluru,Banana Yaya,11.0,4.0,15.0,5,4,9,4.95
2022,3857280,Cameroon,Karl Brillant Toko Ekambi,8.0,7.0,15.0,4,4,8,5.91
2021/2022,3817869,Hyderabad,Sahil Tavora,5.0,10.0,15.0,3,8,11,6.85
2021/2022,3817859,Jamshedpur,Alexandre Monteiro de Lima,8.0,7.0,15.0,4,5,9,6.88
2022,3857281,Canada,Cyle Larin,6.0,9.0,15.0,5,6,11,3.43
2022,3857299,South Korea,Kyung-Won Kwon,8.0,7.0,15.0,4,3,7,3.01
2021/2022,3813317,Odisha,Ariday Cabrera Suárez,5.0,10.0,15.0,3,6,9,4.09
2021/2022,3813281,Chennaiyin,Rahim Ali,8.0,7.0,15.0,5,4,9,4.31
2022,3857259,Cameroon,Christian Mougang Bassogog,5.0,10.0,15.0,3,7,10,5.43
2021/2022,3813306,NorthEast United,Gurjinder Kumar,9.0,6.0,15.0,7,4,11,6.15
2021/2022,3817862,Odisha,Hendry Antonay,7.0,8.0,15.0,4,3,7,4.98
2021/2022,3813288,Hyderabad,Aniket Anil Jadhav,5.0,10.0,15.0,4,7,11,5.95
2021/2022,3813301,NorthEast United,Mirshad Koottappunna,10.0,5.0,15.0,7,4,11,7.14
2021/2022,3817850,Jamshedpur,Seminlen Doungel,3.0,12.0,15.0,2,5,7,5.14
2022,3857254,Denmark,Andreas Evald Cornelius,3.0,12.0,15.0,2,6,8,2.76
2021/2022,3802837,Saint-Étienne,Lucas Gourna-Douath,8.0,7.0,15.0,6,4,10,6.28
2021/2022,3813317,East Bengal,Thongkhosiem Haokip,6.0,9.0,15.0,4,6,10,5.08
2021/2022,3817881,Kerala Blasters,Prasanth Karuthadathkuni,6.0,9.0,15.0,3,6,9,6.94
2021/2022,3817878,Hyderabad,Sahil Tavora,9.0,6.0,15.0,6,4,10,4.97
2021/2022,3813315,Goa,Devendra Dhaku Murgaokar,4.0,11.0,15.0,3,7,10,3.21
2021/2022,3813268,ATK Mohun Bagan,Amrinder Singh,12.0,3.0,15.0,6,3,9,4.56
2021/2022,3813296,Kerala Blasters,Nishu Kumar Tashni,6.0,9.0,15.0,5,4,9,5.0
2021/2022,3817875,Jamshedpur,Narender Gahlot,9.0,6.0,15.0,7,5,12,10.49
2021/2022,3813266,Chennaiyin,Lallianzuala Chhangte,5.0,10.0,15.0,3,7,10,8.62
2021/2022,3813315,Jamshedpur,Ricky Lallawmawma,11.0,4.0,15.0,5,3,8,14.42
2021/2022,3813268,ATK Mohun Bagan,Prabir Das,9.0,6.0,15.0,6,5,11,4.56
2021/2022,3817857,Hyderabad,Abdul Rabeeh,5.0,10.0,15.0,2,5,7,4.92
2021/2022,3817857,Hyderabad,Amritpal Singh,8.0,7.0,15.0,4,4,8,4.92
2021/2022,3802983,Marseille,Pol Mikel Lirola Kosok,8.0,7.0,15.0,5,6,11,2.46
2021/2022,3817853,East Bengal,Raju Eknath Gaikwad,9.0,6.0,15.0,5,5,10,10.0
2021/2022,3817853,East Bengal,Balwant Singh,3.0,12.0,15.0,3,4,7,10.0
2021/2022,3813292,Kerala Blasters,Enes Sipović,10.0,5.0,15.0,6,4,10,8.06
2021/2022,3813315,Jamshedpur,Jitendra Singh,9.0,6.0,15.0,5,3,8,14.42
2021/2022,3817868,Bengaluru,Namgyal Bhutia,8.0,7.0,15.0,6,7,13,4.44
2021/2022,3817860,Hyderabad,Javier Siverio Toro,4.0,11.0,15.0,3,5,8,4.87
2021/2022,3817860,Hyderabad,Rohit Danu,8.0,7.0,15.0,7,4,11,4.87
2022,3857284,Japan,Takuma Asano,5.0,10.0,15.0,2,8,10,6.98
2022,3857287,Uruguay,Edinson Roberto Cavani Gómez,6.0,9.0,15.0,4,5,9,3.16
2021/2022,3817892,Odisha,Kamaljit Singh,13.0,2.0,15.0,7,2,9,6.12
2021/2022,3817870,Goa,Muhammed Nemil Valiyattil,8.0,7.0,15.0,7,4,11,3.47
2021/2022,3817857,Jamshedpur,Rehnesh Thumbirumbu Paramba,11.0,4.0,15.0,5,2,7,8.29
2021/2022,3817883,Jamshedpur,Ritwik Kumar Das,7.0,8.0,15.0,4,4,8,7.85
2021/2022,3817883,Jamshedpur,Rehnesh Thumbirumbu Paramba,7.0,8.0,15.0,4,3,7,7.85
2021/2022,3813300,Odisha,Daniel Lalhlimpuia,8.0,7.0,15.0,6,4,10,5.38
2021/2022,3817872,Odisha,Ariday Cabrera Suárez,6.0,9.0,15.0,6,8,14,5.19
2022,3857268,Canada,David Junior Hoilett,6.0,9.0,15.0,5,6,11,3.74
2022,3869219,Japan,Ao Tanaka,7.0,8.0,15.0,3,4,7,3.44
2021/2022,3813267,Goa,Princeton Rebello,6.0,9.0,15.0,5,5,10,2.96
2022,3869151,Australia,Craig Goodwin,6.0,9.0,15.0,4,5,9,3.91
2021/2022,3813286,Chennaiyin,Vishal Kaith,13.0,2.0,15.0,8,1,9,7.73
2021/2022,3817898,Goa,Nongdamba Singh Naorem,5.0,10.0,15.0,4,5,9,3.56
2022,3857284,Germany,Leon Goretzka,7.0,8.0,15.0,4,7,11,2.07
2022,3857269,Brazil,Richarlison de Andrade,3.0,12.0,15.0,3,6,9,2.96
2021/2022,3817860,Odisha,Redeem Tlang,6.0,9.0,15.0,4,7,11,4.98
2021/2022,3817898,Mumbai City,Lallianzuala Chhangte,6.0,9.0,15.0,5,4,9,8.93
2022,3857271,Iran,Mohammad Hossein Kanani Zadegan,8.0,7.0,15.0,7,5,12,9.2
2021/2022,3803000,Paris Saint-Germain,Georginio Wijnaldum,6.0,9.0,15.0,4,8,12,2.16
2022,3857267,Ecuador,Michael Steveen Estrada Martínez,3.0,12.0,15.0,3,6,9,4.14
2022,3857265,Mexico,Raúl Alonso Jiménez Rodríguez,6.0,9.0,15.0,5,5,10,3.43
2021/2022,3817884,Hyderabad,Nikhil Poojary,6.0,9.0,15.0,5,5,10,5.3
2021/2022,3813309,Chennaiyin,Slavko Damjanović,7.0,8.0,15.0,4,5,9,8.2
2022,3857271,Iran,Seyed Hossein Hosseini,7.0,8.0,15.0,5,4,9,9.2
2022,3857301,Qatar,Mohammed Waed Abdulwahhab Al Bayati,7.0,8.0,15.0,5,5,10,4.14
2022,3857301,Qatar,Tarek Salman Salman,7.0,8.0,15.0,3,5,8,4.14
2022,3857286,Qatar,Almoez Ali Zainalabiddin Abdulla,7.0,8.0,15.0,5,6,11,3.93
2021/2022,3817858,Chennaiyin,Keisham Reagan Singh,7.0,8.0,15.0,3,4,7,4.98
2022,3857262,Portugal,Bernardo Mota Veiga de Carvalho e Silva,7.0,8.0,15.0,3,4,7,2.81
2021/2022,3817878,East Bengal,Marcelo Ribeiro dos Santos,5.0,10.0,15.0,3,6,9,4.72
2021/2022,3813282,Mumbai City,Raynier Fernandes,7.0,8.0,15.0,5,5,10,4.3
2021/2022,3813318,Mumbai City,Vignesh Dakshinamurthy,7.0,7.0,14.0,4,4,8,3.41
2021/2022,3813282,Kerala Blasters,Prabhushkan Singh Gill,10.0,4.0,14.0,5,3,8,6.64
2021/2022,3817891,East Bengal,Antonio Perošević,5.0,9.0,14.0,3,6,9,6.11
2022,3857300,Saudi Arabia,Nawaf Shaker Al Abid,6.0,8.0,14.0,5,5,10,7.11
2022,3857260,Saudi Arabia,Ali Albulayhi,10.0,4.0,14.0,5,3,8,7.22
2021/2022,3813304,East Bengal,Arindam Bhattacharja,9.0,5.0,14.0,6,2,8,9.09
2022,3869486,Portugal,Cristiano Ronaldo dos Santos Aveiro,4.0,10.0,14.0,4,5,9,2.27
2021/2022,3817885,East Bengal,Wahengbam Angousana Luwang,8.0,6.0,14.0,6,6,12,5.11
2021/2022,3827336,Hyderabad,Konsham Chinglensana Singh,8.0,6.0,14.0,6,4,10,8.28
2021/2022,3813298,Jamshedpur,Ishan Pandita,4.0,10.0,14.0,3,7,10,4.01
2021/2022,3802818,Lorient,Matthieu Dreyer,11.0,3.0,14.0,6,2,8,4.36
2021/2022,3813270,Mumbai City,Vignesh Dakshinamurthy,8.0,6.0,14.0,5,5,10,5.41
2021/2022,3827338,ATK Mohun Bagan,Manvir Singh,8.0,6.0,14.0,6,4,10,3.31
2021/2022,3813274,Bengaluru,Gurpreet Singh Sandhu,8.0,6.0,14.0,5,4,9,7.91
2021/2022,3813269,Jamshedpur,Pronay Halder,9.0,5.0,14.0,6,5,11,6.51
2021/2022,3817869,Hyderabad,Mohammad Yasir,5.0,9.0,14.0,5,4,9,6.39
2022,3857266,Denmark,Martin Braithwaite Christensen,3.0,11.0,14.0,2,7,9,2.92
2022,3869685,Argentina,Lautaro Javier Martínez,5.0,9.0,14.0,4,5,9,2.5
2021/2022,3813264,Hyderabad,Laxmikant Kattimani,9.0,5.0,14.0,5,3,8,4.79
2022,3857258,Brazil,Gabriel Fernando de Jesus,7.0,7.0,14.0,4,4,8,2.6
2022,3869117,Netherlands,Xavi Simons,6.0,8.0,14.0,3,5,8,4.22
2021/2022,3802809,Rennes,Serhou Guirassy,6.0,8.0,14.0,5,6,11,5.49
2021/2022,3817900,Jamshedpur,Rehnesh Thumbirumbu Paramba,8.0,6.0,14.0,6,5,11,5.02
2021/2022,3817900,Jamshedpur,Ishan Pandita,5.0,9.0,14.0,4,5,9,5.02
2021/2022,3827337,Kerala Blasters,Prabhushkan Singh Gill,8.0,6.0,14.0,6,2,8,6.7
2022,3869117,United States,DeAndre Yedlin,8.0,6.0,14.0,4,5,9,2.81
2021/2022,3813277,Mumbai City,Ygor de Oliveira Ferreira,4.0,10.0,14.0,3,4,7,3.91
2021/2022,3813297,NorthEast United,Mashoor Shereef Thangalakath,6.0,8.0,14.0,4,4,8,8.75
2021/2022,3813318,NorthEast United,Rochharzela Rochharzela,7.0,7.0,14.0,5,4,9,7.29
2021/2022,3813305,Hyderabad,Rohit Danu,7.0,7.0,14.0,2,3,5,4.67
2021/2022,3817876,Chennaiyin,Edwin Sydney Vanspaul,9.0,5.0,14.0,5,4,9,4.03
2022,3857256,Serbia,Dušan Vlahović,3.0,11.0,14.0,2,7,9,3.44
2021/2022,3817880,Odisha,Jerry Mawihmingthanga,6.0,8.0,14.0,3,6,9,5.41
2022,3857275,Tunisia,Aymen Dahmen,8.0,6.0,14.0,6,3,9,5.09
