season_name,match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
2021/2022,3817895,Goa,Muhammed Nemil Valiyattil,3,1.0,0.0,2,0.0,17,15.88
2021/2022,3817854,Bengaluru,Prince Vinny Ibara Doniama,3,0.0,1.0,0,33.33,63,4.29
2022,3857269,Switzerland,Nico Elvedi,3,1.0,0.0,0,0.0,94,2.87
2022,3869219,Japan,Ao Tanaka,3,0.0,0.0,1,0.0,13,20.77
2022,3857286,Ecuador,Piero Martín Hincapié Reyna,3,0.0,0.0,1,0.0,93,2.9
2022,3857300,Argentina,Lisandro Martínez,3,1.0,1.0,0,33.33,45,6.0
2021/2022,3817865,Odisha,Nandhakumar Sekar,3,0.0,0.0,0,0.0,28,9.64
2022,3857274,Netherlands,Steven Bergwijn,3,1.0,0.0,1,0.0,47,5.74
2021/2022,3802676,Lens,Deiver Andrés Machado Mena,3,1.0,1.0,0,33.33,16,16.88
2021/2022,3813309,Chennaiyin,Edwin Sydney Vanspaul,3,0.0,0.0,0,0.0,19,14.21
2022,3857262,South Korea,Young-Gwon Kim,3,0.0,1.0,0,33.33,80,3.38
2021/2022,3813309,Hyderabad,Bartholomew Owogbalor Ogbeche,3,0.0,1.0,3,33.33,76,3.55
2022,3857282,Wales,Daniel James,3,1.0,0.0,2,0.0,46,5.87
2022,3857272,England,John Stones,3,0.0,1.0,0,33.33,93,2.9
2021/2022,3817867,NorthEast United,Laldanmawia Ralte,3,0.0,1.0,3,33.33,23,11.74
2021/2022,3802902,Marseille,Konrad De La Fuente,3,0.0,2.0,0,66.67,22,12.27
2021/2022,3813317,Odisha,Francisco Javier Hernández González,3,1.0,1.0,2,33.33,46,5.87
2021/2022,3813264,Hyderabad,Konsham Chinglensana Singh,3,1.0,1.0,0,33.33,92,2.93
2021/2022,3817867,NorthEast United,Mashoor Shereef Thangalakath,3,1.0,0.0,0,0.0,69,3.91
2021/2022,3817857,Jamshedpur,Sandip Mandi,3,0.0,0.0,0,0.0,8,33.75
2021/2022,3802818,Paris Saint-Germain,Leandro Daniel Paredes,3,0.0,1.0,0,33.33,42,6.43
2021/2022,3817896,Odisha,Ariday Cabrera Suárez,3,1.0,1.0,2,33.33,63,4.29
2021/2022,3813271,Goa,Dylan Fox,3,0.0,0.0,0,0.0,89,3.03
2021/2022,3813276,East Bengal,Franjo Prce,3,0.0,2.0,0,66.67,28,9.64
2021/2022,3817899,Odisha,Isaac Vanmalsawma Chhakchhuak,3,0.0,0.0,1,0.0,47,5.74
2021/2022,3813286,Mumbai City,Rahul Bheke,3,1.0,3.0,0,100.0,91,2.97
2022,3857262,Portugal,Kléper Laveran Lima Ferreira,3,0.0,2.0,0,66.67,92,2.93
2021/2022,3817893,NorthEast United,Jestin George,3,0.0,2.0,0,66.67,18,15.0
2021/2022,3802696,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,3,0.0,1.0,0,33.33,28,9.64
2022,3869118,Senegal,Famara Diedhiou,3,0.0,0.0,1,0.0,17,15.88
2021/2022,3817897,Hyderabad,Khassa Camara,3,1.0,0.0,0,0.0,11,24.55
2022,3857299,Ghana,Mohamed Salisu,3,0.0,2.0,0,66.67,98,2.76
2021/2022,3817871,Hyderabad,Juan Antonio González Fernández,3,1.0,2.0,0,66.67,92,2.93
2021/2022,3817860,Hyderabad,Javier Siverio Toro,3,0.0,2.0,1,66.67,17,15.88
2022,3857277,Morocco,Nayef Aguerd,3,0.0,2.0,0,66.67,94,2.87
2021/2022,3817857,Hyderabad,Rohit Danu,3,1.0,1.0,2,33.33,34,7.94
2021/2022,3817874,Goa,Anisa Anwar Ali,3,1.0,1.0,0,33.33,92,2.93
2022,3869420,Brazil,Frederico Rodrigues Santos,3,0.0,1.0,0,33.33,15,18.0
2021/2022,3817879,Chennaiyin,Lallianzuala Chhangte,3,0.0,1.0,0,33.33,7,38.57
2021/2022,3817858,Chennaiyin,Nerijus Valskis,3,0.0,0.0,0,0.0,16,16.88
2021/2022,3813270,Mumbai City,Serigne Mourtada Fall,3,2.0,0.0,1,0.0,88,3.07
2022,3869552,Morocco,Jawad El Yamiq,3,0.0,1.0,0,33.33,95,2.84
2022,3857263,Germany,Lukas Klostermann,3,0.0,0.0,0,0.0,25,10.8
2021/2022,3802809,Rennes,Lorenz Assignon,3,1.0,1.0,1,33.33,17,15.88
2022,3857262,Portugal,André Miguel Valente Silva,3,0.0,0.0,2,0.0,30,9.0
2021/2022,3817882,Chennaiyin,Keisham Reagan Singh,3,1.0,0.0,3,0.0,31,8.71
2021/2022,3817867,NorthEast United,Patrick Flottmann,3,0.0,0.0,0,0.0,25,10.8
2022,3869354,France,Kingsley Coman,3,1.0,1.0,1,33.33,14,19.29
2021/2022,3817868,Chennaiyin,Lallianzuala Chhangte,3,2.0,0.0,2,0.0,20,13.5
2021/2022,3817884,Hyderabad,Eduardo García Martín,3,0.0,1.0,0,33.33,13,20.77
2022,3857298,Portugal,João Maria Lobo Alves Palhinha Gonçalves,3,1.0,3.0,0,100.0,10,27.0
2021/2022,3817852,Mumbai City,Mehtab Singh,3,0.0,1.0,0,33.33,92,2.93
2021/2022,3802907,Lille,Domagoj Bradarić,3,0.0,0.0,0,0.0,20,13.5
2022,3869254,Switzerland,Haris Seferović,3,1.0,1.0,2,33.33,37,7.3
2022,3857293,Uruguay,Sebastián Coates Nión,3,0.0,0.0,0,0.0,95,2.84
2022,3857288,Tunisia,Taha Yassine Khenissi,3,1.0,0.0,3,0.0,19,14.21
2021/2022,3802984,Nantes,Willem Geubbels,3,0.0,0.0,0,0.0,15,18.0
2021/2022,3802818,Lorient,Quentin Boisgard,3,1.0,0.0,2,0.0,14,19.29
2021/2022,3817879,Hyderabad,Mohammad Yasir,3,0.0,1.0,0,33.33,34,7.94
2021/2022,3813289,Bengaluru,Sunil Chhetri,3,1.0,0.0,1,0.0,91,2.97
2021/2022,3802805,OGC Nice,Dante Bonfim da Costa Santos,3,0.0,1.0,0,33.33,86,3.14
2021/2022,3813291,East Bengal,Daniel Chima Chukwu,3,0.0,1.0,1,33.33,28,9.64
2021/2022,3802907,Paris Saint-Germain,Xavi Simons,3,1.0,1.0,2,33.33,6,45.0
2021/2022,3817859,Jamshedpur,Narender Gahlot,3,0.0,0.0,0,0.0,44,6.14
2022,3857254,Tunisia,Dylan Daniel Mahmoud Bronn,3,0.0,2.0,0,66.67,93,2.9
2022,3857279,France,Youssouf Fofana,3,0.0,2.0,0,66.67,16,16.88
2021/2022,3802665,Montpellier,Mihailo Ristić,3,0.0,1.0,0,33.33,91,2.97
2022,3857254,Tunisia,Naïm Sliti,3,0.0,0.0,1,0.0,27,10.0
2021/2022,3802676,Lens,Ignatius Kpene Ganago,3,1.0,0.0,2,0.0,18,15.0
2022,3857296,Belgium,Yannick Ferreira Carrasco,3,0.0,0.0,3,0.0,71,3.8
2022,3857254,Tunisia,Wajdi Kechrida,3,0.0,1.0,0,33.33,8,33.75
2022,3857281,Croatia,Nikola Vlašić,3,0.0,0.0,2,0.0,22,12.27
2022,3857260,Mexico,Rogelio Gabriel Funes Mori,3,1.0,1.0,0,33.33,10,27.0
2021/2022,3813308,Goa,Sanson Pereira,3,1.0,0.0,1,0.0,22,12.27
2021/2022,3817854,Bengaluru,Banana Yaya,3,0.0,2.0,0,66.67,31,8.71
2021/2022,3813294,NorthEast United,Patrick Flottmann,3,0.0,1.0,0,33.33,67,4.03
2021/2022,3813301,Odisha,Daniel Lalhlimpuia,3,0.0,0.0,0,0.0,43,6.28
2021/2022,3813315,Goa,Airam López Cabrera,3,2.0,0.0,0,0.0,28,9.64
2021/2022,3813300,Odisha,Víctor Mongil Adeva,3,1.0,1.0,0,33.33,94,2.87
2022,3857292,Costa Rica,Roan Roberto Wilson Gordon,3,0.0,1.0,0,33.33,7,38.57
2022,3857274,Ecuador,Kevin José Rodríguez Cortez,3,0.0,0.0,3,0.0,5,54.0
2022,3857287,Uruguay,Edinson Roberto Cavani Gómez,3,0.0,0.0,1,0.0,30,9.0
2022,3869118,Senegal,Pape Matar Sarr,3,0.0,0.0,0,0.0,49,5.51
2022,3857293,Ghana,Kamaldeen Sulemana,3,0.0,1.0,2,33.33,50,5.4
2021/2022,3813315,Jamshedpur,Laldinliana Renthlei,3,0.0,1.0,0,33.33,90,3.0
2022,3869684,Croatia,Andrej Kramarić,3,0.0,0.0,3,0.0,60,4.5
2021/2022,3813282,Mumbai City,Serigne Mourtada Fall,2,1.0,0.0,0,0.0,46,3.91
2021/2022,3817863,Goa,Devendra Dhaku Murgaokar,2,2.0,1.0,2,50.0,23,7.83
2021/2022,3817879,Chennaiyin,Nerijus Valskis,2,1.0,0.0,2,0.0,62,2.9
2022,3857261,England,Kieran Trippier,2,1.0,1.0,0,50.0,26,6.92
2021/2022,3813305,Hyderabad,Mohammad Yasir,2,0.0,0.0,0,0.0,18,10.0
2022,3869117,United States,Timothy Weah,2,1.0,1.0,1,50.0,66,2.73
2021/2022,3802690,Paris Saint-Germain,Sergio Ramos García,2,1.0,0.0,1,0.0,37,4.86
2022,3857273,Wales,Joe Allen,2,0.0,0.0,0,0.0,23,7.83
2021/2022,3802752,Lyon,Jérôme Boateng,2,1.0,2.0,0,100.0,64,2.81
2021/2022,3817879,Hyderabad,Aniket Anil Jadhav,2,0.0,1.0,0,50.0,79,2.28
2021/2022,3813316,Goa,Muhammed Nemil Valiyattil,2,1.0,2.0,0,100.0,22,8.18
2021/2022,3813310,East Bengal,Bikash Jairu,2,0.0,0.0,1,0.0,20,9.0
2021/2022,3817867,NorthEast United,Zakaria Diallo,2,1.0,0.0,0,0.0,93,1.94
2021/2022,3802795,Rennes,Kamaldeen Sulemana,2,0.0,2.0,0,100.0,12,15.0
2021/2022,3817872,Bengaluru,Sarthak Golui,2,0.0,0.0,0,0.0,7,25.71
2021/2022,3813317,Odisha,Jonathas Cristian de Jesus,2,0.0,0.0,2,0.0,49,3.67
2021/2022,3817872,Odisha,Ariday Cabrera Suárez,2,1.0,2.0,1,100.0,33,5.45
2021/2022,3813317,East Bengal,Daniel Chima Chukwu,2,0.0,0.0,1,0.0,35,5.14
2021/2022,3817889,Chennaiyin,Syed Suhail Pasha,2,0.0,0.0,0,0.0,8,22.5
2021/2022,3817869,Bengaluru,Khangembam Bidyashagar Singh,2,0.0,0.0,1,0.0,7,25.71
2021/2022,3817892,ATK Mohun Bagan,Michael Soosairaj,2,1.0,0.0,1,0.0,9,20.0
2022,3869552,Morocco,Romain Saïss,2,0.0,0.0,0,0.0,20,9.0
2022,3857279,France,Kingsley Coman,2,0.0,1.0,1,50.0,17,10.59
2022,3869118,England,John Stones,2,0.0,1.0,0,50.0,75,2.4
2022,3869118,Senegal,Fodé Ballo Touré,2,0.0,0.0,0,0.0,10,18.0
2022,3857272,England,Jack Grealish,2,1.0,1.0,1,50.0,25,7.2
2021/2022,3817863,Goa,Saviour Gama,2,0.0,2.0,0,100.0,44,4.09
2022,3857254,Tunisia,Taha Yassine Khenissi,2,0.0,0.0,0,0.0,15,12.0
2022,3857255,Spain,Rodrigo Hernández Cascante,2,1.0,2.0,0,100.0,96,1.88
2021/2022,3817852,Mumbai City,Bradden Inman,2,1.0,0.0,2,0.0,12,15.0
2022,3857273,Iran,Karim Ansarifard,2,0.0,0.0,1,0.0,30,6.0
2021/2022,3817894,Odisha,Lalruatthara Lalruatthara,2,0.0,2.0,0,100.0,46,3.91
2021/2022,3813287,ATK Mohun Bagan,Ashutosh Mehta,2,0.0,0.0,0,0.0,78,2.31
2022,3857275,France,Mattéo Guendouzi Olié,2,1.0,2.0,1,100.0,68,2.65
2022,3857258,Serbia,Dušan Vlahović,2,1.0,1.0,2,50.0,30,6.0
2021/2022,3813286,Mumbai City,Vikram Pratap Singh,2,1.0,0.0,0,0.0,25,7.2
2021/2022,3827336,ATK Mohun Bagan,Sandesh Jhingan,2,0.0,1.0,0,50.0,68,2.65
2021/2022,3817871,Hyderabad,Seityasen Singh,2,0.0,0.0,1,0.0,24,7.5
2022,3857283,Morocco,Jawad El Yamiq,2,0.0,0.0,0,0.0,11,16.36
2022,3857278,United States,Walker Zimmerman,2,1.0,0.0,0,0.0,15,12.0
2022,3857285,Netherlands,Marten de Roon,2,0.0,0.0,0,0.0,4,45.0
2021/2022,3817890,Goa,Devendra Dhaku Murgaokar,2,0.0,0.0,0,0.0,8,22.5
2022,3869219,Croatia,Andrej Kramarić,2,1.0,1.0,2,50.0,67,2.69
2022,3857283,Belgium,Charles De Ketelaere,2,1.0,0.0,1,0.0,13,13.85
2022,3869253,South Korea,Ui-Jo Hwang,2,0.0,0.0,1,0.0,11,16.36
2021/2022,3817854,ATK Mohun Bagan,Gursimrat Singh Gill,2,0.0,0.0,0,0.0,7,25.71
2021/2022,3813301,Odisha,Nikhil Raj Murugesh Kumar,2,0.0,1.0,1,50.0,7,25.71
2022,3857285,Senegal,Pape Gueye,2,0.0,1.0,0,50.0,26,6.92
2021/2022,3817878,East Bengal,Adil Khan,2,0.0,1.0,0,50.0,86,2.09
2021/2022,3813293,Bengaluru,Sunil Chhetri,2,2.0,0.0,0,0.0,47,3.83
2021/2022,3813317,East Bengal,Tomislav Mrčela,2,0.0,1.0,0,50.0,34,5.29
2021/2022,3803000,Paris Saint-Germain,Georginio Wijnaldum,2,0.0,0.0,0,0.0,22,8.18
2021/2022,3813296,Kerala Blasters,Álvaro Vázquez García,2,1.0,1.0,2,50.0,23,7.83
2021/2022,3813295,Odisha,Héctor Rodas Ramírez,2,0.0,0.0,0,0.0,63,2.86
2022,3857268,Canada,David Junior Hoilett,2,0.0,1.0,2,50.0,57,3.16
2021/2022,3813310,Kerala Blasters,Vincy Barretto,2,0.0,0.0,0,0.0,13,13.85
2021/2022,3817862,Mumbai City,Mehtab Singh,2,0.0,2.0,0,100.0,91,1.98
2021/2022,3813315,Goa,Makan Winkle Chote,2,1.0,0.0,2,0.0,29,6.21
2022,3857278,Iran,Karim Ansarifard,2,0.0,1.0,2,50.0,16,11.25
2021/2022,3813274,Bengaluru,Danish Farooq Bhat,2,1.0,1.0,0,50.0,5,36.0
2021/2022,3802904,Bordeaux,M''Baye Babacar Niang,2,1.0,0.0,0,0.0,12,15.0
2021/2022,3827335,Jamshedpur,Jordan Murray,2,0.0,0.0,1,0.0,32,5.63
2021/2022,3813299,Hyderabad,Sahil Tavora,2,0.0,0.0,0,0.0,7,25.71
2021/2022,3802643,Strasbourg,Anthony Caci,2,0.0,1.0,0,50.0,12,15.0
2022,3857301,Senegal,Iliman Ndiaye,2,0.0,0.0,1,0.0,20,9.0
2021/2022,3802699,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,2,0.0,0.0,1,0.0,45,4.0
2021/2022,3813298,Jamshedpur,Komal Thatal,2,0.0,0.0,1,0.0,47,3.83
2022,3857292,Germany,Niclas Füllkrug,2,0.0,0.0,2,0.0,42,4.29
2021/2022,3817862,Mumbai City,Gurkirat Singh,2,0.0,0.0,0,0.0,7,25.71
2021/2022,3827337,Kerala Blasters,Soraisham Sandeep Singh,2,1.0,0.0,0,0.0,16,11.25
2021/2022,3813270,Goa,Princeton Rebello,2,2.0,2.0,0,100.0,17,10.59
2022,3857264,Argentina,Leandro Daniel Paredes,2,1.0,0.0,0,0.0,34,5.29
2022,3869685,Argentina,Lautaro Javier Martínez,2,1.0,1.0,1,50.0,20,9.0
2021/2022,3817884,Hyderabad,Konsham Chinglensana Singh,2,1.0,1.0,0,50.0,94,1.91
2021/2022,3817875,Jamshedpur,Mohammad Mobashir Rahman,2,0.0,0.0,2,0.0,19,9.47
2022,3857270,Uruguay,Matías Nicolás Viña Susperreguy,2,1.0,2.0,0,100.0,14,12.86
2022,3869519,Argentina,Ángel Martín Correa,2,1.0,1.0,1,50.0,8,22.5
2022,3869152,Poland,Kamil Grosicki,2,0.0,0.0,0,0.0,9,20.0
2021/2022,3802902,Paris Saint-Germain,Marcos Aoás Corrêa,2,0.0,0.0,0,0.0,92,1.96
2021/2022,3802683,AS Monaco,Ismail Jakobs,2,1.0,0.0,0,0.0,45,4.0
2021/2022,3813304,East Bengal,Tomislav Mrčela,2,0.0,1.0,0,50.0,90,2.0
2022,3857289,Mexico,Carlos Uriel Antuna Romero,2,0.0,2.0,0,100.0,29,6.21
2021/2022,3817871,Hyderabad,Mohammad Yasir,2,0.0,1.0,0,50.0,7,25.71
2021/2022,3827336,ATK Mohun Bagan,David Joel Williams,2,0.0,0.0,0,0.0,6,30.0
2021/2022,3817848,ATK Mohun Bagan,Kiyan Nassiri Giri,2,0.0,0.0,1,0.0,5,36.0
2021/2022,3817865,Odisha,Víctor Mongil Adeva,2,0.0,2.0,0,100.0,88,2.05
2021/2022,3817899,Odisha,Nikhil Prabhu,2,0.0,0.0,0,0.0,12,15.0
2021/2022,3813268,ATK Mohun Bagan,Prabir Das,2,0.0,1.0,0,50.0,34,5.29
2021/2022,3813304,Hyderabad,Aaren D''Silva,2,2.0,0.0,1,0.0,25,7.2
2022,3857287,South Korea,Young-Gwon Kim,2,0.0,1.0,0,50.0,94,1.91
2021/2022,3803000,Paris Saint-Germain,Thilo Kehrer,2,0.0,0.0,0,0.0,13,13.85
2021/2022,3813288,Hyderabad,Konsham Chinglensana Singh,2,1.0,1.0,1,50.0,91,1.98
2022,3857282,Wales,Brennan Johnson,2,0.0,0.0,0,0.0,18,10.0
2022,3857283,Morocco,Abderrazak Hamdallah,2,0.0,0.0,0,0.0,20,9.0
2022,3857261,England,Kyle Walker,2,1.0,0.0,0,0.0,56,3.21
2022,3857261,Wales,Harry Wilson,2,0.0,0.0,0,0.0,16,11.25
2021/2022,3817849,Bengaluru,Prince Vinny Ibara Doniama,2,1.0,2.0,0,100.0,55,3.27
2022,3869253,Brazil,Gabriel Teodoro Martinelli Silva,2,0.0,1.0,0,50.0,21,8.57
2021/2022,3813307,Jamshedpur,Komal Thatal,2,0.0,1.0,0,50.0,38,4.74
2022,3857266,France,Marcus Thuram,2,2.0,0.0,1,0.0,32,5.63
2021/2022,3817863,Hyderabad,Khassa Camara,2,0.0,1.0,0,50.0,8,22.5
2021/2022,3813271,Goa,Aibanbha Kupar Dohling,2,1.0,1.0,0,50.0,91,1.98
2021/2022,3813270,Mumbai City,Amey Ganesh Ranawade,2,0.0,2.0,0,100.0,70,2.57
2021/2022,3817863,Hyderabad,Mohammad Yasir,2,0.0,1.0,1,50.0,8,22.5
2022,3869152,France,Raphaël Varane,2,1.0,0.0,0,0.0,92,1.96
2022,3869220,Spain,Anssumane Fati,2,2.0,1.0,2,50.0,24,7.5
2021/2022,3813311,Chennaiyin,Rahim Ali,2,1.0,2.0,0,100.0,1,180.0
2022,3857257,Denmark,Robert Skov,2,1.0,1.0,0,50.0,24,7.5
2021/2022,3813304,East Bengal,Wahengbam Angousana Luwang,2,1.0,1.0,1,50.0,13,13.85
2021/2022,3813269,Odisha,Víctor Mongil Adeva,2,1.0,2.0,0,100.0,91,1.98
2021/2022,3802676,Lens,Corentin Jean,2,0.0,2.0,0,100.0,9,20.0
2021/2022,3813268,ATK Mohun Bagan,Sumit Rathi,2,0.0,1.0,0,50.0,60,3.0
2021/2022,3817851,Kerala Blasters,Moirangthem Givson Singh,2,0.0,0.0,0,0.0,0,
2021/2022,3817901,Jamshedpur,Mohammad Mobashir Rahman,2,0.0,0.0,0,0.0,21,8.57
2022,3857285,Netherlands,Teun Koopmeiners,2,0.0,2.0,0,100.0,19,9.47
2022,3857301,Senegal,Abdou Diallo,2,0.0,0.0,0,0.0,93,1.94
2021/2022,3827767,Hyderabad,Juan Antonio González Fernández,2,0.0,1.0,0,50.0,85,2.12
2021/2022,3813279,Odisha,Isak Vanlalruatfela,2,0.0,1.0,0,50.0,11,16.36
2022,3857283,Belgium,Toby Alderweireld,2,0.0,0.0,0,0.0,93,1.94
2021/2022,3813296,NorthEast United,Gurjinder Kumar,2,0.0,1.0,0,50.0,46,3.91
2022,3869118,England,Eric Dier,2,0.0,1.0,0,50.0,13,13.85
2021/2022,3817858,Kerala Blasters,Soraisham Sandeep Singh,2,0.0,1.0,0,50.0,13,13.85
2022,3857263,Germany,Antonio Rüdiger,2,1.0,1.0,0,50.0,93,1.94
2022,3869151,Argentina,Lautaro Javier Martínez,2,1.0,1.0,2,50.0,25,7.2
2022,3857267,Ecuador,Djorkaeff Neicer Reasco González,2,0.0,0.0,1,0.0,27,6.67
2021/2022,3817862,Mumbai City,Bradden Inman,2,1.0,0.0,1,0.0,14,12.86
2021/2022,3817878,Hyderabad,Nim Dorjee Tamang,2,0.0,0.0,0,0.0,12,15.0
2022,3857264,Poland,Damian Szymański,2,0.0,1.0,0,50.0,27,6.67
2021/2022,3813273,Odisha,Jonathas Cristian de Jesus,2,0.0,1.0,1,50.0,32,5.63
2021/2022,3817851,Kerala Blasters,Chencho Gyeltshen,2,0.0,1.0,0,50.0,1,180.0
2021/2022,3802904,Bordeaux,Marcelo Antônio Guedes Filho,2,0.0,0.0,0,0.0,88,2.05
2022,3869552,Morocco,Abdessamad Ezzalzouli,2,0.0,0.0,0,0.0,15,12.0
2021/2022,3817858,Kerala Blasters,Rahul Kannoly Praveen,2,1.0,1.0,0,50.0,13,13.85
2021/2022,3817873,NorthEast United,Imran Khan,2,0.0,0.0,0,0.0,30,6.0
2021/2022,3817850,Jamshedpur,Peter Hartley,2,0.0,1.0,0,50.0,70,2.57
2021/2022,3813288,Hyderabad,Aniket Anil Jadhav,2,1.0,2.0,0,100.0,45,4.0
2021/2022,3817896,East Bengal,Lalrinliana Hnamte,2,1.0,1.0,2,50.0,13,13.85
2021/2022,3813314,Kerala Blasters,Ayush Adhikari,2,1.0,1.0,1,50.0,29,6.21
2021/2022,3813300,Odisha,Héctor Rodas Ramírez,2,1.0,0.0,0,0.0,62,2.9
2021/2022,3813300,Kerala Blasters,Marko Lešković,2,1.0,1.0,0,50.0,94,1.91
2021/2022,3817874,Goa,Leander D''Cunha,2,2.0,1.0,1,50.0,6,30.0
2021/2022,3802983,Paris Saint-Germain,Georginio Wijnaldum,2,0.0,0.0,0,0.0,10,18.0
2022,3869486,Morocco,Badr Banoun,2,1.0,0.0,0,0.0,29,6.21
2021/2022,3802902,Marseille,Pape Gueye,2,0.0,0.0,0,0.0,22,8.18
2021/2022,3802696,Paris Saint-Germain,Leandro Daniel Paredes,2,1.0,1.0,0,50.0,18,10.0
2021/2022,3817885,East Bengal,Songpu Singsit,2,0.0,1.0,1,50.0,6,30.0
2022,3857290,Cameroon,Nicolas Moumi Ngamaleu,2,0.0,0.0,1,0.0,6,30.0
2022,3857273,Iran,Roozbeh Cheshmi,2,1.0,0.0,0,0.0,22,8.18
2021/2022,3802930,Troyes,Tristan Dingomé,2,0.0,1.0,0,50.0,3,60.0
2021/2022,3802683,Paris Saint-Germain,Leandro Daniel Paredes,2,0.0,1.0,0,50.0,11,16.36
2021/2022,3813292,Kerala Blasters,Jorge Rolando Pereyra Díaz,2,1.0,0.0,2,0.0,24,7.5
2022,3857260,Mexico,Kevin Nahin Álvarez Campos,2,1.0,0.0,0,0.0,10,18.0
2021/2022,3813268,Jamshedpur,Narender Gahlot,2,0.0,1.0,0,50.0,4,45.0
2021/2022,3813296,Kerala Blasters,Chencho Gyeltshen,2,0.0,1.0,1,50.0,4,45.0
2022,3857270,Portugal,Gonçalo Matias Ramos,2,0.0,0.0,1,0.0,13,13.85
2022,3857301,Senegal,Pape Matar Sarr,2,1.0,1.0,0,50.0,17,10.59
2021/2022,3813293,Bengaluru,Danish Farooq Bhat,2,0.0,1.0,0,50.0,11,16.36
2022,3869254,Switzerland,Fabian Lukas Schär,2,1.0,0.0,0,0.0,45,4.0
2021/2022,3813281,Chennaiyin,Ariel Borysiuk,2,1.0,0.0,0,0.0,85,2.12
2022,3857291,Spain,Rodrigo Hernández Cascante,2,1.0,1.0,0,50.0,97,1.86
2021/2022,3813283,Bengaluru,Pratik Prabhakar Chaudhari,2,0.0,0.0,0,0.0,28,6.43
2021/2022,3802904,Paris Saint-Germain,Abdou Diallo,2,0.0,1.0,0,50.0,10,18.0
2021/2022,3813286,Chennaiyin,Rahim Ali,2,1.0,0.0,1,0.0,14,12.86
2021/2022,3813287,Bengaluru,Udanta Kumam Singh,2,1.0,0.0,0,0.0,11,16.36
2021/2022,3817899,Jamshedpur,Ishan Pandita,2,1.0,0.0,2,0.0,14,12.86
2021/2022,3817852,Chennaiyin,Ariel Borysiuk,2,0.0,0.0,0,0.0,94,1.91
2022,3857256,Switzerland,Christian Fassnacht,2,0.0,0.0,0,0.0,14,12.86
2021/2022,3803000,Clermont Foot,Lucas Da Cunha,2,0.0,0.0,1,0.0,21,8.57
2021/2022,3817892,ATK Mohun Bagan,Kiyan Nassiri Giri,2,0.0,1.0,0,50.0,27,6.67
2021/2022,3813310,Kerala Blasters,Jorge Rolando Pereyra Díaz,2,0.0,0.0,1,0.0,10,18.0
2022,3857255,Spain,César Azpilicueta Tanco,2,0.0,1.0,0,50.0,45,4.0
2021/2022,3813282,Kerala Blasters,Nishu Kumar Tashni,2,1.0,0.0,0,0.0,2,90.0
2022,3857298,Ghana,Antoine Semenyo,2,2.0,0.0,1,0.0,2,90.0
2021/2022,3813270,Mumbai City,Rowllin Borges,2,1.0,1.0,0,50.0,20,9.0
2022,3857270,Uruguay,Luis Alberto Suárez Díaz,2,1.0,0.0,2,0.0,27,6.67
2022,3857264,Poland,Krzysztof Piątek,2,0.0,0.0,0,0.0,10,18.0
2022,3857289,Argentina,Cristian Gabriel Romero,2,0.0,2.0,0,100.0,23,7.83
2022,3857270,Uruguay,Sebastián Coates Nión,2,0.0,1.0,0,50.0,96,1.88
2021/2022,3813283,Bengaluru,Sunil Chhetri,2,0.0,1.0,0,50.0,27,6.67
2021/2022,3827338,Hyderabad,Khassa Camara,2,1.0,1.0,1,50.0,12,15.0
2021/2022,3817848,ATK Mohun Bagan,Ashutosh Mehta,2,0.0,1.0,2,50.0,28,6.43
2021/2022,3817866,Mumbai City,Mandar Rao Desai,2,0.0,0.0,1,0.0,43,4.19
2021/2022,3817875,Goa,Muhammed Nemil Valiyattil,2,0.0,0.0,1,0.0,7,25.71
2021/2022,3817877,NorthEast United,Jestin George,2,0.0,0.0,0,0.0,28,6.43
2022,3857256,Switzerland,Ricardo Iván Rodríguez Araya,2,1.0,1.0,1,50.0,98,1.84
2022,3857265,Poland,Przemysław Frankowski,2,0.0,1.0,0,50.0,23,7.83
2021/2022,3813305,Kerala Blasters,Harmanjot Singh Khabra,2,0.0,1.0,0,50.0,44,4.09
2021/2022,3817848,ATK Mohun Bagan,Bidyananda Singh Ningthoujam,2,0.0,1.0,0,50.0,6,30.0
2022,3857276,Morocco,Yahya Jabrane,2,0.0,1.0,0,50.0,3,60.0
2021/2022,3802752,Paris Saint-Germain,Georginio Wijnaldum,2,0.0,0.0,0,0.0,2,90.0
2021/2022,3817862,Odisha,Héctor Rodas Ramírez,2,0.0,2.0,0,100.0,53,3.4
2021/2022,3802930,Paris Saint-Germain,Marcos Aoás Corrêa,2,0.0,1.0,0,50.0,93,1.94
2021/2022,3802907,Paris Saint-Germain,Julian Draxler,2,1.0,0.0,1,0.0,42,4.29
2021/2022,3813279,Chennaiyin,Łukasz Gikiewicz,2,2.0,1.0,1,50.0,19,9.47
2022,3857259,Cameroon,Vincent Paté Aboubakar,2,0.0,0.0,2,0.0,38,4.74
2022,3857296,Belgium,Jeremy Doku,2,2.0,0.0,1,0.0,16,11.25
2022,3857269,Switzerland,Granit Xhaka,2,0.0,1.0,1,50.0,91,1.98
2021/2022,3817877,Bengaluru,Prince Vinny Ibara Doniama,2,0.0,1.0,2,50.0,16,11.25
2022,3857284,Japan,Takehiro Tomiyasu,2,0.0,0.0,0,0.0,49,3.67
