season_name,match_id,team,player,tackles,interceptions,pressures,blocks,clearances,ball_recoveries,fouls_committed,duels_won,total_duels,defensive_third_actions,middle_third_actions,attacking_third_actions,high_turnovers,total_defensive_actions,duel_win_pct,pressure_pct,tackle_interception_pct,high_turnover_pct,attacking_third_pct,defensive_profile
2022/2023,3837938,OGC Nice,Khéphren Thuram-Ulien,0.0,0.0,19.0,3.0,0.0,7.0,1.0,0.0,1.0,8.0,11.0,12.0,4.0,22.0,0.0,86.36,0.0,18.18,38.71,Balanced Defender
2022/2023,3837785,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,1.0,19.0,2.0,1.0,3.0,0.0,1.0,5.0,8.0,11.0,12.0,1.0,22.0,20.0,86.36,4.55,4.55,38.71,Balanced Defender
2023,3920396,Ghana,Majeed Ashimeru,0.0,4.0,17.0,1.0,0.0,3.0,1.0,1.0,3.0,8.0,21.0,0.0,0.0,22.0,33.33,77.27,18.18,0.0,0.0,Balanced Defender
2023,3922240,Congo DR,Théo Bongonda Mbul''Ofeko Batombo,0.0,0.0,21.0,1.0,0.0,3.0,2.0,1.0,2.0,7.0,14.0,8.0,3.0,22.0,50.0,95.45,0.0,13.64,27.59,Balanced Defender
2023,3920397,Equatorial Guinea,Federico Bikoro Akieme Nchama,0.0,1.0,17.0,4.0,2.0,6.0,2.0,0.0,3.0,19.0,13.0,3.0,0.0,22.0,0.0,77.27,4.55,0.0,8.57,Balanced Defender
2023,3920406,Tanzania,Mbwana Ally Samatta,0.0,1.0,17.0,4.0,2.0,3.0,1.0,0.0,3.0,3.0,19.0,9.0,1.0,22.0,0.0,77.27,4.55,4.55,29.03,Balanced Defender
2023,3877060,New York Red Bulls,Andrés Felipe Reyes Ambuila,0.0,1.0,18.0,3.0,3.0,4.0,2.0,0.0,2.0,18.0,12.0,3.0,1.0,22.0,0.0,81.82,4.55,4.55,9.09,Balanced Defender
2022/2023,3837683,Toulouse,Moussa Diarra,0.0,2.0,18.0,2.0,2.0,4.0,0.0,1.0,4.0,23.0,7.0,2.0,1.0,22.0,25.0,81.82,9.09,4.55,6.25,Balanced Defender
2023,3920415,Mauritania,Idrissa Thiam,0.0,1.0,17.0,4.0,1.0,3.0,4.0,3.0,5.0,22.0,10.0,3.0,1.0,22.0,60.0,77.27,4.55,4.55,8.57,Balanced Defender
2023,3877060,New York Red Bulls,Daniel Edelman,0.0,1.0,18.0,3.0,4.0,6.0,0.0,0.0,5.0,12.0,21.0,4.0,1.0,22.0,0.0,81.82,4.55,4.55,10.81,Balanced Defender
2022/2023,3837987,AC Ajaccio,Ismaël Chester Diallo,0.0,1.0,20.0,1.0,2.0,3.0,1.0,0.0,2.0,25.0,3.0,2.0,0.0,22.0,0.0,90.91,4.55,0.0,6.67,Balanced Defender
2023,3920418,Congo DR,Gedeon Kalulu Kyatengwa,0.0,3.0,18.0,1.0,0.0,2.0,4.0,1.0,4.0,5.0,26.0,1.0,2.0,22.0,25.0,81.82,13.64,9.09,3.12,Balanced Defender
2023,3920400,Senegal,Ismail Jakobs,0.0,0.0,19.0,3.0,4.0,2.0,3.0,0.0,2.0,20.0,9.0,4.0,0.0,22.0,0.0,86.36,0.0,0.0,12.12,Balanced Defender
2023,3920394,Morocco,Youssef En-Nesyri,0.0,0.0,21.0,1.0,2.0,3.0,1.0,0.0,5.0,3.0,8.0,22.0,2.0,22.0,0.0,95.45,0.0,9.09,66.67,Balanced Defender
2023,3920413,Cameroon,Darlin Zidane Yongwa Ngameni,0.0,0.0,18.0,4.0,1.0,2.0,2.0,1.0,2.0,13.0,11.0,5.0,0.0,22.0,50.0,81.82,0.0,0.0,17.24,Balanced Defender
2022/2023,3837938,Paris Saint-Germain,Fabián Ruiz Peña,0.0,1.0,20.0,1.0,0.0,3.0,1.0,0.0,3.0,19.0,9.0,1.0,1.0,22.0,0.0,90.91,4.55,4.55,3.45,Balanced Defender
2023,3922837,Nigeria,Temitayo Olufisayo Olaoluwa Aina,0.0,3.0,17.0,2.0,2.0,3.0,0.0,2.0,3.0,14.0,12.0,4.0,2.0,22.0,66.67,77.27,13.64,9.09,13.33,Dominant Duelist
2023,3877072,Inter Miami,Sergio Busquets i Burgos,0.0,1.0,21.0,0.0,2.0,4.0,5.0,0.0,3.0,3.0,23.0,10.0,1.0,22.0,0.0,95.45,4.55,4.55,27.78,Balanced Defender
2022/2023,3837839,Stade de Reims,Yunis Abdelhamid,0.0,1.0,18.0,3.0,3.0,11.0,2.0,0.0,3.0,18.0,12.0,11.0,3.0,22.0,0.0,81.82,4.55,13.64,26.83,Balanced Defender
2022/2023,3837683,Toulouse,Branco van den Boomen,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,16.0,4.0,1.0,22.0,0.0,95.45,0.0,4.55,15.38,Balanced Defender
2023,3920409,Nigeria,Frank Onyeka,0.0,1.0,18.0,3.0,0.0,5.0,3.0,1.0,1.0,7.0,14.0,10.0,3.0,22.0,100.0,81.82,4.55,13.64,32.26,Dominant Duelist
2023,3920391,South Africa,Teboho Mokoena,0.0,1.0,19.0,2.0,3.0,2.0,0.0,0.0,1.0,7.0,18.0,3.0,1.0,22.0,0.0,86.36,4.55,4.55,10.71,Balanced Defender
2023,3920411,Egypt,Emam Ashour Metwally Abdelghany,0.0,3.0,14.0,5.0,1.0,9.0,1.0,0.0,0.0,11.0,15.0,7.0,5.0,22.0,,63.64,13.64,22.73,21.21,Balanced Defender
2022/2023,3837876,Lille,Jonathan Bamba,0.0,1.0,20.0,1.0,0.0,4.0,2.0,0.0,1.0,7.0,12.0,10.0,4.0,22.0,0.0,90.91,4.55,18.18,34.48,Balanced Defender
2022/2023,3837947,Paris Saint-Germain,Fabián Ruiz Peña,0.0,1.0,20.0,1.0,2.0,3.0,1.0,2.0,3.0,14.0,13.0,4.0,2.0,22.0,66.67,90.91,4.55,9.09,12.9,Dominant Duelist
2022/2023,3837885,Marseille,Nuno Albertino Varela Tavares,0.0,0.0,18.0,4.0,0.0,10.0,4.0,1.0,2.0,8.0,16.0,14.0,3.0,22.0,50.0,81.82,0.0,13.64,36.84,Balanced Defender
2023,3920398,Nigeria,Calvin Bassey Ughelumba,0.0,0.0,16.0,5.0,5.0,3.0,0.0,1.0,7.0,24.0,11.0,1.0,0.0,21.0,14.29,76.19,0.0,0.0,2.78,Protector
2022/2023,3837902,Stade Brestois,Noah Fadiga,0.0,3.0,14.0,4.0,2.0,2.0,0.0,1.0,3.0,24.0,3.0,1.0,0.0,21.0,33.33,66.67,14.29,0.0,3.57,Balanced Defender
2023,3922237,Namibia,Bethuel Muzeu,0.0,0.0,20.0,1.0,0.0,4.0,2.0,1.0,3.0,3.0,20.0,7.0,0.0,21.0,33.33,95.24,0.0,0.0,23.33,Balanced Defender
2023,3920403,Mauritania,Omaré Gassama,0.0,2.0,17.0,2.0,0.0,8.0,4.0,2.0,5.0,8.0,24.0,6.0,5.0,21.0,40.0,80.95,9.52,23.81,15.79,Balanced Defender
2023,3920404,Tunisia,Hamza Rafia,0.0,0.0,20.0,1.0,0.0,3.0,2.0,0.0,1.0,5.0,17.0,5.0,1.0,21.0,0.0,95.24,0.0,4.76,18.52,Balanced Defender
2022/2023,3837659,Montpellier,Enzo Gianni Tchato Mbiayi,0.0,0.0,17.0,4.0,2.0,3.0,2.0,0.0,2.0,22.0,6.0,2.0,1.0,21.0,0.0,80.95,0.0,4.76,6.67,Balanced Defender
2022/2023,3837727,Paris Saint-Germain,Nordi Mukiele Mulere,0.0,4.0,15.0,2.0,2.0,5.0,1.0,0.0,5.0,17.0,9.0,8.0,2.0,21.0,0.0,71.43,19.05,9.52,23.53,Balanced Defender
2023,3922244,Burkina Faso,Issa Kabore,0.0,0.0,20.0,1.0,1.0,3.0,0.0,0.0,6.0,8.0,16.0,7.0,1.0,21.0,0.0,95.24,0.0,4.76,22.58,Balanced Defender
2023,3923880,Congo DR,Aaron Tshibola,0.0,1.0,20.0,0.0,1.0,1.0,4.0,0.0,1.0,11.0,12.0,5.0,1.0,21.0,0.0,95.24,4.76,4.76,17.86,Balanced Defender
2022/2023,3837947,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,1.0,18.0,2.0,1.0,7.0,2.0,0.0,3.0,10.0,5.0,19.0,7.0,21.0,0.0,85.71,4.76,33.33,55.88,Aggressive Presser
2023,3920397,Guinea-Bissau,Moreto Moro Cassamã,0.0,0.0,19.0,2.0,0.0,1.0,1.0,1.0,3.0,6.0,16.0,4.0,0.0,21.0,33.33,90.48,0.0,0.0,15.38,Balanced Defender
2023,3922659,Côte d'Ivoire,Seko Fofana,0.0,1.0,16.0,4.0,1.0,7.0,1.0,0.0,1.0,15.0,14.0,2.0,2.0,21.0,0.0,76.19,4.76,9.52,6.45,Balanced Defender
2023,3877090,LAFC,Ilie Sánchez Farrés,0.0,3.0,17.0,1.0,2.0,5.0,1.0,0.0,5.0,9.0,16.0,9.0,5.0,21.0,0.0,80.95,14.29,23.81,26.47,Balanced Defender
2023,3922237,Angola,Manuel Luís da Silva Cafumana,0.0,0.0,20.0,1.0,1.0,3.0,3.0,1.0,4.0,13.0,14.0,5.0,2.0,21.0,25.0,95.24,0.0,9.52,15.62,Balanced Defender
2023,3920418,Congo DR,Yoane Wissa,0.0,1.0,17.0,3.0,0.0,4.0,1.0,0.0,5.0,5.0,16.0,10.0,2.0,21.0,0.0,80.95,4.76,9.52,32.26,Balanced Defender
2023,3922241,Mauritania,Sidi Bouna Sidi Amar,0.0,0.0,19.0,2.0,1.0,4.0,0.0,1.0,7.0,18.0,11.0,4.0,1.0,21.0,14.29,90.48,0.0,4.76,12.12,Balanced Defender
2022/2023,3837938,OGC Nice,Antoine Mendy,0.0,0.0,19.0,2.0,1.0,4.0,3.0,0.0,2.0,16.0,5.0,10.0,1.0,21.0,0.0,90.48,0.0,4.76,32.26,Balanced Defender
2023,3920394,Morocco,Sofyan Amrabat,0.0,0.0,20.0,1.0,0.0,2.0,2.0,2.0,4.0,5.0,19.0,5.0,1.0,21.0,50.0,95.24,0.0,4.76,17.24,Balanced Defender
2023,3922658,South Africa,Themba Zwane,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,3.0,9.0,9.0,10.0,1.0,21.0,0.0,95.24,0.0,4.76,35.71,Balanced Defender
2022/2023,3837650,Paris Saint-Germain,Marco Verratti,0.0,0.0,19.0,2.0,0.0,7.0,1.0,1.0,3.0,8.0,17.0,7.0,2.0,21.0,33.33,90.48,0.0,9.52,21.88,Balanced Defender
2023,3920386,Equatorial Guinea,Federico Bikoro Akieme Nchama,0.0,0.0,19.0,2.0,1.0,10.0,3.0,0.0,6.0,18.0,21.0,2.0,1.0,21.0,0.0,90.48,0.0,4.76,4.88,Balanced Defender
2022/2023,3837662,Paris Saint-Germain,Neymar da Silva Santos Junior,0.0,0.0,20.0,1.0,0.0,6.0,2.0,1.0,1.0,8.0,12.0,10.0,3.0,21.0,100.0,95.24,0.0,14.29,33.33,Dominant Duelist
2022/2023,3837706,Stade Brestois,Brendan Chardonnet,0.0,3.0,16.0,2.0,1.0,3.0,2.0,0.0,3.0,12.0,13.0,5.0,1.0,21.0,0.0,76.19,14.29,4.76,16.67,Balanced Defender
2023,3877170,Inter Miami,Facundo Farías,0.0,0.0,20.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,11.0,15.0,2.0,21.0,0.0,95.24,0.0,9.52,57.69,Balanced Defender
2023,3877115,Inter Miami,DeAndre Yedlin,0.0,3.0,17.0,1.0,1.0,4.0,2.0,0.0,1.0,4.0,13.0,12.0,4.0,21.0,0.0,80.95,14.29,19.05,41.38,Balanced Defender
2022/2023,3837947,Lens,Seko Fofana,0.0,0.0,19.0,2.0,0.0,6.0,1.0,1.0,1.0,14.0,10.0,5.0,1.0,21.0,100.0,90.48,0.0,4.76,17.24,Dominant Duelist
2023,3922658,Cape Verde Islands,Steven Moreira,0.0,1.0,17.0,3.0,2.0,8.0,3.0,0.0,2.0,18.0,9.0,9.0,3.0,21.0,0.0,80.95,4.76,14.29,25.0,Balanced Defender
2023,3922244,Mali,Lassana Coulibaly,0.0,2.0,19.0,0.0,1.0,2.0,2.0,1.0,2.0,5.0,13.0,10.0,0.0,21.0,50.0,90.48,9.52,0.0,35.71,Balanced Defender
2023,3920410,Ghana,Salis Abdul Samed,0.0,3.0,17.0,1.0,3.0,6.0,3.0,0.0,2.0,19.0,14.0,2.0,1.0,21.0,0.0,80.95,14.29,4.76,5.71,Balanced Defender
2023,3922242,Côte d'Ivoire,Ibrahim Sangaré,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,2.0,7.0,17.0,3.0,1.0,21.0,0.0,95.24,0.0,4.76,11.11,Balanced Defender
2023,3920391,Mali,Falaye Sacko,0.0,3.0,16.0,2.0,1.0,4.0,0.0,0.0,0.0,10.0,15.0,1.0,2.0,21.0,,76.19,14.29,9.52,3.85,Balanced Defender
2022/2023,3837896,Nantes,Fabien Centonze,0.0,4.0,13.0,4.0,3.0,1.0,1.0,1.0,3.0,22.0,5.0,2.0,0.0,21.0,33.33,61.9,19.05,0.0,6.9,Balanced Defender
2023,3922837,South Africa,Sphephelo S''Miso Sithole,0.0,1.0,18.0,2.0,1.0,8.0,3.0,0.0,4.0,11.0,23.0,3.0,0.0,21.0,0.0,85.71,4.76,0.0,8.11,Balanced Defender
2022/2023,3837928,Paris Saint-Germain,Marcos Aoás Corrêa,0.0,0.0,17.0,4.0,2.0,5.0,0.0,1.0,8.0,15.0,15.0,6.0,1.0,21.0,12.5,80.95,0.0,4.76,16.67,Balanced Defender
2023,3920402,Algeria,Baghdad Bounedjah,0.0,0.0,18.0,3.0,2.0,4.0,3.0,0.0,2.0,6.0,9.0,17.0,4.0,21.0,0.0,85.71,0.0,19.05,53.12,Balanced Defender
2022/2023,3837885,Marseille,Leonardo Julián Balerdi Rossa,0.0,2.0,18.0,1.0,3.0,3.0,2.0,0.0,3.0,17.0,11.0,4.0,1.0,21.0,0.0,85.71,9.52,4.76,12.5,Balanced Defender
2023,3920390,Angola,Jonathan Buatu Mananga,0.0,1.0,15.0,5.0,4.0,3.0,4.0,1.0,4.0,22.0,14.0,0.0,0.0,21.0,25.0,71.43,4.76,0.0,0.0,Protector
2023,3877170,Inter Miami,Benjamin Cremaschi,0.0,1.0,20.0,0.0,4.0,2.0,3.0,0.0,2.0,7.0,15.0,10.0,1.0,21.0,0.0,95.24,4.76,4.76,31.25,Balanced Defender
2022/2023,3837706,Paris Saint-Germain,Presnel Kimpembe,0.0,1.0,18.0,2.0,3.0,3.0,4.0,0.0,6.0,19.0,17.0,1.0,0.0,21.0,0.0,85.71,4.76,0.0,2.7,Balanced Defender
2023,3922321,Angola,Manuel Luís da Silva Cafumana,0.0,3.0,14.0,4.0,1.0,11.0,5.0,0.0,1.0,15.0,22.0,2.0,2.0,21.0,0.0,66.67,14.29,9.52,5.13,Balanced Defender
2022/2023,3838004,Strasbourg,Ismael Doukoure,0.0,0.0,20.0,1.0,0.0,3.0,0.0,0.0,5.0,17.0,12.0,0.0,0.0,21.0,0.0,95.24,0.0,0.0,0.0,Balanced Defender
2023,3922239,Guinea,Mory Konaté,0.0,2.0,15.0,4.0,1.0,3.0,0.0,0.0,2.0,8.0,19.0,0.0,0.0,21.0,0.0,71.43,9.52,0.0,0.0,Balanced Defender
2022/2023,3837963,Paris Saint-Germain,Sergio Ramos García,0.0,3.0,16.0,2.0,5.0,4.0,2.0,0.0,3.0,16.0,17.0,2.0,2.0,21.0,0.0,76.19,14.29,9.52,5.71,Balanced Defender
2022/2023,3837662,Lille,Jonathan David,0.0,0.0,21.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,15.0,12.0,3.0,21.0,,100.0,0.0,14.29,40.0,Balanced Defender
2023,3920414,Angola,Valdomiro Tualungo Paulo Lameiras,0.0,1.0,17.0,3.0,1.0,3.0,1.0,0.0,4.0,11.0,19.0,0.0,1.0,21.0,0.0,80.95,4.76,4.76,0.0,Balanced Defender
2022/2023,3837659,Paris Saint-Germain,Presnel Kimpembe,0.0,3.0,15.0,3.0,1.0,2.0,4.0,0.0,6.0,4.0,22.0,8.0,1.0,21.0,0.0,71.43,14.29,4.76,23.53,Balanced Defender
2023,3920412,Senegal,Ismail Jakobs,0.0,0.0,21.0,0.0,5.0,3.0,2.0,1.0,3.0,13.0,17.0,4.0,0.0,21.0,33.33,100.0,0.0,0.0,11.76,Balanced Defender
2023,3922658,Cape Verde Islands,Jovane Eduardo Borges Cabral,0.0,0.0,21.0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,16.0,15.0,4.0,21.0,0.0,100.0,0.0,19.05,46.88,Balanced Defender
2022/2023,3837876,Lille,André Filipe Tavares Gomes,0.0,1.0,16.0,4.0,0.0,3.0,2.0,2.0,3.0,9.0,17.0,3.0,3.0,21.0,66.67,76.19,4.76,14.29,10.34,Dominant Duelist
2023,3922659,Mali,Amadou Haïdara,0.0,1.0,18.0,2.0,0.0,4.0,2.0,0.0,5.0,4.0,24.0,4.0,4.0,21.0,0.0,85.71,4.76,19.05,12.5,Balanced Defender
2022/2023,3837954,Paris Saint-Germain,Vitor Machado Ferreira,0.0,0.0,19.0,2.0,1.0,6.0,0.0,0.0,4.0,11.0,15.0,6.0,2.0,21.0,0.0,90.48,0.0,9.52,18.75,Balanced Defender
2023,3920415,Algeria,Ramiz Larbi Zerrouki,0.0,3.0,16.0,2.0,1.0,4.0,4.0,0.0,3.0,7.0,23.0,3.0,2.0,21.0,0.0,76.19,14.29,9.52,9.09,Balanced Defender
2022/2023,3837785,Auxerre,Paul Joly,0.0,4.0,15.0,2.0,1.0,9.0,1.0,2.0,3.0,23.0,7.0,5.0,3.0,21.0,66.67,71.43,19.05,14.29,14.29,Dominant Duelist
2023,3920407,Namibia,Prins Menelik Tjiueza,0.0,0.0,20.0,1.0,0.0,4.0,2.0,0.0,4.0,8.0,14.0,9.0,2.0,21.0,0.0,95.24,0.0,9.52,29.03,Balanced Defender
2023,3920408,Côte d'Ivoire,Franck Yannick Kessié,0.0,0.0,17.0,4.0,2.0,7.0,0.0,0.0,4.0,9.0,20.0,5.0,5.0,21.0,0.0,80.95,0.0,23.81,14.71,Balanced Defender
2023,3922837,Nigeria,Victor James Osimhen,0.0,1.0,20.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,7.0,22.0,3.0,21.0,50.0,95.24,4.76,14.29,73.33,Balanced Defender
2023,3922242,Côte d'Ivoire,Jean Michaël Seri,0.0,1.0,18.0,2.0,1.0,5.0,2.0,1.0,3.0,11.0,18.0,3.0,3.0,21.0,33.33,85.71,4.76,14.29,9.38,Balanced Defender
2022/2023,3837947,Lens,Jean Emile Junior Onana Onana,0.0,1.0,19.0,1.0,1.0,3.0,1.0,0.0,1.0,13.0,11.0,3.0,1.0,21.0,0.0,90.48,4.76,4.76,11.11,Balanced Defender
2023,3922658,Cape Verde Islands,Kenny Rocha Santos,0.0,0.0,20.0,1.0,3.0,6.0,2.0,0.0,1.0,11.0,14.0,8.0,3.0,21.0,0.0,95.24,0.0,14.29,24.24,Balanced Defender
2023,3922242,Senegal,Moussa Niakhate,0.0,1.0,16.0,4.0,3.0,4.0,0.0,0.0,3.0,27.0,4.0,0.0,0.0,21.0,0.0,76.19,4.76,0.0,0.0,Balanced Defender
2022/2023,3837818,Angers,Nabil Bentaleb,0.0,1.0,19.0,1.0,0.0,9.0,1.0,2.0,2.0,13.0,19.0,1.0,0.0,21.0,100.0,90.48,4.76,0.0,3.03,Dominant Duelist
2022/2023,3838004,Paris Saint-Germain,Warren Zaire Emery,0.0,0.0,18.0,3.0,0.0,2.0,0.0,0.0,2.0,12.0,12.0,1.0,0.0,21.0,0.0,85.71,0.0,0.0,4.0,Balanced Defender
2022/2023,3837747,Marseille,Jordan Veretout,0.0,0.0,20.0,0.0,2.0,1.0,3.0,2.0,6.0,13.0,16.0,3.0,0.0,20.0,33.33,100.0,0.0,0.0,9.38,Balanced Defender
2022/2023,3837998,Paris Saint-Germain,Fabián Ruiz Peña,0.0,0.0,19.0,1.0,2.0,3.0,1.0,0.0,2.0,9.0,7.0,12.0,2.0,20.0,0.0,95.0,0.0,10.0,42.86,Balanced Defender
2022/2023,3837659,Paris Saint-Germain,Neymar da Silva Santos Junior,0.0,0.0,20.0,0.0,0.0,4.0,3.0,2.0,4.0,2.0,11.0,18.0,4.0,20.0,50.0,100.0,0.0,20.0,58.06,Balanced Defender
2023,3920399,Cape Verde Islands,Jamiro Gregory Monteiro Alvarenga,0.0,1.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,13.0,7.0,1.0,20.0,50.0,85.0,5.0,5.0,28.0,Balanced Defender
2022/2023,3837717,Lyon,Mateus Cardoso Lemos Martins,0.0,0.0,18.0,2.0,0.0,5.0,0.0,1.0,2.0,4.0,14.0,9.0,2.0,20.0,50.0,90.0,0.0,10.0,33.33,Balanced Defender
2022/2023,3837717,Lyon,Nicolás Alejandro Tagliafico,0.0,2.0,14.0,4.0,1.0,3.0,0.0,1.0,7.0,14.0,15.0,2.0,0.0,20.0,14.29,70.0,10.0,0.0,6.45,Balanced Defender
2023,3920404,Mali,Lassana Coulibaly,0.0,0.0,17.0,3.0,5.0,6.0,5.0,0.0,4.0,16.0,16.0,8.0,4.0,20.0,0.0,85.0,0.0,20.0,20.0,Balanced Defender
2023,3877194,Inter Miami,Diego Alexander Gómez Amarilla,0.0,1.0,16.0,3.0,0.0,5.0,1.0,2.0,5.0,13.0,11.0,7.0,3.0,20.0,40.0,80.0,5.0,15.0,22.58,Balanced Defender
2022/2023,3837896,Nantes,Jean-Charles Castelletto,0.0,1.0,14.0,5.0,3.0,3.0,0.0,1.0,2.0,26.0,2.0,0.0,1.0,20.0,50.0,70.0,5.0,5.0,0.0,Balanced Defender
2023,3920416,South Africa,Aubrey Maphosa Modiba,0.0,0.0,18.0,2.0,2.0,7.0,1.0,0.0,2.0,12.0,15.0,5.0,0.0,20.0,0.0,90.0,0.0,0.0,15.62,Balanced Defender
2022/2023,3837752,Paris Saint-Germain,Fabián Ruiz Peña,0.0,2.0,16.0,2.0,1.0,3.0,0.0,3.0,5.0,13.0,11.0,5.0,0.0,20.0,60.0,80.0,10.0,0.0,17.24,Balanced Defender
2023,3920402,Algeria,Rayan Aït Nouri,0.0,1.0,18.0,1.0,2.0,3.0,4.0,1.0,5.0,16.0,10.0,8.0,3.0,20.0,20.0,90.0,5.0,15.0,23.53,Balanced Defender
2022/2023,3838004,Paris Saint-Germain,Renato Júnior Luz Sanches,0.0,0.0,18.0,2.0,0.0,3.0,3.0,0.0,2.0,12.0,11.0,5.0,1.0,20.0,0.0,90.0,0.0,5.0,17.86,Balanced Defender
2023,3920413,Gambia,Jacob Mendy,0.0,1.0,15.0,4.0,2.0,6.0,2.0,1.0,3.0,18.0,9.0,6.0,2.0,20.0,33.33,75.0,5.0,10.0,18.18,Balanced Defender
2023,3920416,Tunisia,Ali Abdi,0.0,2.0,17.0,1.0,5.0,4.0,0.0,2.0,5.0,17.0,13.0,4.0,0.0,20.0,40.0,85.0,10.0,0.0,11.76,Balanced Defender
2023,3920411,Cape Verde Islands,Edilson Alberto Monteiro Sanches Borges,0.0,2.0,13.0,5.0,7.0,3.0,0.0,0.0,5.0,29.0,5.0,1.0,0.0,20.0,0.0,65.0,10.0,0.0,2.86,Protector
2023,3920406,Zambia,Lameck Banda,0.0,0.0,20.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,17.0,9.0,1.0,20.0,50.0,100.0,0.0,5.0,32.14,Balanced Defender
2023,3920404,Mali,Amadou Haïdara,0.0,1.0,17.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,16.0,10.0,0.0,20.0,0.0,85.0,5.0,0.0,37.04,Balanced Defender
2023,3877115,Inter Miami,David Ruiz,0.0,1.0,17.0,2.0,0.0,2.0,3.0,0.0,3.0,4.0,6.0,18.0,2.0,20.0,0.0,85.0,5.0,10.0,64.29,Balanced Defender
2023,3922238,Nigeria,Moses Daddy-Ajala Simon,0.0,1.0,18.0,1.0,0.0,4.0,1.0,0.0,4.0,5.0,14.0,10.0,2.0,20.0,0.0,90.0,5.0,10.0,34.48,Balanced Defender
2022/2023,3837662,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,3.0,15.0,2.0,0.0,3.0,0.0,0.0,3.0,8.0,6.0,12.0,4.0,20.0,0.0,75.0,15.0,20.0,46.15,Balanced Defender
2023,3922238,Nigeria,Alex Iwobi,0.0,1.0,18.0,1.0,1.0,4.0,0.0,0.0,2.0,8.0,14.0,5.0,1.0,20.0,0.0,90.0,5.0,5.0,18.52,Balanced Defender
2023,3877115,Toronto FC,Sigurd Rosted,0.0,4.0,13.0,3.0,2.0,2.0,1.0,0.0,1.0,15.0,8.0,3.0,0.0,20.0,0.0,65.0,20.0,0.0,11.54,Balanced Defender
2022/2023,3837896,Nantes,Ignatius Kpene Ganago,0.0,0.0,19.0,1.0,3.0,1.0,0.0,0.0,4.0,8.0,15.0,5.0,1.0,20.0,0.0,95.0,0.0,5.0,17.86,Balanced Defender
2023,3922243,South Africa,Teboho Mokoena,0.0,0.0,20.0,0.0,1.0,1.0,2.0,2.0,2.0,11.0,14.0,1.0,0.0,20.0,100.0,100.0,0.0,0.0,3.85,Dominant Duelist
2023,3920404,Mali,Kamory Doumbia,0.0,1.0,16.0,3.0,0.0,4.0,0.0,0.0,4.0,10.0,14.0,4.0,2.0,20.0,0.0,80.0,5.0,10.0,14.29,Balanced Defender
2022/2023,3837918,Rennes,Birger Meling,0.0,1.0,16.0,3.0,1.0,3.0,0.0,0.0,2.0,9.0,11.0,6.0,2.0,20.0,0.0,80.0,5.0,10.0,23.08,Balanced Defender
2022/2023,3837885,Marseille,Jordan Veretout,0.0,1.0,19.0,0.0,3.0,7.0,2.0,1.0,4.0,9.0,17.0,10.0,3.0,20.0,25.0,95.0,5.0,15.0,27.78,Balanced Defender
2023,3920414,Burkina Faso,Stephane Aziz Ki,0.0,0.0,16.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,10.0,13.0,0.0,20.0,,80.0,0.0,0.0,54.17,Balanced Defender
2022/2023,3837844,Montpellier,Boubakar Kouyate,0.0,0.0,16.0,4.0,1.0,4.0,0.0,1.0,5.0,24.0,3.0,3.0,1.0,20.0,20.0,80.0,0.0,5.0,10.0,Balanced Defender
2023,3877060,Inter Miami,Tomás Agustín Avilés Mancilla,0.0,4.0,15.0,1.0,1.0,3.0,3.0,0.0,3.0,24.0,6.0,0.0,0.0,20.0,0.0,75.0,20.0,0.0,0.0,Balanced Defender
2023,3920413,Gambia,Ali Sowe,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,17.0,1.0,20.0,0.0,95.0,0.0,5.0,70.83,Balanced Defender
2023,3922659,Côte d'Ivoire,Ghislain Konan,0.0,0.0,16.0,4.0,1.0,7.0,2.0,0.0,3.0,18.0,14.0,1.0,3.0,20.0,0.0,80.0,0.0,15.0,3.03,Balanced Defender
2023,3920407,South Africa,Themba Zwane,0.0,2.0,17.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,17.0,7.0,2.0,20.0,0.0,85.0,10.0,10.0,25.93,Balanced Defender
2023,3920407,South Africa,Sphephelo S''Miso Sithole,0.0,2.0,17.0,1.0,1.0,1.0,3.0,0.0,2.0,7.0,15.0,5.0,0.0,20.0,0.0,85.0,10.0,0.0,18.52,Balanced Defender
2022/2023,3837650,Clermont Foot,Maxime Gonalons,0.0,1.0,18.0,1.0,0.0,3.0,3.0,1.0,3.0,4.0,18.0,7.0,2.0,20.0,33.33,90.0,5.0,10.0,24.14,Balanced Defender
