season_name,match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
2023,3920408,Equatorial Guinea,Esteban Obiang Obono,7,1.0,2.0,0,28.57,96,6.56
2022/2023,3837650,Paris Saint-Germain,Marcos Aoás Corrêa,7,1.0,0.0,0,0.0,88,7.16
2023,3920409,Guinea-Bissau,Houboulang Mendes,7,0.0,3.0,1,42.86,94,6.7
2023,3920402,Algeria,Sofiane Feghouli,7,2.0,1.0,1,14.29,48,13.13
2023,3920387,Cape Verde Islands,Deroy Duarte,7,1.0,1.0,1,14.29,66,9.55
2023,3922237,Namibia,Kennedy Amutenya,7,0.0,1.0,0,14.29,58,10.86
2023,3920384,Côte d'Ivoire,Franck Yannick Kessié,7,1.0,4.0,1,57.14,93,6.77
2023,3922241,Cape Verde Islands,Logan Costa,7,0.0,1.0,0,14.29,99,6.36
2023,3920419,Morocco,Amine Adli,7,0.0,2.0,0,28.57,48,13.13
2023,3920411,Cape Verde Islands,Logan Costa,7,1.0,5.0,0,71.43,98,6.43
2023,3920414,Angola,Kialonda Gaspar,7,1.0,3.0,0,42.86,96,6.56
2023,3920402,Algeria,Youcef Atal,7,1.0,1.0,0,14.29,97,6.49
2022/2023,3837827,Rennes,Birger Meling,7,4.0,2.0,2,28.57,19,33.16
2023,3920395,Congo DR,Théo Bongonda Mbul''Ofeko Batombo,7,3.0,3.0,5,42.86,94,6.7
2023,3920390,Angola,Felicio Mendes Joao Milson,7,3.0,2.0,1,28.57,16,39.38
2022/2023,3837876,Lille,Timothy Weah,7,0.0,2.0,1,28.57,96,6.56
2023,3920386,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,7,0.0,3.0,0,42.86,95,6.63
2023,3922243,Morocco,Azzedine Ounahi,7,2.0,2.0,2,28.57,100,6.3
2023,3922242,Côte d'Ivoire,Christian Kouamé,7,1.0,1.0,3,14.29,44,14.32
2022/2023,3837771,Troyes,Abdu Conté,7,1.0,0.0,1,0.0,71,8.87
2023,3920407,Namibia,Peter Shalulile,7,0.0,2.0,5,28.57,93,6.77
2023,3922659,Côte d'Ivoire,Obite Evan Ndicka,7,2.0,2.0,1,28.57,119,5.29
2023,3920391,Mali,Lassana Coulibaly,7,2.0,1.0,2,14.29,32,19.69
2023,3920408,Côte d'Ivoire,Karim Konaté,7,1.0,0.0,5,0.0,32,19.69
2023,3920390,Angola,Manuel Keliano,7,2.0,1.0,1,14.29,6,105.0
2023,3920388,Gambia,Ibou Touray,7,1.0,2.0,0,28.57,73,8.63
2023,3920405,Congo DR,Cédric Bakambu,7,1.0,2.0,6,28.57,49,12.86
2022/2023,3837683,Toulouse,Brecht Dejaegere,7,3.0,2.0,3,28.57,13,48.46
2022/2023,3837987,AC Ajaccio,Riad Nouri,7,0.0,0.0,0,0.0,23,27.39
2022/2023,3837827,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,7,3.0,1.0,3,14.29,94,6.7
2022/2023,3837963,Paris Saint-Germain,Kylian Mbappé Lottin,7,2.0,1.0,5,14.29,91,6.92
2023,3920392,Mauritania,Oumar Ngom,7,2.0,2.0,1,28.57,30,21.0
2023,3920399,Mozambique,Edson André Sitoe,7,2.0,3.0,1,42.86,91,6.92
2023,3920394,Morocco,Mohamed Chibi,7,0.0,0.0,1,0.0,92,6.85
2023,3920394,Tanzania,Faisal Salum Abdalla,7,1.0,1.0,0,14.29,22,28.64
2023,3920385,Egypt,Omar Marmoush,7,2.0,0.0,6,0.0,34,18.53
2023,3877090,LAFC,Sergi Palencia Hurtado,7,0.0,2.0,1,28.57,60,10.5
2023,3920398,Côte d'Ivoire,Jean-Philippe Krasso,7,0.0,2.0,5,28.57,82,7.68
2023,3920387,Cape Verde Islands,Logan Costa,7,2.0,2.0,3,28.57,98,6.43
2023,3920410,Mozambique,Pachoio Lau Há King,7,1.0,0.0,3,0.0,84,7.5
2022/2023,3838004,Paris Saint-Germain,El Chadaille Bitshiabu,7,0.0,1.0,1,14.29,90,7.0
2023,3920397,Guinea-Bissau,José Correia,7,0.0,2.0,7,28.57,17,37.06
2023,3920397,Equatorial Guinea,Esteban Obiang Obono,7,1.0,2.0,1,28.57,92,6.85
2023,3920405,Morocco,Nayef Aguerd,7,2.0,3.0,0,42.86,96,6.56
2022/2023,3837918,Rennes,Hamari Traoré,7,0.0,1.0,0,14.29,17,37.06
2023,3920419,Morocco,Tarik Tissoudali,7,1.0,0.0,3,0.0,20,31.5
2023,3877115,Inter Miami,Josef Alexander Martínez Mencia,7,1.0,0.0,2,0.0,64,9.84
2023,3920389,Guinea,François Kamano,7,1.0,1.0,0,14.29,42,15.0
2022/2023,3837717,Paris Saint-Germain,Fabián Ruiz Peña,7,0.0,3.0,1,42.86,56,11.25
2022/2023,3837785,Auxerre,Rayan Ny Aina Arnaldo Raveloson,7,1.0,1.0,2,14.29,89,7.08
2022/2023,3837987,AC Ajaccio,Moussa Soumano,7,0.0,0.0,0,0.0,24,26.25
2023,3877170,Cincinnati,Álvaro Martín Barreal,7,1.0,0.0,4,0.0,80,7.88
2023,3922321,Angola,Valdomiro Tualungo Paulo Lameiras,7,0.0,3.0,0,42.86,48,13.13
2023,3920384,Côte d'Ivoire,Ousmane Diomande,7,2.0,2.0,0,28.57,76,8.29
2023,3922241,Cape Verde Islands,Kenny Rocha Santos,7,1.0,3.0,1,42.86,28,22.5
2022/2023,3837902,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,7,2.0,1.0,5,14.29,89,7.08
2023,3920389,Guinea,Sekou Oumar Sylla,7,1.0,2.0,0,28.57,93,6.77
2023,3877072,Nashville SC,Lukas MacNaughton,7,1.0,2.0,0,28.57,94,6.7
2023,3920401,Guinea,Moriba Kourouma Kourouma,7,1.0,2.0,2,28.57,84,7.5
2023,3920401,Gambia,Omar Colley,7,0.0,1.0,0,14.29,95,6.63
2023,3920390,Algeria,Youcef Atal,7,2.0,3.0,2,42.86,79,7.97
2023,3922244,Mali,Fousseni Diabaté,7,0.0,2.0,3,28.57,24,26.25
2022/2023,3837662,Paris Saint-Germain,Juan Bernat Velasco,7,3.0,0.0,4,0.0,25,25.2
2023,3877090,LAFC,Filip Yavorov Krastev,7,2.0,0.0,0,0.0,14,45.0
2023,3920409,Nigeria,Victor James Osimhen,7,4.0,2.0,3,28.57,93,6.77
2023,3920416,Tunisia,Seifeddine Jaziri,7,0.0,1.0,1,14.29,69,9.13
2023,3920388,Gambia,Alieu Fadera,7,1.0,1.0,1,14.29,20,31.5
2023,3920403,Angola,Cristóvão Paciência Mabululo,7,2.0,0.0,6,0.0,94,6.7
2023,3877115,Toronto FC,Themi Antonoglou,7,0.0,0.0,0,0.0,23,27.39
2023,3920402,Algeria,Ramiz Larbi Zerrouki,7,0.0,2.0,1,28.57,98,6.43
2022/2023,3837918,Paris Saint-Germain,Warren Zaire Emery,7,1.0,0.0,1,0.0,50,12.6
2022/2023,3837771,Paris Saint-Germain,Juan Bernat Velasco,7,1.0,1.0,2,14.29,83,7.59
2023,3920396,Ghana,Iddrisu Baba Mohammed,7,3.0,3.0,1,42.86,33,19.09
2023,3877194,Inter Miami,Lionel Andrés Messi Cuccittini,7,3.0,2.0,5,28.57,90,7.0
2023,3920406,Tanzania,Mohamed Hussein Mohamed,7,1.0,4.0,0,57.14,95,6.63
2023,3920409,Guinea-Bissau,Marciano Sanca Tchami,7,1.0,1.0,0,14.29,41,15.37
2023,3920410,Ghana,Majeed Ashimeru,7,2.0,0.0,2,0.0,35,18.0
2022/2023,3837727,Paris Saint-Germain,Juan Bernat Velasco,7,2.0,1.0,0,14.29,58,10.86
2023,3920398,Côte d'Ivoire,Obite Evan Ndicka,7,1.0,2.0,0,28.57,95,6.63
2022/2023,3837695,Paris Saint-Germain,Renato Júnior Luz Sanches,7,1.0,1.0,1,14.29,56,11.25
2023,3920384,Côte d'Ivoire,Obite Evan Ndicka,7,0.0,1.0,0,14.29,93,6.77
2023,3920411,Cape Verde Islands,Garry Mendes Rodrigues,7,1.0,1.0,1,14.29,62,10.16
2023,3922242,Côte d'Ivoire,Seko Fofana,7,0.0,1.0,5,14.29,71,8.87
2022/2023,3837818,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,7,1.0,4.0,5,57.14,90,7.0
2023,3920407,South Africa,Thapelo James Morena,7,3.0,1.0,4,14.29,77,8.18
2023,3920406,Tanzania,Himid Mao Mkami,7,0.0,2.0,0,28.57,69,9.13
2022/2023,3837839,Paris Saint-Germain,Sergio Ramos García,7,0.0,2.0,0,28.57,92,6.85
2023,3922659,Mali,Boubakar Kouyate,7,2.0,2.0,0,28.57,115,5.48
2023,3920394,Tanzania,Mohamed Hussein Mohamed,7,1.0,2.0,0,28.57,94,6.7
2023,3920392,Mauritania,Sidi Bouna Sidi Amar,7,0.0,1.0,1,14.29,35,18.0
2022/2023,3837747,Paris Saint-Germain,Juan Bernat Velasco,7,2.0,4.0,1,57.14,94,6.7
2023,3922240,Congo DR,Yoane Wissa,7,0.0,0.0,3,0.0,77,8.18
2023,3920407,South Africa,Mothobi Mvala,7,1.0,3.0,0,42.86,94,6.7
2023,3920385,Mozambique,Domingos João Macandza,7,3.0,1.0,1,14.29,100,6.3
2023,3877072,Nashville SC,Hany Mukhtar,7,1.0,0.0,1,0.0,50,12.6
2022/2023,3837717,Lyon,Thiago Henrique Mendes Ribeiro,7,1.0,3.0,0,42.86,93,6.77
2022/2023,3837859,Toulouse,Vincent Sierro,7,0.0,1.0,3,14.29,12,52.5
2023,3920389,Guinea,Ibrahim Diakité,7,2.0,3.0,0,42.86,34,18.53
2023,3920416,Tunisia,Haythem Jouini,7,2.0,1.0,4,14.29,24,26.25
2023,3920397,Guinea-Bissau,Jefferson Anilson Silva Encada,7,2.0,4.0,1,57.14,96,6.56
2023,3920404,Tunisia,Montassar Omar Talbi,7,1.0,2.0,0,28.57,96,6.56
2023,3920389,Guinea,José Kanté Martínez,7,1.0,0.0,2,0.0,11,57.27
2022/2023,3837747,Paris Saint-Germain,Marcos Aoás Corrêa,7,1.0,2.0,2,28.57,94,6.7
2023,3920416,South Africa,Nyiko Mobbie,7,0.0,1.0,0,14.29,49,12.86
2022/2023,3837839,Paris Saint-Germain,Kylian Mbappé Lottin,7,2.0,0.0,4,0.0,96,6.56
2022/2023,3837947,Lens,Massadio Haïdara,7,0.0,0.0,0,0.0,16,39.38
2023,3920402,Burkina Faso,Ismahila Ouédraogo,7,3.0,2.0,1,28.57,57,11.05
2023,3922356,Congo DR,Arthur Masuaku,7,2.0,3.0,3,42.86,92,6.85
2023,3922356,Congo DR,Gedeon Kalulu Kyatengwa,7,1.0,2.0,0,28.57,87,7.24
2023,3920399,Mozambique,Alfons Amade,7,2.0,1.0,1,14.29,65,9.69
2023,3920384,Guinea-Bissau,Moreto Moro Cassamã,7,2.0,0.0,1,0.0,66,9.55
2023,3920392,Burkina Faso,Cédric Badolo,7,2.0,3.0,4,42.86,72,8.75
2023,3920388,Gambia,Musa Barrow,7,4.0,1.0,4,14.29,95,6.63
2023,3920388,Gambia,Omar Colley,7,1.0,3.0,0,42.86,90,7.0
2023,3920410,Mozambique,Feliciano João Jone,7,1.0,1.0,0,14.29,72,8.75
2023,3920410,Ghana,Mohammed Kudus,7,1.0,3.0,4,42.86,88,7.16
2023,3877072,Nashville SC,Jack Maher,7,1.0,3.0,0,42.86,88,7.16
2023,3920388,Senegal,Kalidou Koulibaly,7,1.0,2.0,1,28.57,93,6.77
2023,3922239,Guinea,Julian Jeanvier,7,0.0,1.0,0,14.29,97,6.49
2023,3922238,Cameroon,Nouhou Tolo,7,1.0,3.0,1,42.86,95,6.63
2023,3920408,Equatorial Guinea,José Antonio Miranda Boacho,7,2.0,1.0,2,14.29,49,12.86
2022/2023,3837662,Lille,Jonas Martin,7,2.0,1.0,0,14.29,31,20.32
2023,3877072,Inter Miami,David Ruiz,7,2.0,1.0,2,14.29,26,24.23
2023,3920394,Tanzania,Simon Happygod Msuva,7,3.0,1.0,3,14.29,57,11.05
2022/2023,3837695,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,2.0,0.0,5,0.0,90,6.0
2023,3920393,Tunisia,Montassar Omar Talbi,6,2.0,3.0,2,50.0,96,5.63
2022/2023,3837839,Paris Saint-Germain,Renato Júnior Luz Sanches,6,1.0,0.0,0,0.0,27,20.0
2023,3920419,Zambia,Tandi Mwape,6,1.0,0.0,0,0.0,79,6.84
2023,3920404,Tunisia,Sayfallah Ltaief,6,1.0,3.0,2,50.0,23,23.48
2023,3920415,Algeria,Adam Ounas,6,2.0,2.0,3,33.33,55,9.82
2023,3922244,Burkina Faso,Issoufou Dayo,6,3.0,1.0,0,16.67,97,5.57
2023,3920403,Angola,Kialonda Gaspar,6,0.0,0.0,0,0.0,95,5.68
2022/2023,3837706,Paris Saint-Germain,Danilo Luís Hélio Pereira,6,1.0,1.0,0,16.67,94,5.74
2022/2023,3837818,Angers,Farid El Melali,6,0.0,1.0,0,16.67,31,17.42
2023,3920388,Senegal,Krépin Diatta,6,0.0,5.0,1,83.33,94,5.74
2022/2023,3838017,Paris Saint-Germain,Carlos Soler Barragán,6,2.0,0.0,3,0.0,36,15.0
2023,3920410,Mozambique,Witiness Chimoio João Quembo,6,2.0,2.0,4,33.33,59,9.15
2022/2023,3837659,Montpellier,Arnaud Souquet,6,2.0,2.0,1,33.33,17,31.76
2023,3920414,Angola,Jérémy Bela,6,1.0,0.0,1,0.0,40,13.5
2023,3920410,Mozambique,Elias Gaspar Pelembe,6,1.0,1.0,2,16.67,22,24.55
2022/2023,3838017,Paris Saint-Germain,Kylian Mbappé Lottin,6,0.0,0.0,2,0.0,89,6.07
2023,3920411,Cape Verde Islands,Kevin Lenini Gonçalves Pereira de Pina,6,1.0,0.0,0,0.0,72,7.5
2023,3877170,Inter Miami,Kamal Miller,6,1.0,2.0,0,33.33,95,5.68
2022/2023,3837859,Toulouse,Warren Kamanzi,6,1.0,1.0,1,16.67,59,9.15
2022/2023,3837998,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,2.0,0.0,4,0.0,94,5.74
2023,3920406,Zambia,Cletous Chama,6,0.0,1.0,3,16.67,20,27.0
2023,3920398,Côte d'Ivoire,Serge Aurier,6,1.0,1.0,1,16.67,64,8.44
2022/2023,3837896,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,3.0,1.0,4,16.67,91,5.93
2023,3920405,Morocco,Sofiane Boufal,6,0.0,1.0,2,16.67,62,8.71
2023,3920402,Algeria,Riyad Mahrez,6,1.0,2.0,1,33.33,73,7.4
2023,3920417,Namibia,Kennedy Amutenya,6,0.0,1.0,0,16.67,81,6.67
2023,3920405,Congo DR,Fiston Kalala Mayele,6,1.0,1.0,3,16.67,46,11.74
2022/2023,3837659,Montpellier,Falaye Sacko,6,1.0,4.0,0,66.67,90,6.0
2023,3920390,Angola,Bruno Lourenço Pinto de Almeida Paz,6,1.0,2.0,0,33.33,39,13.85
2023,3922243,Morocco,Ismael Saibari,6,3.0,3.0,4,50.0,42,12.86
2022/2023,3837954,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,1.0,0.0,3,0.0,91,5.93
2022/2023,3837659,Montpellier,Nicolas Louis Marcel Cozza,6,0.0,1.0,0,16.67,88,6.14
2022/2023,3837771,Troyes,Thierno Balde,6,1.0,1.0,0,16.67,71,7.61
2022/2023,3837650,Clermont Foot,Alidu Seidu,6,2.0,1.0,1,16.67,89,6.07
2023,3920399,Mozambique,Edmilson Gabriel Dove,6,3.0,2.0,0,33.33,94,5.74
2023,3920409,Guinea-Bissau,Eulânio Ângelo Chipela Gomes,6,0.0,2.0,0,33.33,77,7.01
2022/2023,3837844,Paris Saint-Germain,Marcos Aoás Corrêa,6,0.0,5.0,0,83.33,93,5.81
2022/2023,3837998,Auxerre,M''Baye Babacar Niang,6,1.0,0.0,5,0.0,8,67.5
2023,3920407,Namibia,Bethuel Muzeu,6,1.0,2.0,3,33.33,48,11.25
2023,3920403,Mauritania,Yacoub Aly Abeid,6,3.0,3.0,0,50.0,47,11.49
2023,3920385,Egypt,Mohamed Hamdy Sharaf,6,0.0,2.0,1,33.33,97,5.57
2023,3920412,Senegal,Abdoulaye Seck,6,3.0,0.0,0,0.0,93,5.81
2023,3922659,Côte d'Ivoire,Nicolas Pépé,6,1.0,1.0,0,16.67,47,11.49
2022/2023,3837650,Clermont Foot,Florent Ogier,6,3.0,1.0,0,16.67,83,6.51
2022/2023,3837659,Paris Saint-Germain,Vitor Machado Ferreira,6,2.0,0.0,4,0.0,69,7.83
2023,3922239,Guinea,Mouctar Diakhaby,6,0.0,2.0,0,33.33,97,5.57
2023,3920402,Algeria,Nabil Bentaleb,6,0.0,1.0,1,16.67,79,6.84
2022/2023,3837662,Lille,Edon Zhegrova,6,1.0,1.0,0,16.67,31,17.42
2022/2023,3837918,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,2.0,2.0,4,33.33,95,5.68
2023,3920384,Guinea-Bissau,Carlos Mendes Gomes,6,2.0,3.0,4,50.0,22,24.55
2022/2023,3837680,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,4.0,2.0,4,33.33,85,6.35
2022/2023,3837928,Lyon,Moussa Dembélé,6,0.0,0.0,0,0.0,26,20.77
2022/2023,3837954,Angers,Cédric Hountondji,6,0.0,1.0,0,16.67,85,6.35
2023,3922241,Mauritania,Omaré Gassama,6,0.0,3.0,2,50.0,32,16.88
2022/2023,3837650,Paris Saint-Germain,Nordi Mukiele Mulere,6,3.0,0.0,1,0.0,22,24.55
2022/2023,3837662,Paris Saint-Germain,Presnel Kimpembe,6,1.0,2.0,0,33.33,85,6.35
2023,3922321,Angola,Augusto de Jesus Corte Real Carneiro,6,0.0,1.0,0,16.67,94,5.74
2022/2023,3837662,Paris Saint-Germain,Renato Júnior Luz Sanches,6,1.0,0.0,0,0.0,25,21.6
2023,3922244,Burkina Faso,Stephane Aziz Ki,6,2.0,1.0,3,16.67,11,49.09
2022/2023,3837963,Lorient,Gedeon Kalulu Kyatengwa,6,0.0,1.0,1,16.67,64,8.44
2023,3923880,South Africa,Themba Zwane,6,0.0,0.0,1,0.0,55,9.82
2022/2023,3837947,Lens,David Pereira da Costa,6,0.0,1.0,1,16.67,9,60.0
2022/2023,3837876,Paris Saint-Germain,Timothee Pembele,6,0.0,2.0,0,33.33,73,7.4
2023,3920416,Tunisia,Sayfallah Ltaief,6,2.0,0.0,3,0.0,25,21.6
2023,3923881,Nigeria,Calvin Bassey Ughelumba,6,1.0,4.0,0,66.67,94,5.74
2023,3877060,New York Red Bulls,Cameron Harper,6,3.0,1.0,3,16.67,82,6.59
2023,3920397,Equatorial Guinea,Santiago Eneme Bocari,6,2.0,2.0,1,33.33,24,22.5
2023,3920389,Cameroon,Georges-Kévin Nkoudou Mbida,6,2.0,1.0,3,16.67,95,5.68
2023,3920416,South Africa,Thapelo Maseko,6,1.0,1.0,2,16.67,27,20.0
2023,3877115,Toronto FC,Latif Blessing,6,1.0,1.0,1,16.67,23,23.48
2023,3922321,Nigeria,Joe Aribo,6,2.0,1.0,3,16.67,9,60.0
2023,3922356,Guinea,Julian Jeanvier,6,2.0,2.0,1,33.33,94,5.74
2022/2023,3837896,Paris Saint-Germain,Kylian Mbappé Lottin,6,1.0,1.0,4,16.67,91,5.93
2023,3920387,Cape Verde Islands,Roberto Lopes,6,1.0,3.0,1,50.0,97,5.57
2023,3922356,Guinea,Sekou Oumar Sylla,6,1.0,0.0,0,0.0,56,9.64
2023,3920403,Mauritania,Lamine Ba,6,2.0,2.0,0,33.33,93,5.81
2022/2023,3837785,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,1.0,2.0,3,33.33,73,7.4
2023,3920413,Gambia,Alieu Fadera,6,2.0,1.0,0,16.67,30,18.0
2023,3920414,Burkina Faso,Bertrand Isidore Traoré,6,0.0,0.0,1,0.0,71,7.61
2022/2023,3837752,AC Ajaccio,Mickaël Barreto,6,0.0,1.0,0,16.67,14,38.57
2023,3922356,Congo DR,Théo Bongonda Mbul''Ofeko Batombo,6,2.0,0.0,2,0.0,80,6.75
2023,3920400,Senegal,Nicolas Jackson,6,1.0,1.0,2,16.67,16,33.75
2022/2023,3837876,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,1.0,1.0,2,16.67,93,5.81
2022/2023,3837695,Nantes,Ludovic Blas,6,3.0,2.0,3,33.33,82,6.59
2022/2023,3837659,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,6,2.0,3.0,5,50.0,87,6.21
2023,3920398,Côte d'Ivoire,Christian Kouamé,6,1.0,2.0,3,33.33,64,8.44
2023,3920387,Ghana,André Ayew Pelé,6,2.0,2.0,4,33.33,33,16.36
2023,3920412,Senegal,Pape Gueye,6,0.0,2.0,0,33.33,70,7.71
2023,3920387,Ghana,Mohamed Salisu,6,0.0,2.0,0,33.33,99,5.45
2023,3920401,Gambia,Muhammed Badamosi,6,0.0,1.0,4,16.67,24,22.5
2023,3922838,Côte d'Ivoire,Jean Michaël Seri,6,2.0,2.0,0,33.33,59,9.15
2023,3920394,Morocco,Hakim Ziyech,6,4.0,2.0,3,33.33,79,6.84
2023,3920414,Burkina Faso,Cédric Badolo,6,1.0,1.0,2,16.67,47,11.49
2023,3920399,Cape Verde Islands,Willy Afonso Semedo Johnson,6,0.0,1.0,1,16.67,34,15.88
2022/2023,3837938,OGC Nice,Ross Barkley,6,1.0,0.0,3,0.0,11,49.09
2022/2023,3838017,Clermont Foot,Saîf-Eddine Khaoui,6,1.0,1.0,1,16.67,24,22.5
2023,3922321,Nigeria,Alhassan Yusuf,6,1.0,0.0,2,0.0,16,33.75
2023,3920405,Morocco,Abdessamad Ezzalzouli,6,0.0,3.0,0,50.0,34,15.88
2023,3920392,Mauritania,Aboubakar Kamara,6,1.0,0.0,3,0.0,27,20.0
2022/2023,3837683,Toulouse,Thijs Dallinga,6,1.0,1.0,2,16.67,75,7.2
2023,3920385,Mozambique,Reinildo Isnard Mandava,6,1.0,1.0,0,16.67,90,6.0
2023,3920417,Mali,Aliou Dieng,6,1.0,1.0,0,16.67,67,8.06
2022/2023,3837818,Paris Saint-Germain,Carlos Soler Barragán,6,1.0,2.0,1,33.33,13,41.54
2023,3920418,Tanzania,Charles M'Mombwa,6,0.0,2.0,0,33.33,6,90.0
2023,3922239,Guinea,Ibrahim Diakité,6,2.0,1.0,1,16.67,97,5.57
2022/2023,3837747,Marseille,Chancel Mbemba Mangulu,6,0.0,2.0,2,33.33,93,5.81
2023,3920386,Nigeria,Zaidu Sanusi,6,0.0,2.0,0,33.33,80,6.75
2023,3922241,Mauritania,Aboubakar Kamara,6,1.0,5.0,3,83.33,33,16.36
2022/2023,3837954,Paris Saint-Germain,Marcos Aoás Corrêa,6,2.0,1.0,0,16.67,91,5.93
2023,3922239,Equatorial Guinea,Esteban Obiang Obono,6,1.0,4.0,2,66.67,94,5.74
2023,3920412,Senegal,Cheikhou Kouyaté,6,2.0,5.0,0,83.33,20,27.0
2023,3920412,Guinea,Karim Cissé,6,1.0,3.0,0,50.0,17,31.76
2022/2023,3837918,Paris Saint-Germain,Danilo Luís Hélio Pereira,6,0.0,3.0,0,50.0,95,5.68
2022/2023,3837844,Montpellier,Christopher Jullien,6,1.0,3.0,0,50.0,90,6.0
2022/2023,3837844,Paris Saint-Germain,Danilo Luís Hélio Pereira,6,2.0,2.0,0,33.33,93,5.81
2023,3923881,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,6,1.0,2.0,0,33.33,95,5.68
2023,3920392,Burkina Faso,Abdoul Fessal Tapsoba,6,0.0,3.0,2,50.0,48,11.25
2023,3920396,Egypt,Mohamed Abdel Monem,6,1.0,3.0,1,50.0,96,5.63
2023,3920396,Ghana,Mohamed Salisu,6,2.0,2.0,0,33.33,93,5.81
2023,3920398,Côte d'Ivoire,Ghislain Konan,6,2.0,3.0,1,50.0,79,6.84
2023,3922838,Congo DR,Théo Bongonda Mbul''Ofeko Batombo,6,0.0,1.0,1,16.67,48,11.25
2023,3920396,Egypt,Mahmoud Ibrahim Hassan,6,2.0,3.0,3,50.0,28,19.29
2023,3920399,Cape Verde Islands,Steven Moreira,6,1.0,3.0,1,50.0,74,7.3
2023,3920397,Guinea-Bissau,Marcelo Amado Djaló Taritolay,6,1.0,1.0,2,16.67,94,5.74
2023,3923880,South Africa,Sphephelo S''Miso Sithole,6,0.0,1.0,2,16.67,93,5.81
2022/2023,3837844,Paris Saint-Germain,Juan Bernat Velasco,6,0.0,3.0,0,50.0,22,24.55
2023,3923881,Côte d'Ivoire,Max-Alain Gradel,6,1.0,2.0,2,33.33,69,7.83
2023,3920405,Congo DR,Meschak Elia,6,3.0,2.0,2,33.33,47,11.49
2023,3920386,Equatorial Guinea,Saúl Basilio Coco-Bassey Oubiña,6,1.0,1.0,0,16.67,93,5.81
2022/2023,3837695,Paris Saint-Germain,Marcos Aoás Corrêa,6,3.0,2.0,1,33.33,91,5.93
2023,3920415,Algeria,Mohamed Amine Tougai,6,2.0,1.0,0,16.67,98,5.51
2023,3922239,Equatorial Guinea,Emilio Nsue López,6,1.0,0.0,2,0.0,96,5.63
2023,3922838,Côte d'Ivoire,Willy Boly,6,0.0,1.0,0,16.67,90,6.0
2023,3920395,Congo DR,Yoane Wissa,6,0.0,3.0,2,50.0,91,5.93
2022/2023,3837938,OGC Nice,Pablo Paulino Rosario,6,2.0,3.0,3,50.0,23,23.48
2022/2023,3837963,Lorient,Abdoul Bamo Meité,6,1.0,2.0,0,33.33,92,5.87
2023,3920415,Mauritania,Lamine Ba,6,0.0,1.0,0,16.67,96,5.63
2023,3922658,South Africa,Mothobi Mvala,6,0.0,4.0,0,66.67,125,4.32
2023,3920395,Congo DR,Chancel Mbemba Mangulu,6,2.0,3.0,1,50.0,93,5.81
2022/2023,3837987,Paris Saint-Germain,Sergio Ramos García,6,1.0,0.0,0,0.0,89,6.07
2022/2023,3837918,Rennes,Arthur Theate,6,1.0,1.0,1,16.67,90,6.0
2023,3877072,Nashville SC,Jacob Shaffelburg,6,0.0,1.0,1,16.67,51,10.59
2022/2023,3837727,OGC Nice,Khéphren Thuram-Ulien,6,1.0,1.0,0,16.67,32,16.88
2023,3920395,Zambia,Kelvin Kapumbu,6,0.0,3.0,1,50.0,93,5.81
2023,3920416,South Africa,Gomolemo Grant Kekana,6,1.0,0.0,0,0.0,93,5.81
2023,3920412,Guinea,Mohamed Bayo,6,3.0,1.0,6,16.67,33,16.36
2023,3922356,Congo DR,Meschak Elia,6,0.0,1.0,2,16.67,56,9.64
2023,3922238,Cameroon,Enzo Gianni Tchato Mbiayi,6,1.0,0.0,0,0.0,12,45.0
2023,3920416,South Africa,Mothobi Mvala,6,0.0,2.0,0,33.33,85,6.35
2023,3920405,Morocco,Bilal El Khannous,6,4.0,0.0,2,0.0,32,16.88
2022/2023,3837844,Montpellier,Falaye Sacko,5,3.0,2.0,2,40.0,84,5.36
2023,3920397,Guinea-Bissau,Carlos Mendes Gomes,5,1.0,1.0,3,20.0,30,15.0
2023,3920408,Côte d'Ivoire,Obite Evan Ndicka,5,1.0,3.0,0,60.0,96,4.69
2023,3922356,Congo DR,Henoc Inonga Baka,5,0.0,4.0,0,80.0,93,4.84
2022/2023,3837752,Paris Saint-Germain,Carlos Soler Barragán,5,0.0,2.0,0,40.0,69,6.52
2023,3920415,Algeria,Kévin Daniel Van Den Kerkhof,5,0.0,2.0,0,40.0,17,26.47
2023,3923880,Congo DR,Fiston Kalala Mayele,5,1.0,2.0,4,40.0,14,32.14
2023,3920384,Côte d'Ivoire,Wilfried Stephane Singo,5,1.0,2.0,1,40.0,45,10.0
