season_name,match_id,player,team,possessions_with_buildup,xg_buildup,avg_xg_per_possession,total_touches_in_buildup,minutes_played,xg_buildup_per90
2023/2024,3895333,Mario Götze,Eintracht Frankfurt,7,0.577,0.072,17.0,752.0,0.069
2023/2024,3895121,Matthias Ginter,Freiburg,1,0.071,0.071,2.0,93.0,0.069
2024,3930176,Robert Andrich,Germany,3,0.149,0.05,12.0,195.0,0.069
2024,3940878,Mateo Retegui,Italy,1,0.022,0.022,2.0,28.0,0.069
2023/2024,3895333,Lucas Silva Melo,Eintracht Frankfurt,4,0.287,0.072,8.0,376.0,0.069
2023/2024,3895210,Josip Stanišić,Bayer Leverkusen,14,1.306,0.073,85.0,1692.0,0.069
2024,3930159,Ruben Vargas,Switzerland,4,0.223,0.056,10.0,292.0,0.069
2024,3930184,İsmail Yüksek,Turkey,4,0.279,0.047,38.0,366.0,0.069
2024,3942382,Virgil van Dijk,Netherlands,4,0.366,0.073,21.0,480.0,0.069
2023/2024,3895220,Josip Stanišić,Bayer Leverkusen,6,0.427,0.071,12.0,558.0,0.069
2024,3930174,Samet Akaydin,Turkey,3,0.168,0.056,5.0,222.0,0.068
2024,3930176,Antonio Rüdiger,Germany,7,0.544,0.068,31.0,720.0,0.068
2024,3939989,José Fajardo Nelson,Panama,2,0.123,0.062,5.0,162.0,0.068
2024,3930161,Elseid Hysaj,Albania,2,0.135,0.067,4.0,178.0,0.068
2023/2024,3895107,Jonas Hofmann,Bayer Leverkusen,6,0.46,0.066,11.0,609.0,0.068
2024,3938645,Jeremy Doku,Belgium,1,0.115,0.057,18.0,152.0,0.068
2023/2024,3895340,Odilon Kossonou,Bayer Leverkusen,7,0.334,0.048,44.0,441.0,0.068
2024,3938643,Ousmane Dembélé,France,5,0.382,0.064,21.0,504.0,0.068
2024,3942416,Carlos Miguel Harvey Cesneros,Panama,2,0.133,0.033,6.0,176.0,0.068
2024,3942752,William Saliba,France,4,0.283,0.071,10.0,376.0,0.068
2024,3941021,Radu Drăgușin,Romania,3,0.205,0.068,4.0,273.0,0.068
2024,3943077,James David Rodríguez Rubio,Colombia,7,0.491,0.07,24.0,651.0,0.068
2023/2024,3895275,Kiliann Sildillia,Freiburg,5,0.427,0.071,18.0,564.0,0.068
2024,3939987,Yeferson Julio Soteldo Martínez,Venezuela,1,0.021,0.021,2.0,28.0,0.068
2024,3939991,Luis Fernando Díaz Marulanda,Colombia,4,0.259,0.065,16.0,340.0,0.068
2024,3930184,Lukáš Provod,Czech Republic,2,0.112,0.056,3.0,148.0,0.068
2024,3941020,Benjamin Šeško,Slovenia,2,0.26,0.087,3.0,345.0,0.068
2023/2024,3895258,Patrik Schick,Bayer Leverkusen,1,0.047,0.047,1.0,63.0,0.067
2024,3930161,Berat Djimsiti,Albania,2,0.135,0.067,6.0,180.0,0.067
2024,3930172,Álvaro Borja Morata Martín,Spain,1,0.056,0.056,1.0,75.0,0.067
2023/2024,3895158,Niclas Füllkrug,Borussia Dortmund,1,0.069,0.069,3.0,92.0,0.067
2024,3938641,Patrick Pentz,Austria,2,0.129,0.065,8.0,174.0,0.067
2024,3942382,Fehmi Mert Günok,Turkey,2,0.14,0.07,6.0,188.0,0.067
2024,3930161,Arlind Afrim Ajeti,Albania,2,0.135,0.067,9.0,180.0,0.067
2024,3938643,Dayotchanculle Upamecano,France,4,0.279,0.07,9.0,372.0,0.067
2023/2024,3895121,Noah Atubolu,Freiburg,3,0.211,0.07,3.0,285.0,0.067
2024,3942226,Kai Havertz,Germany,4,0.269,0.067,9.0,364.0,0.067
2024,3939992,Fabián Cornelio Balbuena González,Paraguay,5,0.348,0.07,9.0,470.0,0.067
2023/2024,3895180,Eric Junior Dina Ebimbe,Eintracht Frankfurt,1,0.053,0.053,2.0,71.0,0.067
2024,3939986,Franco Zanelatto Téllez,Peru,1,0.021,0.021,1.0,28.0,0.067
2023/2024,3895121,Edmond Fayçal Tapsoba,Bayer Leverkusen,9,0.596,0.066,65.0,801.0,0.067
2023/2024,3895180,Robin Koch,Eintracht Frankfurt,1,0.046,0.046,4.0,62.0,0.067
2024,3930158,Toni Kroos,Germany,8,0.479,0.06,36.0,640.0,0.067
2024,3930179,David Raya Martin,Spain,4,0.281,0.07,7.0,376.0,0.067
2023/2024,3895074,Konrad Laimer,Bayern Munich,3,0.185,0.062,7.0,249.0,0.067
2024,3930164,Milan Škriniar,Slovakia,3,0.198,0.066,5.0,270.0,0.066
2024,3942228,Rodrigo Javier De Paul,Argentina,3,0.191,0.064,13.0,261.0,0.066
2024,3938643,Nicola Zalewski,Poland,2,0.099,0.049,5.0,134.0,0.066
2024,3938640,Ivan Schranz,Slovakia,5,0.422,0.06,16.0,574.0,0.066
2023/2024,3895194,Alejandro Grimaldo García,Bayer Leverkusen,8,0.616,0.068,19.0,837.0,0.066
2023/2024,3895121,Exequiel Alejandro Palacios,Bayer Leverkusen,7,0.481,0.069,41.0,658.0,0.066
2024,3939992,Miguel Ángel Almirón Rejala,Paraguay,1,0.03,0.03,1.0,41.0,0.066
2024,3938639,Abdülkerim Bardakcı,Turkey,7,0.625,0.069,51.0,846.0,0.066
2024,3939990,Facundo Pellistri Rebollo,Uruguay,2,0.199,0.066,7.0,270.0,0.066
2023/2024,3895134,Wout Weghorst,Hoffenheim,1,0.138,0.069,4.0,190.0,0.066
2024,3930164,Kevin De Bruyne,Belgium,7,0.498,0.071,25.0,679.0,0.066
2023/2024,3895180,Hugo Larsson,Eintracht Frankfurt,1,0.053,0.053,2.0,72.0,0.066
2023/2024,3895167,Patrik Schick,Bayer Leverkusen,1,0.015,0.015,1.0,21.0,0.066
2024,3941022,Patrick Pentz,Austria,3,0.202,0.067,8.0,279.0,0.065
2024,3942228,Lisandro Martínez,Argentina,2,0.112,0.056,8.0,154.0,0.065
2024,3939973,Orlando Mosquera,Panama,3,0.2,0.067,10.0,276.0,0.065
2024,3942229,Miguel Ángel Navarro Zárate,Venezuela,3,0.262,0.066,6.0,364.0,0.065
2024,3938643,Jakub Piotr Kiwior,Poland,2,0.137,0.068,6.0,188.0,0.065
2024,3939971,Carlos Uriel Antuna Romero,Mexico,5,0.276,0.055,16.0,380.0,0.065
2024,3930184,Samet Akaydin,Turkey,7,0.601,0.067,33.0,828.0,0.065
2024,3930181,Kobbie Mainoo,England,2,0.07,0.035,2.0,96.0,0.065
2024,3939975,Hernesto Ezequiel Caballero Benítez,Paraguay,1,0.041,0.041,1.0,57.0,0.065
2023/2024,3895244,Lukáš Hrádecký,Bayer Leverkusen,3,0.273,0.068,13.0,376.0,0.065
2024,3939991,Lucas Tolentino Coelho de Lima,Brazil,1,0.035,0.035,4.0,48.0,0.065
2024,3940983,Joakim Mæhle,Denmark,5,0.34,0.068,17.0,475.0,0.065
2024,3930171,Victor Bernth Kristansen,Denmark,5,0.201,0.04,8.0,280.0,0.065
2023/2024,3895180,Mario Götze,Eintracht Frankfurt,1,0.046,0.046,2.0,63.0,0.065
2023/2024,3895244,Tim Kleindienst,FC Heidenheim,1,0.068,0.068,2.0,94.0,0.065
2024,3930162,Adam Gnezda Čerin,Slovenia,4,0.334,0.067,15.0,460.0,0.065
2024,3941019,Dayotchanculle Upamecano,France,10,0.662,0.066,36.0,910.0,0.065
2023/2024,3895052,Xavi Simons,RB Leipzig,3,0.132,0.044,5.0,183.0,0.065
2024,3939991,Wendell Nascimento Borges,Brazil,2,0.121,0.061,9.0,168.0,0.065
2024,3942228,Ángel Israel Mena Delgado,Ecuador,1,0.029,0.029,1.0,41.0,0.064
2024,3930164,Denis Vavro,Slovakia,4,0.26,0.065,13.0,368.0,0.064
2024,3943043,Kobbie Mainoo,England,1,0.049,0.049,2.0,69.0,0.064
2024,3942416,Roderick Alonso Miller Molina,Panama,2,0.066,0.033,3.0,92.0,0.064
2024,3938645,Georgiy Sudakov,Ukraine,3,0.196,0.065,8.0,273.0,0.064
2024,3939992,Damián Josué Bobadilla Benítez,Paraguay,4,0.232,0.058,14.0,328.0,0.064
2024,3939977,Damián Emiliano Martínez,Argentina,6,0.373,0.062,12.0,528.0,0.064
2024,3930182,Nikola Milenković,Serbia,3,0.197,0.066,8.0,276.0,0.064
2024,3930176,Jonathan Tah,Germany,4,0.171,0.043,13.0,240.0,0.064
2024,3930165,Ousmane Dembélé,France,1,0.049,0.049,1.0,69.0,0.064
2024,3941019,Jan Vertonghen,Belgium,3,0.194,0.065,8.0,273.0,0.064
2024,3930162,Pierre-Emile Højbjerg,Denmark,3,0.236,0.059,33.0,332.0,0.064
2024,3930172,Daniel Carvajal Ramos,Spain,8,0.52,0.065,23.0,736.0,0.064
2024,3939976,Rodrygo Silva de Goes,Brazil,6,0.39,0.065,14.0,552.0,0.064
2024,3930160,Luka Sučić,Croatia,1,0.019,0.019,12.0,27.0,0.064
2023/2024,3895286,Jonathan Tah,Bayer Leverkusen,16,1.23,0.065,66.0,1729.0,0.064
2024,3943043,Jude Bellingham,England,2,0.124,0.062,6.0,174.0,0.064
2023/2024,3895194,Piero Martín Hincapié Reyna,Bayer Leverkusen,8,0.598,0.066,34.0,837.0,0.064
2024,3941019,Theo Bernard François Hernández,France,14,0.916,0.065,60.0,1288.0,0.064
2023/2024,3895232,Josip Stanišić,Bayer Leverkusen,6,0.465,0.066,20.0,658.0,0.064
2024,3939977,Mauricio Aníbal Isla Isla,Chile,2,0.121,0.06,6.0,170.0,0.064
2024,3939991,Daniel Muñoz Mejía,Colombia,3,0.192,0.064,7.0,270.0,0.064
2024,3930168,Maximilian Mittelstädt,Germany,6,0.456,0.065,23.0,644.0,0.064
2023/2024,3895113,Amin Sarr,Wolfsburg,2,0.068,0.034,4.0,98.0,0.063
2024,3930182,Andrija Živković,Serbia,4,0.263,0.066,7.0,376.0,0.063
2023/2024,3895086,Odilon Kossonou,Bayer Leverkusen,3,0.201,0.067,14.0,285.0,0.063
2024,3930184,Fehmi Mert Günok,Turkey,5,0.607,0.067,16.0,864.0,0.063
2023/2024,3895286,Lukáš Hrádecký,Bayer Leverkusen,3,0.184,0.061,4.0,261.0,0.063
2023/2024,3895309,Marcel Sabitzer,Borussia Dortmund,3,0.256,0.064,10.0,364.0,0.063
2023/2024,3895210,Marvin Friedrich,Borussia Mönchengladbach,1,0.065,0.065,2.0,92.0,0.063
2024,3930169,Jack Hendry,Scotland,1,0.183,0.061,6.0,261.0,0.063
2023/2024,3895121,Vincenzo Grifo,Freiburg,4,0.281,0.056,12.0,400.0,0.063
2023/2024,3895182,Cristian Gamboa Luna,Bochum,1,0.063,0.063,1.0,90.0,0.063
2023/2024,3895244,Alejandro Grimaldo García,Bayer Leverkusen,5,0.395,0.066,30.0,564.0,0.063
2023/2024,3895348,Robert Andrich,Bayer Leverkusen,10,0.685,0.062,37.0,979.0,0.063
2024,3930158,Joshua Kimmich,Germany,7,0.678,0.062,63.0,968.0,0.063
2023/2024,3895210,Julian Weigl,Borussia Mönchengladbach,1,0.065,0.065,1.0,92.0,0.063
2023/2024,3895121,Odilon Kossonou,Bayer Leverkusen,6,0.396,0.066,32.0,564.0,0.063
2024,3930158,Andrew Robertson,Scotland,1,0.061,0.061,1.0,87.0,0.063
2024,3938637,Tijjani Reijnders,Netherlands,8,0.624,0.062,43.0,890.0,0.063
2024,3930176,Florian Wirtz,Germany,7,0.37,0.053,20.0,525.0,0.063
2023/2024,3895210,Joseph Scally,Borussia Mönchengladbach,1,0.065,0.065,2.0,92.0,0.063
2024,3939990,Weston McKennie,United States,2,0.132,0.066,4.0,190.0,0.063
2024,3941018,Nicholas Williams Arthuer,Spain,10,0.746,0.062,48.0,1068.0,0.063
2024,3930160,Mario Pašalić,Croatia,2,0.061,0.02,10.0,87.0,0.063
2024,3930182,Pierre-Emile Højbjerg,Denmark,6,0.394,0.066,34.0,564.0,0.063
2024,3942228,Damián Emiliano Martínez,Argentina,1,0.086,0.086,2.0,126.0,0.062
2024,3930158,Antonio Rüdiger,Germany,7,0.688,0.063,75.0,1001.0,0.062
2024,3942229,Derek Cornelius,Canada,4,0.304,0.061,6.0,440.0,0.062
2024,3943077,Julián Álvarez,Argentina,1,0.066,0.066,1.0,96.0,0.062
2024,3942752,Fabián Ruiz Peña,Spain,2,0.128,0.064,6.0,186.0,0.062
2024,3930168,Willi Orban,Hungary,1,0.062,0.062,2.0,90.0,0.062
2023/2024,3895348,Jeffrey Gouweleeuw,Augsburg,4,0.257,0.064,7.0,372.0,0.062
2024,3942819,Kyle Walker,England,6,0.369,0.062,22.0,534.0,0.062
2024,3939984,Johan Andrés Mojica Palacio,Colombia,3,0.189,0.063,16.0,273.0,0.062
2024,3939991,Rodrygo Silva de Goes,Brazil,2,0.1,0.05,5.0,144.0,0.062
2024,3939992,Néstor Rafael Giménez Florentín,Paraguay,7,0.443,0.063,17.0,644.0,0.062
2024,3930182,Joakim Mæhle,Denmark,2,0.127,0.064,6.0,184.0,0.062
2024,3930184,Ferdi Erenay Kadıoğlu,Turkey,4,0.465,0.066,14.0,679.0,0.062
2023/2024,3895348,Odilon Kossonou,Bayer Leverkusen,11,0.75,0.062,63.0,1092.0,0.062
2024,3930169,Che Adams,Scotland,1,0.183,0.061,18.0,267.0,0.062
2024,3941017,Marc Guehi,England,5,0.493,0.082,12.0,714.0,0.062
2023/2024,3895309,Gregor Kobel,Borussia Dortmund,4,0.336,0.067,12.0,490.0,0.062
2024,3939983,Adrián Andrés Cubas,Paraguay,6,0.44,0.055,20.0,640.0,0.062
2024,3930162,Victor Bernth Kristansen,Denmark,4,0.266,0.053,12.0,385.0,0.062
2024,3938641,Konrad Laimer,Austria,5,0.319,0.064,14.0,465.0,0.062
2023/2024,3895266,Ridle Bote Baku,Wolfsburg,2,0.122,0.061,6.0,176.0,0.062
2024,3941018,Giorgi Gvelesiani,Georgia,1,0.053,0.053,2.0,77.0,0.062
2024,3939988,Luis Gerardo Chávez Magallón,Mexico,5,0.388,0.065,16.0,564.0,0.062
2024,3939979,Jorge Eduardo Sánchez Ramos,Mexico,5,0.317,0.063,17.0,460.0,0.062
2023/2024,3895060,Nathan Ngoumou Minpole,Borussia Mönchengladbach,3,0.137,0.046,8.0,198.0,0.062
2024,3942819,Kieran Trippier,England,6,0.383,0.064,29.0,552.0,0.062
2024,3930183,Andrei Florin Ratiu,Romania,1,0.126,0.063,12.0,184.0,0.062
2024,3930169,Scott McTominay,Scotland,1,0.062,0.062,3.0,90.0,0.062
2024,3938637,Bart Verbruggen,Netherlands,4,0.324,0.065,11.0,470.0,0.062
2024,3938637,Jerdy Schouten,Netherlands,11,0.912,0.065,50.0,1316.0,0.062
2023/2024,3895220,Bartol Franjić,Darmstadt 98,2,0.108,0.054,4.0,160.0,0.061
2024,3930165,Mike Maignan,France,3,0.198,0.066,8.0,291.0,0.061
2024,3939981,Erick Javier Davis Grajales,Panama,7,0.55,0.061,22.0,810.0,0.061
2023/2024,3895286,Jonas Hofmann,Bayer Leverkusen,1,0.037,0.037,4.0,54.0,0.061
2024,3930169,Callum McGregor,Scotland,2,0.245,0.061,13.0,364.0,0.061
2023/2024,3895232,Granit Xhaka,Bayer Leverkusen,4,0.29,0.058,13.0,425.0,0.061
2023/2024,3895250,Jonathan Tah,Bayer Leverkusen,6,0.379,0.063,22.0,564.0,0.061
2024,3942227,Ezri Konsa Ngoyo,England,4,0.212,0.053,44.0,312.0,0.061
2024,3941018,Robin Aime Robert Le Normand,Spain,14,1.011,0.063,61.0,1488.0,0.061
2024,3939976,Alejandro Jesús Bran Flores,Costa Rica,1,0.02,0.02,2.0,30.0,0.061
2023/2024,3895202,Benjamin Šeško,RB Leipzig,3,0.198,0.05,14.0,292.0,0.061
2024,3939990,Tim Ream,United States,2,0.117,0.058,8.0,172.0,0.061
2024,3939976,Warren Steven Madrigal Molina,Costa Rica,1,0.02,0.02,2.0,30.0,0.061
2024,3930182,Predrag Rajković,Serbia,1,0.061,0.061,1.0,89.0,0.061
2024,3930178,Matteo Darmian,Italy,5,0.262,0.052,23.0,385.0,0.061
2024,3942226,Daniel Olmo Carvajal,Spain,6,0.45,0.075,14.0,660.0,0.061
2023/2024,3895060,Florian Neuhaus,Borussia Mönchengladbach,5,0.222,0.044,16.0,330.0,0.061
2024,3939992,Adam Fernando Bareiro Gamarra,Paraguay,1,0.03,0.03,1.0,45.0,0.061
2024,3930178,Nicolò Barella,Italy,8,0.528,0.066,32.0,776.0,0.061
2024,3930158,İlkay Gündoğan,Germany,9,0.67,0.061,22.0,990.0,0.061
2023/2024,3895052,Ikoma Loïs Openda,RB Leipzig,1,0.049,0.049,4.0,74.0,0.06
2024,3930163,Saša Lukić,Serbia,1,0.037,0.037,4.0,56.0,0.06
2024,3930169,Grant Campbell Hanley,Scotland,1,0.183,0.061,9.0,276.0,0.06
2024,3930171,Mikkel Damsgaard,Denmark,1,0.023,0.023,2.0,34.0,0.06
2024,3930184,Ladislav Krejčí,Czech Republic,4,0.319,0.064,8.0,475.0,0.06
2024,3942752,Dayotchanculle Upamecano,France,3,0.191,0.064,5.0,285.0,0.06
2024,3930167,Dominik Livaković,Croatia,7,0.515,0.064,10.0,776.0,0.06
2023/2024,3895286,Piero Martín Hincapié Reyna,Bayer Leverkusen,9,0.433,0.048,34.0,648.0,0.06
2024,3942228,Nicolás Iván González,Argentina,3,0.191,0.064,6.0,288.0,0.06
2023/2024,3895180,Fares Chaïbi,Eintracht Frankfurt,1,0.054,0.054,1.0,82.0,0.06
2024,3930164,Stanislav Lobotka,Slovakia,4,0.26,0.065,19.0,388.0,0.06
2023/2024,3895134,Florian Wirtz,Bayer Leverkusen,2,0.12,0.06,5.0,180.0,0.06
2024,3942349,Rúben Santos Gato Alves Dias,Portugal,3,0.237,0.079,24.0,357.0,0.06
2024,3938637,Virgil van Dijk,Netherlands,7,0.616,0.062,27.0,920.0,0.06
2024,3930179,Qazim Laçi,Albania,1,0.045,0.045,2.0,69.0,0.059
2024,3930178,Jorge Luiz Frello Filho,Italy,6,0.312,0.052,27.0,474.0,0.059
2024,3930184,Kenan Yildiz,Turkey,4,0.297,0.05,17.0,450.0,0.059
2024,3938641,Marcel Sabitzer,Austria,4,0.237,0.059,9.0,364.0,0.059
2024,3930161,Lorenzo Pellegrini,Italy,4,0.245,0.049,18.0,375.0,0.059
2024,3930183,Nicolae Claudiu Stanciu,Romania,2,0.237,0.059,8.0,360.0,0.059
2024,3941022,Kenan Yildiz,Turkey,1,0.051,0.051,1.0,77.0,0.059
2024,3941020,Rafael Alexandre Conceição Leão,Portugal,2,0.096,0.048,6.0,146.0,0.059
2024,3942819,Virgil van Dijk,Netherlands,2,0.169,0.056,17.0,258.0,0.059
2024,3930178,Alessandro Bastoni,Italy,6,0.374,0.062,18.0,570.0,0.059
2024,3942819,Xavi Simons,Netherlands,1,0.12,0.06,10.0,182.0,0.059
2023/2024,3895153,Florian Wirtz,Bayer Leverkusen,5,0.26,0.052,18.0,400.0,0.059
2024,3942819,Philip Foden,England,2,0.102,0.051,4.0,156.0,0.059
2023/2024,3895250,Edmond Fayçal Tapsoba,Bayer Leverkusen,8,0.484,0.06,42.0,736.0,0.059
2024,3939975,Richard Rios Montoya,Colombia,3,0.187,0.062,6.0,288.0,0.059
2023/2024,3895194,Lukáš Hrádecký,Bayer Leverkusen,2,0.186,0.062,3.0,285.0,0.059
2024,3941019,N'Golo Kanté,France,9,0.527,0.059,42.0,810.0,0.059
2024,3941017,John Stones,England,4,0.37,0.074,16.0,565.0,0.059
2024,3930183,Florinel Teodor Coman,Romania,1,0.037,0.037,4.0,57.0,0.059
2024,3941017,Jordan Pickford,England,2,0.237,0.079,11.0,360.0,0.059
2023/2024,3895113,Joakim Mæhle,Wolfsburg,6,0.47,0.059,18.0,720.0,0.059
2023/2024,3895194,Jonas Hofmann,Bayer Leverkusen,10,0.733,0.061,37.0,1116.0,0.059
2023/2024,3895244,Josip Stanišić,Bayer Leverkusen,5,0.367,0.061,18.0,558.0,0.059
2023/2024,3895067,Florian Wirtz,Bayer Leverkusen,7,0.462,0.051,32.0,711.0,0.058
2024,3942819,Tijjani Reijnders,Netherlands,1,0.12,0.06,26.0,186.0,0.058
2023/2024,3895134,Jeremie Frimpong,Bayer Leverkusen,3,0.181,0.06,5.0,282.0,0.058
2024,3939979,Jefferson David Savarino Quintero,Venezuela,1,0.029,0.029,2.0,45.0,0.058
2024,3938637,Stefan de Vrij,Netherlands,9,0.722,0.06,25.0,1128.0,0.058
2023/2024,3895182,Manuel Riemann,Bochum,2,0.121,0.06,4.0,186.0,0.058
2024,3942819,Nathan Aké,Netherlands,1,0.12,0.06,16.0,188.0,0.058
2024,3939971,Johan Felipe Vásquez Ibarra,Mexico,9,0.527,0.059,25.0,819.0,0.058
2023/2024,3895266,Florian Wirtz,Bayer Leverkusen,10,0.629,0.057,45.0,979.0,0.058
2023/2024,3895202,Nicolas Seiwald,RB Leipzig,3,0.142,0.047,8.0,222.0,0.058
2024,3930167,Josip Juranović,Croatia,5,0.372,0.062,12.0,576.0,0.058
2024,3939990,Ronald Federico Araújo da Silva,Uruguay,4,0.244,0.061,14.0,376.0,0.058
2024,3938638,Andriy Yarmolenko,Ukraine,2,0.04,0.02,8.0,62.0,0.058
2024,3930179,Alejandro Grimaldo García,Spain,3,0.18,0.06,6.0,279.0,0.058
2024,3942229,Yangel Clemente Herrera Ravelo,Venezuela,5,0.471,0.078,15.0,726.0,0.058
2024,3939983,Omar Federico Alderete Fernández,Paraguay,7,0.535,0.059,24.0,828.0,0.058
2024,3938640,Mykola Shaparenko,Ukraine,6,0.35,0.058,14.0,546.0,0.058
2023/2024,3895348,Edmond Fayçal Tapsoba,Bayer Leverkusen,11,0.715,0.06,42.0,1104.0,0.058
2024,3930179,Martín Zubimendi Ibáñez,Spain,7,0.419,0.06,22.0,644.0,0.058
2024,3930161,Thomas Strakosha,Albania,2,0.119,0.059,3.0,184.0,0.058
2024,3939981,Edgardo Isaac Fariña Wynter,Panama,3,0.172,0.057,8.0,267.0,0.058
2024,3930183,Martin Dúbravka,Slovakia,4,0.226,0.057,8.0,352.0,0.058
2024,3930166,Robin Hranáč,Czech Republic,1,0.061,0.061,1.0,94.0,0.058
2023/2024,3895250,Granit Xhaka,Bayer Leverkusen,6,0.365,0.061,22.0,564.0,0.058
2024,3938640,Peter Pekarík,Slovakia,4,0.36,0.06,16.0,558.0,0.058
2023/2024,3895134,Jonathan Tah,Bayer Leverkusen,2,0.122,0.061,12.0,190.0,0.058
2024,3930164,Ondrej Duda,Slovakia,6,0.353,0.059,17.0,552.0,0.057
2024,3942226,Antonio Rüdiger,Germany,7,0.537,0.077,28.0,847.0,0.057
2024,3941018,Daniel Carvajal Ramos,Spain,16,0.864,0.051,81.0,1360.0,0.057
2023/2024,3895182,Christopher Antwi-Adjej,Bochum,1,0.079,0.039,2.0,124.0,0.057
2024,3939990,Christian Pulisic,United States,2,0.12,0.06,6.0,188.0,0.057
2023/2024,3895258,Florian Wirtz,Bayer Leverkusen,4,0.29,0.058,26.0,455.0,0.057
2023/2024,3895202,Exequiel Alejandro Palacios,Bayer Leverkusen,6,0.333,0.055,48.0,522.0,0.057
2024,3930162,Jonas Older Wind,Denmark,3,0.155,0.052,5.0,246.0,0.057
2024,3939977,Lisandro Martínez,Argentina,5,0.274,0.055,22.0,435.0,0.057
2024,3930163,Ivan Ilić,Serbia,2,0.061,0.03,10.0,96.0,0.057
2023/2024,3895121,Jonas Hofmann,Bayer Leverkusen,4,0.213,0.053,15.0,336.0,0.057
2023/2024,3895340,Patrik Schick,Bayer Leverkusen,4,0.173,0.043,9.0,272.0,0.057
2024,3942382,Ferdi Erenay Kadıoğlu,Turkey,3,0.175,0.058,6.0,276.0,0.057
2024,3939979,Santiago Tomás Giménez,Mexico,2,0.076,0.038,3.0,120.0,0.057
2024,3938644,Francisco Fernandes Conceição,Portugal,7,0.462,0.058,25.0,728.0,0.057
2023/2024,3895320,Robert Andrich,Bayer Leverkusen,1,0.06,0.06,1.0,95.0,0.057
2024,3930158,Maximilian Mittelstädt,Germany,7,0.522,0.058,57.0,828.0,0.057
2024,3938643,Jakub Moder,Poland,4,0.24,0.06,15.0,380.0,0.057
2024,3940878,Ricardo Iván Rodríguez Araya,Switzerland,8,0.624,0.057,42.0,990.0,0.057
2024,3930161,Ylber Ramadani,Albania,2,0.119,0.059,3.0,188.0,0.057
2024,3930164,Juraj Kucka,Slovakia,2,0.112,0.056,4.0,176.0,0.057
2024,3939971,Jorge Eduardo Sánchez Ramos,Mexico,8,0.462,0.058,15.0,736.0,0.057
2023/2024,3895182,Gonçalo Mendes Paciencia,Bochum,1,0.079,0.039,2.0,124.0,0.057
2024,3942226,Unai Simón Mendibil,Spain,5,0.397,0.079,9.0,630.0,0.057
2024,3941021,Cody Mathès Gakpo,Netherlands,1,0.053,0.053,2.0,83.0,0.057
2024,3938643,Jules Koundé,France,5,0.41,0.059,19.0,644.0,0.057
2023/2024,3895074,Dayotchanculle Upamecano,Bayern Munich,3,0.185,0.062,11.0,291.0,0.057
2024,3938644,Cristiano Ronaldo dos Santos Aveiro,Portugal,3,0.123,0.041,6.0,195.0,0.057
2024,3939981,Edgar Yoel Bárcenas Herrera,Panama,5,0.41,0.059,28.0,651.0,0.057
2024,3930172,Davide Frattesi,Italy,1,0.029,0.029,2.0,45.0,0.057
2024,3940878,Granit Xhaka,Switzerland,7,0.579,0.058,36.0,910.0,0.057
2023/2024,3895107,Florian Kainz,FC Köln,2,0.116,0.058,8.0,182.0,0.057
2024,3930179,Rey Manaj,Albania,2,0.073,0.036,4.0,116.0,0.057
2024,3938644,António João Pereira Albuquerque Tavares Silva,Portugal,5,0.201,0.04,26.0,325.0,0.056
2024,3939981,Michael Amir Murillo Bermudez,Panama,6,0.396,0.057,19.0,637.0,0.056
2024,3939971,Gerardo Daniel Arteaga Zamora,Mexico,7,0.36,0.051,17.0,574.0,0.056
2023/2024,3895320,Hiroki Ito,VfB Stuttgart,4,0.304,0.061,19.0,485.0,0.056
2024,3930173,Xavi Simons,Netherlands,3,0.181,0.045,6.0,288.0,0.056
2024,3939976,Éder Gabriel Militão,Brazil,9,0.519,0.058,32.0,837.0,0.056
2023/2024,3895202,Mohamed Simakan,RB Leipzig,3,0.138,0.046,7.0,222.0,0.056
2024,3939972,Felix Eduardo Torres Caicedo,Ecuador,1,0.059,0.059,4.0,94.0,0.056
2024,3942819,Bart Verbruggen,Netherlands,2,0.169,0.056,5.0,270.0,0.056
2024,3939980,Angelo Smit Preciado Quiñónez,Ecuador,4,0.235,0.059,9.0,376.0,0.056
2024,3930163,Aleksandar Mitrović,Serbia,1,0.037,0.037,2.0,60.0,0.056
2023/2024,3895250,Odilon Kossonou,Bayer Leverkusen,7,0.406,0.058,26.0,651.0,0.056
2024,3930172,Jorge Luiz Frello Filho,Italy,1,0.029,0.029,1.0,46.0,0.056
2024,3941018,Otar Kakabadze,Georgia,1,0.053,0.053,2.0,84.0,0.056
2024,3930174,Diogo Meireles Costa,Portugal,2,0.113,0.057,5.0,182.0,0.056
2024,3930161,Davide Frattesi,Italy,7,0.457,0.057,18.0,728.0,0.056
2024,3939979,Israel Reyes Romero,Mexico,3,0.088,0.029,14.0,141.0,0.056
2024,3938643,William Saliba,France,5,0.293,0.059,17.0,470.0,0.056
2024,3930182,Alexander Hartmann Bah,Denmark,4,0.188,0.047,16.0,304.0,0.056
2024,3942349,Antoine Griezmann,France,3,0.165,0.041,8.0,264.0,0.056
2024,3930184,Jindřich Staněk,Czech Republic,1,0.033,0.033,2.0,53.0,0.056
2024,3939975,Jefferson Andrés Lerma Solís,Colombia,3,0.124,0.041,10.0,201.0,0.056
2024,3940878,Remo Freuler,Switzerland,5,0.417,0.052,26.0,680.0,0.055
2023/2024,3895167,Florian Wirtz,Bayer Leverkusen,11,0.688,0.057,32.0,1128.0,0.055
