season_name,match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
2024,3942229,Ismael Koné,Canada,3,0.854,3.0,1.0,0.285,13.0,138.0,0.557,14.13
2024,3939979,Guillermo Martínez Ayala,Mexico,3,0.515,5.0,0.0,0.172,4.0,84.0,0.552,24.48
2024,3930168,Chris Führich,Germany,3,0.367,4.0,0.0,0.122,10.0,60.0,0.551,25.27
2023/2024,3895167,Piero Martín Hincapié Reyna,Bayer Leverkusen,3,0.128,3.0,0.0,0.043,12.0,21.0,0.549,8.47
2024,3943076,Paul Brian Rodríguez Bravo,Uruguay,4,0.804,4.0,1.0,0.201,6.0,132.0,0.548,17.54
2024,3930180,Marko Arnautović,Austria,1,0.461,3.0,0.0,0.461,2.0,76.0,0.546,46.73
2024,3939989,Eduardo Antonio Guerrero Lozcano,Panama,3,0.362,3.0,2.0,0.121,3.0,60.0,0.543,27.0
2023/2024,3895095,Marco Richter,FSV Mainz 05,1,0.054,1.0,0.0,0.054,6.0,9.0,0.54,12.41
2023/2024,3895275,Nathan Tella,Bayer Leverkusen,2,0.095,2.0,0.0,0.048,4.0,16.0,0.534,4.34
2024,3930162,Žan Celar,Slovenia,2,0.19,3.0,0.0,0.095,5.0,32.0,0.534,22.16
2024,3930173,Kingsley Coman,France,1,0.077,1.0,0.0,0.077,3.0,13.0,0.533,6.32
2024,3930167,Mirlind Daku,Albania,3,0.23,3.0,0.0,0.077,8.0,39.0,0.531,17.52
2024,3939987,Renaldo Showayne Cephas,Jamaica,2,0.527,2.0,0.0,0.263,5.0,90.0,0.527,82.06
2023/2024,3895348,Sven Michel,Augsburg,3,0.333,3.0,0.0,0.111,6.0,57.0,0.526,42.67
2023/2024,3895153,Nathan Tella,Bayer Leverkusen,2,0.128,2.0,0.0,0.064,10.0,22.0,0.524,12.08
2024,3930179,Ernest Muçi,Albania,1,0.058,1.0,0.0,0.058,1.0,10.0,0.522,12.69
2024,3930169,Fabian Rieder,Switzerland,1,0.11,1.0,0.0,0.11,1.0,19.0,0.521,11.11
2024,3930162,Kasper Dolberg,Denmark,1,0.046,1.0,0.0,0.046,3.0,8.0,0.518,3.23
2024,3941018,Alejandro Grimaldo García,Spain,6,0.89,7.0,1.0,0.148,14.0,156.0,0.513,34.8
2024,3942785,Mathieu Choiniere,Canada,1,0.125,1.0,0.0,0.125,1.0,22.0,0.511,18.46
2024,3942785,Jonathan Osorio,Canada,1,0.125,1.0,0.0,0.125,2.0,22.0,0.511,18.46
2024,3938642,Ondřej Lingr,Czech Republic,4,0.814,5.0,1.0,0.203,6.0,144.0,0.509,32.98
2024,3941017,Ľubomír Tupta,Slovakia,3,0.169,3.0,0.0,0.056,7.0,30.0,0.507,10.92
2023/2024,3895113,Kevin Paredes,Wolfsburg,3,0.286,4.0,0.0,0.095,8.0,51.0,0.505,27.06
2024,3930176,Leroy Sané,Germany,2,0.2,2.0,1.0,0.1,6.0,36.0,0.5,13.92
2023/2024,3895095,Jonathan Tah,Bayer Leverkusen,1,0.489,1.0,0.0,0.489,2.0,88.0,0.5,62.52
2023/2024,3895113,Florian Wirtz,Bayer Leverkusen,6,1.132,6.0,1.0,0.189,23.0,204.0,0.499,57.68
2024,3930182,Filip Mladenović,Serbia,1,0.105,1.0,0.0,0.105,3.0,19.0,0.497,32.36
2024,3942228,Enner Remberto Valencia Lastra,Ecuador,2,0.871,2.0,0.0,0.435,3.0,158.0,0.496,19.53
2024,3938640,Roman Yaremchuk,Ukraine,4,0.571,4.0,1.0,0.143,9.0,104.0,0.494,33.53
2024,3939978,Christian Alberto Cueva Bravo,Peru,1,0.104,1.0,0.0,0.104,3.0,19.0,0.493,18.04
2024,3942382,Cenk Tosun,Turkey,2,0.12,2.0,0.0,0.06,2.0,22.0,0.491,10.89
2024,3941018,Jesús Navas González,Spain,2,0.098,3.0,0.0,0.049,9.0,18.0,0.49,3.83
2023/2024,3895121,Noah Weißhaupt,Freiburg,1,0.076,1.0,0.0,0.076,4.0,14.0,0.489,10.34
2024,3930184,Tomáš Chorý,Czech Republic,3,0.684,5.0,1.0,0.228,7.0,126.0,0.489,56.25
2024,3930165,Gernot Trauner,Austria,1,0.198,1.0,0.0,0.198,4.0,37.0,0.482,26.46
2024,3930165,Marko Arnautović,Austria,1,0.198,1.0,0.0,0.198,4.0,37.0,0.482,26.46
2024,3942227,Cole Palmer,England,4,0.897,6.0,2.0,0.224,11.0,168.0,0.481,20.55
2024,3939972,Jefferson David Savarino Quintero,Venezuela,1,0.053,1.0,0.0,0.053,1.0,10.0,0.477,4.29
2023/2024,3895286,Dennis Geiger,Hoffenheim,1,0.09,1.0,0.0,0.09,4.0,17.0,0.476,13.86
2023/2024,3895210,Nathan Tella,Bayer Leverkusen,4,0.566,6.0,0.0,0.141,11.0,108.0,0.472,23.26
2024,3930181,Conor Gallagher,England,2,0.438,2.0,0.0,0.219,6.0,84.0,0.469,59.49
2024,3943076,Tanitoluwa Oluwaseyi,Canada,4,1.373,5.0,0.0,0.343,5.0,264.0,0.468,23.09
2023/2024,3895258,Jeremie Frimpong,Bayer Leverkusen,3,0.731,4.0,1.0,0.244,6.0,141.0,0.467,61.0
2024,3930171,Ollie Watkins,England,1,0.114,1.0,0.0,0.114,1.0,22.0,0.466,10.51
2023/2024,3895348,Josip Stanišić,Bayer Leverkusen,3,0.17,3.0,0.0,0.057,16.0,33.0,0.464,8.26
2024,3938642,Giorgi Chakvetadze,Georgia,2,0.33,2.0,0.0,0.165,6.0,64.0,0.464,27.97
2024,3930162,Christian Nørgaard,Denmark,1,0.046,1.0,0.0,0.046,7.0,9.0,0.46,3.23
2024,3930162,Yussuf Yurary Poulsen,Denmark,1,0.046,1.0,0.0,0.046,5.0,9.0,0.46,3.23
2024,3930177,Martin Ádám,Hungary,2,0.245,2.0,0.0,0.123,4.0,48.0,0.459,24.48
2023/2024,3895121,Junior Chukwubuike Adamu,Freiburg,1,0.056,1.0,0.0,0.056,1.0,11.0,0.458,7.62
2023/2024,3895302,Jeremie Frimpong,Bayer Leverkusen,3,0.351,3.0,0.0,0.117,12.0,69.0,0.458,12.13
2024,3942229,Tanitoluwa Oluwaseyi,Canada,2,0.213,2.0,0.0,0.106,4.0,42.0,0.456,3.52
2023/2024,3895340,Matúš Bero,Bochum,1,0.152,1.0,0.0,0.152,1.0,30.0,0.456,48.39
2024,3930184,Ondřej Lingr,Czech Republic,1,0.106,2.0,0.0,0.106,4.0,21.0,0.454,8.72
2023/2024,3895340,Amine Adli,Bayer Leverkusen,8,0.964,9.0,2.0,0.12,21.0,192.0,0.452,22.9
2024,3939975,Damián Josué Bobadilla Benítez,Paraguay,1,0.185,1.0,1.0,0.185,2.0,37.0,0.45,22.62
2024,3930165,Olivier Giroud,France,1,0.035,1.0,0.0,0.035,1.0,7.0,0.45,1.99
2024,3938637,Karol Świderski,Poland,3,0.599,4.0,0.0,0.2,6.0,120.0,0.449,70.33
2023/2024,3895302,Victor Okoh Boniface,Bayer Leverkusen,4,1.212,5.0,2.0,0.303,8.0,244.0,0.447,41.88
2024,3930171,Eberechi Eze,England,1,0.114,1.0,0.0,0.114,2.0,23.0,0.446,10.51
2023/2024,3895153,Adam Hložek,Bayer Leverkusen,3,0.178,4.0,0.0,0.059,8.0,36.0,0.445,16.8
2024,3930175,Darius Dumitru Olaru,Romania,3,0.384,3.0,0.0,0.128,6.0,78.0,0.443,30.82
2023/2024,3895180,Victor Okoh Boniface,Bayer Leverkusen,4,1.374,5.0,3.0,0.344,10.0,280.0,0.442,53.11
2024,3943076,Luis Alberto Suárez Díaz,Uruguay,4,1.589,4.0,2.0,0.397,8.0,324.0,0.441,34.66
2024,3930170,Veljko Birmančević,Serbia,1,0.049,1.0,0.0,0.049,2.0,10.0,0.441,3.39
2024,3943077,Giovani Lo Celso,Argentina,2,0.225,2.0,1.0,0.113,2.0,46.0,0.44,20.78
2024,3930170,Jan Oblak,Slovenia,1,0.459,4.0,0.0,0.459,2.0,94.0,0.439,41.39
2024,3942349,Rúben Diogo Da Silva Neves,Portugal,4,0.506,4.0,0.0,0.127,22.0,104.0,0.438,11.64
2024,3939984,Yaser Esneider Asprilla Martínez,Colombia,3,0.248,3.0,0.0,0.083,12.0,51.0,0.438,9.38
2024,3939991,Jorge Andrés Carrascal Guardo,Colombia,1,0.058,1.0,0.0,0.058,2.0,12.0,0.435,3.86
2024,3930174,Barış Alper Yılmaz,Turkey,1,0.45,1.0,0.0,0.45,1.0,93.0,0.435,58.37
2023/2024,3895067,Robert Andrich,Bayer Leverkusen,5,0.649,6.0,1.0,0.13,13.0,135.0,0.433,23.34
2024,3930172,Ferrán Torres García,Spain,3,0.202,3.0,0.0,0.067,5.0,42.0,0.433,13.17
2023/2024,3895266,Patrik Schick,Bayer Leverkusen,2,0.717,2.0,1.0,0.359,4.0,150.0,0.43,40.28
2023/2024,3895340,Lukas Daschner,Bochum,1,0.152,1.0,0.0,0.152,2.0,32.0,0.428,48.39
2023/2024,3895121,Manuel Gulde,Freiburg,3,0.368,4.0,1.0,0.123,4.0,78.0,0.425,50.05
2024,3941018,Mikel Oyarzabal Ugarte,Spain,2,0.189,2.0,1.0,0.095,3.0,40.0,0.425,7.39
2024,3939974,João Lucas de Souza Cardoso,United States,4,0.525,4.0,0.0,0.131,12.0,112.0,0.422,28.2
2023/2024,3895302,Patrik Schick,Bayer Leverkusen,2,0.178,2.0,0.0,0.089,5.0,38.0,0.422,6.15
2024,3930158,Scott McKenna,Scotland,1,0.061,1.0,0.0,0.061,1.0,13.0,0.422,100.78
2024,3938637,Bartosz Slisz,Poland,1,0.173,1.0,0.0,0.173,1.0,37.0,0.421,20.31
2023/2024,3895309,Florian Wirtz,Bayer Leverkusen,1,0.117,1.0,1.0,0.117,1.0,25.0,0.421,8.58
2024,3942416,James David Rodríguez Rubio,Colombia,4,1.346,4.0,3.0,0.337,4.0,288.0,0.421,61.73
2024,3939992,Iván Rodrigo Ramírez Segovia,Paraguay,1,0.097,1.0,0.0,0.097,2.0,21.0,0.416,7.16
2024,3930165,Eduardo Camavinga,France,2,0.248,2.0,0.0,0.124,5.0,54.0,0.413,14.13
2024,3941017,Cole Palmer,England,3,0.742,5.0,1.0,0.247,9.0,162.0,0.412,48.42
2024,3938638,Ruslan Malinovskiy,Ukraine,3,0.151,3.0,0.0,0.05,14.0,33.0,0.412,27.78
2024,3943076,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,4,1.446,4.0,2.0,0.362,5.0,316.0,0.412,31.54
2024,3938642,Georges Mikautadze,Georgia,2,0.796,2.0,1.0,0.398,2.0,174.0,0.412,67.46
2023/2024,3895340,Gustavo Adolfo Puerta Molano,Bayer Leverkusen,6,0.384,6.0,1.0,0.064,16.0,84.0,0.411,9.12
2023/2024,3895180,Patrik Schick,Bayer Leverkusen,4,0.328,4.0,0.0,0.082,5.0,72.0,0.41,12.68
2024,3930175,Ianis Hagi,Romania,3,0.352,3.0,0.0,0.117,6.0,78.0,0.406,28.25
2024,3930172,Giacomo Raspadori,Italy,1,0.045,1.0,0.0,0.045,1.0,10.0,0.405,31.38
2024,3939992,Derlis Alberto González Galeano,Paraguay,1,0.045,1.0,0.0,0.045,2.0,10.0,0.405,3.32
2023/2024,3895348,Victor Okoh Boniface,Bayer Leverkusen,3,0.837,3.0,1.0,0.279,16.0,186.0,0.405,40.65
2024,3940983,Niclas Füllkrug,Germany,2,0.259,2.0,1.0,0.13,4.0,58.0,0.402,11.84
2024,3930171,Conor Gallagher,England,2,0.338,3.0,0.0,0.169,6.0,76.0,0.4,31.16
2024,3942752,Randal Kolo Muani,France,1,0.271,1.0,1.0,0.271,1.0,61.0,0.4,31.85
2023/2024,3895182,Patrik Schick,Bayer Leverkusen,7,1.959,7.0,3.0,0.28,14.0,441.0,0.4,59.86
2024,3939981,Freddy Elías Góndola Smith,Panama,2,0.283,3.0,1.0,0.142,5.0,64.0,0.398,43.61
2024,3939972,Eric Kleybel Ramírez Matheus,Venezuela,1,0.053,1.0,0.0,0.053,1.0,12.0,0.397,4.29
2024,3930180,Christoph Baumgartner,Austria,1,0.132,1.0,1.0,0.132,4.0,30.0,0.396,13.38
2024,3930159,Fabian Rieder,Switzerland,1,0.044,1.0,0.0,0.044,1.0,10.0,0.396,2.1
2024,3930164,David Strelec,Slovakia,1,0.123,1.0,0.0,0.123,1.0,28.0,0.395,19.82
2024,3943077,Miguel Ángel Borja Hernández,Colombia,2,0.166,2.0,0.0,0.083,4.0,38.0,0.393,16.8
2023/2024,3895107,Eric Martel,FC Köln,2,0.647,3.0,0.0,0.324,4.0,148.0,0.393,64.54
2024,3943076,Alphonso Davies,Canada,3,0.861,3.0,0.0,0.287,6.0,198.0,0.391,14.48
2023/2024,3895086,Nathan Tella,Bayer Leverkusen,1,0.065,1.0,1.0,0.065,2.0,15.0,0.39,2.06
2023/2024,3895074,Sven Ulreich,Bayern Munich,2,0.769,2.0,1.0,0.385,2.0,178.0,0.389,36.82
2024,3942785,Nicolás Alejandro Tagliafico,Argentina,3,0.817,3.0,1.0,0.272,5.0,189.0,0.389,50.19
2024,3939986,Nicolás Iván González,Argentina,2,0.232,2.0,0.0,0.116,4.0,54.0,0.387,11.93
2024,3941022,Michael Gregoritsch,Austria,4,0.821,5.0,1.0,0.205,5.0,192.0,0.385,35.06
2024,3930165,Michael Gregoritsch,Austria,2,0.493,2.0,0.0,0.246,5.0,116.0,0.382,65.88
2024,3939974,Yunus Dimoara Musah,United States,5,1.013,6.0,0.0,0.203,13.0,240.0,0.38,54.41
2023/2024,3895275,Philipp Lienhart,Freiburg,1,0.131,2.0,1.0,0.131,4.0,31.0,0.38,16.41
2024,3942752,Eduardo Camavinga,France,1,0.122,1.0,0.0,0.122,2.0,29.0,0.379,14.34
2024,3930180,Wout Weghorst,Netherlands,2,0.202,2.0,1.0,0.101,4.0,48.0,0.379,13.38
2024,3930165,Florian Grillitsch,Austria,2,0.493,2.0,0.0,0.246,8.0,118.0,0.376,65.88
2024,3943076,Alistair Johnston,Canada,2,0.509,2.0,0.0,0.255,7.0,122.0,0.375,8.56
2023/2024,3895250,Nathan Tella,Bayer Leverkusen,1,0.029,1.0,0.0,0.029,2.0,7.0,0.373,2.61
2024,3942382,Okay Yokuşlu,Turkey,3,0.186,3.0,0.0,0.062,5.0,45.0,0.372,16.87
2024,3939983,Lucas Tolentino Coelho de Lima,Brazil,9,2.848,11.0,3.0,0.316,24.0,693.0,0.37,80.83
2023/2024,3895286,Ihlas Bebou,Hoffenheim,1,0.09,1.0,0.0,0.09,1.0,22.0,0.368,13.86
2024,3939978,Miguel Gianpierre Araujo Blanco,Peru,1,0.208,1.0,0.0,0.208,4.0,51.0,0.367,36.08
2024,3942227,Silvan Widmer,Switzerland,4,0.858,5.0,1.0,0.215,13.0,212.0,0.364,19.97
2024,3939987,Wes Harding,Jamaica,2,0.534,3.0,0.0,0.267,6.0,132.0,0.364,83.15
2024,3939979,César Saúl Huerta Valera,Mexico,5,0.422,6.0,0.0,0.084,9.0,105.0,0.362,20.06
2023/2024,3895244,Kevin Sessa,FC Heidenheim,2,0.249,2.0,1.0,0.124,6.0,62.0,0.361,54.45
2023/2024,3895286,Borja Iglesias Quintas,Bayer Leverkusen,3,0.265,4.0,0.0,0.088,7.0,66.0,0.361,10.08
2023/2024,3895258,Exequiel Alejandro Palacios,Bayer Leverkusen,1,0.04,1.0,0.0,0.04,12.0,10.0,0.36,3.34
2023/2024,3895134,Andrej Kramarić,Hoffenheim,1,0.048,1.0,0.0,0.048,4.0,12.0,0.36,3.42
2024,3941020,Žan Celar,Slovenia,1,0.176,2.0,0.0,0.176,1.0,44.0,0.36,5.81
2024,3930175,Deian Cristian Sorescu,Romania,1,0.016,1.0,0.0,0.016,1.0,4.0,0.36,1.28
2024,3930160,Dominik Livaković,Croatia,2,0.724,5.0,0.0,0.362,3.0,182.0,0.358,38.75
2024,3941017,Norbert Gyömbér,Slovakia,6,0.716,6.0,0.0,0.119,18.0,180.0,0.358,46.26
2023/2024,3895095,Victor Okoh Boniface,Bayer Leverkusen,2,0.613,2.0,1.0,0.306,5.0,154.0,0.358,78.38
2023/2024,3895134,Josip Stanišić,Bayer Leverkusen,2,0.381,3.0,1.0,0.191,3.0,96.0,0.357,31.56
2024,3938641,Kamil Grosicki,Poland,2,0.135,2.0,0.0,0.067,2.0,34.0,0.357,10.95
2024,3930161,Rey Manaj,Albania,2,0.135,2.0,0.0,0.067,4.0,34.0,0.357,38.07
2023/2024,3895244,Borja Iglesias Quintas,Bayer Leverkusen,2,0.165,2.0,0.0,0.083,12.0,42.0,0.354,9.27
2024,3941017,Lukáš Haraslín,Slovakia,3,0.661,3.0,1.0,0.22,13.0,168.0,0.354,42.7
2024,3939978,Jacob Shaffelburg,Canada,4,0.802,4.0,1.0,0.201,9.0,204.0,0.354,88.22
2024,3930180,Micky van de Ven,Netherlands,1,0.122,1.0,1.0,0.122,2.0,31.0,0.354,8.08
2024,3940983,Leroy Sané,Germany,2,0.682,2.0,1.0,0.341,2.0,174.0,0.353,31.19
2024,3943077,Andrés Mateus Uribe Villa,Colombia,2,0.125,2.0,0.0,0.062,7.0,32.0,0.352,12.65
2024,3930180,Nathan Aké,Netherlands,2,0.493,2.0,0.0,0.247,4.0,126.0,0.352,32.64
2024,3930181,Trent Alexander-Arnold,England,2,0.07,2.0,0.0,0.035,9.0,18.0,0.35,9.51
2023/2024,3895275,Florent Muslija,Freiburg,2,0.24,3.0,1.0,0.12,3.0,62.0,0.348,30.07
2024,3930180,Bart Verbruggen,Netherlands,1,0.351,1.0,0.0,0.351,2.0,91.0,0.347,23.24
2024,3930177,Ádám Nagy,Hungary,2,0.292,2.0,1.0,0.146,3.0,76.0,0.346,29.17
2024,3930167,Klaus Gjasula,Albania,2,0.177,2.0,1.0,0.089,5.0,46.0,0.346,13.49
2024,3943077,Jorge Andrés Carrascal Guardo,Colombia,3,0.184,3.0,0.0,0.061,11.0,48.0,0.345,18.62
2024,3942852,Rodrigo Bentancur Colmán,Uruguay,2,0.261,2.0,0.0,0.131,3.0,68.0,0.345,34.59
2024,3930159,Barnabás Varga,Hungary,2,0.734,2.0,1.0,0.367,3.0,192.0,0.344,66.56
2024,3941021,Donyell Malen,Netherlands,8,1.482,10.0,2.0,0.185,20.0,392.0,0.34,64.23
2023/2024,3895182,Piero Martín Hincapié Reyna,Bayer Leverkusen,4,1.083,4.0,1.0,0.271,11.0,288.0,0.338,33.09
2024,3942229,Jhonder Leonel Cádiz Fernández,Venezuela,4,0.96,4.0,1.0,0.24,6.0,256.0,0.337,17.1
2024,3930170,Jan Mlakar,Slovenia,3,0.674,7.0,0.0,0.225,10.0,180.0,0.337,60.77
2023/2024,3895086,Amine Adli,Bayer Leverkusen,2,0.172,2.0,1.0,0.086,6.0,46.0,0.337,5.44
2023/2024,3895258,Edmond Fayçal Tapsoba,Bayer Leverkusen,2,0.089,2.0,0.0,0.044,11.0,24.0,0.334,7.43
2024,3930184,Cenk Tosun,Turkey,2,0.126,2.0,1.0,0.063,4.0,34.0,0.334,13.22
2024,3930176,David Raum,Germany,5,0.574,5.0,1.0,0.115,11.0,155.0,0.333,39.95
2024,3930159,Péter Gulácsi,Hungary,2,0.664,2.0,1.0,0.332,4.0,180.0,0.332,60.21
2024,3939981,Weston McKennie,United States,2,0.679,2.0,0.0,0.339,3.0,184.0,0.332,74.27
2024,3941017,Juraj Kucka,Slovakia,2,0.581,2.0,1.0,0.291,8.0,158.0,0.331,37.54
2024,3930160,Álvaro Borja Morata Martín,Spain,4,0.971,4.0,1.0,0.243,6.0,264.0,0.331,61.96
2024,3930165,Ousmane Dembélé,France,3,0.762,5.0,0.0,0.254,9.0,207.0,0.331,43.42
2024,3939983,Raphael Dias Belloli,Brazil,2,0.132,2.0,0.0,0.066,4.0,36.0,0.33,3.75
2023/2024,3895333,Hugo Larsson,Eintracht Frankfurt,3,0.274,3.0,0.0,0.091,23.0,75.0,0.329,21.1
2023/2024,3895333,Ansgar Knauff,Eintracht Frankfurt,5,0.419,5.0,0.0,0.084,13.0,115.0,0.328,32.27
2023/2024,3895107,Steffen Tigges,FC Köln,2,0.116,2.0,0.0,0.058,7.0,32.0,0.326,11.57
2024,3938641,Kevin Danso,Austria,3,0.368,3.0,1.0,0.123,5.0,102.0,0.325,20.2
2023/2024,3895086,Robert Andrich,Bayer Leverkusen,1,0.065,1.0,1.0,0.065,2.0,18.0,0.325,2.06
2024,3939985,Liam Millar,Canada,2,0.216,2.0,0.0,0.108,10.0,60.0,0.324,30.88
2023/2024,3895275,Robert Andrich,Bayer Leverkusen,1,0.036,1.0,0.0,0.036,6.0,10.0,0.324,1.65
2024,3939972,Eduard Alexander Bello Gil,Venezuela,2,0.337,3.0,2.0,0.168,2.0,94.0,0.323,27.25
2023/2024,3895134,Maximilian Beier,Hoffenheim,3,0.932,5.0,1.0,0.311,12.0,261.0,0.321,66.39
2024,3930180,Tijjani Reijnders,Netherlands,4,0.914,4.0,0.0,0.228,9.0,256.0,0.321,60.52
2023/2024,3895158,Jamie Jermaine Bynoe-Gittens,Borussia Dortmund,2,0.448,2.0,1.0,0.224,10.0,126.0,0.32,56.0
2024,3930159,Attila Szalai,Hungary,3,0.83,3.0,1.0,0.277,4.0,234.0,0.319,75.26
2024,3938643,Youssouf Fofana,France,2,0.099,3.0,0.0,0.05,9.0,28.0,0.318,5.39
2024,3943043,Cole Palmer,England,2,0.155,4.0,1.0,0.078,4.0,44.0,0.317,27.52
2024,3938644,Gonçalo Matias Ramos,Portugal,1,0.102,1.0,0.0,0.102,1.0,29.0,0.317,4.41
2024,3930176,Maximilian Beier,Germany,1,0.095,1.0,0.0,0.095,1.0,27.0,0.317,6.61
2024,3943076,Rodrigo Bentancur Colmán,Uruguay,2,0.866,3.0,2.0,0.433,3.0,246.0,0.317,18.89
2024,3930164,Youri Tielemans,Belgium,2,0.155,2.0,0.0,0.077,6.0,44.0,0.317,9.78
2023/2024,3895180,Granit Xhaka,Bayer Leverkusen,5,1.6,7.0,2.0,0.32,21.0,455.0,0.316,61.84
2024,3938642,Adam Hložek,Czech Republic,6,1.117,10.0,0.0,0.186,14.0,318.0,0.316,45.26
2024,3930170,Lazar Samardžić,Serbia,2,0.077,2.0,0.0,0.039,9.0,22.0,0.315,5.33
2024,3939978,André Martín Carrillo Díaz,Peru,2,0.125,2.0,0.0,0.063,2.0,36.0,0.313,21.68
2023/2024,3895158,Nico Schlotterbeck,Borussia Dortmund,2,0.436,3.0,1.0,0.218,4.0,126.0,0.311,54.5
2023/2024,3895182,Lukáš Hrádecký,Bayer Leverkusen,1,0.305,1.0,1.0,0.305,2.0,89.0,0.308,9.32
2024,3940878,Vincent Sierro,Switzerland,2,0.082,2.0,0.0,0.041,3.0,24.0,0.308,11.71
2024,3940983,David Raum,Germany,3,0.818,4.0,1.0,0.273,6.0,240.0,0.307,37.41
2024,3938638,Dennis Man,Romania,5,1.042,6.0,3.0,0.208,14.0,305.0,0.307,94.07
2024,3941022,Florian Grillitsch,Austria,5,0.493,6.0,0.0,0.099,16.0,145.0,0.306,21.05
2023/2024,3895302,Florian Wirtz,Bayer Leverkusen,7,1.048,7.0,3.0,0.15,27.0,308.0,0.306,36.21
2024,3939992,Ángel Rodrigo Romero Villamayor,Paraguay,5,0.815,6.0,1.0,0.163,10.0,240.0,0.306,60.14
2024,3943076,Luc Rollet De Fougerolles,Canada,2,0.448,2.0,0.0,0.224,5.0,132.0,0.305,7.53
2024,3942415,Éder Gabriel Militão,Brazil,2,0.814,2.0,0.0,0.407,13.0,240.0,0.305,21.37
2023/2024,3895202,Nathan Tella,Bayer Leverkusen,5,1.043,5.0,1.0,0.209,14.0,310.0,0.303,56.65
2024,3930170,Filip Mladenović,Serbia,3,0.454,3.0,0.0,0.151,7.0,135.0,0.303,31.42
2024,3939984,Luis Fernando Díaz Marulanda,Colombia,8,2.04,10.0,1.0,0.255,19.0,608.0,0.302,77.14
2024,3942819,Cole Palmer,England,2,0.087,2.0,1.0,0.043,8.0,26.0,0.301,6.94
2024,3930168,Leroy Sané,Germany,7,0.699,8.0,1.0,0.1,26.0,210.0,0.3,48.13
2023/2024,3895167,Jamie Leweling,VfB Stuttgart,1,0.04,1.0,0.0,0.04,4.0,12.0,0.3,1.96
2024,3930170,Luka Jović,Serbia,2,0.2,2.0,1.0,0.1,3.0,60.0,0.3,13.84
2024,3943077,Leandro Daniel Paredes,Argentina,3,0.229,3.0,1.0,0.076,9.0,69.0,0.299,21.15
2024,3941022,Maximilian Wöber,Austria,5,0.499,6.0,0.0,0.1,13.0,150.0,0.299,21.31
2024,3938641,Alexander Prass,Austria,3,0.239,3.0,1.0,0.08,8.0,72.0,0.299,13.12
2024,3939971,Edson Omar Álvarez Velázquez,Mexico,1,0.096,1.0,0.0,0.096,4.0,29.0,0.298,8.45
2024,3938644,Heorhii Tsitaishvili,Georgia,1,0.089,1.0,0.0,0.089,1.0,27.0,0.297,6.61
2024,3942229,Ali Ahmed,Canada,4,0.264,4.0,0.0,0.066,9.0,80.0,0.297,4.37
2024,3939991,Jhon Andrés Córdoba Copete,Colombia,3,0.741,3.0,1.0,0.247,5.0,225.0,0.296,49.3
2023/2024,3895113,Lovro Majer,Wolfsburg,4,0.315,5.0,0.0,0.079,14.0,96.0,0.295,29.8
2024,3930182,Jonas Older Wind,Denmark,2,0.293,2.0,0.0,0.146,9.0,90.0,0.293,53.12
2024,3939978,Anderson Santamaría Bardales,Peru,1,0.104,1.0,0.0,0.104,2.0,32.0,0.293,18.04
2023/2024,3895266,Piero Martín Hincapié Reyna,Bayer Leverkusen,6,1.128,6.0,1.0,0.188,19.0,348.0,0.292,63.37
2024,3939986,Lautaro Javier Martínez,Argentina,6,1.813,8.0,2.0,0.302,14.0,558.0,0.292,93.26
2024,3939991,Andrés Mateus Uribe Villa,Colombia,1,0.058,1.0,0.0,0.058,10.0,18.0,0.29,3.86
2023/2024,3895320,Alexander Nübel,VfB Stuttgart,4,1.236,5.0,1.0,0.309,9.0,384.0,0.29,71.97
2023/2024,3895052,Xaver Schlager,RB Leipzig,2,0.529,3.0,0.0,0.265,4.0,164.0,0.29,32.38
2024,3940878,Kwadwo Duah,Switzerland,1,0.045,1.0,0.0,0.045,2.0,14.0,0.289,6.43
2024,3939978,Jonathan David,Canada,2,0.615,2.0,1.0,0.307,4.0,192.0,0.288,67.65
2024,3939980,Demarai Gray,Jamaica,1,0.156,1.0,0.0,0.156,1.0,49.0,0.287,19.28
2024,3938641,Marko Arnautović,Austria,4,1.022,4.0,2.0,0.256,5.0,320.0,0.287,56.1
2023/2024,3895302,Felix Agu,Werder Bremen,2,0.432,2.0,0.0,0.216,4.0,136.0,0.286,66.54
2024,3939987,Joël Latibeaudiere,Jamaica,2,0.534,3.0,0.0,0.267,13.0,168.0,0.286,83.15
2024,3939987,Demarai Gray,Jamaica,2,0.534,3.0,0.0,0.267,6.0,168.0,0.286,83.15
2024,3938637,Jakub Moder,Poland,4,0.62,5.0,0.0,0.155,12.0,196.0,0.285,72.8
2024,3930181,Bukayo Saka,England,2,0.418,2.0,0.0,0.209,3.0,132.0,0.285,56.78
2024,3939972,Rafael Enrique Romo Pérez,Venezuela,1,0.285,2.0,1.0,0.285,1.0,90.0,0.285,23.05
2024,3930158,Niclas Füllkrug,Germany,2,0.145,2.0,1.0,0.072,3.0,46.0,0.284,8.27
2024,3930177,Kenneth McLean,Scotland,2,0.082,2.0,0.0,0.041,3.0,26.0,0.284,44.68
2024,3939983,Sávio Moreira de Oliveira,Brazil,3,0.663,5.0,1.0,0.221,11.0,210.0,0.284,18.82
