team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Scotland,John McGinn,233.0,1.0,2.0,5.0,0.39,0.77,1.93,3.09,Limited Progression
Slovenia,Adam Gnezda Čerin,408.0,8.0,3.0,3.0,1.76,0.66,0.66,3.08,Supporting Progressor
Hoffenheim,Kevin Akpoguma,88.0,3.0,0.0,0.0,3.07,0.0,0.0,3.07,Progressive Passer
Bayern Munich,Aleksandar Pavlović,59.0,1.0,0.0,1.0,1.53,0.0,1.53,3.06,Supporting Progressor
Brazil,Endrick Felipe Moreira de Sousa,178.0,0.0,4.0,2.0,0.0,2.02,1.01,3.0300000000000002,Supporting Progressor
Werder Bremen,Julián Malatini,90.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,Supporting Progressor
Netherlands,Lutsharel Geertruida,120.0,3.0,0.0,1.0,2.25,0.0,0.75,3.0,Supporting Progressor
Canada,Mathieu Choiniere,150.0,4.0,1.0,0.0,2.4,0.6,0.0,3.0,Supporting Progressor
Netherlands,Virgil van Dijk,572.0,19.0,0.0,0.0,2.99,0.0,0.0,2.99,Progressive Passer
Scotland,Che Adams,211.0,0.0,2.0,5.0,0.0,0.85,2.13,2.98,Limited Progression
Hungary,Callum Styles,61.0,1.0,1.0,0.0,1.48,1.48,0.0,2.96,Supporting Progressor
Argentina,Alexis Mac Allister,491.0,9.0,4.0,3.0,1.65,0.73,0.55,2.9299999999999997,Supporting Progressor
FC Köln,Florian Kainz,93.0,1.0,0.0,2.0,0.97,0.0,1.94,2.91,Limited Progression
Borussia Mönchengladbach,Julian Weigl,187.0,5.0,1.0,0.0,2.41,0.48,0.0,2.89,Supporting Progressor
Bolivia,Gabriel Alejandro Villamíl Cortéz,250.0,3.0,2.0,3.0,1.08,0.72,1.08,2.88,Limited Progression
Borussia Mönchengladbach,Luca Netz,94.0,1.0,1.0,1.0,0.96,0.96,0.96,2.88,Limited Progression
Bochum,Cristian Gamboa Luna,94.0,1.0,1.0,1.0,0.96,0.96,0.96,2.88,Limited Progression
Colombia,Yerry Fernando Mina González,94.0,2.0,1.0,0.0,1.91,0.96,0.0,2.87,Supporting Progressor
Slovakia,Milan Škriniar,408.0,10.0,1.0,2.0,2.21,0.22,0.44,2.87,Supporting Progressor
FSV Mainz 05,Philipp Mwene,94.0,0.0,1.0,2.0,0.0,0.96,1.91,2.87,Limited Progression
Austria,Philipp Lienhart,220.0,6.0,1.0,0.0,2.45,0.41,0.0,2.8600000000000003,Supporting Progressor
Augsburg,Niklas Dorsch,189.0,4.0,1.0,1.0,1.9,0.48,0.48,2.86,Supporting Progressor
Union Berlin,Diogo Filipe Monteiro Pinto Leite,189.0,6.0,0.0,0.0,2.86,0.0,0.0,2.86,Progressive Passer
Union Berlin,Aïssa Bilal Laïdouni,127.0,2.0,1.0,1.0,1.42,0.71,0.71,2.84,Limited Progression
Paraguay,Omar Federico Alderete Fernández,286.0,7.0,2.0,0.0,2.2,0.63,0.0,2.83,Supporting Progressor
Jamaica,Gregory Leigh,190.0,1.0,1.0,4.0,0.47,0.47,1.89,2.83,Limited Progression
Hoffenheim,Florian Grillitsch,96.0,2.0,0.0,1.0,1.88,0.0,0.94,2.82,Supporting Progressor
RB Leipzig,Willi Orban,96.0,2.0,1.0,0.0,1.88,0.94,0.0,2.82,Supporting Progressor
FC Köln,Sargis Adamyan,64.0,0.0,0.0,2.0,0.0,0.0,2.81,2.81,Limited Progression
Albania,Elseid Hysaj,193.0,2.0,1.0,3.0,0.93,0.47,1.4,2.8,Limited Progression
VfB Stuttgart,Atakan Karazor,193.0,5.0,1.0,0.0,2.33,0.47,0.0,2.8,Supporting Progressor
Chile,Igor Lichnovsky Osorio,290.0,8.0,1.0,0.0,2.48,0.31,0.0,2.79,Supporting Progressor
England,Ezri Konsa Ngoyo,97.0,3.0,0.0,0.0,2.78,0.0,0.0,2.78,Supporting Progressor
Poland,Robert Lewandowski,131.0,0.0,2.0,2.0,0.0,1.37,1.37,2.74,Supporting Progressor
Austria,Gernot Trauner,99.0,2.0,1.0,0.0,1.82,0.91,0.0,2.73,Supporting Progressor
Eintracht Frankfurt,Hrvoje Smolčić,33.0,0.0,1.0,0.0,0.0,2.73,0.0,2.73,Ball Carrier
Slovenia,Jan Mlakar,297.0,3.0,3.0,3.0,0.91,0.91,0.91,2.73,Limited Progression
Uruguay,Ronald Federico Araújo da Silva,266.0,6.0,2.0,0.0,2.03,0.68,0.0,2.71,Supporting Progressor
Turkey,Salih Özcan,167.0,3.0,1.0,1.0,1.62,0.54,0.54,2.7,Supporting Progressor
Colombia,Davinson Sánchez Mina,600.0,16.0,1.0,1.0,2.4,0.15,0.15,2.6999999999999997,Supporting Progressor
Peru,Sergio Fernando Peña Flores,268.0,5.0,2.0,1.0,1.68,0.67,0.34,2.69,Supporting Progressor
Ecuador,Jordy Josué Caicedo Medina,67.0,0.0,0.0,2.0,0.0,0.0,2.69,2.69,Limited Progression
Scotland,Anthony Ralston,270.0,3.0,2.0,3.0,1.0,0.67,1.0,2.67,Limited Progression
United States,Joshua Sargent,34.0,1.0,0.0,0.0,2.65,0.0,0.0,2.65,Supporting Progressor
Hungary,Endre Botka,102.0,2.0,1.0,0.0,1.76,0.88,0.0,2.64,Supporting Progressor
Panama,Edgardo Isaac Fariña Wynter,379.0,6.0,4.0,1.0,1.42,0.95,0.24,2.6100000000000003,Limited Progression
Costa Rica,Joseph Martín Mora Cortéz,139.0,1.0,0.0,3.0,0.65,0.0,1.94,2.59,Limited Progression
Italy,Mateo Retegui,175.0,0.0,1.0,4.0,0.0,0.51,2.06,2.5700000000000003,Limited Progression
Costa Rica,Joel Nathaniel Campbell Samuels,141.0,3.0,1.0,0.0,1.91,0.64,0.0,2.55,Supporting Progressor
France,Dayotchanculle Upamecano,606.0,15.0,2.0,0.0,2.23,0.3,0.0,2.53,Supporting Progressor
Turkey,Okay Yokuşlu,72.0,0.0,1.0,1.0,0.0,1.25,1.25,2.5,Supporting Progressor
Costa Rica,Manfred Ugalde,108.0,0.0,2.0,1.0,0.0,1.67,0.83,2.5,Supporting Progressor
Romania,Nicolae Claudiu Stanciu,362.0,3.0,2.0,5.0,0.75,0.5,1.24,2.49,Limited Progression
Union Berlin,Christopher Trimmel,109.0,2.0,0.0,1.0,1.65,0.0,0.83,2.48,Supporting Progressor
England,Ollie Watkins,73.0,0.0,0.0,2.0,0.0,0.0,2.47,2.47,Limited Progression
RB Leipzig,Benjamin Šeško,73.0,0.0,0.0,2.0,0.0,0.0,2.47,2.47,Limited Progression
Romania,Răzvan Gabriel Marin,367.0,6.0,2.0,2.0,1.47,0.49,0.49,2.45,Limited Progression
Czech Republic,Antonín Barák,221.0,1.0,2.0,3.0,0.41,0.81,1.22,2.44,Limited Progression
Ecuador,Angelo Smit Preciado Quiñónez,407.0,4.0,1.0,6.0,0.88,0.22,1.33,2.43,Limited Progression
Slovakia,Denis Vavro,408.0,11.0,0.0,0.0,2.43,0.0,0.0,2.43,Supporting Progressor
FSV Mainz 05,Leandro Barreiro Martins,188.0,2.0,1.0,2.0,0.96,0.48,0.96,2.4,Limited Progression
Costa Rica,Haxzel Quirós Cruz,187.0,1.0,2.0,2.0,0.48,0.96,0.96,2.4,Limited Progression
Canada,Moise Bombito,641.0,13.0,3.0,1.0,1.83,0.42,0.14,2.39,Supporting Progressor
Bochum,Keven Schlotterbeck,188.0,5.0,0.0,0.0,2.39,0.0,0.0,2.39,Supporting Progressor
Jamaica,Di'Shon Bernard,113.0,3.0,0.0,0.0,2.39,0.0,0.0,2.39,Supporting Progressor
Paraguay,Adrián Andrés Cubas,190.0,5.0,0.0,0.0,2.37,0.0,0.0,2.37,Supporting Progressor
FC Heidenheim,Patrick Mainka,191.0,5.0,0.0,0.0,2.36,0.0,0.0,2.36,Supporting Progressor
Scotland,Scott McKenna,152.0,1.0,1.0,2.0,0.59,0.59,1.18,2.36,Limited Progression
Poland,Bartosz Slisz,115.0,2.0,1.0,0.0,1.57,0.78,0.0,2.35,Supporting Progressor
Chile,Paulo César Díaz Huincales,192.0,4.0,1.0,0.0,1.88,0.47,0.0,2.3499999999999996,Supporting Progressor
Costa Rica,Warren Steven Madrigal Molina,192.0,1.0,1.0,3.0,0.47,0.47,1.41,2.3499999999999996,Limited Progression
Wolfsburg,Amin Sarr,77.0,0.0,1.0,1.0,0.0,1.17,1.17,2.34,Supporting Progressor
Eintracht Frankfurt,Robin Koch,156.0,3.0,1.0,0.0,1.73,0.58,0.0,2.31,Supporting Progressor
FC Köln,Eric Martel,156.0,2.0,0.0,2.0,1.15,0.0,1.15,2.3,Limited Progression
Slovakia,David Strelec,196.0,0.0,2.0,3.0,0.0,0.92,1.38,2.3,Limited Progression
Borussia Mönchengladbach,Kouadio Emmanuel Koné,79.0,1.0,1.0,0.0,1.14,1.14,0.0,2.28,Limited Progression
Colombia,Santiago Arias Naranjo,199.0,3.0,0.0,2.0,1.36,0.0,0.9,2.2600000000000002,Limited Progression
Darmstadt 98,Christoph Zimmermann,160.0,3.0,1.0,0.0,1.69,0.56,0.0,2.25,Supporting Progressor
Augsburg,Fredrik Jensen,80.0,2.0,0.0,0.0,2.25,0.0,0.0,2.25,Supporting Progressor
Venezuela,Nahuel Adolfo Ferraresi Hernández,321.0,7.0,1.0,0.0,1.96,0.28,0.0,2.24,Supporting Progressor
Bochum,Tim Oermann,81.0,1.0,0.0,1.0,1.11,0.0,1.11,2.22,Limited Progression
FSV Mainz 05,Dominik Kohr,163.0,3.0,0.0,1.0,1.66,0.0,0.55,2.21,Supporting Progressor
Bolivia,Lucas Leónidas Chávez Cruz,41.0,0.0,0.0,1.0,0.0,0.0,2.2,2.2,Limited Progression
Paraguay,Fabián Cornelio Balbuena González,286.0,6.0,1.0,0.0,1.89,0.31,0.0,2.1999999999999997,Supporting Progressor
Scotland,Jack Hendry,290.0,5.0,0.0,2.0,1.55,0.0,0.62,2.17,Supporting Progressor
Jamaica,Michael Hector,170.0,3.0,0.0,1.0,1.59,0.0,0.53,2.12,Supporting Progressor
Borussia Mönchengladbach,Ko Itakura,87.0,2.0,0.0,0.0,2.07,0.0,0.0,2.07,Supporting Progressor
Slovenia,Benjamin Verbič,87.0,1.0,1.0,0.0,1.03,1.03,0.0,2.06,Limited Progression
RB Leipzig,Xaver Schlager,177.0,2.0,2.0,0.0,1.02,1.02,0.0,2.04,Limited Progression
Netherlands,Georginio Wijnaldum,89.0,1.0,0.0,1.0,1.01,0.0,1.01,2.02,Limited Progression
RB Leipzig,Nicolas Seiwald,135.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Italy,Stephan El Shaarawy,45.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Limited Progression
Germany,Waldemar Anton,45.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
Hungary,Ádám Lang,45.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,Supporting Progressor
FC Köln,Davie Selke,91.0,0.0,0.0,2.0,0.0,0.0,1.98,1.98,Limited Progression
Bolivia,Yomar Rene Rocha Rodriguez,137.0,0.0,1.0,2.0,0.0,0.66,1.31,1.9700000000000002,Limited Progression
Albania,Ylber Ramadani,274.0,5.0,1.0,0.0,1.64,0.33,0.0,1.97,Supporting Progressor
France,William Saliba,606.0,10.0,3.0,0.0,1.49,0.45,0.0,1.94,Limited Progression
Bochum,Felix Passlack,93.0,1.0,0.0,1.0,0.97,0.0,0.97,1.94,Limited Progression
FC Köln,Timo Hübers,186.0,4.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
Bochum,Patrick Osterhage,188.0,1.0,1.0,2.0,0.48,0.48,0.96,1.92,Limited Progression
Venezuela,Yordan Hernando Osorio Paredes,376.0,7.0,1.0,0.0,1.68,0.24,0.0,1.92,Supporting Progressor
Jamaica,Ethan Pinnock,283.0,6.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Augsburg,Iago Amaral Borduchi,189.0,1.0,2.0,1.0,0.48,0.95,0.48,1.91,Limited Progression
FSV Mainz 05,Edimilson Fernandes,94.0,2.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Union Berlin,Yorbe Vertessen,94.0,0.0,0.0,2.0,0.0,0.0,1.91,1.91,Limited Progression
Panama,José Ángel Córdoba Chambers,378.0,7.0,1.0,0.0,1.67,0.24,0.0,1.91,Supporting Progressor
Poland,Jakub Piotr Kiwior,285.0,3.0,2.0,1.0,0.95,0.63,0.32,1.9000000000000001,Limited Progression
Serbia,Nikola Milenković,285.0,5.0,1.0,0.0,1.58,0.32,0.0,1.9000000000000001,Supporting Progressor
Bolivia,Héctor Manuel Cuellar Rosales,237.0,0.0,3.0,2.0,0.0,1.14,0.76,1.9,Limited Progression
Freiburg,Nicolas Höfler,190.0,2.0,1.0,1.0,0.95,0.47,0.47,1.89,Limited Progression
Georgia,Giorgi Kochorashvili,380.0,5.0,1.0,2.0,1.18,0.24,0.47,1.89,Limited Progression
Costa Rica,Josimar Alcócer,95.0,0.0,2.0,0.0,0.0,1.89,0.0,1.89,Supporting Progressor
FC Heidenheim,Omar Haktab Traorè,191.0,1.0,1.0,2.0,0.47,0.47,0.94,1.88,Limited Progression
Czech Republic,Robin Hranáč,288.0,3.0,3.0,0.0,0.94,0.94,0.0,1.88,Limited Progression
Argentina,Gonzalo Ariel Montiel,288.0,1.0,2.0,3.0,0.31,0.62,0.94,1.8699999999999999,Limited Progression
Albania,Mario Mitaj,288.0,2.0,1.0,3.0,0.62,0.31,0.94,1.8699999999999999,Limited Progression
Croatia,Marin Pongracic,194.0,3.0,1.0,0.0,1.39,0.46,0.0,1.8499999999999999,Limited Progression
Bolivia,Rodrigo Luis Ramallo Cornejo,49.0,0.0,0.0,1.0,0.0,0.0,1.84,1.84,Limited Progression
Bochum,Anthony Losilla,147.0,3.0,0.0,0.0,1.84,0.0,0.0,1.84,Supporting Progressor
VfB Stuttgart,Hiroki Ito,98.0,2.0,0.0,0.0,1.84,0.0,0.0,1.84,Supporting Progressor
Romania,Marius Mihai Marin,307.0,5.0,0.0,1.0,1.47,0.0,0.29,1.76,Limited Progression
Canada,Thelonius Bair,51.0,0.0,1.0,0.0,0.0,1.76,0.0,1.76,Supporting Progressor
Bolivia,Boris Cespedes,156.0,2.0,0.0,1.0,1.15,0.0,0.58,1.73,Limited Progression
Belgium,Wout Faes,379.0,4.0,3.0,0.0,0.95,0.71,0.0,1.66,Limited Progression
Darmstadt 98,Christoph Klarer,108.0,1.0,0.0,1.0,0.83,0.0,0.83,1.66,Limited Progression
Argentina,Exequiel Alejandro Palacios,110.0,2.0,0.0,0.0,1.64,0.0,0.0,1.64,Supporting Progressor
Uruguay,José María Giménez de Vargas,393.0,4.0,1.0,2.0,0.92,0.23,0.46,1.61,Limited Progression
Poland,Sebastian Szymański,112.0,2.0,0.0,0.0,1.61,0.0,0.0,1.61,Supporting Progressor
Belgium,Jan Vertonghen,281.0,5.0,0.0,0.0,1.6,0.0,0.0,1.6,Supporting Progressor
FC Heidenheim,Nikola Dovedan,113.0,1.0,1.0,0.0,0.8,0.8,0.0,1.6,Limited Progression
Costa Rica,Francisco Javier Calvo Quesada,283.0,4.0,1.0,0.0,1.27,0.32,0.0,1.59,Limited Progression
Albania,Arlind Afrim Ajeti,288.0,5.0,0.0,0.0,1.56,0.0,0.0,1.56,Supporting Progressor
Union Berlin,Robin Gosens,173.0,1.0,1.0,1.0,0.52,0.52,0.52,1.56,Limited Progression
Albania,Berat Djimsiti,288.0,5.0,0.0,0.0,1.56,0.0,0.0,1.56,Supporting Progressor
Switzerland,Vincent Sierro,58.0,0.0,0.0,1.0,0.0,0.0,1.55,1.55,Limited Progression
Turkey,Merih Demiral,232.0,4.0,0.0,0.0,1.55,0.0,0.0,1.55,Supporting Progressor
FSV Mainz 05,Silvan Widmer,59.0,0.0,0.0,1.0,0.0,0.0,1.53,1.53,Limited Progression
Jamaica,Bobby Armani De Cordova-Reid,176.0,2.0,0.0,1.0,1.02,0.0,0.51,1.53,Limited Progression
Czech Republic,Mojmír Chytil,118.0,1.0,0.0,1.0,0.76,0.0,0.76,1.52,Limited Progression
Ecuador,Willian Joel Pacho Tenorio,418.0,6.0,1.0,0.0,1.29,0.22,0.0,1.51,Limited Progression
Argentina,Cristian Gabriel Romero,536.0,8.0,1.0,0.0,1.34,0.17,0.0,1.51,Limited Progression
Bochum,Philipp Hofmann,60.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,Limited Progression
Romania,Valentin Mihai Mihăilă,121.0,0.0,1.0,1.0,0.0,0.74,0.74,1.48,Limited Progression
France,Youssouf Fofana,61.0,0.0,1.0,0.0,0.0,1.48,0.0,1.48,Supporting Progressor
Georgia,Sandro Altunashvili,61.0,1.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Georgia,Solomon Kverkvelia,184.0,3.0,0.0,0.0,1.47,0.0,0.0,1.47,Limited Progression
Georgia,Otar Kakabadze,380.0,3.0,2.0,1.0,0.71,0.47,0.24,1.42,Limited Progression
Hungary,Attila Fiola,190.0,1.0,0.0,2.0,0.47,0.0,0.95,1.42,Limited Progression
Bochum,Matúš Bero,128.0,1.0,0.0,1.0,0.7,0.0,0.7,1.4,Limited Progression
Romania,Bogdan Racovițan,65.0,1.0,0.0,0.0,1.38,0.0,0.0,1.38,Limited Progression
Freiburg,Maximilian Eggestein,66.0,1.0,0.0,0.0,1.36,0.0,0.0,1.36,Limited Progression
Jamaica,Joël Latibeaudiere,264.0,2.0,0.0,2.0,0.68,0.0,0.68,1.36,Limited Progression
Argentina,Nicolás Hernán Otamendi,202.0,3.0,0.0,0.0,1.34,0.0,0.0,1.34,Limited Progression
Uruguay,Paul Brian Rodríguez Bravo,67.0,1.0,0.0,0.0,1.34,0.0,0.0,1.34,Limited Progression
Wolfsburg,Sebastiaan Bornauw,136.0,2.0,0.0,0.0,1.32,0.0,0.0,1.32,Limited Progression
Slovenia,Vanja Drkušić,408.0,4.0,2.0,0.0,0.88,0.44,0.0,1.32,Limited Progression
Chile,Thomas Ignacio Galdames Millán,68.0,1.0,0.0,0.0,1.32,0.0,0.0,1.32,Limited Progression
Union Berlin,Robin Knoche,68.0,1.0,0.0,0.0,1.32,0.0,0.0,1.32,Limited Progression
Costa Rica,Ariel Lassiter,136.0,0.0,0.0,2.0,0.0,0.0,1.32,1.32,Limited Progression
Argentina,Lisandro Martínez,486.0,5.0,1.0,1.0,0.93,0.19,0.19,1.31,Limited Progression
Costa Rica,Orlando Moisés Galo Calderón,283.0,2.0,1.0,1.0,0.64,0.32,0.32,1.28,Limited Progression
United States,Chris Richards,284.0,4.0,0.0,0.0,1.27,0.0,0.0,1.27,Limited Progression
Uruguay,Lucas René Olaza Catrofe,73.0,0.0,0.0,1.0,0.0,0.0,1.23,1.23,Limited Progression
Venezuela,Wilker José Ángel Romero,148.0,2.0,0.0,0.0,1.22,0.0,0.0,1.22,Limited Progression
Romania,Andrei Burcă Andonie,376.0,4.0,1.0,0.0,0.96,0.24,0.0,1.2,Limited Progression
Poland,Adam Buksa,154.0,0.0,0.0,2.0,0.0,0.0,1.17,1.17,Limited Progression
Turkey,İsmail Yüksek,157.0,1.0,0.0,1.0,0.57,0.0,0.57,1.14,Limited Progression
Peru,Wilder José Cartagena Mendoza,238.0,3.0,0.0,0.0,1.13,0.0,0.0,1.13,Limited Progression
Costa Rica,Álvaro José Zamora Mata,162.0,0.0,0.0,2.0,0.0,0.0,1.11,1.11,Limited Progression
Argentina,Germán Alejandro Pezzella,82.0,1.0,0.0,0.0,1.1,0.0,0.0,1.1,Limited Progression
Ecuador,Felix Eduardo Torres Caicedo,417.0,5.0,0.0,0.0,1.08,0.0,0.0,1.08,Limited Progression
Colombia,Carlos Eccehomo Cuesta Figueroa,503.0,6.0,0.0,0.0,1.07,0.0,0.0,1.07,Limited Progression
Costa Rica,Jefferson Brenes Rojas,168.0,2.0,0.0,0.0,1.07,0.0,0.0,1.07,Limited Progression
Ukraine,Taras Stepanenko,86.0,1.0,0.0,0.0,1.05,0.0,0.0,1.05,Limited Progression
Canada,Derek Cornelius,522.0,6.0,0.0,0.0,1.03,0.0,0.0,1.03,Limited Progression
Wolfsburg,Cédric Zesiger,87.0,1.0,0.0,0.0,1.03,0.0,0.0,1.03,Limited Progression
Wolfsburg,Moritz Jenz,272.0,3.0,0.0,0.0,0.99,0.0,0.0,0.99,Limited Progression
Italy,Gianluca Mancini,92.0,1.0,0.0,0.0,0.98,0.0,0.0,0.98,Limited Progression
Georgia,Luka Lochoshvili,185.0,1.0,0.0,1.0,0.49,0.0,0.49,0.98,Limited Progression
Costa Rica,Brandon Aguilera Zamora,184.0,0.0,1.0,1.0,0.0,0.49,0.49,0.98,Limited Progression
Ukraine,Volodymyr Brazhko,187.0,1.0,0.0,1.0,0.48,0.0,0.48,0.96,Limited Progression
Bolivia,Jesús Manuel Sagredo Chávez,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
FSV Mainz 05,Stefan Bell,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Bolivia,Luis Fernando Haquín Lopez,282.0,3.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Hoffenheim,Kevin Vogt,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Czech Republic,David Doudera,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Georgia,Lasha Dvali,380.0,2.0,1.0,1.0,0.47,0.24,0.24,0.95,Limited Progression
Spain,José Luis Sanmartín Mato,95.0,0.0,0.0,1.0,0.0,0.0,0.95,0.95,Limited Progression
Hoffenheim,Tim Drexler,96.0,1.0,0.0,0.0,0.94,0.0,0.0,0.94,Limited Progression
Union Berlin,Danilho Doekhi,97.0,1.0,0.0,0.0,0.93,0.0,0.0,0.93,Limited Progression
Borussia Dortmund,Mats Hummels,194.0,1.0,1.0,0.0,0.46,0.46,0.0,0.92,Limited Progression
Croatia,Josip Šutalo,292.0,3.0,0.0,0.0,0.92,0.0,0.0,0.92,Limited Progression
Hungary,Willi Orban,292.0,3.0,0.0,0.0,0.92,0.0,0.0,0.92,Limited Progression
Italy,Nicolò Fagioli,104.0,0.0,1.0,0.0,0.0,0.87,0.0,0.87,Limited Progression
Scotland,Ryan Christie,104.0,0.0,1.0,0.0,0.0,0.87,0.0,0.87,Limited Progression
Hungary,Attila Szalai,107.0,0.0,0.0,1.0,0.0,0.0,0.84,0.84,Limited Progression
Brazil,Andreas Hoelgebaum Pereira,110.0,0.0,0.0,1.0,0.0,0.0,0.82,0.82,Limited Progression
Borussia Dortmund,Marco Reus,113.0,0.0,0.0,1.0,0.0,0.0,0.8,0.8,Limited Progression
Ecuador,Alan Steven Franco Palma,360.0,3.0,0.0,0.0,0.75,0.0,0.0,0.75,Limited Progression
Colombia,Andrés Mateus Uribe Villa,248.0,2.0,0.0,0.0,0.73,0.0,0.0,0.73,Limited Progression
Slovenia,Jure Balkovec,128.0,0.0,1.0,0.0,0.0,0.7,0.0,0.7,Limited Progression
United States,Tim Ream,267.0,1.0,1.0,0.0,0.34,0.34,0.0,0.68,Limited Progression
Georgia,Otar Kiteishvili,135.0,1.0,0.0,0.0,0.67,0.0,0.0,0.67,Limited Progression
Scotland,Kieran Tierney,137.0,1.0,0.0,0.0,0.66,0.0,0.0,0.66,Limited Progression
Slovenia,Jaka Bijol,408.0,3.0,0.0,0.0,0.66,0.0,0.0,0.66,Limited Progression
Ecuador,Carlos Armando Gruezo Arboleda,146.0,1.0,0.0,0.0,0.62,0.0,0.0,0.62,Limited Progression
Uruguay,Sebastián Enzo Cáceres Ramos,350.0,2.0,0.0,0.0,0.51,0.0,0.0,0.51,Limited Progression
Hungary,Márton Dárdai,185.0,1.0,0.0,0.0,0.49,0.0,0.0,0.49,Limited Progression
Augsburg,Felix Uduokhai,189.0,1.0,0.0,0.0,0.48,0.0,0.0,0.48,Limited Progression
FC Köln,Julian Chabot,186.0,1.0,0.0,0.0,0.48,0.0,0.0,0.48,Limited Progression
Romania,Radu Drăgușin,376.0,2.0,0.0,0.0,0.48,0.0,0.0,0.48,Limited Progression
Poland,Paweł Dawidowicz,190.0,0.0,1.0,0.0,0.0,0.47,0.0,0.47,Limited Progression
Georgia,Guram Kashia,380.0,2.0,0.0,0.0,0.47,0.0,0.0,0.47,Limited Progression
Scotland,Grant Campbell Hanley,244.0,0.0,0.0,1.0,0.0,0.0,0.37,0.37,Limited Progression
Peru,Carlos Augusto Zambrano Ochandarte,268.0,1.0,0.0,0.0,0.34,0.0,0.0,0.34,Limited Progression
Costa Rica,Jeyland Yahir Mitchell Baltodano,281.0,1.0,0.0,0.0,0.32,0.0,0.0,0.32,Limited Progression
England,Jordan Pickford,718.0,1.0,0.0,0.0,0.13,0.0,0.0,0.13,Limited Progression
FC Heidenheim,Jan Schöppner,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bochum,Manuel Riemann,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Czech Republic,Matěj Kovář,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Paraguay,Rodrigo Mario Morínigo Acosta,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayer Leverkusen,Matěj Kovář,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Georgia,Giorgi Mamardashvili,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Patrick Gilmar Sequeira Mejías,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Georgia,Giorgi Gvelesiani,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chile,Claudio Andrés Bravo Muñoz,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chile,Guillermo Alfonso Maripán Loaysa,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Darmstadt 98,Marcel Schuhen,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Panama,Orlando Mosquera,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mexico,Julio José González Vela-Alvizu,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamaica,Wes Harding,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FSV Mainz 05,Robin Zentner,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Scotland,Kenneth McLean,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Romania,Vasile Mogoș,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Poland,Łukasz Skorupski,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Canada,Dayne Tristan St. Clair,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Costa Rica,Alejandro Jesús Bran Flores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Canada,Maxime Crépeau,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Union Berlin,Frederik Rønnow,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Scotland,Ryan Porteous,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamaica,Jahmali Waite,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
