season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2024,3930166,Portugal,Kléper Laveran Lima Ferreira,73.0,64.0,137.0,10,11,21,21.31
2024,3938637,Netherlands,Jerdy Schouten,72.0,65.0,137.0,12,11,23,24.68
2024,3942227,England,John Stones,74.0,63.0,137.0,11,10,21,21.21
2023/2024,3895113,Bayer Leverkusen,Exequiel Alejandro Palacios,70.0,67.0,137.0,11,11,22,24.16
2023/2024,3895060,Bayer Leverkusen,Florian Wirtz,60.0,77.0,137.0,12,13,25,20.95
2023/2024,3895134,Bayer Leverkusen,Granit Xhaka,69.0,68.0,137.0,10,12,22,26.81
2023/2024,3895107,Bayer Leverkusen,Edmond Fayçal Tapsoba,72.0,65.0,137.0,9,8,17,19.27
2024,3940983,Germany,Joshua Kimmich,71.0,65.0,136.0,13,11,24,26.98
2023/2024,3895302,Bayer Leverkusen,Jonathan Tah,72.0,64.0,136.0,12,10,22,23.29
2024,3938642,Czech Republic,Ladislav Krejčí,70.0,66.0,136.0,11,13,24,29.31
2024,3938645,Belgium,Arthur Theate,72.0,64.0,136.0,9,10,19,26.36
2023/2024,3895139,Bayer Leverkusen,Odilon Kossonou,75.0,61.0,136.0,9,10,19,17.37
2024,3939986,Argentina,Gonzalo Ariel Montiel,69.0,67.0,136.0,12,11,23,22.9
2023/2024,3895180,Bayer Leverkusen,Odilon Kossonou,71.0,64.0,135.0,10,12,22,19.77
2024,3939992,Paraguay,Néstor Rafael Giménez Florentín,73.0,62.0,135.0,12,12,24,28.07
2024,3939974,United States,Chris Richards,67.0,68.0,135.0,13,11,24,28.18
2024,3942349,France,N'Golo Kanté,67.0,68.0,135.0,13,13,26,24.02
2023/2024,3895074,Bayern Munich,Dayotchanculle Upamecano,72.0,63.0,135.0,11,8,19,24.77
2023/2024,3895167,VfB Stuttgart,Angelo Stiller,70.0,65.0,135.0,14,12,26,25.57
2024,3942227,Switzerland,Fabian Lukas Schär,64.0,71.0,135.0,12,11,23,22.43
2023/2024,3895167,Bayer Leverkusen,Florian Wirtz,67.0,68.0,135.0,12,13,25,28.24
2025,3998842,Netherlands Women's,Veerle Buurman,70.0,65.0,135.0,9,10,19,27.49
2024,3941021,Netherlands,Stefan de Vrij,71.0,64.0,135.0,12,9,21,28.72
2025,3998847,Spain Women's,María Francesca Caldentey Oliver,61.0,73.0,134.0,10,10,20,19.06
2024,3930162,Denmark,Jannik Vestergaard,69.0,65.0,134.0,10,10,20,21.93
2024,3930178,Italy,Alessandro Bastoni,73.0,60.0,133.0,13,10,23,25.68
2023/2024,3895060,Bayer Leverkusen,Exequiel Alejandro Palacios,69.0,64.0,133.0,9,10,19,20.34
2024,3930173,Netherlands,Stefan de Vrij,65.0,68.0,133.0,11,8,19,36.24
2024,3939981,Panama,Roderick Alonso Miller Molina,69.0,64.0,133.0,11,9,20,26.65
2024,3930171,Denmark,Joachim Andersen,69.0,64.0,133.0,14,12,26,26.87
2023/2024,3895292,Bayer Leverkusen,Robert Andrich,67.0,65.0,132.0,12,10,22,21.12
2024,3942227,England,Jude Bellingham,59.0,73.0,132.0,12,14,26,20.43
2024,3930160,Croatia,Josip Šutalo,67.0,65.0,132.0,10,10,20,27.33
2025,3998843,England Women's,Leah Williamson,64.0,68.0,132.0,12,11,23,32.35
2024,3942852,Uruguay,Federico Santiago Valverde Dipetta,66.0,66.0,132.0,12,14,26,34.92
2023/2024,3895220,Bayer Leverkusen,Josip Stanišić,67.0,65.0,132.0,11,10,21,18.44
2024,3930158,Germany,Pascal Groß,66.0,66.0,132.0,11,11,22,19.85
2024,3930171,Denmark,Jannik Vestergaard,68.0,64.0,132.0,10,11,21,26.67
2023/2024,3895309,Bayer Leverkusen,Edmond Fayçal Tapsoba,70.0,62.0,132.0,11,8,19,27.1
2023/2024,3895286,Bayer Leverkusen,Edmond Fayçal Tapsoba,68.0,64.0,132.0,10,10,20,19.35
2023/2024,3895121,Bayer Leverkusen,Odilon Kossonou,70.0,62.0,132.0,10,8,18,19.61
2025,4018357,France Women's,Sakina Karchaoui,57.0,75.0,132.0,14,13,27,21.22
2024,3939970,Chile,Paulo César Díaz Huincales,73.0,58.0,131.0,11,10,21,28.79
2025,4020846,Spain Women's,Patricia Guijarro Gutiérrez,66.0,65.0,131.0,14,12,26,18.74
2023/2024,3895244,Bayer Leverkusen,Piero Martín Hincapié Reyna,69.0,62.0,131.0,10,10,20,24.35
2023/2024,3895348,Bayer Leverkusen,Exequiel Alejandro Palacios,65.0,66.0,131.0,11,10,21,18.69
2024,3942226,Germany,Joshua Kimmich,71.0,60.0,131.0,14,12,26,24.13
2024,3941020,Portugal,João Pedro Cavaco Cancelo,68.0,62.0,130.0,11,9,20,18.11
2025,3998855,Spain Women's,María Francesca Caldentey Oliver,59.0,71.0,130.0,9,7,16,17.13
2024,3941018,Spain,Robin Aime Robert Le Normand,70.0,60.0,130.0,10,10,20,16.62
2023/2024,3895153,Bayer Leverkusen,Jonas Hofmann,62.0,68.0,130.0,10,11,21,19.26
2024,3930182,Serbia,Nikola Milenković,69.0,61.0,130.0,13,10,23,30.23
2024,3930179,Spain,Alejandro Grimaldo García,69.0,61.0,130.0,13,13,26,23.68
2024,3930170,Serbia,Nikola Milenković,67.0,63.0,130.0,11,11,22,25.69
2024,3930177,Scotland,Grant Campbell Hanley,69.0,61.0,130.0,9,9,18,29.82
2024,3942226,Spain,Fabián Ruiz Peña,67.0,62.0,129.0,14,13,27,25.2
2024,3939984,Colombia,Johan Andrés Mojica Palacio,68.0,61.0,129.0,12,9,21,26.06
2023/2024,3895158,Bayer Leverkusen,Alejandro Grimaldo García,60.0,69.0,129.0,11,10,21,21.22
2024,3930182,Denmark,Joachim Andersen,68.0,61.0,129.0,11,8,19,25.8
2024,3938644,Portugal,João Félix Sequeira,60.0,69.0,129.0,13,12,25,19.52
2023/2024,3895167,Bayer Leverkusen,Edmond Fayçal Tapsoba,68.0,61.0,129.0,10,9,19,26.99
2023/2024,3895309,Bayer Leverkusen,Piero Martín Hincapié Reyna,67.0,62.0,129.0,9,9,18,26.49
2024,3930179,Albania,Kristjan Asllani,64.0,65.0,129.0,13,13,26,36.75
2024,3930175,Belgium,Wout Faes,67.0,62.0,129.0,8,8,16,32.33
2023/2024,3895302,Bayer Leverkusen,Odilon Kossonou,69.0,59.0,128.0,13,9,22,21.92
2023/2024,3895194,Bayer Leverkusen,Jeremie Frimpong,59.0,69.0,128.0,10,8,18,16.91
2025,3998849,Germany Women's,Rebecca Knaak,65.0,63.0,128.0,8,8,16,24.85
2023/2024,3895086,Bayer Leverkusen,Jonas Hofmann,60.0,68.0,128.0,11,11,22,16.18
2025,3998845,WNT Finland,Eveliina Summanen,65.0,63.0,128.0,12,10,22,26.67
2024,3941017,England,Kobbie Mainoo,65.0,63.0,128.0,10,9,19,17.37
2023/2024,3895340,Bayer Leverkusen,Jonathan Tah,68.0,60.0,128.0,11,10,21,22.07
2024,3941017,England,Kieran Trippier,68.0,60.0,128.0,9,10,19,17.37
2024,3930158,Germany,Maximilian Mittelstädt,64.0,64.0,128.0,13,13,26,19.25
2023/2024,3895250,Bayer Leverkusen,Odilon Kossonou,66.0,62.0,128.0,12,11,23,20.58
2024,3942349,Portugal,João Maria Lobo Alves Palhinha Gonçalves,63.0,64.0,127.0,11,8,19,15.14
2025,3998847,Spain Women's,Ona Batlle Pascual,70.0,57.0,127.0,11,11,22,18.07
2025,3998839,Spain Women's,Alexia Putellas Segura,58.0,69.0,127.0,12,12,24,22.44
2025,3998839,Spain Women's,María Méndez Fernández,68.0,59.0,127.0,10,11,21,22.44
2023/2024,3895182,Bayer Leverkusen,Alejandro Grimaldo García,64.0,63.0,127.0,15,13,28,18.51
2024,3930170,Serbia,Ivan Ilić,66.0,61.0,127.0,14,13,27,25.1
2023/2024,3895167,Bayer Leverkusen,Granit Xhaka,65.0,62.0,127.0,12,11,23,26.57
2024,3930166,Portugal,João Pedro Cavaco Cancelo,67.0,59.0,126.0,10,9,19,19.6
2024,3930178,Croatia,Josip Stanišić,60.0,66.0,126.0,8,12,20,26.87
2024,3930178,Croatia,Josip Šutalo,66.0,60.0,126.0,7,10,17,26.87
2024,3938637,Netherlands,Virgil van Dijk,64.0,62.0,126.0,11,11,22,22.7
2024,3930164,Belgium,Wout Faes,66.0,60.0,126.0,11,10,21,24.8
2024,3939984,Colombia,Davinson Sánchez Mina,59.0,67.0,126.0,14,13,27,25.45
2024,3940878,Italy,Alessandro Bastoni,64.0,62.0,126.0,14,10,24,26.25
2025,3998845,WNT Finland,Oona Siren,65.0,61.0,126.0,11,10,21,26.25
2023/2024,3895060,Bayer Leverkusen,Jonas Hofmann,60.0,66.0,126.0,10,12,22,19.27
2024,3938644,Portugal,Francisco Fernandes Conceição,53.0,73.0,126.0,13,12,25,19.06
2023/2024,3895320,Bayer Leverkusen,Robert Andrich,65.0,61.0,126.0,14,13,27,29.65
2023/2024,3895067,Bayer Leverkusen,Florian Wirtz,52.0,74.0,126.0,10,11,21,17.05
2023/2024,3895139,Bayer Leverkusen,Florian Wirtz,57.0,69.0,126.0,11,10,21,16.09
2024,3930173,France,Adrien Rabiot,62.0,64.0,126.0,10,10,20,20.0
2024,3939981,Panama,Adalberto Eliécer Carrasquilla Alcázar,62.0,64.0,126.0,13,11,24,25.25
2024,3939979,Mexico,Johan Felipe Vásquez Ibarra,74.0,52.0,126.0,13,7,20,29.79
2024,3930163,Serbia,Milos Veljkovic,66.0,60.0,126.0,12,9,21,27.27
2023/2024,3895250,Bayer Leverkusen,Florian Wirtz,57.0,69.0,126.0,11,11,22,20.26
2024,3938639,Georgia,Giorgi Kochorashvili,62.0,64.0,126.0,11,13,24,30.66
2024,3938637,Netherlands,Nathan Aké,67.0,58.0,125.0,10,11,21,22.52
2024,3938639,Turkey,Abdülkerim Bardakcı,63.0,62.0,125.0,10,10,20,23.15
2023/2024,3895309,Borussia Dortmund,Mats Hummels,62.0,63.0,125.0,11,11,22,28.22
2023/2024,3895153,Bayer Leverkusen,Odilon Kossonou,65.0,60.0,125.0,11,11,22,18.52
2024,3930179,Spain,Mikel Merino Zazón,62.0,63.0,125.0,13,14,27,22.77
2024,3938644,Portugal,João Neves,66.0,59.0,125.0,11,12,23,18.91
2024,3930172,Spain,Robin Aime Robert Le Normand,66.0,59.0,125.0,9,9,18,22.16
2024,3939970,Chile,Mauricio Aníbal Isla Isla,64.0,60.0,124.0,12,11,23,27.25
2024,3939983,Brazil,Marcos Aoás Corrêa,65.0,59.0,124.0,12,13,25,28.84
2025,3998858,England Women's,Lucy Bronze,65.0,59.0,124.0,12,12,24,17.89
2024,3942785,Argentina,Lisandro Martínez,63.0,61.0,124.0,10,10,20,28.7
2023/2024,3895139,Bayer Leverkusen,Alejandro Grimaldo García,63.0,61.0,124.0,11,9,20,15.84
2024,3930171,England,Kyle Walker,65.0,59.0,124.0,11,12,23,25.36
2023/2024,3895320,VfB Stuttgart,Atakan Karazor,65.0,59.0,124.0,12,13,25,27.37
2023/2024,3895292,Bayer Leverkusen,Florian Wirtz,56.0,67.0,123.0,12,13,25,19.68
2024,3930167,Croatia,Joško Gvardiol,63.0,60.0,123.0,10,11,21,20.4
2024,3939970,Chile,Igor Lichnovsky Osorio,63.0,60.0,123.0,11,10,21,27.03
2023/2024,3895113,Bayer Leverkusen,Edmond Fayçal Tapsoba,66.0,57.0,123.0,11,9,20,21.69
2023/2024,3895202,Bayer Leverkusen,Josip Stanišić,62.0,61.0,123.0,9,11,20,20.57
2024,3942226,Spain,Rodrigo Hernández Cascante,69.0,54.0,123.0,15,14,29,24.02
2023/2024,3895182,Bayer Leverkusen,Florian Wirtz,57.0,66.0,123.0,10,10,20,17.93
2024,3941018,Spain,Lamine Yamal Nasraoui Ebana,55.0,68.0,123.0,11,12,23,15.73
2024,3942785,Canada,Ismael Koné,60.0,63.0,123.0,15,13,28,29.93
2025,4020846,Spain Women's,Olga  Carmona García,67.0,56.0,123.0,9,9,18,17.6
2024,3939986,Argentina,Exequiel Alejandro Palacios,62.0,61.0,123.0,13,15,28,20.71
2024,3941019,France,Adrien Rabiot,59.0,64.0,123.0,10,10,20,20.92
2024,3939981,Panama,Edgardo Isaac Fariña Wynter,62.0,61.0,123.0,9,9,18,24.65
2024,3938637,Netherlands,Stefan de Vrij,66.0,56.0,122.0,12,10,22,21.98
2024,3941020,Portugal,Bernardo Mota Veiga de Carvalho e Silva,62.0,60.0,122.0,9,9,18,16.99
2024,3930160,Croatia,Marcelo Brozović,61.0,61.0,122.0,10,12,22,25.26
2023/2024,3895202,Bayer Leverkusen,Alejandro Grimaldo García,62.0,60.0,122.0,9,8,17,20.4
2023/2024,3895095,Bayer Leverkusen,Jonathan Tah,64.0,58.0,122.0,8,10,18,22.14
2024,3942226,Spain,Aymeric Laporte,66.0,56.0,122.0,12,9,21,23.83
2023/2024,3895074,Bayern Munich,Joshua Kimmich,61.0,61.0,122.0,10,10,20,22.39
2024,3941019,Belgium,Arthur Theate,64.0,58.0,122.0,10,6,16,26.75
2023/2024,3895244,Bayer Leverkusen,Alejandro Grimaldo García,61.0,61.0,122.0,11,10,21,22.68
2024,3939986,Argentina,Leandro Daniel Paredes,61.0,61.0,122.0,10,10,20,20.54
2024,3942226,Germany,Antonio Rüdiger,62.0,60.0,122.0,12,12,24,22.47
2024,3938639,Turkey,Kaan Ayhan,59.0,62.0,121.0,9,9,18,22.41
2023/2024,3895220,Bayer Leverkusen,Florian Wirtz,57.0,64.0,121.0,9,10,19,16.9
2024,3939976,Brazil,Éder Gabriel Militão,66.0,55.0,121.0,10,10,20,18.33
2024,3938643,Poland,Jakub Moder,62.0,59.0,121.0,10,11,21,32.53
2024,3942227,Switzerland,Ricardo Iván Rodríguez Araya,60.0,61.0,121.0,12,12,24,20.1
2023/2024,3895244,Bayer Leverkusen,Florian Wirtz,52.0,69.0,121.0,11,10,21,22.49
2024,3930171,England,Declan Rice,59.0,62.0,121.0,11,11,22,24.74
2024,3942382,Netherlands,Jerdy Schouten,62.0,59.0,121.0,11,10,21,24.3
2024,3941019,France,Jules Koundé,64.0,57.0,121.0,9,9,18,20.58
2024,3930167,Croatia,Marcelo Brozović,61.0,59.0,120.0,9,10,19,19.9
2023/2024,3895113,Bayer Leverkusen,Jonas Hofmann,58.0,62.0,120.0,11,11,22,21.16
2025,3998837,Switzerland Women's,Lia Wälti,63.0,57.0,120.0,10,11,21,31.25
2023/2024,3895153,Bayer Leverkusen,Robert Andrich,66.0,54.0,120.0,9,7,16,17.78
2024,3939976,Brazil,João Victor Gomes da Silva,64.0,56.0,120.0,9,9,18,18.18
2024,3939977,Argentina,Cristian Gabriel Romero,60.0,60.0,120.0,11,9,20,23.03
2025,3998855,Spain Women's,Aitana Bonmati Conca,54.0,65.0,119.0,12,12,24,15.68
2024,3939972,Venezuela,Nahuel Adolfo Ferraresi Hernández,63.0,56.0,119.0,9,9,18,26.21
2024,3930164,Belgium,Yannick Ferreira Carrasco,61.0,58.0,119.0,8,10,18,23.43
2023/2024,3895182,Bayer Leverkusen,Jonathan Tah,66.0,53.0,119.0,10,9,19,17.35
2023/2024,3895074,Bayer Leverkusen,Edmond Fayçal Tapsoba,61.0,58.0,119.0,10,10,20,22.8
2023/2024,3895348,Bayer Leverkusen,Jonas Hofmann,57.0,62.0,119.0,12,12,24,16.98
2023/2024,3895067,Bayer Leverkusen,Jonas Hofmann,56.0,63.0,119.0,14,13,27,16.1
2024,3930173,France,N'Golo Kanté,57.0,62.0,119.0,10,10,20,18.89
2023/2024,3895250,Bayer Leverkusen,Jonathan Tah,66.0,53.0,119.0,11,9,20,19.13
2023/2024,3895292,Bayer Leverkusen,Odilon Kossonou,64.0,54.0,118.0,13,10,23,18.88
2024,3939975,Colombia,James David Rodríguez Rubio,56.0,62.0,118.0,10,12,22,25.6
2023/2024,3895074,Bayer Leverkusen,Florian Wirtz,54.0,64.0,118.0,11,12,23,22.61
2023/2024,3895333,Eintracht Frankfurt,Willian Joel Pacho Tenorio,61.0,57.0,118.0,12,10,22,24.79
2024,3940878,Italy,Gianluca Mancini,60.0,58.0,118.0,9,10,19,24.58
2025,4020005,England Women's,Esme Beth Morgan,66.0,52.0,118.0,13,11,24,21.38
2024,3938644,Portugal,Pedro Lomba Neto,59.0,59.0,118.0,10,7,17,17.85
2023/2024,3895340,Bayer Leverkusen,Robert Andrich,61.0,57.0,118.0,11,12,23,20.34
2024,3941019,France,N'Golo Kanté,61.0,57.0,118.0,10,10,20,20.07
2024,3939977,Argentina,Rodrigo Javier De Paul,57.0,61.0,118.0,14,11,25,22.65
2024,3942382,Netherlands,Virgil van Dijk,64.0,54.0,118.0,10,8,18,23.69
2023/2024,3895302,Werder Bremen,Christian Groß,61.0,56.0,117.0,11,8,19,26.23
2023/2024,3895302,Werder Bremen,Senne Lynen,63.0,54.0,117.0,11,12,23,26.23
2023/2024,3895180,Bayer Leverkusen,Jonas Hofmann,55.0,62.0,117.0,9,11,20,17.13
2024,3942752,Spain,Fabián Ruiz Peña,56.0,61.0,117.0,13,13,26,24.74
2024,3942415,Brazil,Marcos Aoás Corrêa,60.0,57.0,117.0,10,10,20,34.31
2024,3938639,Turkey,Samet Akaydin,66.0,51.0,117.0,11,9,20,21.67
2024,3940878,Switzerland,Ricardo Iván Rodríguez Araya,58.0,59.0,117.0,11,8,19,23.54
2025,4018355,England Women's,Alex Greenwood,66.0,51.0,117.0,13,13,26,25.94
2023/2024,3895220,Bayer Leverkusen,Alejandro Grimaldo García,59.0,58.0,117.0,11,10,21,16.34
2024,3930176,Germany,Robert Andrich,60.0,57.0,117.0,11,9,20,19.31
2024,3939986,Argentina,Germán Alejandro Pezzella,59.0,58.0,117.0,9,11,20,19.7
2025,3998857,Denmark Women's,Katrine Veje,61.0,56.0,117.0,11,11,22,29.25
2023/2024,3895320,VfB Stuttgart,Enzo Millot,62.0,55.0,117.0,10,8,18,25.83
2024,3941019,France,William Saliba,63.0,54.0,117.0,9,7,16,19.9
2024,3943043,Spain,Fabián Ruiz Peña,56.0,61.0,117.0,12,11,23,22.59
2024,3930178,Italy,Riccardo Calafiori,61.0,55.0,116.0,14,11,25,22.39
2024,3939969,Argentina,Leandro Daniel Paredes,58.0,58.0,116.0,9,9,18,19.73
2024,3939972,Venezuela,Yordan Hernando Osorio Paredes,66.0,50.0,116.0,11,10,21,25.55
2024,3938637,Netherlands,Denzel Dumfries,63.0,53.0,116.0,13,11,24,20.9
2024,3939982,Uruguay,Ronald Federico Araújo da Silva,61.0,55.0,116.0,10,7,17,25.95
2024,3940878,Switzerland,Michel Aebischer,60.0,56.0,116.0,11,10,21,23.34
2025,4018356,Spain Women's,Alexia Putellas Segura,52.0,64.0,116.0,13,13,26,18.74
2025,3998849,Germany Women's,Sarai Linder,65.0,51.0,116.0,11,10,21,22.52
2023/2024,3895258,Bayer Leverkusen,Florian Wirtz,52.0,64.0,116.0,14,12,26,14.65
2024,3930183,Slovakia,Denis Vavro,54.0,62.0,116.0,8,7,15,30.21
2024,3939984,Colombia,Carlos Eccehomo Cuesta Figueroa,64.0,52.0,116.0,11,10,21,23.43
2024,3938640,Ukraine,Illia Zabarnyi,57.0,59.0,116.0,12,10,22,30.21
2024,3930177,Scotland,Callum McGregor,59.0,57.0,116.0,10,11,21,26.61
2023/2024,3895309,Bayer Leverkusen,Granit Xhaka,61.0,55.0,116.0,11,11,22,23.82
2024,3939981,Panama,José Ángel Córdoba Chambers,62.0,54.0,116.0,11,7,18,23.25
2024,3930178,Italy,Giovanni Di Lorenzo,60.0,55.0,115.0,11,13,24,22.2
2024,3939969,Argentina,Rodrigo Javier De Paul,59.0,56.0,115.0,10,10,20,19.56
2024,3930174,Portugal,Kléper Laveran Lima Ferreira,62.0,53.0,115.0,10,10,20,21.3
2024,3930165,France,William Saliba,61.0,54.0,115.0,8,9,17,27.32
2024,3940878,Italy,Bryan Cristante,56.0,59.0,115.0,10,10,20,23.96
2025,3998850,France Women's,Selma Bacha,63.0,52.0,115.0,9,9,18,20.32
2025,3998838,Belgium Women's,Sari Kees,60.0,55.0,115.0,12,12,24,32.49
2024,3930177,Scotland,Scott McKenna,63.0,52.0,115.0,12,9,21,26.38
2023/2024,3895320,VfB Stuttgart,Hiroki Ito,61.0,54.0,115.0,10,7,17,25.39
2024,3938637,Netherlands,Joey Veerman,57.0,57.0,114.0,9,9,18,20.54
2025,3998839,Spain Women's,María Francesca Caldentey Oliver,56.0,58.0,114.0,10,7,17,20.14
2023/2024,3895095,Bayer Leverkusen,Odilon Kossonou,56.0,58.0,114.0,12,11,23,20.69
2025,4018356,Spain Women's,Ona Batlle Pascual,61.0,53.0,114.0,11,10,21,18.42
2023/2024,3895086,Bayer Leverkusen,Alejandro Grimaldo García,59.0,55.0,114.0,9,11,20,14.41
2023/2024,3895232,Bayern Munich,Dayotchanculle Upamecano,57.0,57.0,114.0,9,7,16,18.54
2024,3930182,Serbia,Milos Veljkovic,58.0,56.0,114.0,14,10,24,26.51
2024,3942819,Netherlands,Virgil van Dijk,62.0,52.0,114.0,10,9,19,28.93
2024,3942785,Canada,Moise Bombito,60.0,54.0,114.0,8,12,20,27.74
2023/2024,3895074,Bayern Munich,Alphonso Davies,58.0,56.0,114.0,10,10,20,20.92
2024,3930182,Denmark,Pierre-Emile Højbjerg,57.0,57.0,114.0,11,12,23,22.8
2024,3940983,Germany,Nico Schlotterbeck,62.0,51.0,113.0,11,9,20,22.42
2023/2024,3895052,Bayer Leverkusen,Exequiel Alejandro Palacios,57.0,56.0,113.0,13,12,25,28.54
2023/2024,3895333,Eintracht Frankfurt,Lucas Silva Melo,59.0,54.0,113.0,11,13,24,23.74
2025,3998857,Denmark Women's,Stine Ballisager Pedersen,61.0,52.0,113.0,11,11,22,28.25
2024,3930172,Italy,Alessandro Bastoni,62.0,51.0,113.0,11,12,23,28.97
2024,3943077,Argentina,Enzo Fernandez,60.0,53.0,113.0,11,11,22,26.1
2025,4018357,France Women's,Griedge Mbock Bathy Nka,56.0,57.0,113.0,10,8,18,18.17
2024,3938642,Czech Republic,Vladimír Coufal,58.0,54.0,112.0,12,13,25,24.14
2025,3998843,England Women's,Alex Greenwood,59.0,53.0,112.0,11,11,22,27.45
2024,3939975,Colombia,Johan Andrés Mojica Palacio,58.0,54.0,112.0,12,11,23,24.3
2024,3942785,Argentina,Enzo Fernandez,61.0,51.0,112.0,14,14,28,25.93
2024,3942819,Netherlands,Stefan de Vrij,60.0,52.0,112.0,11,9,20,28.43
2024,3939985,Canada,Stephen Antunes Eustáquio,59.0,53.0,112.0,11,11,22,29.79
2023/2024,3895266,Bayer Leverkusen,Piero Martín Hincapié Reyna,56.0,56.0,112.0,7,6,13,12.9
2024,3930173,France,Jules Koundé,59.0,53.0,112.0,9,8,17,17.78
2023/2024,3895113,Wolfsburg,Maxence Lacroix,56.0,56.0,112.0,13,8,21,29.95
2024,3943043,Spain,Daniel Carvajal Ramos,63.0,49.0,112.0,11,8,19,21.62
2024,3942229,Venezuela,Yordan Hernando Osorio Paredes,58.0,54.0,112.0,8,8,16,32.37
2024,3930178,Croatia,Marin Pongracic,60.0,51.0,111.0,11,8,19,23.67
2023/2024,3895074,Bayer Leverkusen,Jonas Hofmann,54.0,57.0,111.0,10,11,21,21.26
2024,3938645,Belgium,Amadou Onana,59.0,52.0,111.0,12,11,23,21.51
2024,3942819,England,Kyle Walker,58.0,53.0,111.0,11,9,20,19.82
2025,3998853,Norway Women's,Lisa Fjeldstad Naalsund,54.0,57.0,111.0,13,13,26,23.92
2025,3998842,Netherlands Women's,Kerstin Yasmijn Casparij,60.0,51.0,111.0,7,8,15,22.61
2023/2024,3895067,Bayer Leverkusen,Jonathan Tah,63.0,48.0,111.0,9,9,18,15.02
2024,3930171,Denmark,Morten Hjulmand,53.0,58.0,111.0,12,10,22,22.42
2024,3930165,Austria,Nicolas Seiwald,57.0,54.0,111.0,11,14,25,25.69
2024,3943077,Colombia,Jefferson Andrés Lerma Solís,58.0,53.0,111.0,12,9,21,20.04
2024,3942227,England,Bukayo Saka,49.0,61.0,110.0,10,11,21,17.03
2025,3998847,Spain Women's,Olga  Carmona García,60.0,50.0,110.0,8,13,21,15.65
2024,3930182,Denmark,Jannik Vestergaard,60.0,50.0,110.0,9,8,17,22.0
2024,3930172,Italy,Riccardo Calafiori,58.0,52.0,110.0,13,11,24,28.21
2024,3930172,Spain,Daniel Carvajal Ramos,58.0,52.0,110.0,11,11,22,19.5
2024,3930163,England,John Stones,59.0,51.0,110.0,9,7,16,20.26
2024,3943077,Colombia,Johan Andrés Mojica Palacio,56.0,54.0,110.0,11,11,22,19.86
2023/2024,3895302,Werder Bremen,Milos Veljkovic,56.0,53.0,109.0,9,9,18,24.44
2023/2024,3895180,Bayer Leverkusen,Florian Wirtz,49.0,60.0,109.0,11,12,23,15.96
2024,3942229,Canada,Stephen Antunes Eustáquio,54.0,55.0,109.0,11,12,23,38.93
2023/2024,3895202,Bayer Leverkusen,Florian Wirtz,48.0,61.0,109.0,10,10,20,18.23
2024,3939974,United States,Tim Ream,57.0,52.0,109.0,11,11,22,22.76
2024,3930180,Netherlands,Virgil van Dijk,61.0,48.0,109.0,13,11,24,27.59
2024,3930174,Portugal,Vitor Machado Ferreira,56.0,53.0,109.0,12,10,22,20.19
2023/2024,3895232,Bayern Munich,Leon Goretzka,54.0,55.0,109.0,10,11,21,17.72
2024,3938645,Belgium,Kevin De Bruyne,52.0,57.0,109.0,12,13,25,21.12
2025,3998850,France Women's,Melween Ndongala,57.0,52.0,109.0,11,10,21,19.26
2024,3939971,Mexico,Luis Francisco Romo Barrón,57.0,52.0,109.0,10,10,20,23.9
2024,3942349,France,Theo Bernard François Hernández,54.0,55.0,109.0,10,13,23,19.4
2024,3930177,Scotland,Billy Gilmour,54.0,55.0,109.0,10,9,19,25.0
2024,3942227,Switzerland,Remo Freuler,55.0,54.0,109.0,12,13,25,18.11
2023/2024,3895153,Werder Bremen,Anthony Jung,58.0,51.0,109.0,11,9,20,25.41
2024,3939977,Argentina,Alexis Mac Allister,55.0,54.0,109.0,11,10,21,20.92
2024,3943077,Argentina,Alexis Mac Allister,55.0,54.0,109.0,8,11,19,25.17
2024,3942228,Argentina,Cristian Gabriel Romero,58.0,51.0,109.0,10,10,20,33.85
2024,3930165,Austria,Kevin Danso,56.0,53.0,109.0,12,10,22,25.23
2024,3940983,Germany,Antonio Rüdiger,56.0,52.0,108.0,10,8,18,21.43
2024,3939972,Venezuela,José Andrés Martínez Torres,55.0,53.0,108.0,12,11,23,23.79
2025,3998839,Spain Women's,Ona Batlle Pascual,57.0,51.0,108.0,9,10,19,19.08
2024,3939982,Uruguay,Federico Santiago Valverde Dipetta,52.0,56.0,108.0,11,8,19,24.16
2023/2024,3895202,RB Leipzig,Junior Castello Lukeba,55.0,53.0,108.0,11,7,18,29.51
2024,3930174,Portugal,Nuno Mendes,54.0,54.0,108.0,11,9,20,20.0
2023/2024,3895153,Bayer Leverkusen,Alejandro Grimaldo García,54.0,54.0,108.0,8,12,20,16.0
2025,3998853,Iceland Women's,Glódís Perla Viggósdóttir,54.0,54.0,108.0,12,11,23,38.85
2023/2024,3895134,Bayer Leverkusen,Edmond Fayçal Tapsoba,57.0,51.0,108.0,11,11,22,21.14
2024,3942382,Netherlands,Nathan Aké,56.0,52.0,108.0,8,8,16,21.69
2024,3930181,England,Jude Bellingham,50.0,58.0,108.0,9,9,18,15.21
2024,3941021,Netherlands,Virgil van Dijk,56.0,52.0,108.0,9,10,19,22.98
2024,3939969,Argentina,Nahuel Molina Lucero,59.0,48.0,107.0,12,9,21,18.2
2024,3941017,Slovakia,Milan Škriniar,53.0,54.0,107.0,12,9,21,26.75
