season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,22,18.0,0.82,6.0,1.33
2024,Gernot Trauner,Austria,11,9.0,0.82,4.0,1.25
2023/2024,Jeremie Frimpong,Bayer Leverkusen,11,9.0,0.82,5.0,1.6
2023/2024,Timo Hübers,FC Köln,11,9.0,0.82,7.0,1.14
2024,Remo Freuler,Switzerland,11,9.0,0.82,4.0,1.0
2023/2024,Jonathan Tah,Bayer Leverkusen,28,23.0,0.82,17.0,1.0
2024,Jordan Pickford,England,16,13.0,0.81,15.0,0.87
2024,Alessandro Bastoni,Italy,26,21.0,0.81,15.0,1.2
2023/2024,Sepp van den Berg,FSV Mainz 05,16,13.0,0.81,5.0,1.2
2024,Lutsharel Geertruida,Netherlands,27,22.0,0.81,10.0,1.5
2024,Denzel Dumfries,Netherlands,26,21.0,0.81,11.0,1.18
2024,Alessandro Bastoni,Italy,36,29.0,0.81,15.0,1.27
2023/2024,Omar Haktab Traorè,FC Heidenheim,16,13.0,0.81,7.0,1.43
2024,Marc Cucurella Saseta,Spain,16,13.0,0.81,3.0,2.0
2024,John Stones,England,27,22.0,0.81,13.0,1.15
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,32,26.0,0.81,9.0,1.0
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,16,13.0,0.81,9.0,1.22
2024,Aymeric Laporte,Spain,20,16.0,0.8,10.0,1.5
2024,Anthony Ralston,Scotland,15,12.0,0.8,2.0,1.0
2024,Salih Özcan,Turkey,5,4.0,0.8,2.0,1.0
2023/2024,Merlin Röhl,Freiburg,5,4.0,0.8,2.0,1.5
2024,Stefan Posch,Austria,15,12.0,0.8,8.0,1.25
2023/2024,Vincenzo Grifo,Freiburg,10,8.0,0.8,5.0,1.6
2024,Péter Gulácsi,Hungary,10,8.0,0.8,6.0,1.33
2023/2024,Maximilian Beier,Hoffenheim,5,4.0,0.8,1.0,2.0
2024,Lorenzo Pellegrini,Italy,5,4.0,0.8,3.0,1.0
2024,Dennis Man,Romania,5,4.0,0.8,2.0,1.0
2024,Aurélien Djani Tchouaméni,France,20,16.0,0.8,9.0,1.11
2024,Nemanja Gudelj,Serbia,5,4.0,0.8,3.0,1.0
2023/2024,Enzo Millot,VfB Stuttgart,15,12.0,0.8,4.0,2.0
2024,Ruslan Malinovskiy,Ukraine,5,4.0,0.8,1.0,0.0
2024,Mikel Oyarzabal Ugarte,Spain,5,4.0,0.8,1.0,1.0
2024,Rafael Alexandre Conceição Leão,Portugal,15,12.0,0.8,5.0,1.2
2024,Mikel Merino Zazón,Spain,5,4.0,0.8,3.0,1.0
2024,Ondřej Lingr,Czech Republic,5,4.0,0.8,1.0,0.0
2024,Nicolò Barella,Italy,5,4.0,0.8,0.0,
2023/2024,Chris Führich,VfB Stuttgart,15,12.0,0.8,2.0,2.0
2024,Sandro Altunashvili,Georgia,5,4.0,0.8,1.0,1.0
2023/2024,Josip Juranović,Union Berlin,10,8.0,0.8,6.0,0.67
2024,Giovanni Di Lorenzo,Italy,20,16.0,0.8,9.0,1.44
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,5,4.0,0.8,4.0,0.75
2024,Solomon Kverkvelia,Georgia,10,8.0,0.8,6.0,1.0
2024,John McGinn,Scotland,5,4.0,0.8,1.0,1.0
2023/2024,Robert Andrich,Bayer Leverkusen,20,16.0,0.8,8.0,1.25
2024,Florian Wirtz,Germany,15,12.0,0.8,7.0,0.71
2024,Rasmus Winther Højlund,Denmark,5,4.0,0.8,0.0,
2023/2024,Thomas Poppler Isherwood,Darmstadt 98,5,4.0,0.8,2.0,2.0
2023/2024,Amine Adli,Bayer Leverkusen,5,4.0,0.8,1.0,0.0
2023/2024,Odilon Kossonou,Bayer Leverkusen,20,16.0,0.8,8.0,1.13
2024,Dan Ndoye,Switzerland,5,4.0,0.8,1.0,1.0
2023/2024,Ridle Bote Baku,Wolfsburg,10,8.0,0.8,3.0,1.0
2023/2024,Lovro Majer,Wolfsburg,5,4.0,0.8,2.0,1.5
2023/2024,Robin Gosens,Union Berlin,10,8.0,0.8,4.0,0.75
2024,Lamine Yamal Nasraoui Ebana,Spain,10,8.0,0.8,1.0,4.0
2024,Niclas Füllkrug,Germany,5,4.0,0.8,2.0,1.0
2023/2024,Patrick Mainka,FC Heidenheim,10,8.0,0.8,8.0,0.88
2024,José Ignacio Fernández Iglesias,Spain,5,4.0,0.8,3.0,1.33
2023/2024,Mattias Svanberg,Wolfsburg,5,4.0,0.8,2.0,0.5
2024,Jonas Older Wind,Denmark,5,4.0,0.8,1.0,1.0
2024,Giorgi Chakvetadze,Georgia,5,4.0,0.8,3.0,1.0
2024,N'Golo Kanté,France,15,12.0,0.8,4.0,1.0
2024,Florinel Teodor Coman,Romania,5,4.0,0.8,1.0,1.0
2024,João Pedro Cavaco Cancelo,Portugal,20,16.0,0.8,6.0,2.0
2024,Rafael Alexandre Conceição Leão,Portugal,5,4.0,0.8,1.0,3.0
2023/2024,Florian Wirtz,Bayer Leverkusen,5,4.0,0.8,3.0,1.0
2023/2024,Tiago Barreiros de Melo Tomás,Wolfsburg,5,4.0,0.8,2.0,1.5
2023/2024,Robert Andrich,Bayer Leverkusen,28,22.0,0.79,9.0,1.22
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,29,23.0,0.79,15.0,0.93
2024,Philip Foden,England,14,11.0,0.79,2.0,1.5
2024,José Ignacio Fernández Iglesias,Spain,24,19.0,0.79,10.0,1.6
2023/2024,Jeremie Frimpong,Bayer Leverkusen,19,15.0,0.79,6.0,1.83
2023/2024,Jonathan Tah,Bayer Leverkusen,14,11.0,0.79,9.0,1.0
2023/2024,Noussair Mazraoui,Bayern Munich,28,22.0,0.79,6.0,2.17
2024,Joshua Kimmich,Germany,33,26.0,0.79,12.0,1.25
2023/2024,Kevin Akpoguma,Hoffenheim,19,15.0,0.79,7.0,1.14
2024,Marc Guehi,England,14,11.0,0.79,10.0,1.0
2023/2024,Odilon Kossonou,Bayer Leverkusen,19,15.0,0.79,5.0,1.6
2024,Nicola Zalewski,Poland,14,11.0,0.79,3.0,1.0
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,28,22.0,0.79,6.0,2.5
2024,Robin Hranáč,Czech Republic,9,7.0,0.78,4.0,1.25
2023/2024,Gerrit Holtmann,Darmstadt 98,9,7.0,0.78,3.0,1.0
2023/2024,Odilon Kossonou,Bayer Leverkusen,18,14.0,0.78,8.0,1.0
2023/2024,Robert Skov,Hoffenheim,18,14.0,0.78,6.0,2.0
2024,Marc Guehi,England,23,18.0,0.78,14.0,1.0
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,23,18.0,0.78,10.0,1.1
2023/2024,Jonas Hofmann,Bayer Leverkusen,9,7.0,0.78,6.0,1.0
2023/2024,Junior Castello Lukeba,RB Leipzig,9,7.0,0.78,5.0,1.0
2024,Gianluigi Donnarumma,Italy,9,7.0,0.78,7.0,1.0
2023/2024,Dejan Ljubicic,FC Köln,9,7.0,0.78,1.0,1.0
2023/2024,Jonathan Tah,Bayer Leverkusen,27,21.0,0.78,13.0,1.15
2024,Jude Bellingham,England,9,7.0,0.78,2.0,0.5
2023/2024,Serge Gnabry,Bayern Munich,9,7.0,0.78,3.0,1.67
2024,Jaka Bijol,Slovenia,9,7.0,0.78,4.0,1.5
2024,Riccardo Calafiori,Italy,23,18.0,0.78,10.0,1.0
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,41,32.0,0.78,16.0,1.13
2024,Andrei Florin Ratiu,Romania,9,7.0,0.78,4.0,1.25
2023/2024,Victor Okoh Boniface,Bayer Leverkusen,9,7.0,0.78,0.0,
2024,Fabian Rieder,Switzerland,9,7.0,0.78,5.0,1.4
2023/2024,Silvan Widmer,FSV Mainz 05,13,10.0,0.77,7.0,0.71
2024,Michel Aebischer,Switzerland,26,20.0,0.77,10.0,0.9
2024,John Stones,England,13,10.0,0.77,8.0,1.0
2023/2024,Jeremie Frimpong,Bayer Leverkusen,13,10.0,0.77,4.0,1.75
2023/2024,Jonathan Tah,Bayer Leverkusen,22,17.0,0.77,10.0,1.3
2024,Piotr Zieliński,Poland,13,10.0,0.77,7.0,0.71
2024,Andrija Živković,Serbia,13,10.0,0.77,3.0,1.33
2024,Petar Stojanović,Slovenia,13,10.0,0.77,4.0,1.25
2024,Jerdy Schouten,Netherlands,22,17.0,0.77,6.0,1.17
2023/2024,Josip Stanišić,Bayer Leverkusen,13,10.0,0.77,1.0,1.0
2024,Dan Ndoye,Switzerland,13,10.0,0.77,3.0,1.33
2023/2024,Robert Andrich,Bayer Leverkusen,31,24.0,0.77,9.0,1.0
2024,Aymeric Laporte,Spain,21,16.0,0.76,10.0,1.2
2024,Mykola Shaparenko,Ukraine,17,13.0,0.76,7.0,0.86
2024,Diogo Meireles Costa,Portugal,17,13.0,0.76,12.0,1.08
2024,Virgil van Dijk,Netherlands,17,13.0,0.76,8.0,1.13
2024,Danilo Luís Hélio Pereira,Portugal,33,25.0,0.76,20.0,0.9
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,33,25.0,0.76,19.0,1.0
2024,Jules Koundé,France,21,16.0,0.76,9.0,1.33
2024,Jerdy Schouten,Netherlands,17,13.0,0.76,9.0,1.0
2023/2024,Jonathan Tah,Bayer Leverkusen,25,19.0,0.76,12.0,1.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,29,22.0,0.76,9.0,1.33
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,38,29.0,0.76,20.0,1.25
2024,Dayotchanculle Upamecano,France,21,16.0,0.76,8.0,1.63
2024,Maximilian Mittelstädt,Germany,17,13.0,0.76,4.0,1.25
2024,Joakim Mæhle,Denmark,17,13.0,0.76,5.0,1.2
2023/2024,Willian Joel Pacho Tenorio,Eintracht Frankfurt,21,16.0,0.76,10.0,1.4
2023/2024,Grischa Prömel,Hoffenheim,17,13.0,0.76,10.0,1.0
2024,Robert Andrich,Germany,17,13.0,0.76,6.0,1.67
2024,Bernardo Mota Veiga de Carvalho e Silva,Portugal,24,18.0,0.75,5.0,0.6
2024,Nicolae Claudiu Stanciu,Romania,8,6.0,0.75,2.0,1.0
2024,Rafael Alexandre Conceição Leão,Portugal,8,6.0,0.75,3.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,8,6.0,0.75,6.0,1.0
2024,Romano Schmid,Austria,12,9.0,0.75,2.0,1.0
2023/2024,Jeremie Frimpong,Bayer Leverkusen,8,6.0,0.75,2.0,1.5
2024,Manuel Neuer,Germany,12,9.0,0.75,10.0,0.9
2023/2024,Jeffrey Gouweleeuw,Augsburg,8,6.0,0.75,6.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,12,9.0,0.75,11.0,0.82
2023/2024,Josuha Guilavogui,FSV Mainz 05,8,6.0,0.75,4.0,1.0
2024,Giorgi Mamardashvili,Georgia,12,9.0,0.75,9.0,1.0
2024,Adam Obert,Slovakia,8,6.0,0.75,3.0,1.67
2024,Cristiano Ronaldo dos Santos Aveiro,Portugal,8,6.0,0.75,1.0,1.0
2023/2024,Leonidas Stergiou,VfB Stuttgart,12,9.0,0.75,7.0,1.29
2023/2024,Sebastiaan Bornauw,Wolfsburg,8,6.0,0.75,4.0,1.25
2024,Nedim Bajrami,Albania,8,6.0,0.75,1.0,1.0
2024,Yann Sommer,Switzerland,8,6.0,0.75,6.0,1.0
2024,Wout Faes,Belgium,24,18.0,0.75,12.0,1.25
2024,Jamal Musiala,Germany,8,6.0,0.75,5.0,1.0
2023/2024,Christopher Trimmel,Union Berlin,8,6.0,0.75,3.0,1.67
2024,Lukáš Provod,Czech Republic,16,12.0,0.75,4.0,0.75
2024,Dávid Hancko,Slovakia,16,12.0,0.75,7.0,1.0
2023/2024,Enzo Millot,VfB Stuttgart,20,15.0,0.75,3.0,2.0
2023/2024,Granit Xhaka,Bayer Leverkusen,20,15.0,0.75,7.0,0.86
2024,András Schäfer,Hungary,12,9.0,0.75,5.0,1.0
2023/2024,Mats Hummels,Borussia Dortmund,12,9.0,0.75,7.0,1.14
2024,Dávid Hancko,Slovakia,8,6.0,0.75,4.0,1.0
2024,Kenan Yildiz,Turkey,12,9.0,0.75,2.0,1.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,28,21.0,0.75,6.0,1.83
2024,Cole Palmer,England,8,6.0,0.75,3.0,1.0
2024,Georges Mikautadze,Georgia,8,6.0,0.75,2.0,1.0
2024,İsmail Yüksek,Turkey,20,15.0,0.75,7.0,0.86
2024,Robin Aime Robert Le Normand,Spain,12,9.0,0.75,6.0,1.5
2024,Guram Kashia,Georgia,16,12.0,0.75,8.0,1.25
2023/2024,Fares Chaïbi,Eintracht Frankfurt,8,6.0,0.75,4.0,1.5
2023/2024,Patrik Schick,Bayer Leverkusen,8,6.0,0.75,2.0,1.0
2023/2024,Piero Martín Hincapié Reyna,Bayer Leverkusen,23,17.0,0.74,9.0,1.22
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,34,25.0,0.74,17.0,1.0
2024,Nicolò Barella,Italy,19,14.0,0.74,5.0,1.0
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,43,32.0,0.74,14.0,0.86
2024,Žan Karničnik,Slovenia,19,14.0,0.74,4.0,1.0
2023/2024,Florian Wirtz,Bayer Leverkusen,34,25.0,0.74,12.0,0.92
2024,William Saliba,France,19,14.0,0.74,6.0,1.5
2023/2024,Odilon Kossonou,Bayer Leverkusen,19,14.0,0.74,9.0,1.11
2024,Joshua Kimmich,Germany,27,20.0,0.74,7.0,1.29
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,27,20.0,0.74,2.0,4.0
2023/2024,Jonathan Tah,Bayer Leverkusen,19,14.0,0.74,11.0,0.91
2023/2024,Florian Wirtz,Bayer Leverkusen,19,14.0,0.74,5.0,1.2
2024,Paweł Dawidowicz,Poland,11,8.0,0.73,8.0,1.0
2024,Milos Veljkovic,Serbia,26,19.0,0.73,17.0,0.94
2024,João Neves,Portugal,22,16.0,0.73,5.0,1.4
2024,Jan Oblak,Slovenia,15,11.0,0.73,12.0,0.92
2023/2024,Tomáš Koubek,Augsburg,15,11.0,0.73,11.0,1.0
2024,Steven Bergwijn,Netherlands,11,8.0,0.73,2.0,2.0
2023/2024,Ellyes Joris Skhiri,Eintracht Frankfurt,11,8.0,0.73,3.0,1.33
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,15,11.0,0.73,10.0,1.1
2023/2024,Felix Uduokhai,Augsburg,11,8.0,0.73,5.0,1.4
2024,Jan Bednarek,Poland,11,8.0,0.73,5.0,1.6
2023/2024,Noah Atubolu,Freiburg,11,8.0,0.73,6.0,1.0
2023/2024,Niklas Dorsch,Augsburg,11,8.0,0.73,6.0,0.83
2024,Mateo Kovačić,Croatia,11,8.0,0.73,2.0,0.5
2024,Milan Škriniar,Slovakia,15,11.0,0.73,6.0,1.5
2024,Robin Aime Robert Le Normand,Spain,11,8.0,0.73,7.0,1.0
2024,Nicholas Williams Arthuer,Spain,11,8.0,0.73,5.0,1.2
2024,Ryan Porteous,Scotland,11,8.0,0.73,5.0,1.0
2023/2024,Nicolas Höfler,Freiburg,11,8.0,0.73,4.0,0.75
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,15,11.0,0.73,8.0,0.88
2024,Virgil van Dijk,Netherlands,15,11.0,0.73,5.0,1.8
2023/2024,Senne Lynen,Werder Bremen,22,16.0,0.73,4.0,0.75
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,32,23.0,0.72,7.0,1.29
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,36,26.0,0.72,11.0,1.27
2023/2024,Aleksandar Pavlović,Bayern Munich,18,13.0,0.72,6.0,1.0
2023/2024,Lucas Silva Melo,Eintracht Frankfurt,18,13.0,0.72,8.0,1.25
2024,Hakan Çalhanoğlu,Turkey,18,13.0,0.72,8.0,0.88
2023/2024,Jonas Föhrenbach,FC Heidenheim,18,13.0,0.72,10.0,1.1
2024,Emre Can,Germany,7,5.0,0.71,2.0,1.0
2024,Lasha Dvali,Georgia,17,12.0,0.71,6.0,1.33
2023/2024,Jeffrey Gouweleeuw,Augsburg,14,10.0,0.71,8.0,0.88
2024,Steven Zuber,Switzerland,7,5.0,0.71,2.0,0.5
2024,Ferrán Torres García,Spain,7,5.0,0.71,1.0,1.0
2024,Dominik Livaković,Croatia,14,10.0,0.71,9.0,1.0
2024,Joško Gvardiol,Croatia,14,10.0,0.71,3.0,1.0
2024,Thomas Delaney,Denmark,7,5.0,0.71,3.0,1.0
2023/2024,Kevin Vogt,Union Berlin,17,12.0,0.71,10.0,0.8
2023/2024,Granit Xhaka,Bayer Leverkusen,28,20.0,0.71,8.0,1.38
2023/2024,Marco Friedl,Werder Bremen,14,10.0,0.71,5.0,1.0
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,24,17.0,0.71,15.0,0.93
2024,Abdülkerim Bardakcı,Turkey,21,15.0,0.71,10.0,1.2
2024,Kyle Walker,England,35,25.0,0.71,13.0,1.46
2024,Anatolii Trubin,Ukraine,7,5.0,0.71,4.0,1.25
2024,Iván Balliu Campeny,Albania,14,10.0,0.71,6.0,1.0
2023/2024,Jonathan Tah,Bayer Leverkusen,17,12.0,0.71,7.0,0.71
2023/2024,Michael Zetterer,Werder Bremen,21,15.0,0.71,12.0,1.08
2024,Mert Müldür,Turkey,17,12.0,0.71,5.0,1.0
2024,Kai Havertz,Germany,7,5.0,0.71,5.0,0.8
2024,Luke Shaw,England,17,12.0,0.71,3.0,2.33
2023/2024,Dayotchanculle Upamecano,Bayern Munich,31,22.0,0.71,21.0,0.81
2024,Jude Bellingham,England,14,10.0,0.71,6.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,14,10.0,0.71,11.0,0.91
2023/2024,Victor Okoh Boniface,Bayer Leverkusen,7,5.0,0.71,2.0,1.0
2023/2024,Jonathan Tah,Bayer Leverkusen,17,12.0,0.71,5.0,1.0
2024,Manuel Obafemi Akanji,Switzerland,17,12.0,0.71,6.0,0.67
2024,Patrick Wimmer,Austria,7,5.0,0.71,2.0,0.5
2024,Nathan Aké,Netherlands,7,5.0,0.71,3.0,1.33
2024,Giovanni Di Lorenzo,Italy,24,17.0,0.71,8.0,1.13
2024,Jerdy Schouten,Netherlands,31,22.0,0.71,16.0,1.06
2023/2024,Florian Wirtz,Bayer Leverkusen,24,17.0,0.71,9.0,1.44
2023/2024,Jonas Hofmann,Bayer Leverkusen,7,5.0,0.71,2.0,0.0
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,7,5.0,0.71,3.0,1.0
2023/2024,Marvin Ducksch,Werder Bremen,7,5.0,0.71,1.0,1.0
2023/2024,Ozan Muhammed Kabak,Hoffenheim,7,5.0,0.71,5.0,0.8
2024,Elseid Hysaj,Albania,10,7.0,0.7,6.0,0.67
2023/2024,Matěj Kovář,Bayer Leverkusen,10,7.0,0.7,7.0,1.0
2023/2024,Josip Stanišić,Bayer Leverkusen,33,23.0,0.7,9.0,1.33
2024,Amadou Onana,Belgium,20,14.0,0.7,9.0,1.22
2023/2024,Kevin Kampl,RB Leipzig,10,7.0,0.7,1.0,2.0
2023/2024,Jeremie Frimpong,Bayer Leverkusen,10,7.0,0.7,1.0,4.0
2024,Adrien Rabiot,France,10,7.0,0.7,5.0,0.8
2024,Ivan Schranz,Slovakia,10,7.0,0.7,3.0,1.0
2024,Strahinja Pavlović,Serbia,10,7.0,0.7,3.0,0.67
2023/2024,Dayotchanculle Upamecano,Bayern Munich,10,7.0,0.7,4.0,0.5
2023/2024,Jeremie Frimpong,Bayer Leverkusen,10,7.0,0.7,2.0,0.5
2023/2024,Odilon Kossonou,Bayer Leverkusen,27,19.0,0.7,9.0,0.67
2023/2024,Jae-Sung Lee,FSV Mainz 05,10,7.0,0.7,3.0,1.0
2023/2024,Bartol Franjić,Darmstadt 98,10,7.0,0.7,1.0,2.0
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,33,23.0,0.7,17.0,0.82
2023/2024,Willi Orban,RB Leipzig,23,16.0,0.7,8.0,1.5
2023/2024,Jeremie Frimpong,Bayer Leverkusen,10,7.0,0.7,1.0,2.0
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,20,14.0,0.7,5.0,1.0
2023/2024,Josip Stanišić,Bayer Leverkusen,27,19.0,0.7,10.0,1.1
2023/2024,Jeremie Frimpong,Bayer Leverkusen,10,7.0,0.7,4.0,1.25
2023/2024,Julian Brandt,Borussia Dortmund,16,11.0,0.69,6.0,0.83
2024,Žan Karničnik,Slovenia,13,9.0,0.69,8.0,0.88
2023/2024,Jonathan Tah,Bayer Leverkusen,26,18.0,0.69,11.0,1.0
2024,Fehmi Mert Günok,Turkey,16,11.0,0.69,9.0,1.22
2024,Koen Casteels,Belgium,13,9.0,0.69,10.0,0.8
2024,Patrick Pentz,Austria,16,11.0,0.69,14.0,0.71
2024,Philipp Mwene,Austria,13,9.0,0.69,3.0,2.0
2024,Anzor Mekvabishvili,Georgia,16,11.0,0.69,5.0,1.2
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,16,11.0,0.69,3.0,0.67
2023/2024,Jonathan Tah,Bayer Leverkusen,13,9.0,0.69,6.0,0.67
2024,Jordan Pickford,England,16,11.0,0.69,12.0,0.92
2023/2024,Jonathan Tah,Bayer Leverkusen,28,19.0,0.68,12.0,1.25
2023/2024,Jonathan Tah,Bayer Leverkusen,22,15.0,0.68,12.0,1.25
2023/2024,Odilon Kossonou,Bayer Leverkusen,22,15.0,0.68,10.0,0.6
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,28,19.0,0.68,6.0,1.0
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,34,23.0,0.68,16.0,1.13
2024,Giovanni Di Lorenzo,Italy,40,27.0,0.68,12.0,1.33
2024,Milan Škriniar,Slovakia,28,19.0,0.68,16.0,1.13
2023/2024,Kevin Stöger,Bochum,15,10.0,0.67,4.0,0.5
2023/2024,Gustavo Adolfo Puerta Molano,Bayer Leverkusen,6,4.0,0.67,1.0,2.0
2024,Nicușor Silviu Bancu,Romania,9,6.0,0.67,5.0,1.2
2024,Remo Freuler,Switzerland,12,8.0,0.67,6.0,0.83
2024,Christoph Baumgartner,Austria,9,6.0,0.67,2.0,1.5
2024,Kobbie Mainoo,England,9,6.0,0.67,3.0,1.0
2024,Bernardo Mota Veiga de Carvalho e Silva,Portugal,21,14.0,0.67,9.0,0.78
2023/2024,Arthur Augusto de Matos Soares,Bayer Leverkusen,12,8.0,0.67,4.0,0.75
2023/2024,Christopher Trimmel,Union Berlin,6,4.0,0.67,2.0,1.5
2024,Yann Sommer,Switzerland,12,8.0,0.67,9.0,0.78
2024,Dominik Livaković,Croatia,12,8.0,0.67,7.0,1.14
2023/2024,Moritz Jenz,Wolfsburg,18,12.0,0.67,9.0,1.0
2023/2024,Nathan Tella,Bayer Leverkusen,12,8.0,0.67,5.0,1.4
2024,Nicola Zalewski,Poland,12,8.0,0.67,5.0,1.2
2024,Otar Kiteishvili,Georgia,9,6.0,0.67,4.0,0.75
2024,Kieran Tierney,Scotland,6,4.0,0.67,5.0,0.8
2023/2024,Amine Adli,Bayer Leverkusen,6,4.0,0.67,1.0,1.0
2024,Barnabás Varga,Hungary,6,4.0,0.67,2.0,1.0
2023/2024,Tomáš Čvančara,Borussia Mönchengladbach,6,4.0,0.67,2.0,1.0
2023/2024,Josip Stanišić,Bayer Leverkusen,18,12.0,0.67,6.0,1.33
2024,Mikel Merino Zazón,Spain,6,4.0,0.67,4.0,1.0
2023/2024,Amine Adli,Bayer Leverkusen,9,6.0,0.67,3.0,1.0
2023/2024,Gustavo Adolfo Puerta Molano,Bayer Leverkusen,6,4.0,0.67,4.0,0.75
2024,Thomas Strakosha,Albania,6,4.0,0.67,5.0,0.8
2023/2024,Deniz Undav,VfB Stuttgart,15,10.0,0.67,6.0,1.0
2024,Žan Karničnik,Slovenia,15,10.0,0.67,6.0,1.0
2024,Marius Mihai Marin,Romania,6,4.0,0.67,2.0,0.0
2024,Andrija Živković,Serbia,15,10.0,0.67,3.0,1.0
2024,Abdülkerim Bardakcı,Turkey,12,8.0,0.67,10.0,0.5
2024,Thomas Strakosha,Albania,9,6.0,0.67,8.0,0.75
2024,Koen Casteels,Belgium,9,6.0,0.67,5.0,1.2
2024,Martín Zubimendi Ibáñez,Spain,6,4.0,0.67,1.0,2.0
2024,Kobbie Mainoo,England,12,8.0,0.67,6.0,0.83
2024,Jesús Navas González,Spain,6,4.0,0.67,0.0,
2024,Nikola Milenković,Serbia,9,6.0,0.67,6.0,1.0
2024,Willi Orban,Hungary,6,4.0,0.67,3.0,1.33
2023/2024,Serhou Guirassy,VfB Stuttgart,6,4.0,0.67,2.0,0.5
2024,Willi Orban,Hungary,6,4.0,0.67,3.0,1.33
2024,Cristiano Ronaldo dos Santos Aveiro,Portugal,9,6.0,0.67,0.0,
2024,Kenan Yildiz,Turkey,6,4.0,0.67,1.0,1.0
2024,Manuel Neuer,Germany,12,8.0,0.67,9.0,0.89
2024,Che Adams,Scotland,6,4.0,0.67,0.0,
2023/2024,Ansgar Knauff,Eintracht Frankfurt,6,4.0,0.67,1.0,1.0
2023/2024,Jonas Hofmann,Bayer Leverkusen,15,10.0,0.67,4.0,1.25
2024,Ruben Vargas,Switzerland,12,8.0,0.67,2.0,1.5
2024,Memphis Depay,Netherlands,9,6.0,0.67,5.0,1.0
2023/2024,Odilon Kossonou,Bayer Leverkusen,12,8.0,0.67,4.0,0.5
2023/2024,Philipp Lienhart,Freiburg,9,6.0,0.67,5.0,1.2
2023/2024,Ridle Bote Baku,Wolfsburg,18,12.0,0.67,7.0,0.86
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,9,6.0,0.67,7.0,0.86
2023/2024,Tom Krauß,FSV Mainz 05,6,4.0,0.67,2.0,0.5
2024,Otar Kakabadze,Georgia,9,6.0,0.67,3.0,1.0
2024,Ladislav Krejčí,Czech Republic,12,8.0,0.67,3.0,1.33
2024,Dan Ndoye,Switzerland,6,4.0,0.67,3.0,1.0
2023/2024,Amine Adli,Bayer Leverkusen,9,6.0,0.67,1.0,1.0
2024,Luke Shaw,England,12,8.0,0.67,3.0,1.0
2024,Andrej Kramarić,Croatia,9,6.0,0.67,1.0,0.0
2023/2024,Josip Stanišić,Bayer Leverkusen,9,6.0,0.67,3.0,1.0
2024,Guram Kashia,Georgia,12,8.0,0.67,5.0,1.4
2023/2024,Jeremie Frimpong,Bayer Leverkusen,9,6.0,0.67,2.0,1.5
2024,Kenan Yildiz,Turkey,6,4.0,0.67,1.0,1.0
2024,Nicholas Williams Arthuer,Spain,9,6.0,0.67,2.0,1.5
2023/2024,Jonas Hofmann,Bayer Leverkusen,9,6.0,0.67,3.0,1.0
2024,Francisco Fernandes Conceição,Portugal,21,14.0,0.67,4.0,2.0
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,32,21.0,0.66,6.0,2.67
2023/2024,Maximilian Mittelstädt,VfB Stuttgart,32,21.0,0.66,12.0,1.42
2024,Kyle Walker,England,32,21.0,0.66,11.0,1.36
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,35,23.0,0.66,17.0,0.76
2024,Aurélien Djani Tchouaméni,France,32,21.0,0.66,15.0,1.27
2024,Luka Modrić,Croatia,20,13.0,0.65,9.0,0.89
2023/2024,Josip Stanišić,Bayer Leverkusen,17,11.0,0.65,7.0,1.0
