match_id,team,zone,defensive_actions
3879650,Carpi,Middle Third,9
3879650,Empoli,Attacking Third,7
3879650,Empoli,Defensive Third,35
3879650,Empoli,Middle Third,16
3879651,AS Roma,Attacking Third,3
3879651,AS Roma,Defensive Third,49
3879651,AS Roma,Middle Third,11
3879651,Napoli,Attacking Third,4
3879651,Napoli,Defensive Third,14
3879651,Napoli,Middle Third,7
3879652,AC Milan,Attacking Third,8
3879652,AC Milan,Defensive Third,46
3879652,AC Milan,Middle Third,7
3879652,Hellas Verona,Attacking Third,7
3879652,Hellas Verona,Defensive Third,30
3879652,Hellas Verona,Middle Third,6
3879653,Fiorentina,Attacking Third,3
3879653,Fiorentina,Defensive Third,36
3879653,Fiorentina,Middle Third,11
3879653,Juventus,Attacking Third,3
3879653,Juventus,Defensive Third,24
3879653,Juventus,Middle Third,21
3879654,Atalanta,Attacking Third,1
3879654,Atalanta,Defensive Third,36
3879654,Atalanta,Middle Third,11
3879654,Chievo,Attacking Third,8
3879654,Chievo,Defensive Third,22
3879654,Chievo,Middle Third,19
3879655,Lazio,Attacking Third,8
3879655,Lazio,Defensive Third,22
3879655,Lazio,Middle Third,20
3879655,Sampdoria,Attacking Third,1
3879655,Sampdoria,Defensive Third,47
3879655,Sampdoria,Middle Third,16
3879656,Bologna,Attacking Third,6
3879656,Bologna,Defensive Third,37
3879656,Bologna,Middle Third,10
3879656,Empoli,Attacking Third,1
3879656,Empoli,Defensive Third,39
3879656,Empoli,Middle Third,27
3879657,AS Roma,Attacking Third,2
3879657,AS Roma,Defensive Third,37
3879657,AS Roma,Middle Third,11
3879657,Genoa,Attacking Third,7
3879657,Genoa,Defensive Third,38
3879657,Genoa,Middle Third,11
3879658,Torino,Attacking Third,3
3879658,Torino,Defensive Third,37
3879658,Torino,Middle Third,8
3879658,Udinese,Attacking Third,4
3879658,Udinese,Defensive Third,42
3879658,Udinese,Middle Third,9
3879659,Inter Milan,Attacking Third,3
3879659,Inter Milan,Defensive Third,30
3879659,Inter Milan,Middle Third,14
3879659,Lazio,Attacking Third,8
3879659,Lazio,Defensive Third,42
3879659,Lazio,Middle Third,19
3879660,Carpi,Attacking Third,6
3879660,Carpi,Defensive Third,40
3879660,Carpi,Middle Third,16
3879660,Juventus,Attacking Third,7
3879660,Juventus,Defensive Third,37
3879660,Juventus,Middle Third,11
3879661,Atalanta,Attacking Third,5
3879661,Atalanta,Defensive Third,14
3879661,Atalanta,Middle Third,13
3879661,Napoli,Attacking Third,2
3879661,Napoli,Defensive Third,59
3879661,Napoli,Middle Third,15
3879662,Chievo,Attacking Third,4
3879662,Chievo,Defensive Third,18
3879662,Chievo,Middle Third,15
3879662,Fiorentina,Attacking Third,3
3879662,Fiorentina,Defensive Third,31
3879662,Fiorentina,Middle Third,21
3879663,Hellas Verona,Attacking Third,8
3879663,Hellas Verona,Defensive Third,35
3879663,Hellas Verona,Middle Third,14
3879663,Sassuolo,Attacking Third,7
3879663,Sassuolo,Defensive Third,56
3879663,Sassuolo,Middle Third,16
3879664,Palermo,Attacking Third,6
3879664,Palermo,Defensive Third,54
3879664,Palermo,Middle Third,9
3879664,Sampdoria,Attacking Third,1
3879664,Sampdoria,Defensive Third,26
3879664,Sampdoria,Middle Third,9
3879665,AC Milan,Attacking Third,5
3879665,AC Milan,Defensive Third,35
3879665,AC Milan,Middle Third,15
3879665,Frosinone,Attacking Third,2
3879665,Frosinone,Defensive Third,57
3879665,Frosinone,Middle Third,22
3879666,Genoa,Attacking Third,3
3879666,Genoa,Defensive Third,25
3879666,Genoa,Middle Third,7
3879666,Sampdoria,Attacking Third,3
3879666,Sampdoria,Defensive Third,46
3879666,Sampdoria,Middle Third,7
3879667,Frosinone,Attacking Third,4
3879667,Frosinone,Defensive Third,71
3879667,Frosinone,Middle Third,15
3879667,Sassuolo,Attacking Third,8
3879667,Sassuolo,Defensive Third,13
3879667,Sassuolo,Middle Third,11
3879668,Empoli,Attacking Third,9
3879668,Empoli,Defensive Third,29
3879668,Empoli,Middle Third,14
3879668,Inter Milan,Attacking Third,6
3879668,Inter Milan,Defensive Third,33
3879668,Inter Milan,Middle Third,12
3879669,Napoli,Attacking Third,4
3879669,Napoli,Defensive Third,17
3879669,Napoli,Middle Third,9
3879669,Torino,Attacking Third,3
3879669,Torino,Defensive Third,34
3879669,Torino,Middle Third,15
3879670,Hellas Verona,Attacking Third,5
3879670,Hellas Verona,Defensive Third,28
3879670,Hellas Verona,Middle Third,8
3879670,Juventus,Attacking Third,5
3879670,Juventus,Defensive Third,25
3879670,Juventus,Middle Third,13
3879671,Fiorentina,Attacking Third,6
3879671,Fiorentina,Defensive Third,43
3879671,Fiorentina,Middle Third,16
3879671,Palermo,Attacking Third,7
3879671,Palermo,Defensive Third,17
3879671,Palermo,Middle Third,20
3879672,AS Roma,Attacking Third,4
3879672,AS Roma,Defensive Third,52
3879672,AS Roma,Middle Third,10
3879672,Chievo,Attacking Third,7
3879672,Chievo,Defensive Third,28
3879672,Chievo,Middle Third,18
3879673,Atalanta,Attacking Third,2
3879673,Atalanta,Defensive Third,43
3879673,Atalanta,Middle Third,12
3879673,Udinese,Attacking Third,5
3879673,Udinese,Defensive Third,42
3879673,Udinese,Middle Third,26
3879674,AC Milan,Attacking Third,7
3879674,AC Milan,Defensive Third,25
3879674,AC Milan,Middle Third,14
3879674,Bologna,Attacking Third,4
3879674,Bologna,Defensive Third,53
3879674,Bologna,Middle Third,11
3879675,Carpi,Attacking Third,3
3879675,Carpi,Defensive Third,61
3879675,Carpi,Middle Third,19
3879675,Lazio,Attacking Third,6
3879675,Lazio,Defensive Third,27
3879675,Lazio,Middle Third,10
3879676,AC Milan,Attacking Third,3
3879676,AC Milan,Defensive Third,26
3879676,AC Milan,Middle Third,14
3879676,AS Roma,Attacking Third,5
3879676,AS Roma,Defensive Third,41
3879676,AS Roma,Middle Third,16
3879677,Fiorentina,Attacking Third,4
3879677,Fiorentina,Defensive Third,23
3879677,Fiorentina,Middle Third,15
3879677,Lazio,Attacking Third,5
3879677,Lazio,Defensive Third,34
3879677,Lazio,Middle Third,15
3879678,Carpi,Attacking Third,4
3879678,Carpi,Defensive Third,49
3879678,Carpi,Middle Third,16
3879678,Udinese,Attacking Third,4
3879678,Udinese,Defensive Third,36
3879678,Udinese,Middle Third,16
3879679,Frosinone,Attacking Third,5
3879679,Frosinone,Defensive Third,52
3879679,Frosinone,Middle Third,9
3879679,Napoli,Attacking Third,8
3879679,Napoli,Defensive Third,16
3879679,Napoli,Middle Third,7
3879680,Bologna,Attacking Third,2
3879680,Bologna,Defensive Third,31
3879680,Bologna,Middle Third,18
3879680,Chievo,Attacking Third,2
3879680,Chievo,Defensive Third,40
3879680,Chievo,Middle Third,14
3879681,Inter Milan,Attacking Third,9
3879681,Inter Milan,Defensive Third,40
3879681,Inter Milan,Middle Third,14
3879681,Sassuolo,Attacking Third,10
3879681,Sassuolo,Defensive Third,46
3879681,Sassuolo,Middle Third,22
3879682,Empoli,Attacking Third,4
3879682,Empoli,Defensive Third,30
3879682,Empoli,Middle Third,8
3879682,Torino,Attacking Third,4
3879682,Torino,Defensive Third,29
3879682,Torino,Middle Third,10
3879683,Hellas Verona,Attacking Third,8
3879683,Hellas Verona,Defensive Third,22
3879683,Hellas Verona,Middle Third,10
3879683,Palermo,Defensive Third,83
3879683,Palermo,Middle Third,5
3879684,Juventus,Attacking Third,7
3879684,Juventus,Defensive Third,35
3879684,Juventus,Middle Third,6
3879684,Sampdoria,Attacking Third,2
3879684,Sampdoria,Defensive Third,34
3879684,Sampdoria,Middle Third,9
3879685,Atalanta,Attacking Third,3
3879685,Atalanta,Defensive Third,33
3879685,Atalanta,Middle Third,12
3879685,Genoa,Attacking Third,2
3879685,Genoa,Defensive Third,50
3879685,Genoa,Middle Third,14
3879686,Napoli,Attacking Third,7
3879686,Napoli,Defensive Third,32
3879686,Napoli,Middle Third,15
3879686,Sassuolo,Attacking Third,2
3879686,Sassuolo,Defensive Third,43
3879686,Sassuolo,Middle Third,19
3879687,Frosinone,Attacking Third,8
3879687,Frosinone,Defensive Third,32
3879687,Frosinone,Middle Third,17
3879687,Torino,Attacking Third,7
3879687,Torino,Defensive Third,34
3879687,Torino,Middle Third,11
3879688,Atalanta,Attacking Third,3
3879688,Atalanta,Defensive Third,55
3879688,Atalanta,Middle Third,12
3879688,Inter Milan,Attacking Third,4
3879688,Inter Milan,Defensive Third,52
3879688,Inter Milan,Middle Third,5
3879689,Carpi,Attacking Third,7
3879689,Carpi,Defensive Third,41
3879689,Carpi,Middle Third,14
3879689,Sampdoria,Attacking Third,7
3879689,Sampdoria,Defensive Third,31
3879689,Sampdoria,Middle Third,8
3879690,AC Milan,Attacking Third,4
3879690,AC Milan,Defensive Third,35
3879690,AC Milan,Middle Third,18
3879690,Fiorentina,Attacking Third,5
3879690,Fiorentina,Defensive Third,23
3879690,Fiorentina,Middle Third,9
3879691,AS Roma,Attacking Third,5
3879691,AS Roma,Defensive Third,36
3879691,AS Roma,Middle Third,11
3879691,Hellas Verona,Attacking Third,7
3879691,Hellas Verona,Defensive Third,56
3879691,Hellas Verona,Middle Third,13
3879692,Chievo,Attacking Third,5
3879692,Chievo,Defensive Third,36
3879692,Chievo,Middle Third,7
3879692,Empoli,Attacking Third,6
3879692,Empoli,Defensive Third,30
3879692,Empoli,Middle Third,12
3879693,Juventus,Attacking Third,4
3879693,Juventus,Defensive Third,24
3879693,Juventus,Middle Third,20
3879693,Udinese,Attacking Third,5
3879693,Udinese,Defensive Third,22
3879693,Udinese,Middle Third,8
3879694,Bologna,Attacking Third,2
3879694,Bologna,Defensive Third,60
3879694,Bologna,Middle Third,21
3879694,Lazio,Attacking Third,7
3879694,Lazio,Defensive Third,29
3879694,Lazio,Middle Third,22
3879695,Genoa,Attacking Third,5
3879695,Genoa,Defensive Third,36
3879695,Genoa,Middle Third,18
3879695,Palermo,Attacking Third,4
3879695,Palermo,Defensive Third,24
3879695,Palermo,Middle Third,13
3879696,Sassuolo,Attacking Third,7
3879696,Sassuolo,Defensive Third,31
3879696,Sassuolo,Middle Third,17
3879696,Torino,Attacking Third,6
3879696,Torino,Defensive Third,40
3879696,Torino,Middle Third,13
3879697,Atalanta,Attacking Third,2
3879697,Atalanta,Defensive Third,34
3879697,Atalanta,Middle Third,9
3879697,Frosinone,Attacking Third,3
3879697,Frosinone,Defensive Third,40
3879697,Frosinone,Middle Third,18
3879698,AC Milan,Attacking Third,5
3879698,AC Milan,Defensive Third,43
3879698,AC Milan,Middle Third,14
3879698,Empoli,Attacking Third,6
3879698,Empoli,Defensive Third,33
3879698,Empoli,Middle Third,14
3879699,Napoli,Attacking Third,1
3879699,Napoli,Defensive Third,39
3879699,Napoli,Middle Third,16
3879699,Sampdoria,Attacking Third,6
3879699,Sampdoria,Defensive Third,22
3879699,Sampdoria,Middle Third,15
3879700,Palermo,Attacking Third,1
3879700,Palermo,Defensive Third,51
3879700,Palermo,Middle Third,9
3879700,Udinese,Attacking Third,5
3879700,Udinese,Defensive Third,29
3879700,Udinese,Middle Third,15
3879701,AS Roma,Attacking Third,2
3879701,AS Roma,Defensive Third,44
3879701,AS Roma,Middle Third,13
3879701,Juventus,Attacking Third,7
3879701,Juventus,Defensive Third,22
3879701,Juventus,Middle Third,8
3879702,Genoa,Attacking Third,1
3879702,Genoa,Defensive Third,53
3879702,Genoa,Middle Third,13
3879702,Hellas Verona,Attacking Third,4
3879702,Hellas Verona,Defensive Third,25
3879702,Hellas Verona,Middle Third,9
3879703,Chievo,Attacking Third,2
3879703,Chievo,Defensive Third,53
3879703,Chievo,Middle Third,14
3879703,Lazio,Attacking Third,6
3879703,Lazio,Defensive Third,21
3879703,Lazio,Middle Third,13
3879704,Carpi,Attacking Third,5
3879704,Carpi,Defensive Third,42
3879704,Carpi,Middle Third,18
3879704,Inter Milan,Attacking Third,8
3879704,Inter Milan,Defensive Third,33
3879704,Inter Milan,Middle Third,10
3879705,Bologna,Attacking Third,5
3879705,Bologna,Defensive Third,56
3879705,Bologna,Middle Third,17
3879705,Sassuolo,Attacking Third,7
3879705,Sassuolo,Defensive Third,30
3879705,Sassuolo,Middle Third,13
3879706,Fiorentina,Attacking Third,4
3879706,Fiorentina,Defensive Third,23
3879706,Fiorentina,Middle Third,5
3879706,Torino,Attacking Third,4
3879706,Torino,Defensive Third,28
3879706,Torino,Middle Third,9
3879707,AS Roma,Attacking Third,5
3879707,AS Roma,Defensive Third,49
3879707,AS Roma,Middle Third,8
3879707,Frosinone,Attacking Third,2
3879707,Frosinone,Defensive Third,49
3879707,Frosinone,Middle Third,12
3879708,Atalanta,Attacking Third,4
3879708,Atalanta,Defensive Third,40
3879708,Atalanta,Middle Third,21
3879708,Sassuolo,Attacking Third,4
3879708,Sassuolo,Defensive Third,24
3879708,Sassuolo,Middle Third,14
3879709,Carpi,Attacking Third,7
3879709,Carpi,Defensive Third,25
3879709,Carpi,Middle Third,25
3879709,Palermo,Attacking Third,2
3879709,Palermo,Defensive Third,52
3879709,Palermo,Middle Third,23
3879710,Bologna,Attacking Third,2
3879710,Bologna,Defensive Third,36
3879710,Bologna,Middle Third,10
3879710,Sampdoria,Attacking Third,3
3879710,Sampdoria,Defensive Third,20
3879710,Sampdoria,Middle Third,11
3879711,Lazio,Attacking Third,6
3879711,Lazio,Defensive Third,31
3879711,Lazio,Middle Third,10
3879711,Udinese,Attacking Third,2
3879711,Udinese,Defensive Third,62
3879711,Udinese,Middle Third,9
3879712,AC Milan,Attacking Third,7
3879712,AC Milan,Defensive Third,32
3879712,AC Milan,Middle Third,19
3879712,Inter Milan,Attacking Third,7
3879712,Inter Milan,Defensive Third,37
3879712,Inter Milan,Middle Third,20
3879713,Chievo,Attacking Third,4
3879713,Chievo,Defensive Third,31
3879713,Chievo,Middle Third,15
3879713,Juventus,Attacking Third,3
3879713,Juventus,Defensive Third,17
3879713,Juventus,Middle Third,11
3879714,Empoli,Attacking Third,1
3879714,Empoli,Defensive Third,31
3879714,Empoli,Middle Third,12
3879714,Napoli,Attacking Third,3
3879714,Napoli,Defensive Third,18
3879714,Napoli,Middle Third,7
3879715,Hellas Verona,Attacking Third,1
3879715,Hellas Verona,Defensive Third,49
3879715,Hellas Verona,Middle Third,5
3879715,Torino,Attacking Third,5
3879715,Torino,Defensive Third,22
3879715,Torino,Middle Third,9
3879716,Fiorentina,Attacking Third,3
3879716,Fiorentina,Defensive Third,35
3879716,Fiorentina,Middle Third,13
3879716,Genoa,Attacking Third,6
3879716,Genoa,Defensive Third,40
3879716,Genoa,Middle Third,13
3879717,AS Roma,Attacking Third,5
3879717,AS Roma,Defensive Third,48
3879717,AS Roma,Middle Third,6
3879717,Sassuolo,Attacking Third,2
3879717,Sassuolo,Defensive Third,32
3879717,Sassuolo,Middle Third,15
3879718,Empoli,Attacking Third,5
3879718,Empoli,Defensive Third,23
3879718,Empoli,Middle Third,13
3879718,Udinese,Attacking Third,6
3879718,Udinese,Defensive Third,48
3879718,Udinese,Middle Third,12
3879719,Sampdoria,Attacking Third,3
3879719,Sampdoria,Defensive Third,38
3879719,Sampdoria,Middle Third,16
3879719,Torino,Attacking Third,1
3879719,Torino,Defensive Third,29
3879719,Torino,Middle Third,19
3879720,Lazio,Attacking Third,4
3879720,Lazio,Defensive Third,11
3879720,Lazio,Middle Third,27
3879720,Napoli,Attacking Third,1
3879720,Napoli,Defensive Third,16
3879720,Napoli,Middle Third,8
3879721,AC Milan,Attacking Third,3
3879721,AC Milan,Defensive Third,37
3879721,AC Milan,Middle Third,16
3879721,Palermo,Attacking Third,5
3879721,Palermo,Defensive Third,42
3879721,Palermo,Middle Third,10
3879722,Atalanta,Attacking Third,6
3879722,Atalanta,Defensive Third,28
3879722,Atalanta,Middle Third,14
3879722,Hellas Verona,Attacking Third,6
3879722,Hellas Verona,Defensive Third,41
3879722,Hellas Verona,Middle Third,13
3879723,Chievo,Attacking Third,6
3879723,Chievo,Defensive Third,50
3879723,Chievo,Middle Third,8
3879723,Inter Milan,Attacking Third,4
3879723,Inter Milan,Defensive Third,46
3879723,Inter Milan,Middle Third,12
3879724,Carpi,Attacking Third,6
3879724,Carpi,Defensive Third,36
3879724,Carpi,Middle Third,21
3879724,Fiorentina,Attacking Third,3
3879724,Fiorentina,Defensive Third,23
3879724,Fiorentina,Middle Third,25
3879725,Bologna,Attacking Third,8
3879725,Bologna,Defensive Third,40
3879725,Bologna,Middle Third,23
3879725,Frosinone,Attacking Third,5
3879725,Frosinone,Defensive Third,43
3879725,Frosinone,Middle Third,17
3879726,Genoa,Attacking Third,3
3879726,Genoa,Defensive Third,36
3879726,Genoa,Middle Third,15
3879726,Juventus,Attacking Third,12
3879726,Juventus,Defensive Third,38
3879726,Juventus,Middle Third,20
3879727,Genoa,Attacking Third,4
3879727,Genoa,Defensive Third,51
3879727,Genoa,Middle Third,14
3879727,Lazio,Attacking Third,5
3879727,Lazio,Defensive Third,28
3879727,Lazio,Middle Third,17
3879728,Bologna,Attacking Third,5
3879728,Bologna,Defensive Third,22
3879728,Bologna,Middle Third,10
3879728,Fiorentina,Attacking Third,4
3879728,Fiorentina,Defensive Third,35
3879728,Fiorentina,Middle Third,12
3879729,Palermo,Attacking Third,4
3879729,Palermo,Defensive Third,47
3879729,Palermo,Middle Third,8
3879729,Sassuolo,Attacking Third,4
3879729,Sassuolo,Defensive Third,18
3879729,Sassuolo,Middle Third,14
3879730,Hellas Verona,Attacking Third,5
3879730,Hellas Verona,Defensive Third,56
3879730,Hellas Verona,Middle Third,12
3879730,Inter Milan,Attacking Third,7
3879730,Inter Milan,Defensive Third,28
3879730,Inter Milan,Middle Third,12
3879731,Carpi,Attacking Third,4
3879731,Carpi,Defensive Third,55
3879731,Carpi,Middle Third,15
3879731,Napoli,Attacking Third,4
3879731,Napoli,Defensive Third,13
3879731,Napoli,Middle Third,10
3879732,Chievo,Attacking Third,1
3879732,Chievo,Defensive Third,49
3879732,Chievo,Middle Third,9
3879732,Torino,Attacking Third,1
3879732,Torino,Defensive Third,22
3879732,Torino,Middle Third,9
3879733,Frosinone,Attacking Third,1
3879733,Frosinone,Defensive Third,54
3879733,Frosinone,Middle Third,9
3879733,Juventus,Attacking Third,8
3879733,Juventus,Defensive Third,25
3879733,Juventus,Middle Third,7
3879734,AC Milan,Attacking Third,10
3879734,AC Milan,Defensive Third,23
3879734,AC Milan,Middle Third,19
3879734,Udinese,Attacking Third,4
3879734,Udinese,Defensive Third,61
3879734,Udinese,Middle Third,15
3879735,Atalanta,Attacking Third,5
3879735,Atalanta,Defensive Third,39
3879735,Atalanta,Middle Third,16
3879735,Empoli,Attacking Third,2
3879735,Empoli,Defensive Third,34
3879735,Empoli,Middle Third,6
3879736,AS Roma,Attacking Third,4
3879736,AS Roma,Defensive Third,36
3879736,AS Roma,Middle Third,12
3879736,Sampdoria,Attacking Third,2
3879736,Sampdoria,Defensive Third,36
3879736,Sampdoria,Middle Third,10
3879737,Hellas Verona,Defensive Third,47
3879737,Hellas Verona,Middle Third,13
3879737,Lazio,Attacking Third,8
3879737,Lazio,Defensive Third,25
3879737,Lazio,Middle Third,19
3879738,AS Roma,Attacking Third,7
3879738,AS Roma,Defensive Third,33
3879738,AS Roma,Middle Third,12
3879738,Carpi,Attacking Third,5
3879738,Carpi,Defensive Third,49
3879738,Carpi,Middle Third,7
3879739,Juventus,Attacking Third,4
3879739,Juventus,Defensive Third,27
3879739,Juventus,Middle Third,13
3879739,Napoli,Attacking Third,3
3879739,Napoli,Defensive Third,29
3879739,Napoli,Middle Third,12
3879740,Empoli,Attacking Third,12
3879740,Empoli,Defensive Third,19
3879740,Empoli,Middle Third,7
3879740,Frosinone,Attacking Third,2
3879740,Frosinone,Defensive Third,91
3879740,Frosinone,Middle Third,16
3879741,Chievo,Attacking Third,1
3879741,Chievo,Defensive Third,63
3879741,Chievo,Middle Third,17
3879741,Sassuolo,Attacking Third,2
3879741,Sassuolo,Defensive Third,26
3879741,Sassuolo,Middle Third,9
3879742,AC Milan,Attacking Third,10
3879742,AC Milan,Defensive Third,32
3879742,AC Milan,Middle Third,26
3879742,Genoa,Attacking Third,2
3879742,Genoa,Defensive Third,36
3879742,Genoa,Middle Third,14
3879743,Bologna,Attacking Third,7
3879743,Bologna,Defensive Third,41
3879743,Bologna,Middle Third,24
3879743,Udinese,Attacking Third,4
3879743,Udinese,Defensive Third,37
3879743,Udinese,Middle Third,14
3879744,Atalanta,Attacking Third,8
3879744,Atalanta,Defensive Third,45
3879744,Atalanta,Middle Third,14
3879744,Sampdoria,Attacking Third,8
3879744,Sampdoria,Defensive Third,35
3879744,Sampdoria,Middle Third,10
3879745,Palermo,Attacking Third,9
3879745,Palermo,Defensive Third,30
3879745,Palermo,Middle Third,11
3879745,Torino,Attacking Third,1
3879745,Torino,Defensive Third,40
3879745,Torino,Middle Third,13
3879746,Fiorentina,Attacking Third,5
3879746,Fiorentina,Defensive Third,26
3879746,Fiorentina,Middle Third,10
3879746,Inter Milan,Attacking Third,2
3879746,Inter Milan,Defensive Third,34
3879746,Inter Milan,Middle Third,9
3879747,Bologna,Defensive Third,41
3879747,Bologna,Middle Third,8
3879747,Juventus,Attacking Third,7
3879747,Juventus,Defensive Third,27
3879747,Juventus,Middle Third,18
3879748,Chievo,Attacking Third,8
3879748,Chievo,Defensive Third,42
3879748,Chievo,Middle Third,19
3879748,Hellas Verona,Attacking Third,5
3879748,Hellas Verona,Defensive Third,49
3879748,Hellas Verona,Middle Third,23
3879749,Inter Milan,Attacking Third,2
3879749,Inter Milan,Defensive Third,42
3879749,Inter Milan,Middle Third,10
3879749,Sampdoria,Attacking Third,10
3879749,Sampdoria,Defensive Third,30
3879749,Sampdoria,Middle Third,22
3879750,Atalanta,Attacking Third,3
3879750,Atalanta,Defensive Third,20
3879750,Atalanta,Middle Third,14
3879750,Fiorentina,Attacking Third,2
3879750,Fiorentina,Defensive Third,36
3879750,Fiorentina,Middle Third,15
3879751,AS Roma,Attacking Third,4
3879751,AS Roma,Defensive Third,17
3879751,AS Roma,Middle Third,12
3879751,Palermo,Attacking Third,1
3879751,Palermo,Defensive Third,36
3879751,Palermo,Middle Third,9
3879752,Genoa,Attacking Third,6
3879752,Genoa,Defensive Third,33
3879752,Genoa,Middle Third,14
3879752,Udinese,Attacking Third,5
3879752,Udinese,Defensive Third,51
3879752,Udinese,Middle Third,15
3879753,Empoli,Attacking Third,2
3879753,Empoli,Defensive Third,28
3879753,Empoli,Middle Third,12
3879753,Sassuolo,Attacking Third,3
3879753,Sassuolo,Defensive Third,34
3879753,Sassuolo,Middle Third,13
3879754,Carpi,Attacking Third,3
3879754,Carpi,Defensive Third,52
3879754,Carpi,Middle Third,14
3879754,Torino,Attacking Third,3
3879754,Torino,Defensive Third,32
3879754,Torino,Middle Third,10
3879755,Frosinone,Attacking Third,10
3879755,Frosinone,Defensive Third,52
3879755,Frosinone,Middle Third,15
3879755,Lazio,Attacking Third,9
3879755,Lazio,Defensive Third,31
3879755,Lazio,Middle Third,14
3879756,AC Milan,Attacking Third,2
3879756,AC Milan,Defensive Third,53
3879756,AC Milan,Middle Third,16
3879756,Napoli,Attacking Third,5
3879756,Napoli,Defensive Third,16
3879756,Napoli,Middle Third,17
3879757,AS Roma,Attacking Third,2
3879757,AS Roma,Defensive Third,36
3879757,AS Roma,Middle Third,10
3879757,Empoli,Attacking Third,3
3879757,Empoli,Defensive Third,35
3879757,Empoli,Middle Third,9
3879758,AC Milan,Attacking Third,11
3879758,AC Milan,Defensive Third,42
3879758,AC Milan,Middle Third,14
3879758,Torino,Attacking Third,4
3879758,Torino,Defensive Third,38
3879758,Torino,Middle Third,12
3879759,Inter Milan,Attacking Third,5
3879759,Inter Milan,Defensive Third,32
3879759,Inter Milan,Middle Third,10
3879759,Juventus,Attacking Third,8
3879759,Juventus,Defensive Third,29
3879759,Juventus,Middle Third,18
3879760,Bologna,Attacking Third,7
3879760,Bologna,Defensive Third,47
3879760,Bologna,Middle Third,11
3879760,Palermo,Attacking Third,3
3879760,Palermo,Defensive Third,30
3879760,Palermo,Middle Third,16
3879761,Atalanta,Attacking Third,2
3879761,Atalanta,Defensive Third,55
3879761,Atalanta,Middle Third,18
3879761,Carpi,Attacking Third,8
3879761,Carpi,Defensive Third,47
3879761,Carpi,Middle Third,19
3879762,Hellas Verona,Attacking Third,4
3879762,Hellas Verona,Defensive Third,35
3879762,Hellas Verona,Middle Third,8
3879762,Udinese,Attacking Third,6
3879762,Udinese,Defensive Third,43
3879762,Udinese,Middle Third,10
3879763,Frosinone,Attacking Third,4
3879763,Frosinone,Defensive Third,54
3879763,Frosinone,Middle Third,20
3879763,Sampdoria,Attacking Third,10
3879763,Sampdoria,Defensive Third,51
3879763,Sampdoria,Middle Third,16
3879764,Chievo,Attacking Third,3
3879764,Chievo,Defensive Third,47
3879764,Chievo,Middle Third,27
3879764,Genoa,Attacking Third,6
3879764,Genoa,Defensive Third,33
3879764,Genoa,Middle Third,25
3879765,Fiorentina,Attacking Third,5
3879765,Fiorentina,Defensive Third,22
3879765,Fiorentina,Middle Third,20
3879765,Napoli,Attacking Third,3
3879765,Napoli,Defensive Third,40
3879765,Napoli,Middle Third,9
3879766,Lazio,Attacking Third,8
3879766,Lazio,Defensive Third,29
3879766,Lazio,Middle Third,16
3879766,Sassuolo,Attacking Third,9
3879766,Sassuolo,Defensive Third,66
3879766,Sassuolo,Middle Third,23
3879767,AS Roma,Attacking Third,3
3879767,AS Roma,Defensive Third,26
3879767,AS Roma,Middle Third,8
3879767,Fiorentina,Attacking Third,6
3879767,Fiorentina,Defensive Third,24
3879767,Fiorentina,Middle Third,9
3879768,Hellas Verona,Attacking Third,10
3879768,Hellas Verona,Defensive Third,15
3879768,Hellas Verona,Middle Third,10
3879768,Sampdoria,Attacking Third,3
3879768,Sampdoria,Defensive Third,61
3879768,Sampdoria,Middle Third,13
3879769,Chievo,Attacking Third,3
3879769,Chievo,Defensive Third,39
3879769,Chievo,Middle Third,15
3879769,Napoli,Attacking Third,4
3879769,Napoli,Defensive Third,24
3879769,Napoli,Middle Third,15
3879770,Atalanta,Attacking Third,6
3879770,Atalanta,Defensive Third,41
3879770,Atalanta,Middle Third,14
3879770,Juventus,Attacking Third,6
3879770,Juventus,Defensive Third,52
3879770,Juventus,Middle Third,13
3879771,AC Milan,Attacking Third,5
3879771,AC Milan,Defensive Third,43
3879771,AC Milan,Middle Third,12
3879771,Sassuolo,Attacking Third,5
3879771,Sassuolo,Defensive Third,57
3879771,Sassuolo,Middle Third,24
3879772,Lazio,Attacking Third,5
3879772,Lazio,Defensive Third,33
3879772,Lazio,Middle Third,23
3879772,Torino,Attacking Third,3
3879772,Torino,Defensive Third,57
3879772,Torino,Middle Third,16
3879773,Frosinone,Attacking Third,2
3879773,Frosinone,Defensive Third,37
3879773,Frosinone,Middle Third,20
3879773,Udinese,Attacking Third,2
3879773,Udinese,Defensive Third,40
3879773,Udinese,Middle Third,8
3879774,Inter Milan,Attacking Third,9
3879774,Inter Milan,Defensive Third,36
3879774,Inter Milan,Middle Third,15
3879774,Palermo,Attacking Third,9
3879774,Palermo,Defensive Third,38
3879774,Palermo,Middle Third,11
3879775,Empoli,Attacking Third,5
3879775,Empoli,Defensive Third,46
3879775,Empoli,Middle Third,11
3879775,Genoa,Attacking Third,6
3879775,Genoa,Defensive Third,30
3879775,Genoa,Middle Third,15
3879776,Bologna,Attacking Third,8
3879776,Bologna,Defensive Third,23
3879776,Bologna,Middle Third,14
3879776,Carpi,Attacking Third,5
3879776,Carpi,Defensive Third,58
3879776,Carpi,Middle Third,15
3879777,Juventus,Attacking Third,3
3879777,Juventus,Defensive Third,19
3879777,Juventus,Middle Third,15
3879777,Sassuolo,Attacking Third,3
