match_id,team,total_actions,final_third_actions,field_tilt_pct
3890323,Wolfsburg,960,155,16.15
3890324,Hamburger SV,1074,252,23.46
3890324,Hertha Berlin,882,190,21.54
3890325,Werder Bremen,868,226,26.04
3890325,Hannover 96,578,141,24.39
3890326,Ingolstadt,727,224,30.81
3890326,Eintracht Frankfurt,1090,199,18.26
3890327,Hoffenheim,662,219,33.08
3890327,VfB Stuttgart,909,230,25.3
3890328,Schalke 04,1094,353,32.27
3890328,FC Köln,581,121,20.83
3890329,Bayern Munich,1156,287,24.83
3890329,Borussia Dortmund,807,151,18.71
3890330,Bayer Leverkusen,1113,366,32.88
3890330,Augsburg,591,102,17.26
3890331,Borussia Dortmund,897,231,25.75
3890331,FSV Mainz 05,994,199,20.02
3890332,Bayern Munich,1692,555,32.8
3890332,Werder Bremen,409,81,19.8
3890333,Darmstadt 98,431,130,30.16
3890333,Augsburg,1165,242,20.77
3890334,Eintracht Frankfurt,894,214,23.94
3890334,Borussia Mönchengladbach,909,176,19.36
3890335,Wolfsburg,967,173,17.89
3890335,Hoffenheim,882,133,15.08
3890336,Hertha Berlin,675,182,26.96
3890336,Schalke 04,940,248,26.38
3890337,Bayer Leverkusen,817,224,27.42
3890337,Hamburger SV,699,118,16.88
3890338,VfB Stuttgart,753,218,28.95
3890338,Ingolstadt,760,206,27.11
3890339,FC Köln,1135,250,22.03
3890339,Hannover 96,628,105,16.72
3890340,Hamburger SV,730,205,28.08
3890340,Hoffenheim,652,161,24.69
3890341,Bayern Munich,1619,704,43.48
3890341,FC Köln,536,100,18.66
3890342,Darmstadt 98,450,160,35.56
3890342,Wolfsburg,1188,378,31.82
3890343,Ingolstadt,938,295,31.45
3890343,Hertha Berlin,827,132,15.96
3890344,Werder Bremen,665,167,25.11
3890344,FSV Mainz 05,1061,239,22.53
3890345,Hannover 96,896,172,19.2
3890345,Eintracht Frankfurt,1171,170,14.52
3890346,VfB Stuttgart,575,164,28.52
3890346,Bayer Leverkusen,939,213,22.68
3890347,Borussia Dortmund,1142,275,24.08
3890347,Augsburg,720,117,16.25
3890348,Borussia Mönchengladbach,1140,268,23.51
3890348,Schalke 04,682,144,21.11
3890349,Bayern Munich,1352,362,26.78
3890349,Eintracht Frankfurt,430,69,16.05
3890350,Bayer Leverkusen,826,209,25.3
3890350,Wolfsburg,884,204,23.08
3890351,Hertha Berlin,994,209,21.03
3890351,Borussia Mönchengladbach,1284,239,18.61
3890352,FC Köln,1026,195,19.01
3890352,Hoffenheim,860,139,16.16
3890353,Werder Bremen,559,111,19.86
3890353,Borussia Dortmund,1493,257,17.21
3890354,FSV Mainz 05,505,161,31.88
3890354,Augsburg,976,257,26.33
3890355,Schalke 04,1048,319,30.44
3890355,Ingolstadt,577,159,27.56
3890356,Hamburger SV,1101,274,24.89
3890356,Hannover 96,788,126,15.99
3890357,Darmstadt 98,466,151,32.4
3890357,VfB Stuttgart,729,218,29.9
3890358,Hannover 96,919,209,22.74
3890358,Hertha Berlin,923,175,18.96
3890359,Bayer Leverkusen,773,203,26.26
3890359,FC Köln,717,169,23.57
3890360,Darmstadt 98,550,177,32.18
3890360,Hamburger SV,945,195,20.63
3890361,FSV Mainz 05,608,155,25.49
3890361,Wolfsburg,1123,156,13.89
3890362,Eintracht Frankfurt,1155,301,26.06
3890362,Hoffenheim,1098,134,12.2
3890363,Ingolstadt,654,225,34.4
3890363,Borussia Mönchengladbach,936,231,24.68
3890364,Bayern Munich,1458,379,25.99
3890364,VfB Stuttgart,416,88,21.15
3890365,Borussia Dortmund,1242,326,26.25
3890365,Schalke 04,762,98,12.86
3890366,Werder Bremen,597,150,25.13
3890366,Augsburg,921,196,21.28
3890367,Borussia Dortmund,1263,339,26.84
3890367,Hamburger SV,625,116,18.56
3890368,Werder Bremen,624,150,24.04
3890368,Wolfsburg,1212,259,21.37
3890369,Bayern Munich,1661,416,25.05
3890369,Schalke 04,614,130,21.17
3890370,Bayer Leverkusen,919,256,27.86
3890370,Eintracht Frankfurt,663,128,19.31
3890371,FSV Mainz 05,1004,240,23.9
3890371,FC Köln,869,172,19.79
3890372,VfB Stuttgart,1091,307,28.14
3890372,Augsburg,729,125,17.15
3890373,Borussia Mönchengladbach,1260,349,27.7
3890373,Hannover 96,733,154,21.01
3890374,Darmstadt 98,465,144,30.97
3890374,Ingolstadt,703,194,27.6
3890375,Hertha Berlin,881,170,19.3
3890375,Hoffenheim,1064,191,17.95
3890376,Darmstadt 98,573,183,31.94
3890376,FC Köln,1036,212,20.46
3890377,Hoffenheim,592,211,35.64
3890377,Borussia Mönchengladbach,1315,423,32.17
3890378,Bayern Munich,1559,525,33.68
3890378,Hertha Berlin,641,58,9.05
3890379,Werder Bremen,831,259,31.17
3890379,Hamburger SV,786,146,18.58
3890380,Ingolstadt,831,180,21.66
3890380,Hannover 96,731,152,20.79
3890381,Eintracht Frankfurt,818,212,25.92
3890381,FSV Mainz 05,972,179,18.42
3890382,Bayer Leverkusen,1016,295,29.04
3890382,Schalke 04,771,162,21.01
3890383,Augsburg,663,180,27.15
3890383,Wolfsburg,1057,164,15.52
3890384,VfB Stuttgart,540,128,23.7
3890384,Borussia Dortmund,1378,253,18.36
3890385,Schalke 04,912,271,29.71
3890385,Hannover 96,680,124,18.24
3890386,Hamburger SV,1148,198,17.25
3890386,FSV Mainz 05,801,137,17.1
3890387,Bayern Munich,1113,354,31.81
3890387,Borussia Mönchengladbach,754,208,27.59
3890388,Wolfsburg,965,259,26.84
3890388,Borussia Dortmund,692,145,20.95
3890389,Ingolstadt,851,214,25.15
3890389,Hoffenheim,847,152,17.95
3890390,Bayer Leverkusen,810,178,21.98
3890390,Hertha Berlin,1234,234,18.96
3890391,FC Köln,782,224,28.64
3890391,Augsburg,754,208,27.59
3890392,VfB Stuttgart,913,225,24.64
3890392,Werder Bremen,642,150,23.36
3890393,Darmstadt 98,466,165,35.41
3890393,Eintracht Frankfurt,1045,240,22.97
3890394,VfB Stuttgart,793,209,26.36
3890394,FSV Mainz 05,1023,197,19.26
3890395,Bayer Leverkusen,825,304,36.85
3890395,Borussia Mönchengladbach,898,189,21.05
3890396,Wolfsburg,1152,322,27.95
3890396,Hamburger SV,672,133,19.79
3890397,Hoffenheim,733,192,26.19
3890397,Hannover 96,911,185,20.31
3890398,Darmstadt 98,499,179,35.87
3890398,Hertha Berlin,1068,145,13.58
3890399,Ingolstadt,597,175,29.31
3890399,Bayern Munich,1281,310,24.2
3890400,Werder Bremen,772,171,22.15
3890400,FC Köln,1081,207,19.15
3890401,Borussia Dortmund,1642,662,40.32
3890401,Eintracht Frankfurt,454,65,14.32
3890402,Augsburg,658,186,28.27
3890402,Schalke 04,939,212,22.58
3890403,Schalke 04,965,248,25.7
3890403,Hoffenheim,974,185,18.99
3890404,Augsburg,713,199,27.91
3890404,Hamburger SV,893,170,19.04
3890405,Eintracht Frankfurt,746,221,29.62
3890405,Werder Bremen,682,196,28.74
3890406,FC Köln,531,161,30.32
3890406,Borussia Dortmund,1204,279,23.17
3890407,Bayern Munich,1635,445,27.22
3890407,Hannover 96,398,83,20.85
3890408,Wolfsburg,1428,371,25.98
3890408,VfB Stuttgart,480,90,18.75
3890409,Ingolstadt,697,242,34.72
3890409,Bayer Leverkusen,651,171,26.27
3890410,Darmstadt 98,617,182,29.5
3890410,Borussia Mönchengladbach,924,218,23.59
3890411,Hertha Berlin,1134,201,17.72
3890411,FSV Mainz 05,736,105,14.27
3890412,Bayern Munich,1165,261,22.4
3890412,Hamburger SV,459,69,15.03
3890413,VfB Stuttgart,900,213,23.67
3890413,FC Köln,989,197,19.92
3890414,Augsburg,645,165,25.58
3890414,Hertha Berlin,1189,211,17.75
3890415,Bayer Leverkusen,1102,391,35.48
3890415,Hoffenheim,603,121,20.07
3890416,Ingolstadt,581,187,32.19
3890416,FSV Mainz 05,988,154,15.59
3890417,Borussia Dortmund,963,206,21.39
3890417,Borussia Mönchengladbach,949,202,21.29
3890418,Hannover 96,1084,357,32.93
3890418,Darmstadt 98,482,137,28.42
3890419,Schalke 04,1061,294,27.71
3890419,Werder Bremen,646,145,22.45
3890420,Wolfsburg,1056,283,26.8
3890420,Eintracht Frankfurt,769,149,19.38
3890421,FSV Mainz 05,736,179,24.32
3890421,Borussia Mönchengladbach,1287,252,19.58
3890422,Borussia Dortmund,1013,276,27.25
3890422,Ingolstadt,451,97,21.51
3890423,VfB Stuttgart,776,277,35.7
3890423,Hamburger SV,888,184,20.72
3890424,Darmstadt 98,417,137,32.85
3890424,Schalke 04,772,191,24.74
3890425,Werder Bremen,932,212,22.75
3890425,Hertha Berlin,871,180,20.67
3890426,Eintracht Frankfurt,781,208,26.63
3890426,Augsburg,728,140,19.23
3890427,Bayer Leverkusen,918,290,31.59
3890427,Hannover 96,598,126,21.07
3890428,Bayern Munich,1609,530,32.94
3890428,Hoffenheim,509,55,10.81
3890429,Wolfsburg,1270,309,24.33
3890429,FC Köln,590,113,19.15
3890430,Werder Bremen,850,248,29.18
3890430,Borussia Mönchengladbach,731,177,24.21
3890431,Bayer Leverkusen,536,195,36.38
3890431,Bayern Munich,950,204,21.47
3890432,Schalke 04,670,177,26.42
3890432,Wolfsburg,987,239,24.21
3890433,Eintracht Frankfurt,1176,276,23.47
3890433,VfB Stuttgart,859,167,19.44
3890434,FSV Mainz 05,808,213,26.36
3890434,Hannover 96,949,191,20.13
3890435,Borussia Dortmund,1333,352,26.41
3890435,Hertha Berlin,647,126,19.47
3890436,Ingolstadt,612,224,36.6
3890436,Augsburg,767,162,21.12
3890437,Darmstadt 98,506,178,35.18
3890437,Hoffenheim,1234,333,26.99
3890438,FC Köln,730,143,19.59
3890438,Hamburger SV,979,185,18.9
3890439,FSV Mainz 05,766,179,23.37
3890439,Schalke 04,973,210,21.58
3890440,Eintracht Frankfurt,1002,214,21.36
3890440,FC Köln,762,138,18.11
3890441,VfB Stuttgart,991,295,29.77
3890441,Hertha Berlin,891,99,11.11
3890442,Borussia Dortmund,1559,321,20.59
3890442,Hannover 96,603,75,12.44
3890443,Werder Bremen,840,279,33.21
3890443,Hoffenheim,836,227,27.15
3890444,Bayer Leverkusen,755,257,34.04
3890444,Darmstadt 98,435,124,28.51
3890445,Ingolstadt,716,207,28.91
3890445,Wolfsburg,757,122,16.12
3890446,Bayern Munich,1464,365,24.93
3890446,Augsburg,600,113,18.83
3890447,Borussia Mönchengladbach,992,233,23.49
3890447,Hamburger SV,779,181,23.23
3890448,Hamburger SV,936,180,19.23
3890448,Eintracht Frankfurt,816,151,18.5
3890449,Werder Bremen,706,205,29.04
3890449,Ingolstadt,537,126,23.46
3890450,FC Köln,754,195,25.86
3890450,Borussia Mönchengladbach,1007,243,24.13
3890451,Wolfsburg,826,190,23.0
3890451,Hertha Berlin,763,139,18.22
3890452,Hoffenheim,888,226,25.45
3890452,FSV Mainz 05,922,190,20.61
3890453,Bayern Munich,1611,517,32.09
3890453,Darmstadt 98,359,56,15.6
3890454,Hannover 96,840,221,26.31
3890454,Augsburg,924,186,20.13
3890455,VfB Stuttgart,864,255,29.51
3890455,Schalke 04,704,143,20.31
3890456,Bayer Leverkusen,818,217,26.53
3890456,Borussia Dortmund,760,124,16.32
3890457,Hertha Berlin,919,184,20.02
3890457,FC Köln,809,158,19.53
3890458,Bayern Munich,1445,380,26.3
3890458,Wolfsburg,650,120,18.46
3890459,Darmstadt 98,416,123,29.57
3890459,Werder Bremen,838,217,25.89
3890460,VfB Stuttgart,1053,281,26.69
3890460,Hannover 96,683,124,18.16
3890461,Ingolstadt,667,198,29.69
3890461,Hamburger SV,641,116,18.1
3890462,Augsburg,1001,274,27.37
3890462,Borussia Mönchengladbach,1079,227,21.04
3890463,FSV Mainz 05,659,165,25.04
3890463,Bayer Leverkusen,932,230,24.68
3890464,Borussia Dortmund,1700,445,26.18
3890464,Hoffenheim,482,105,21.78
3890465,Eintracht Frankfurt,877,211,24.06
3890465,Schalke 04,954,196,20.55
3890466,Hannover 96,831,179,21.54
3890466,Wolfsburg,1600,331,20.69
3890467,Ingolstadt,832,258,31.01
3890467,FC Köln,659,94,14.26
3890468,Darmstadt 98,506,136,26.88
3890468,Borussia Dortmund,1294,281,21.72
3890469,Augsburg,864,235,27.2
3890469,Hoffenheim,925,222,24.0
3890470,Eintracht Frankfurt,891,215,24.13
3890470,Hertha Berlin,880,125,14.2
3890471,VfB Stuttgart,831,211,25.39
3890471,Borussia Mönchengladbach,1051,213,20.27
3890472,Bayer Leverkusen,1076,313,29.09
3890472,Werder Bremen,580,97,16.72
3890473,Schalke 04,1156,319,27.6
3890473,Hamburger SV,524,84,16.03
3890474,Bayern Munich,1754,555,31.64
3890474,FSV Mainz 05,426,53,12.44
3890475,Borussia Mönchengladbach,1292,282,21.83
3890475,Wolfsburg,1030,159,15.44
3890476,VfB Stuttgart,677,187,27.62
3890476,Hoffenheim,1052,212,20.15
3890477,Bayer Leverkusen,1109,317,28.58
3890477,Augsburg,787,125,15.88
3890478,Werder Bremen,755,237,31.39
3890478,Hannover 96,857,204,23.8
3890479,Eintracht Frankfurt,954,266,27.88
3890479,Ingolstadt,470,108,22.98
3890480,Schalke 04,1091,303,27.77
3890480,FC Köln,876,205,23.4
3890481,Bayern Munich,1264,286,22.63
3890481,Borussia Dortmund,788,136,17.26
3890482,Darmstadt 98,516,143,27.71
3890482,FSV Mainz 05,899,214,23.8
3890483,Hamburger SV,1057,247,23.37
3890483,Hertha Berlin,756,117,15.48
3890484,Schalke 04,960,221,23.02
3890484,Hertha Berlin,834,189,22.66
3890485,Ingolstadt,615,169,27.48
3890485,VfB Stuttgart,691,183,26.48
3890486,Hoffenheim,720,157,21.81
3890486,Wolfsburg,1332,289,21.7
3890487,Darmstadt 98,466,198,42.49
3890487,Augsburg,929,212,22.82
3890488,Eintracht Frankfurt,723,133,18.4
3890488,Borussia Mönchengladbach,1327,216,16.28
3890489,Bayern Munich,1807,597,33.04
3890489,Werder Bremen,383,61,15.93
3890490,Hannover 96,1149,298,25.94
3890490,FC Köln,776,191,24.61
3890491,Borussia Dortmund,1359,253,18.62
3890491,FSV Mainz 05,673,114,16.94
3890492,Bayer Leverkusen,605,210,34.71
3890492,Hamburger SV,717,157,21.9
3890493,Borussia Mönchengladbach,1330,324,24.36
3890493,Schalke 04,779,141,18.1
3890494,Werder Bremen,829,193,23.28
3890494,FSV Mainz 05,913,164,17.96
3890495,Bayern Munich,1680,419,24.94
3890495,FC Köln,475,80,16.84
3890496,Ingolstadt,747,209,27.98
3890496,Hertha Berlin,989,118,11.93
3890497,Eintracht Frankfurt,898,219,24.39
3890497,Hannover 96,680,148,21.76
3890498,Wolfsburg,1331,351,26.37
3890498,Darmstadt 98,385,89,23.12
3890499,Hamburger SV,1000,321,32.1
3890499,Hoffenheim,653,123,18.84
3890500,Bayer Leverkusen,702,221,31.48
3890500,VfB Stuttgart,819,172,21.0
3890501,Augsburg,496,115,23.19
3890501,Borussia Dortmund,1733,291,16.79
3890502,Bayer Leverkusen,757,237,31.31
3890502,Wolfsburg,906,95,10.49
3890503,Augsburg,805,160,19.88
3890503,FSV Mainz 05,809,160,19.78
3890504,Hannover 96,877,269,30.67
3890504,Hamburger SV,756,146,19.31
3890505,Eintracht Frankfurt,535,118,22.06
3890505,Bayern Munich,1276,237,18.57
3890506,Darmstadt 98,424,144,33.96
3890506,VfB Stuttgart,684,126,18.42
3890507,Borussia Dortmund,1386,368,26.55
3890507,Werder Bremen,547,107,19.56
3890508,Ingolstadt,610,206,33.77
3890508,Schalke 04,874,197,22.54
3890509,FC Köln,878,217,24.72
3890509,Hoffenheim,1109,247,22.27
3890510,Hertha Berlin,863,150,17.38
3890510,Borussia Mönchengladbach,992,170,17.14
3890511,Hannover 96,616,182,29.55
3890511,Hertha Berlin,1131,226,19.98
3890512,Eintracht Frankfurt,762,248,32.55
3890512,Hoffenheim,654,127,19.42
3890513,Wolfsburg,827,203,24.55
3890513,FSV Mainz 05,848,165,19.46
3890514,Werder Bremen,857,246,28.7
3890514,Augsburg,602,93,15.45
3890515,Darmstadt 98,462,143,30.95
3890515,Hamburger SV,1127,249,22.09
3890516,VfB Stuttgart,417,108,25.9
3890516,Bayern Munich,1557,373,23.96
3890517,Ingolstadt,787,329,41.8
3890517,Borussia Mönchengladbach,658,136,20.67
3890518,Borussia Dortmund,748,200,26.74
3890518,Schalke 04,812,186,22.91
3890519,FC Köln,940,272,28.94
3890519,Bayer Leverkusen,947,225,23.76
3890520,Hannover 96,733,255,34.79
3890520,Borussia Mönchengladbach,989,195,19.72
3890521,Eintracht Frankfurt,576,138,23.96
3890521,Bayer Leverkusen,936,158,16.88
3890522,VfB Stuttgart,736,180,24.46
3890522,Augsburg,779,164,21.05
3890523,Werder Bremen,696,243,34.91
3890523,Wolfsburg,945,157,16.61
3890524,Hoffenheim,1088,214,19.67
3890524,Hertha Berlin,854,142,16.63
3890525,Ingolstadt,785,236,30.06
3890525,Darmstadt 98,409,101,24.69
3890526,Bayern Munich,1571,340,21.64
3890526,Schalke 04,783,131,16.73
3890527,FSV Mainz 05,834,168,20.14
3890527,FC Köln,899,175,19.47
3890528,Borussia Dortmund,1581,452,28.59
3890528,Hamburger SV,569,64,11.25
3890529,Werder Bremen,937,285,30.42
3890529,Hamburger SV,756,149,19.71
3890530,VfB Stuttgart,929,211,22.71
3890530,Borussia Dortmund,1196,214,17.89
3890531,Darmstadt 98,524,220,41.98
3890531,FC Köln,871,112,12.86
3890532,Ingolstadt,530,197,37.17
3890532,Hannover 96,983,298,30.32
3890533,Hertha Berlin,512,115,22.46
3890533,Bayern Munich,1526,200,13.11
3890534,Bayer Leverkusen,770,177,22.99
3890534,Schalke 04,1061,233,21.96
3890535,Wolfsburg,1459,407,27.9
3890535,Augsburg,572,69,12.06
3890536,Borussia Mönchengladbach,1109,249,22.45
3890536,Hoffenheim,831,130,15.64
3890537,Eintracht Frankfurt,775,154,19.87
3890537,FSV Mainz 05,639,99,15.49
3890538,Augsburg,1102,241,21.87
3890538,FC Köln,620,113,18.23
3890539,Darmstadt 98,439,125,28.47
3890539,Eintracht Frankfurt,859,234,27.24
3890540,Hertha Berlin,791,171,21.62
3890540,Bayer Leverkusen,904,172,19.03
3890541,Bayern Munich,1165,272,23.35
3890541,Borussia Mönchengladbach,871,112,12.86
3890542,Borussia Dortmund,1268,287,22.63
3890542,Wolfsburg,704,94,13.35
3890543,Hannover 96,752,248,32.98
3890543,Schalke 04,812,187,23.03
3890544,Ingolstadt,679,216,31.81
3890544,Hoffenheim,794,168,21.16
3890545,Hamburger SV,672,154,22.92
3890545,FSV Mainz 05,876,165,18.84
3890546,Werder Bremen,648,174,26.85
3890546,VfB Stuttgart,939,230,24.49
3890547,Hoffenheim,897,243,27.09
3890547,Hannover 96,770,184,23.9
3890548,Ingolstadt,592,173,29.22
3890548,Bayern Munich,859,182,21.19
3890549,Schalke 04,1117,250,22.38
3890549,Augsburg,496,73,14.72
3890550,Bayer Leverkusen,698,230,32.95
3890550,Borussia Mönchengladbach,1085,205,18.89
3890551,Hamburger SV,647,160,24.73
3890551,Wolfsburg,849,208,24.5
3890552,VfB Stuttgart,746,234,31.37
3890552,FSV Mainz 05,708,197,27.82
3890553,Borussia Dortmund,1535,365,23.78
3890553,Eintracht Frankfurt,290,61,21.03
3890554,Werder Bremen,651,195,29.95
3890554,FC Köln,847,156,18.42
3890555,Darmstadt 98,367,83,22.62
3890555,Hertha Berlin,1313,280,21.33
3890556,VfB Stuttgart,882,186,21.09
3890556,Wolfsburg,1051,201,19.12
3890557,Werder Bremen,1045,262,25.07
3890557,Eintracht Frankfurt,531,74,13.94
3890558,Hertha Berlin,1066,236,22.14
3890558,FSV Mainz 05,581,113,19.45
3890559,Hannover 96,640,219,34.22
3890559,Bayern Munich,1280,305,23.83
3890560,Darmstadt 98,557,165,29.62
3890560,Borussia Mönchengladbach,1416,287,20.27
3890561,Hoffenheim,977,246,25.18
3890561,Schalke 04,1117,172,15.4
3890562,Borussia Dortmund,1874,622,33.19
3890562,FC Köln,365,51,13.97
3890563,Ingolstadt,804,223,27.74
3890563,Bayer Leverkusen,587,129,21.98
3890564,Hamburger SV,829,154,18.58
3890564,Augsburg,835,146,17.49
3893787,New Zealand Women's,757,221,29.19
3893787,Norway Women's,712,185,25.98
3893788,Republic of Ireland Women's,545,131,24.04
3893788,Australia Women's,964,196,20.33
3893789,Switzerland Women's,1555,405,26.05
3893789,Philippines Women's,528,77,14.58
3893790,Canada Women's,961,314,32.67
3893790,Nigeria Women's,465,109,23.44
3893791,Spain Women's,1329,707,53.2
3893791,Costa Rica Women's,289,32,11.07
3893792,United States Women's,1076,462,42.94
3893792,Vietnam Women's,460,33,7.17
3893793,Japan Women's,1211,270,22.3
3893793,Zambia Women's,815,69,8.47
3893794,England Women's,1274,437,34.3
3893794,Haiti Women's,475,73,15.37
3893795,China PR Women's,810,174,21.48
3893795,Denmark Women's,1028,180,17.51
3893796,Sweden Women's,1122,415,36.99
3893796,South Africa Women's,495,89,17.98
3893797,Netherlands Women's,861,260,30.2
3893797,Portugal Women's,671,195,29.06
3893798,France Women's,1027,340,33.11
3893798,Jamaica Women's,403,69,17.12
3893799,Morocco Women's,541,107,19.78
3893799,Germany Women's,1498,288,19.23
3893800,Italy Women's,847,234,27.63
3893800,Argentina Women's,714,155,21.71
3893801,Brazil Women's,1225,480,39.18
3893801,Panama Women's,441,66,14.97
3893802,Korea Republic Women's,536,173,32.28
3893802,Colombia Women's,773,221,28.59
3893803,New Zealand Women's,1093,294,26.9
3893803,Philippines Women's,457,98,21.44
3893804,Norway Women's,955,204,21.36
3893804,Switzerland Women's,914,187,20.46
3893805,Japan Women's,1147,285,24.85
3893805,Costa Rica Women's,816,65,7.97
3893806,Spain Women's,1495,473,31.64
3893806,Zambia Women's,540,119,22.04
3893807,Republic of Ireland Women's,611,156,25.53
3893807,Canada Women's,1061,244,23.0
3893808,United States Women's,798,293,36.72
3893808,Netherlands Women's,955,125,13.09
3893809,Australia Women's,997,333,33.4
3893809,Nigeria Women's,563,111,19.72
3893810,Portugal Women's,1178,393,33.36
3893810,Vietnam Women's,489,67,13.7
3893811,England Women's,1207,345,28.58
3893811,Denmark Women's,458,117,25.55
3893812,Argentina Women's,1021,218,21.35
3893812,South Africa Women's,686,124,18.08
3893813,China PR Women's,838,191,22.79
3893813,Haiti Women's,735,150,20.41
3893814,Sweden Women's,864,257,29.75
3893814,Italy Women's,963,167,17.34
3893815,France Women's,874,281,32.15
3893815,Brazil Women's,725,194,26.76
3893816,Jamaica Women's,739,235,31.8
3893816,Panama Women's,742,174,23.45
3893817,New Zealand Women's,968,174,17.98
3893817,Switzerland Women's,930,165,17.74
3893818,Germany Women's,1151,278,24.15
3893818,Colombia Women's,578,109,18.86
3893819,Korea Republic Women's,947,319,33.69
3893819,Morocco Women's,587,127,21.64
3893820,Norway Women's,1255,318,25.34
3893820,Philippines Women's,493,85,17.24
3893821,Canada Women's,1014,215,21.2
3893821,Australia Women's,678,133,19.62
3893822,Spain Women's,1816,589,32.43
3893822,Japan Women's,526,37,7.03
3893823,Costa Rica Women's,792,221,27.9
3893823,Zambia Women's,615,132,21.46
3893824,Nigeria Women's,788,167,21.19
3893824,Republic of Ireland Women's,1043,168,16.11
3893825,Denmark Women's,938,216,23.03
3893825,Haiti Women's,621,135,21.74
3893826,United States Women's,579,153,26.42
3893826,Portugal Women's,825,139,16.85
3893827,Netherlands Women's,1485,666,44.85
3893827,Vietnam Women's,563,56,9.95
3893828,England Women's,1576,372,23.6
3893828,China PR Women's,522,108,20.69
3893829,France Women's,1098,404,36.79
3893829,Panama Women's,418,58,13.88
3893830,Sweden Women's,906,249,27.48
3893830,Argentina Women's,598,78,13.04
3893831,South Africa Women's,527,160,30.36
3893831,Italy Women's,965,230,23.83
3893832,Brazil Women's,1250,484,38.72
3893832,Jamaica Women's,482,84,17.43
3893833,Korea Republic Women's,448,111,24.78
3893833,Germany Women's,1111,261,23.49
3893834,Colombia Women's,1011,233,23.05
3893834,Morocco Women's,655,151,23.05
3895052,Bayer Leverkusen,878,228,25.97
3895052,RB Leipzig,1146,170,14.83
3895060,Bayer Leverkusen,1445,384,26.57
3895060,Borussia Mönchengladbach,896,235,26.23
3895067,Bayer Leverkusen,1626,600,36.9
3895067,Darmstadt 98,551,64,11.62
3895074,Bayern Munich,1170,269,22.99
3895074,Bayer Leverkusen,1168,233,19.95
3895086,Bayer Leverkusen,1593,414,25.99
3895086,FC Heidenheim,661,89,13.46
3895095,FSV Mainz 05,957,233,24.35
3895095,Bayer Leverkusen,1151,175,15.2
3895107,Bayer Leverkusen,1510,325,21.52
3895107,FC Köln,762,97,12.73
3895113,Bayer Leverkusen,1276,284,22.26
3895113,Wolfsburg,858,178,20.75
3895121,Bayer Leverkusen,1490,431,28.93
3895121,Freiburg,599,126,21.04
3895134,Bayer Leverkusen,1062,279,26.27
3895134,Hoffenheim,968,211,21.8
3895139,Bayer Leverkusen,1657,313,18.89
3895139,Union Berlin,735,118,16.05
3895153,Bayer Leverkusen,1437,291,20.25
3895153,Werder Bremen,958,186,19.42
3895158,Bayer Leverkusen,1381,632,45.76
3895158,Borussia Dortmund,627,97,15.47
3895167,Bayer Leverkusen,1097,275,25.07
3895167,VfB Stuttgart,1151,254,22.07
3895180,Bayer Leverkusen,1445,255,17.65
3895180,Eintracht Frankfurt,914,150,16.41
3895182,Bayer Leverkusen,1418,263,18.55
3895182,Bochum,591,102,17.26
3895194,Bayer Leverkusen,1623,603,37.15
3895194,Augsburg,499,71,14.23
3895202,Bayer Leverkusen,1287,346,26.88
3895202,RB Leipzig,887,206,23.22
3895210,Bayer Leverkusen,1971,921,46.73
3895210,Borussia Mönchengladbach,632,62,9.81
3895220,Darmstadt 98,712,157,22.05
3895220,Bayer Leverkusen,1511,304,20.12
3895232,Bayern Munich,1369,334,24.4
3895232,Bayer Leverkusen,842,176,20.9
3895244,FC Heidenheim,740,219,29.59
3895244,Bayer Leverkusen,1226,310,25.29
3895250,Bayer Leverkusen,1320,402,30.45
3895250,FSV Mainz 05,681,102,14.98
3895258,Bayer Leverkusen,1649,574,34.81
3895258,FC Köln,476,50,10.5
3895266,Bayer Leverkusen,1800,901,50.06
3895266,Wolfsburg,532,94,17.67
3895275,Bayer Leverkusen,1453,352,24.23
3895275,Freiburg,674,149,22.11
3895286,Bayer Leverkusen,1447,773,53.42
3895286,Hoffenheim,612,117,19.12
3895292,Bayer Leverkusen,1355,406,29.96
3895292,Union Berlin,688,142,20.64
3895302,Bayer Leverkusen,1272,313,24.61
3895302,Werder Bremen,975,127,13.03
3895309,Bayer Leverkusen,1083,283,26.13
3895309,Borussia Dortmund,925,154,16.65
3895320,Bayer Leverkusen,955,297,31.1
3895320,VfB Stuttgart,1039,174,16.75
3895333,Eintracht Frankfurt,1051,229,21.79
3895333,Bayer Leverkusen,819,163,19.9
3895340,Bayer Leverkusen,1264,421,33.31
3895340,Bochum,538,100,18.59
3895348,Bayer Leverkusen,1529,481,31.46
3895348,Augsburg,798,175,21.93
3900490,Paris Saint-Germain,1564,360,23.02
3900490,Rennes,861,171,19.86
3900491,Stade de Reims,638,154,24.14
3900491,Saint-Étienne,951,226,23.76
3900492,Guingamp,548,142,25.91
3900492,Lorient,1025,222,21.66
3900493,Lyon,1436,547,38.09
3900493,Troyes,586,127,21.67
3900494,Bordeaux,905,255,28.18
3900494,Gazélec Ajaccio,775,174,22.45
3900495,Caen,709,171,24.12
3900495,Bastia,805,187,23.23
3900496,Toulouse,856,240,28.04
3900496,Montpellier,910,214,23.52
3900497,Lille,684,171,25.0
3900497,OGC Nice,973,181,18.6
3900498,Angers,907,195,21.5
3900498,AS Monaco,948,196,20.68
3900499,Nantes,812,242,29.8
