match_id,team,counter_attacks,avg_distance_gained,avg_time_elapsed,avg_speed_units_per_sec
3754130,Aston Villa,31,18.15,4.82,3.79
3754130,Norwich City,24,17.56,5.01,3.49
3754131,West Ham United,29,17.31,4.33,4.36
3754131,AFC Bournemouth,34,17.16,4.66,4.34
3754132,Sunderland,26,16.16,4.81,3.84
3754132,Stoke City,31,16.4,4.55,3.65
3754133,Norwich City,34,15.69,4.49,3.98
3754133,West Bromwich Albion,25,15.31,4.45,3.76
3754134,West Ham United,40,16.99,4.65,3.77
3754134,Manchester United,31,14.61,4.43,3.34
3754135,Manchester City,41,17.19,4.74,3.81
3754135,Stoke City,38,15.97,4.78,3.71
3754136,Newcastle United,27,18.76,4.71,3.77
3754136,Aston Villa,22,15.51,4.98,3.16
3754137,Southampton,40,18.02,4.79,4.12
3754137,Everton,35,17.3,4.64,3.9
3754138,Crystal Palace,33,17.21,4.68,4.18
3754138,Norwich City,27,14.56,4.87,3.52
3754139,Swansea City,28,16.5,4.84,3.44
3754139,Southampton,25,11.93,4.24,2.97
3754140,Tottenham Hotspur,41,18.22,4.54,4.01
3754140,Everton,35,16.53,4.97,3.59
3754141,Arsenal,35,14.39,4.9,3.94
3754141,West Ham United,29,14.55,4.81,3.04
3754142,Manchester City,34,15.48,4.88,3.33
3754142,Everton,20,11.77,5.34,2.27
3754143,Newcastle United,25,15.04,4.55,4.76
3754143,Liverpool,37,19.36,5.04,3.89
3754144,Manchester City,34,13.7,4.54,3.62
3754144,AFC Bournemouth,32,16.03,4.79,3.42
3754145,Manchester City,29,11.35,4.59,3.34
3754145,West Bromwich Albion,28,13.85,4.73,2.82
3754146,Stoke City,38,16.68,4.59,3.8
3754146,Leicester City,39,16.03,5.03,3.26
3754147,Manchester City,42,14.5,4.66,6.69
3754147,Tottenham Hotspur,36,14.2,4.83,3.13
3754148,Sunderland,32,21.28,5.17,4.7
3754148,Tottenham Hotspur,37,15.28,4.75,3.18
3754149,Manchester City,34,17.64,4.72,3.82
3754149,Swansea City,36,12.94,4.71,2.84
3754150,Sunderland,30,18.52,4.61,4.06
3754150,Stoke City,32,16.91,4.57,3.67
3754151,Norwich City,26,20.9,4.99,3.96
3754151,Swansea City,36,16.87,4.91,3.78
3754152,Sunderland,48,18.87,4.81,3.94
3754152,Leicester City,44,16.65,4.73,3.55
3754153,Crystal Palace,31,14.47,4.1,3.98
3754153,Stoke City,34,15.58,4.73,3.1
3754154,Newcastle United,37,18.03,4.34,4.77
3754154,Liverpool,38,15.62,4.67,3.5
3754155,West Bromwich Albion,41,18.18,4.8,3.8
3754155,Watford,31,17.3,4.9,3.59
3754156,Leicester City,29,17.04,4.7,3.67
3754156,Watford,31,14.44,4.4,3.63
3754157,Everton,36,16.31,4.46,3.93
3754157,AFC Bournemouth,40,16.49,5.33,3.1
3754158,West Ham United,43,17.79,4.95,4.35
3754158,Swansea City,31,21.4,5.65,3.97
3754159,AFC Bournemouth,23,13.57,4.55,4.67
3754159,Manchester United,28,11.29,5.36,2.33
3754160,Sunderland,33,21.24,4.79,4.39
3754160,Arsenal,30,16.24,4.8,3.7
3754161,Swansea City,38,15.01,4.95,3.35
3754161,Watford,29,14.06,4.55,3.28
3754162,AFC Bournemouth,27,14.69,4.71,3.58
3754162,Manchester United,28,14.17,5.02,3.46
3754163,Swansea City,35,12.12,4.34,2.87
3754163,Everton,47,13.77,5.14,2.84
3754164,Sunderland,32,15.74,4.23,3.83
3754164,Southampton,39,17.92,5.04,3.6
3754165,Leicester City,24,16.15,4.78,3.44
3754165,Manchester United,46,15.13,4.55,3.41
3754166,Leicester City,25,15.9,3.99,4.17
3754166,Everton,42,16.67,4.93,3.56
3754167,Manchester City,32,14.48,5.03,3.0
3754167,Norwich City,28,11.37,4.43,2.83
3754168,West Bromwich Albion,33,17.31,5.09,4.64
3754168,Southampton,27,16.09,4.89,4.11
3754169,Sunderland,25,11.95,4.81,5.31
3754169,AFC Bournemouth,32,18.07,5.27,3.27
3754170,Crystal Palace,36,14.63,4.75,3.84
3754170,Newcastle United,35,14.56,5.0,3.75
3754171,Arsenal,32,17.66,4.9,3.66
3754171,Manchester United,30,13.14,4.88,3.01
3754172,Norwich City,40,16.75,4.48,4.32
3754172,Sunderland,30,18.67,4.44,3.79
3754173,Arsenal,33,14.34,4.53,4.6
3754173,AFC Bournemouth,39,13.71,4.73,2.93
3754174,Arsenal,29,17.78,4.75,5.17
3754174,Leicester City,35,15.97,4.54,3.8
3754175,Sunderland,34,15.95,4.71,3.57
3754175,West Bromwich Albion,32,15.72,4.85,3.29
3754176,Crystal Palace,32,17.86,4.57,5.57
3754176,West Ham United,28,15.02,4.67,3.25
3754177,Newcastle United,45,14.04,4.61,3.31
3754177,AFC Bournemouth,35,14.49,5.15,3.0
3754178,Watford,31,18.49,4.28,5.0
3754178,Aston Villa,33,13.38,4.55,3.32
3754179,Crystal Palace,31,15.93,4.54,4.23
3754179,Tottenham Hotspur,35,17.68,5.09,3.81
3754180,Swansea City,38,17.29,4.64,3.53
3754180,Sunderland,30,13.23,4.37,3.38
3754181,Crystal Palace,28,16.67,4.88,3.66
3754181,Leicester City,32,15.64,4.56,3.48
3754182,Everton,33,18.4,4.91,4.09
3754182,Norwich City,28,15.42,5.01,3.3
3754183,Southampton,38,16.36,4.54,4.67
3754183,Watford,29,15.77,4.53,3.36
3754184,Norwich City,33,17.64,4.59,4.02
3754184,Arsenal,35,16.82,5.06,3.32
3754185,Manchester United,35,14.69,4.53,3.33
3754185,Watford,30,10.31,4.12,2.62
3754186,Leicester City,29,12.89,4.35,3.21
3754186,Manchester United,33,10.72,4.42,3.21
3754187,Tottenham Hotspur,36,15.82,4.88,3.33
3754187,Stoke City,31,11.99,4.13,3.25
3754188,Southampton,23,14.51,4.31,3.36
3754188,Tottenham Hotspur,31,14.42,5.27,2.79
3754189,Southampton,32,17.27,4.96,3.79
3754189,Watford,35,16.73,5.34,3.5
3754190,Aston Villa,28,20.03,4.59,4.34
3754190,Crystal Palace,40,16.15,4.5,3.49
3754191,Southampton,23,17.42,5.22,3.54
3754191,AFC Bournemouth,32,12.75,5.01,3.48
3754192,West Ham United,35,17.92,4.72,4.02
3754192,West Bromwich Albion,48,12.1,4.82,2.67
3754193,Manchester City,34,18.79,4.67,3.87
3754193,AFC Bournemouth,30,13.73,4.72,2.96
3754194,West Ham United,26,15.47,4.81,4.19
3754194,Everton,27,15.89,5.06,3.42
3754195,Newcastle United,21,14.68,4.36,3.72
3754195,West Bromwich Albion,32,15.29,4.82,3.43
3754196,Southampton,29,20.01,4.41,4.1
3754196,Stoke City,35,14.72,5.21,2.92
3754197,Tottenham Hotspur,32,18.7,4.43,4.73
3754197,Manchester City,36,15.91,4.67,3.61
3754198,Liverpool,38,15.12,4.39,3.59
3754198,Tottenham Hotspur,43,15.34,5.09,3.27
3754199,West Ham United,34,18.84,5.44,4.69
3754199,Stoke City,27,18.77,4.98,3.91
3754200,Southampton,29,13.55,4.38,3.31
3754200,Manchester United,39,14.18,4.49,3.3
3754201,Arsenal,36,21.04,4.81,4.34
3754201,Southampton,34,17.1,4.24,4.02
3754202,Stoke City,44,17.58,4.72,3.98
3754202,Arsenal,27,18.85,5.32,3.5
3754203,Leicester City,23,18.44,4.45,4.61
3754203,West Ham United,22,16.88,4.98,3.55
3754204,Sunderland,21,14.28,4.24,3.42
3754204,Aston Villa,34,14.42,4.67,3.22
3754205,Newcastle United,26,14.77,4.32,3.52
3754205,Arsenal,23,14.95,5.06,3.32
3754206,Newcastle United,38,14.99,4.2,3.45
3754206,Manchester City,43,13.22,4.71,3.32
3754207,Watford,33,19.16,4.77,4.18
3754207,Norwich City,36,19.86,5.33,3.59
3754208,Manchester City,37,16.24,4.68,3.62
3754208,Liverpool,26,15.61,4.45,3.49
3754209,Tottenham Hotspur,41,12.8,4.25,3.39
3754209,Manchester United,29,14.94,4.83,3.38
3754210,Manchester United,34,16.53,4.95,3.53
3754210,Norwich City,29,14.51,4.81,3.12
3754211,Leicester City,43,15.3,4.9,3.18
3754211,Newcastle United,26,12.44,4.39,3.12
3754212,Aston Villa,29,14.66,4.73,3.33
3754212,Liverpool,27,14.79,4.96,3.31
3754213,Watford,31,15.37,4.8,3.88
3754213,Swansea City,27,13.13,5.06,2.89
3754214,Liverpool,26,16.25,4.44,4.21
3754214,Aston Villa,34,14.01,4.72,3.0
3754215,West Bromwich Albion,38,13.1,4.29,3.59
3754215,Tottenham Hotspur,26,13.89,4.68,2.96
3754216,Liverpool,31,14.58,4.39,3.79
3754216,AFC Bournemouth,31,13.35,4.73,2.95
3754217,Arsenal,38,15.58,4.34,3.91
3754217,Chelsea,35,17.11,4.66,3.78
3754218,Southampton,30,16.56,4.57,3.77
3754218,Crystal Palace,33,15.93,4.47,3.44
3754219,West Bromwich Albion,32,14.43,4.31,3.46
3754219,AFC Bournemouth,19,18.26,5.58,3.24
3754220,Liverpool,26,19.17,4.82,4.16
3754220,Crystal Palace,33,14.39,4.24,3.62
3754221,Manchester United,32,15.84,4.48,3.88
3754221,Swansea City,24,14.85,4.47,3.5
3754222,Tottenham Hotspur,24,19.66,5.08,4.53
3754222,Crystal Palace,35,12.33,4.36,3.66
3754223,Manchester United,19,17.0,4.8,3.6
3754223,Crystal Palace,36,11.94,4.62,2.86
3754224,Aston Villa,38,14.23,5.03,2.99
3754224,Swansea City,35,11.56,4.6,2.84
3754225,AFC Bournemouth,32,16.89,5.11,5.03
3754225,West Bromwich Albion,29,13.25,4.94,3.29
3754226,Sunderland,35,16.15,4.72,4.32
3754226,Liverpool,33,13.3,4.42,4.1
3754227,Leicester City,29,17.29,4.69,3.43
3754227,West Ham United,40,12.68,4.71,2.76
3754228,Swansea City,36,15.23,4.28,4.03
3754228,Leicester City,42,14.28,4.46,3.53
3754229,Leicester City,42,17.42,4.81,3.86
3754229,Chelsea,39,16.7,5.12,3.32
3754230,Southampton,30,18.38,4.65,3.94
3754230,Liverpool,33,15.9,5.06,3.45
3754231,West Bromwich Albion,31,12.05,3.7,3.52
3754231,Leicester City,39,13.57,4.72,3.18
3754232,Manchester United,33,13.61,4.37,3.51
3754232,Watford,36,12.13,4.16,3.26
3754233,Manchester City,33,20.06,4.75,4.81
3754233,Everton,25,16.42,5.25,3.21
3754234,Tottenham Hotspur,31,17.93,4.54,4.11
3754234,AFC Bournemouth,25,14.6,5.0,3.1
3754235,West Bromwich Albion,27,14.47,4.84,4.79
3754235,West Ham United,37,20.91,5.39,4.02
3754236,West Bromwich Albion,32,16.4,5.05,3.87
3754236,Crystal Palace,36,15.36,5.05,3.34
3754237,Leicester City,25,17.09,4.85,3.78
3754237,Sunderland,30,13.07,4.52,3.11
3754238,Newcastle United,27,18.65,4.48,4.75
3754238,AFC Bournemouth,34,14.96,4.94,3.17
3754239,Arsenal,38,14.24,4.39,3.9
3754239,Manchester United,34,15.13,4.2,3.7
3754240,Arsenal,30,17.0,5.09,3.43
3754240,Stoke City,28,13.07,5.03,3.01
3754241,West Ham United,31,20.57,4.27,4.69
3754241,Arsenal,35,15.06,5.1,3.08
3754242,Chelsea,39,15.42,4.44,4.08
3754242,AFC Bournemouth,37,16.21,4.62,3.54
3754243,Newcastle United,22,16.16,5.17,3.3
3754243,Norwich City,36,11.85,4.41,2.87
3754244,Norwich City,30,14.65,4.5,3.55
3754244,West Ham United,38,15.85,4.91,3.46
3754245,Sunderland,27,15.01,4.61,6.33
3754245,West Bromwich Albion,26,15.19,4.78,3.26
3754246,Watford,23,14.66,4.16,3.98
3754246,Manchester City,37,14.01,4.83,3.09
3754247,Stoke City,38,15.97,4.41,3.35
3754247,Southampton,44,12.25,4.68,2.62
3754248,AFC Bournemouth,26,14.95,5.09,3.36
3754248,Crystal Palace,27,12.74,4.64,3.04
3754249,Aston Villa,33,16.11,4.52,3.7
3754249,Manchester City,42,16.07,5.43,2.99
3754250,Leicester City,30,16.1,4.61,3.71
3754250,Aston Villa,37,14.79,4.99,3.15
3754251,West Ham United,34,15.4,4.47,4.06
3754251,Liverpool,40,14.59,4.98,3.16
3754252,Everton,28,19.83,5.32,4.24
3754252,Newcastle United,36,14.02,4.4,3.61
3754253,AFC Bournemouth,44,16.97,4.98,3.36
3754253,Arsenal,41,15.06,4.67,3.21
3754254,Newcastle United,29,16.33,4.23,3.73
3754254,Manchester United,37,17.18,5.08,3.27
3754255,West Bromwich Albion,25,15.59,4.75,3.41
3754255,Liverpool,40,14.99,4.51,3.32
3754256,Everton,31,15.32,4.86,3.47
3754256,Manchester United,31,14.9,4.59,3.39
3754257,Manchester City,31,17.71,4.62,4.02
3754257,Crystal Palace,30,15.57,4.39,3.63
3754258,Manchester City,22,20.65,5.02,6.41
3754258,Aston Villa,22,18.34,4.92,3.69
3754259,Swansea City,32,14.93,5.1,3.15
3754259,West Ham United,27,13.42,4.59,3.05
3754260,Crystal Palace,23,13.01,4.31,3.48
3754260,Manchester City,28,13.2,4.55,3.43
3754261,Arsenal,39,14.67,5.05,3.22
3754261,Leicester City,22,14.59,4.58,3.14
3754262,Aston Villa,31,15.68,4.51,3.47
3754262,AFC Bournemouth,36,16.64,5.04,3.38
3754263,Leicester City,30,18.01,4.31,4.01
3754263,Crystal Palace,28,15.5,5.2,3.26
3754264,Newcastle United,30,13.62,4.4,3.14
3754264,Chelsea,26,14.29,5.43,2.97
3754265,Arsenal,39,18.33,4.93,3.81
3754265,Tottenham Hotspur,33,12.11,3.89,3.78
3754266,Crystal Palace,31,22.35,4.87,4.28
3754266,Watford,34,16.04,5.09,3.7
3754267,West Bromwich Albion,18,20.78,4.96,6.79
3754267,Watford,38,15.71,4.95,3.26
3754268,Everton,33,20.95,5.15,3.96
3754268,Tottenham Hotspur,24,19.89,5.46,3.69
3754269,Swansea City,27,14.75,5.03,3.27
3754269,Stoke City,27,12.19,4.6,2.88
3754270,Stoke City,30,13.64,4.69,3.52
3754270,Tottenham Hotspur,22,15.59,5.45,3.03
3754271,Newcastle United,35,13.62,4.62,3.26
3754271,Watford,36,11.92,4.49,3.08
3754272,Swansea City,31,15.76,4.68,3.63
3754272,Stoke City,32,14.53,5.0,2.98
3754273,West Ham United,22,14.59,4.26,3.59
3754273,Watford,38,12.08,4.35,3.18
3754274,Stoke City,34,15.16,4.35,4.31
3754274,AFC Bournemouth,30,15.59,4.44,3.97
3754275,Liverpool,32,18.3,4.73,4.08
3754275,Leicester City,42,16.6,4.43,3.9
3754276,Newcastle United,21,19.02,4.15,4.31
3754276,Tottenham Hotspur,29,14.78,4.77,3.16
3754277,West Ham United,46,16.83,4.97,3.61
3754277,Everton,30,16.37,4.9,3.54
3754278,AFC Bournemouth,31,20.2,5.38,3.65
3754278,Watford,29,14.18,4.54,3.65
3754279,West Bromwich Albion,40,14.56,4.91,3.12
3754279,Swansea City,30,12.55,4.21,2.9
3754280,Norwich City,36,19.58,4.88,3.96
3754280,Chelsea,28,17.59,4.66,3.71
3754281,Chelsea,39,16.08,4.95,3.68
3754281,Manchester United,29,14.55,4.7,3.64
3754282,Aston Villa,33,16.23,4.58,3.62
3754282,Southampton,25,14.18,4.35,3.4
3754283,Everton,30,15.29,4.59,5.08
3754283,Aston Villa,19,15.47,4.54,3.71
3754284,West Bromwich Albion,26,16.4,4.5,3.44
3754284,Arsenal,33,12.91,5.35,2.53
3754285,Aston Villa,32,18.29,4.76,4.11
3754285,West Ham United,31,14.88,4.55,3.45
3754286,Watford,27,15.46,4.35,3.41
3754286,Norwich City,23,15.52,4.6,3.39
3754287,Watford,27,16.74,4.52,8.54
3754287,Chelsea,27,13.7,4.59,3.49
3754288,Chelsea,28,18.33,4.84,3.84
3754288,West Ham United,25,13.19,4.03,3.37
3754289,Leicester City,31,13.51,4.46,3.9
3754289,Watford,37,13.99,4.35,3.33
3754290,Leicester City,31,14.96,4.01,3.67
3754290,Manchester City,32,15.1,5.06,3.25
3754291,Watford,26,15.19,4.26,3.83
3754291,Tottenham Hotspur,27,15.26,4.51,3.42
3754292,West Bromwich Albion,25,17.41,4.48,3.94
3754292,Newcastle United,27,15.27,4.86,3.53
3754293,Stoke City,33,17.01,4.51,4.57
3754293,Chelsea,33,16.2,5.07,3.7
3754294,Liverpool,38,16.47,4.96,3.68
3754294,Everton,25,14.03,4.89,3.66
3754295,Aston Villa,26,13.79,4.67,3.07
3754295,Manchester United,32,13.36,4.78,2.83
3754296,Arsenal,30,17.07,5.04,3.52
3754296,Manchester City,29,16.32,4.82,3.3
3754297,Manchester United,31,15.33,5.43,3.16
3754297,West Bromwich Albion,27,14.4,4.62,3.0
3754298,Everton,32,21.94,5.05,4.32
3754298,Swansea City,32,17.02,4.37,3.86
3754299,Manchester United,28,20.4,5.33,3.88
3754299,Everton,39,14.29,4.95,3.17
3754300,Watford,34,16.94,4.57,4.02
3754300,Everton,34,16.94,5.04,3.35
3754301,Arsenal,35,15.45,4.93,3.42
3754301,West Bromwich Albion,23,13.87,4.53,3.38
3754302,Southampton,27,16.6,4.69,3.74
3754302,Leicester City,41,14.11,4.31,3.51
3754303,Crystal Palace,30,16.12,4.06,4.54
3754303,Swansea City,33,15.26,4.71,3.45
3754304,Crystal Palace,36,16.88,4.53,4.7
3754304,Newcastle United,26,15.45,4.92,3.91
3754305,Arsenal,26,13.12,4.09,3.73
3754305,Liverpool,41,16.0,5.19,3.03
3754306,Norwich City,30,15.27,4.69,4.06
3754306,Aston Villa,31,16.33,4.94,3.6
3754307,Manchester City,29,17.24,5.01,3.35
3754307,Stoke City,28,13.89,4.89,2.99
3754308,Watford,40,14.26,4.54,3.71
3754308,Sunderland,24,13.42,4.04,3.32
3754309,Southampton,28,16.61,4.53,4.31
3754309,Arsenal,30,16.44,5.02,3.92
3754310,Crystal Palace,25,15.19,4.63,3.97
3754310,Manchester United,32,16.64,4.68,3.67
3754311,Norwich City,29,14.38,4.75,3.31
3754311,Swansea City,21,13.42,5.09,2.91
3754312,Crystal Palace,45,15.16,4.45,3.67
3754312,Arsenal,36,15.83,4.66,3.53
3754313,Norwich City,37,12.73,4.25,5.22
3754313,Manchester City,42,12.46,4.68,3.14
3754314,Arsenal,39,13.41,4.4,3.36
3754314,Manchester City,44,15.81,4.89,3.35
3754315,Norwich City,27,15.13,5.64,3.56
3754315,AFC Bournemouth,25,11.91,4.96,2.55
3754316,Sunderland,30,16.2,4.22,3.84
3754316,Liverpool,37,15.32,4.98,3.19
3754317,Tottenham Hotspur,33,11.4,4.54,3.32
3754317,Norwich City,28,13.89,4.51,2.84
3754318,Arsenal,40,19.43,4.51,4.45
3754318,Tottenham Hotspur,36,16.69,4.95,3.85
3754319,Manchester United,36,16.52,4.58,3.67
3754319,Swansea City,32,14.39,4.77,2.95
3754320,Southampton,37,19.1,4.55,6.79
3754320,Manchester City,29,14.35,4.82,4.55
3754321,Aston Villa,32,15.18,4.52,3.54
3754321,Stoke City,39,16.14,5.05,3.34
3754322,Manchester City,34,18.49,5.3,3.72
3754322,Chelsea,39,10.65,4.57,2.7
3754323,Norwich City,29,16.82,5.1,4.72
3754323,West Ham United,29,18.34,4.77,3.79
3754324,Swansea City,28,13.71,4.02,3.58
3754324,Tottenham Hotspur,47,16.02,4.55,3.55
3754325,Southampton,36,18.45,4.95,3.57
3754325,West Bromwich Albion,32,12.49,4.53,3.02
3754326,Crystal Palace,31,17.55,4.86,3.68
3754326,Swansea City,27,16.13,4.98,3.12
3754327,Everton,26,21.87,4.73,4.97
3754327,Aston Villa,35,18.12,4.84,3.7
3754328,Swansea City,23,12.39,4.5,3.15
3754328,Manchester City,22,14.16,4.95,2.99
3754329,West Ham United,30,17.67,4.85,3.76
3754329,Newcastle United,28,16.43,5.02,3.66
3754330,Stoke City,37,19.53,5.03,3.88
3754330,Aston Villa,24,16.84,5.0,3.4
3754331,Sunderland,40,16.81,4.87,3.39
3754331,West Ham United,36,14.06,4.84,3.15
3754332,West Bromwich Albion,20,18.3,4.58,4.16
3754332,Tottenham Hotspur,36,18.72,5.13,3.75
3754333,Newcastle United,31,16.24,4.8,3.67
3754333,Tottenham Hotspur,33,12.01,5.05,2.65
3754334,AFC Bournemouth,32,13.41,4.37,4.76
3754334,Southampton,33,14.49,5.04,2.89
3754335,Leicester City,27,17.24,5.12,3.58
3754335,Norwich City,37,15.04,5.0,3.23
3754336,Chelsea,27,15.01,4.64,3.61
3754336,Everton,28,16.21,4.67,3.44
3754337,Southampton,32,16.93,4.72,3.9
3754337,Norwich City,34,12.71,4.61,2.87
3754338,Newcastle United,35,15.34,4.58,3.45
3754338,West Ham United,36,13.96,4.77,3.18
3754339,AFC Bournemouth,35,15.69,4.86,3.51
3754339,Stoke City,33,15.21,4.55,3.36
3754340,Swansea City,25,13.06,4.45,3.53
3754340,West Bromwich Albion,29,15.91,4.23,3.29
3754341,Leicester City,26,18.64,4.33,4.44
3754341,Stoke City,30,15.04,4.91,3.56
3754342,Liverpool,37,15.92,4.47,3.87
3754342,Watford,21,15.92,4.6,3.31
3754343,Leicester City,28,16.99,3.91,4.95
3754343,Liverpool,35,16.72,5.05,3.65
3754344,Newcastle United,23,15.06,4.9,3.19
3754344,Swansea City,22,11.85,5.02,2.72
3754345,Liverpool,42,16.16,4.03,4.1
3754345,Manchester United,34,14.66,3.97,3.94
3754346,Manchester City,28,19.1,4.83,5.99
3754346,Watford,34,12.63,4.78,4.31
3754347,West Ham United,29,12.66,4.28,3.7
3754347,Manchester United,36,16.45,4.99,3.23
3754348,Liverpool,29,16.55,4.66,3.78
3754348,Norwich City,36,12.62,4.54,2.99
3754349,West Ham United,34,14.27,4.11,4.46
3754349,Tottenham Hotspur,26,15.86,5.03,3.17
3754350,West Bromwich Albion,29,17.02,3.81,4.0
3754350,Everton,49,17.76,5.23,3.54
3754351,Crystal Palace,29,19.07,3.99,5.26
3754351,Liverpool,36,17.36,5.0,3.66
3764230,Tottenham Hotspur Women,31,12.84,4.28,3.25
3764230,West Ham United LFC,32,11.64,4.86,2.75
3764231,Brighton & Hove Albion WFC,32,12.79,4.25,4.38
3764231,Birmingham City WFC,40,9.15,4.38,2.27
3764232,Chelsea FCW,35,13.86,4.68,3.16
3764232,Manchester United,32,12.46,4.81,2.67
3764233,Arsenal WFC,38,14.27,4.54,3.26
3764233,Reading WFC,37,10.23,4.24,2.68
3764234,Manchester City WFC,41,12.0,4.16,3.43
3764234,Aston Villa,29,15.99,5.44,2.97
3764235,Bristol City WFC,28,15.53,4.55,3.35
3764235,Chelsea FCW,30,13.97,4.77,3.12
3764236,Aston Villa,34,14.14,4.5,3.32
3764236,Reading WFC,34,14.03,4.75,3.19
3764237,Manchester United,28,12.0,4.63,3.59
3764237,Birmingham City WFC,28,11.91,4.77,2.6
3764238,Arsenal WFC,25,12.52,4.29,3.46
3764238,West Ham United LFC,24,14.59,5.07,3.06
3764239,Tottenham Hotspur Women,33,11.46,4.59,3.05
3764239,Everton LFC,33,10.38,4.35,2.71
3764240,Everton LFC,24,14.72,4.7,4.18
3764240,Bristol City WFC,32,12.5,4.31,3.13
3764241,Brighton & Hove Albion WFC,32,12.27,4.13,3.1
3764241,Manchester City WFC,34,12.23,4.94,2.75
3764440,Elche,27,15.71,4.71,3.77
3764440,Barcelona,22,14.84,4.53,3.31
3764661,Athletic Club,29,15.2,5.25,4.03
3764661,Barcelona,23,12.2,4.89,2.67
3773369,Huesca,26,15.75,5.09,3.14
3773369,Barcelona,23,11.25,4.24,3.1
3773372,Atlético Madrid,24,13.36,4.58,2.97
3773372,Barcelona,17,9.41,4.51,2.05
3773377,Barcelona,31,14.15,5.15,3.55
3773377,Valencia,26,14.29,4.45,3.29
3773386,Deportivo Alavés,26,16.61,4.47,3.64
3773386,Barcelona,32,16.69,5.43,3.26
3773387,Barcelona,21,14.7,5.11,2.94
3773387,Levante UD,32,14.51,5.39,2.85
3773403,Barcelona,29,16.35,4.94,3.75
3773403,Athletic Club,29,15.62,4.4,3.5
3773415,Cádiz,23,18.37,4.59,4.05
3773415,Barcelona,22,13.18,5.18,2.6
3773428,Cádiz,28,18.52,4.8,3.9
3773428,Barcelona,31,18.21,5.31,3.41
3773457,Celta Vigo,17,13.13,4.11,6.43
3773457,Barcelona,30,10.79,5.03,2.49
3773466,Celta Vigo,25,13.58,4.77,3.06
3773466,Barcelona,20,12.06,4.71,2.92
3773474,Real Valladolid,29,17.59,5.23,3.37
3773474,Barcelona,28,15.76,5.55,3.23
3773477,Real Betis,29,13.78,4.39,3.22
3773477,Barcelona,25,16.82,5.1,3.16
3773497,Barcelona,31,17.94,5.14,3.86
3773497,Real Madrid,30,16.84,4.96,3.61
3773523,Barcelona,27,16.74,4.94,3.35
3773523,Real Sociedad,28,10.99,3.86,3.23
3773526,Deportivo Alavés,28,15.21,3.77,4.2
3773526,Barcelona,21,14.86,5.04,3.17
3773547,Osasuna,35,11.65,4.67,2.67
3773547,Barcelona,29,9.81,4.88,2.48
3773552,Huesca,28,14.39,5.02,3.08
3773552,Barcelona,20,13.08,5.13,2.93
3773565,Barcelona,26,16.62,5.1,3.26
3773565,Granada,21,11.14,4.17,2.8
3773571,Barcelona,19,15.77,4.76,3.29
3773571,Real Valladolid,30,15.01,4.82,3.14
3773585,Real Madrid,35,14.99,4.61,3.38
3773585,Barcelona,25,13.17,4.67,3.0
3773586,Granada,25,18.21,4.47,6.01
3773586,Barcelona,21,10.67,5.17,2.3
3773587,Getafe,25,20.49,4.66,4.23
3773587,Barcelona,28,18.72,5.14,3.71
3773593,Barcelona,28,17.74,5.17,3.56
3773593,Villarreal,37,14.05,5.06,2.96
3773597,Barcelona,25,17.77,5.17,3.36
3773597,Real Sociedad,31,12.31,5.17,2.66
3773625,Barcelona,27,15.52,4.62,3.48
3773625,Sevilla,29,12.69,4.08,3.2
3773631,Real Betis,24,18.22,5.46,3.4
3773631,Barcelona,28,16.35,5.56,2.95
3773656,Atlético Madrid,27,14.48,4.33,3.54
3773656,Barcelona,22,12.37,5.45,2.75
3773660,Levante UD,21,15.19,4.53,3.21
3773660,Barcelona,27,12.88,5.24,2.8
3773661,Getafe,24,19.14,5.1,3.76
3773661,Barcelona,25,12.24,5.11,2.89
3773665,Osasuna,25,15.64,4.81,3.55
3773665,Barcelona,29,15.35,5.43,2.79
3773672,Barcelona,19,14.02,4.84,3.45
3773672,Sevilla,33,13.84,4.94,3.01
3773689,Barcelona,24,16.21,4.72,3.59
3773689,Villarreal,29,12.81,5.16,2.9
3773695,Valencia,30,13.51,4.13,3.23
3773695,Barcelona,25,11.89,5.81,2.38
3775540,Bristol City WFC,49,16.09,4.35,4.0
3775540,Aston Villa,49,14.09,4.31,3.56
3775541,Manchester United,33,13.25,4.37,5.19
3775541,Aston Villa,31,12.48,4.63,3.09
3775542,Everton LFC,25,13.64,4.64,3.2
3775542,Bristol City WFC,25,13.32,4.37,3.15
3775543,Arsenal WFC,40,13.14,5.3,2.68
3775543,Brighton & Hove Albion WFC,38,11.02,4.52,2.63
3775544,Aston Villa,41,14.23,4.39,3.5
3775544,West Ham United LFC,44,15.16,4.89,3.24
3775545,Manchester City WFC,30,12.64,4.41,2.7
3775545,Tottenham Hotspur Women,21,8.8,4.04,2.2
3775546,Bristol City WFC,43,14.34,4.09,3.77
3775546,Tottenham Hotspur Women,36,13.32,4.8,2.83
3775547,Manchester City WFC,34,13.08,4.97,4.63
3775547,Birmingham City WFC,24,11.01,3.37,3.53
3775548,Chelsea FCW,32,11.59,3.72,3.29
3775548,Arsenal WFC,38,12.62,4.94,2.76
3775549,Tottenham Hotspur Women,33,10.79,4.57,7.51
3775549,Birmingham City WFC,29,16.27,3.98,3.55
3775550,Chelsea FCW,39,10.88,4.49,3.83
3775550,Everton LFC,36,12.91,4.93,2.74
3775551,Manchester United,37,14.11,4.35,3.8
3775551,Arsenal WFC,37,12.6,4.48,2.86
