team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Athletic Club,Aritz Aduriz Zubeldia,3647.0,59.0,125.0,247.0,1.46,3.08,6.1,10.64,Ball Carrier
Inter Milan,Davide Santon,982.0,40.0,35.0,41.0,3.67,3.21,3.76,10.64,Complete Progressor
Manchester United,Luke Shaw,465.0,21.0,22.0,12.0,4.06,4.26,2.32,10.64,Complete Progressor
Goa,Alexander Romario Jesuraj,431.0,8.0,13.0,30.0,1.67,2.71,6.26,10.64,Progression Outlet
Sunderland,Jeremain Lens,1320.0,26.0,63.0,67.0,1.77,4.3,4.57,10.64,Ball Carrier
Real Sociedad,Sávio Bortolini Pimentel,93.0,0.0,7.0,4.0,0.0,6.77,3.87,10.64,Ball Carrier
Chievo,Valter Birsa,2351.0,76.0,99.0,103.0,2.91,3.79,3.94,10.64,Ball Carrier
Goa,Eduardo Bedia Peláez,1415.0,108.0,32.0,27.0,6.87,2.04,1.72,10.63,Progressive Passer
Strasbourg,Habibou Mouhamadou Diallo,110.0,0.0,4.0,9.0,0.0,3.27,7.36,10.63,Ball Carrier
Manchester United,Matteo Darmian,1949.0,66.0,79.0,85.0,3.05,3.65,3.93,10.629999999999999,Complete Progressor
Borussia Mönchengladbach,Lars Edi Stindl,2589.0,101.0,68.0,137.0,3.51,2.36,4.76,10.629999999999999,Progressive Passer
Montpellier,Bryan Dabo,2869.0,139.0,104.0,96.0,4.36,3.26,3.01,10.629999999999999,Complete Progressor
Athletic Club,Javier Eraso Goñi,863.0,22.0,28.0,52.0,2.29,2.92,5.42,10.629999999999999,Progression Outlet
Marseille,Mattéo Guendouzi Olié,373.0,16.0,15.0,13.0,3.86,3.62,3.14,10.620000000000001,Complete Progressor
Chelsea,Alexandre Rodrigues da Silva,127.0,4.0,4.0,7.0,2.83,2.83,4.96,10.620000000000001,Progression Outlet
Troyes,Abdu Conté,161.0,6.0,5.0,8.0,3.35,2.8,4.47,10.620000000000001,Progressive Passer
Saint-Étienne,Ryad Boudebouz,161.0,9.0,6.0,4.0,5.03,3.35,2.24,10.620000000000001,Complete Progressor
Algeria,Mohamed Youcef Belaïli,178.0,4.0,8.0,9.0,2.02,4.04,4.55,10.61,Ball Carrier
Villarreal,Gerard Moreno Balaguero,365.0,10.0,9.0,24.0,2.47,2.22,5.92,10.61,Progression Outlet
Mumbai City,Vikram Pratap Singh,645.0,8.0,37.0,31.0,1.12,5.16,4.33,10.61,Ball Carrier
Birmingham City WFC,Lucy Quinn,603.0,15.0,24.0,32.0,2.24,3.58,4.78,10.600000000000001,Ball Carrier
Uruguay,Luis Alberto Suárez Díaz,747.0,14.0,27.0,47.0,1.69,3.25,5.66,10.6,Ball Carrier
Colombia,Carlos Arturo Bacca Ahumada,102.0,2.0,3.0,7.0,1.76,2.65,6.18,10.59,Progression Outlet
Atlético Madrid,José Ernesto Sosa,68.0,1.0,2.0,5.0,1.32,2.65,6.62,10.59,Progression Outlet
Real Betis,Emmanuel Nosakhare Igiebor,68.0,3.0,3.0,2.0,3.97,3.97,2.65,10.59,Complete Progressor
Marseille,Jordan Veretout,170.0,11.0,5.0,4.0,5.82,2.65,2.12,10.59,Progressive Passer
Almería,Hélder Jorge Leal Rodrigues Barbosa,34.0,1.0,2.0,1.0,2.65,5.29,2.65,10.59,Ball Carrier
Albacete,David Sánchez Rodríguez,85.0,5.0,3.0,2.0,5.29,3.18,2.12,10.59,Complete Progressor
Manchester United,Louis Saha,34.0,1.0,2.0,1.0,2.65,5.29,2.65,10.59,Ball Carrier
Villarreal,Samuel Castillejo Azuaga,1880.0,42.0,91.0,88.0,2.01,4.36,4.21,10.58,Ball Carrier
Nashville SC,Jacob Shaffelburg,51.0,0.0,1.0,5.0,0.0,1.76,8.82,10.58,Progression Outlet
Gazélec Ajaccio,Kévin Mayi,961.0,17.0,43.0,53.0,1.59,4.03,4.96,10.58,Ball Carrier
FSV Mainz 05,Tom Krauß,34.0,2.0,0.0,2.0,5.29,0.0,5.29,10.58,Progressive Passer
Real Zaragoza,Nicolás Santiago Bertolo,51.0,0.0,5.0,1.0,0.0,8.82,1.76,10.58,Ball Carrier
LAFC,Cristian Gonzalo Olivera Ibarra,34.0,0.0,2.0,2.0,0.0,5.29,5.29,10.58,Ball Carrier
Sunderland,Rees Greenwood,51.0,3.0,1.0,2.0,5.29,1.76,3.53,10.58,Progressive Passer
AS Roma,Iago Falqué Silva,1166.0,41.0,36.0,60.0,3.16,2.78,4.63,10.57,Progressive Passer
South Africa,Thapelo Maseko,213.0,2.0,12.0,11.0,0.85,5.07,4.65,10.57,Ball Carrier
Germany Women's,Sara Däbritz,1209.0,52.0,52.0,38.0,3.87,3.87,2.83,10.57,Complete Progressor
Eintracht Frankfurt,Sonny Kittel,264.0,8.0,7.0,16.0,2.73,2.39,5.45,10.57,Progression Outlet
Norway Women's,Guro Reiten,1387.0,49.0,48.0,66.0,3.18,3.11,4.28,10.57,Complete Progressor
Chelsea FCW,Jonna Ann-Charlotte Andersson,4426.0,190.0,129.0,201.0,3.86,2.62,4.09,10.57,Progressive Passer
East Bengal,Francisco José Sota Bernard,324.0,15.0,8.0,15.0,4.17,2.22,4.17,10.56,Progressive Passer
Recreativo Huelva,Javier Camuñas Gallego,281.0,9.0,11.0,13.0,2.88,3.52,4.16,10.56,Ball Carrier
Villarreal,Matías Nahuel Leiva Esquivel,997.0,27.0,42.0,48.0,2.44,3.79,4.33,10.56,Ball Carrier
Villarreal,Denis Cheryshev,196.0,7.0,6.0,10.0,3.21,2.76,4.59,10.559999999999999,Progressive Passer
Valencia,Jonas Gonçalves Oliveira,247.0,7.0,8.0,14.0,2.55,2.91,5.1,10.559999999999999,Progression Outlet
Atlético Madrid,Diego Forlán Corazo,580.0,24.0,19.0,25.0,3.72,2.95,3.88,10.55,Complete Progressor
Real Madrid,Wesley Sneijder,128.0,9.0,4.0,2.0,6.33,2.81,1.41,10.55,Progressive Passer
Côte d'Ivoire,Jean-Philippe Krasso,256.0,4.0,12.0,14.0,1.41,4.22,4.92,10.55,Ball Carrier
Troyes,Benjamin Nivet,2383.0,139.0,59.0,81.0,5.25,2.23,3.06,10.540000000000001,Progressive Passer
Ingolstadt,Mathew Leckie,2494.0,45.0,108.0,139.0,1.62,3.9,5.02,10.54,Ball Carrier
Saint-Étienne,Neal Maupay,538.0,9.0,18.0,36.0,1.51,3.01,6.02,10.54,Ball Carrier
Brazil Women's,Ariadina Alves Borges,205.0,11.0,5.0,8.0,4.83,2.2,3.51,10.54,Progressive Passer
AFC Bournemouth,Max-Alain Gradel,889.0,11.0,45.0,48.0,1.11,4.56,4.86,10.530000000000001,Ball Carrier
Valencia,Luís Carlos Almeida da Cunha,94.0,3.0,5.0,3.0,2.87,4.79,2.87,10.530000000000001,Ball Carrier
Villarreal,Juan Marcos Foyth,94.0,5.0,4.0,2.0,4.79,3.83,1.91,10.530000000000001,Complete Progressor
Real Betis,Joaquín Sánchez Rodríguez,2419.0,63.0,104.0,116.0,2.34,3.87,4.32,10.530000000000001,Ball Carrier
Manchester City WFC,Abbie McManus,1026.0,62.0,19.0,39.0,5.44,1.67,3.42,10.530000000000001,Progressive Passer
Morocco Women's,Fatima Zahra Tagnaout,333.0,8.0,14.0,17.0,2.16,3.78,4.59,10.53,Ball Carrier
Cádiz,Matías Nicolás Pavoni,77.0,4.0,1.0,4.0,4.68,1.17,4.68,10.53,Progressive Passer
France Women's,Kenza Dali,351.0,12.0,12.0,17.0,3.08,3.08,4.36,10.52,Complete Progressor
Marseille,Steven Fletcher,761.0,23.0,22.0,44.0,2.72,2.6,5.2,10.52,Progression Outlet
Hoffenheim,Eduardo Jesús Vargas Rojas,1507.0,48.0,49.0,79.0,2.87,2.93,4.72,10.52,Progression Outlet
Paris Saint-Germain,Nuno Mendes,2797.0,75.0,90.0,162.0,2.41,2.9,5.21,10.52,Progression Outlet
OGC Nice,Flavius Daniliuc,77.0,6.0,2.0,1.0,7.01,2.34,1.17,10.52,Progressive Passer
AS Monaco,Aleksandr Golovin,154.0,5.0,6.0,7.0,2.92,3.51,4.09,10.52,Ball Carrier
RC Deportivo La Coruña,Fayçal Fajr,2934.0,136.0,73.0,134.0,4.17,2.24,4.11,10.52,Progressive Passer
Granada,Thievy Guivane Bifouma Koulossa,197.0,3.0,11.0,9.0,1.37,5.03,4.11,10.510000000000002,Ball Carrier
Rennes,Abdoulaye Doucouré,960.0,47.0,23.0,42.0,4.41,2.16,3.94,10.51,Progressive Passer
Belgium,Leandro Trossard,343.0,11.0,12.0,17.0,2.89,3.15,4.46,10.5,Ball Carrier
Kerala Blasters,Jorge Rolando Pereyra Díaz,1570.0,38.0,65.0,80.0,2.18,3.73,4.59,10.5,Ball Carrier
Real Betis,Cedric Mabwati Gerard,60.0,1.0,2.0,4.0,1.5,3.0,6.0,10.5,Ball Carrier
Chelsea,Juan Manuel Mata García,120.0,3.0,5.0,6.0,2.25,3.75,4.5,10.5,Ball Carrier
Celta Vigo,Daniel Wass,2957.0,177.0,77.0,91.0,5.39,2.34,2.77,10.5,Progressive Passer
Aston Villa,Jordan Ayew,2401.0,38.0,105.0,137.0,1.42,3.94,5.14,10.5,Ball Carrier
Utah Royals,Taylor Lytle,189.0,8.0,6.0,8.0,3.81,2.86,3.81,10.48,Progressive Passer
Congo DR,Meschak Elia,447.0,6.0,25.0,21.0,1.21,5.03,4.23,10.47,Ball Carrier
Liverpool WFC,Jessica Anne Clarke,1409.0,24.0,80.0,60.0,1.53,5.11,3.83,10.47,Ball Carrier
Mumbai City,Bipin Singh Thounajam,1711.0,26.0,67.0,106.0,1.37,3.52,5.58,10.47,Ball Carrier
Levante UD,Laurent Courtois,86.0,5.0,2.0,3.0,5.23,2.09,3.14,10.46,Progressive Passer
Spain Women's,Teresa Abelleira Dueñas,697.0,63.0,12.0,6.0,8.13,1.55,0.77,10.450000000000001,Progressive Passer
Norwich City,Steven Naismith,878.0,25.0,28.0,49.0,2.56,2.87,5.02,10.45,Progression Outlet
Atlético Madrid,Arda Turan,551.0,19.0,22.0,23.0,3.1,3.59,3.76,10.45,Complete Progressor
Levante UD,Jorge Miramón Santagertrudis,276.0,13.0,14.0,5.0,4.24,4.57,1.63,10.440000000000001,Complete Progressor
Switzerland,Dan Ndoye,406.0,3.0,22.0,22.0,0.67,4.88,4.88,10.43,Ball Carrier
Spain,Sergio Busquets i Burgos,1165.0,92.0,15.0,28.0,7.11,1.16,2.16,10.43,Progressive Passer
Manchester United,Faustino Marcos Alberto Rojo,1268.0,51.0,41.0,55.0,3.62,2.91,3.9,10.43,Progressive Passer
OL Reign,Jodie Taylor,604.0,10.0,21.0,39.0,1.49,3.13,5.81,10.43,Ball Carrier
Uruguay,Ildo Enrique Maneiro Ghezzi,69.0,5.0,0.0,3.0,6.52,0.0,3.91,10.43,Progressive Passer
Juventus,Kwadwo Asamoah,561.0,20.0,20.0,25.0,3.21,3.21,4.01,10.43,Complete Progressor
Leicester City,Marc Albrighton,2761.0,94.0,101.0,125.0,3.06,3.29,4.07,10.42,Complete Progressor
Japan Women's,Shiori Miyake,95.0,11.0,0.0,0.0,10.42,0.0,0.0,10.42,Progressive Passer
Canada,David Junior Hoilett,164.0,6.0,5.0,8.0,3.29,2.74,4.39,10.42,Progressive Passer
Valencia,Joaquín Sánchez Rodríguez,389.0,12.0,21.0,12.0,2.78,4.86,2.78,10.42,Ball Carrier
Real Sociedad,Xabier Prieto Argarate,3419.0,153.0,73.0,170.0,4.03,1.92,4.47,10.42,Progressive Passer
Tottenham Hotspur,Heung-Min Son,1202.0,22.0,43.0,74.0,1.65,3.22,5.54,10.41,Ball Carrier
Lyon,Aldo Kalulu Kyatengwa,190.0,4.0,6.0,12.0,1.89,2.84,5.68,10.41,Progression Outlet
Korea Republic Women's,So-Yun Ji,562.0,26.0,24.0,15.0,4.16,3.84,2.4,10.4,Complete Progressor
Getafe,Ángel Lafita Castillo,1160.0,26.0,43.0,65.0,2.02,3.34,5.04,10.399999999999999,Ball Carrier
Arsenal WFC,Kim Little,3612.0,170.0,123.0,124.0,4.24,3.06,3.09,10.39,Complete Progressor
Huesca,Jaime Seoane Valenciano,104.0,2.0,5.0,5.0,1.73,4.33,4.33,10.39,Ball Carrier
Gazélec Ajaccio,John Tshibumbu,1074.0,18.0,29.0,77.0,1.51,2.43,6.45,10.39,Progression Outlet
Poland,Karol Linetty,78.0,0.0,5.0,4.0,0.0,5.77,4.62,10.39,Ball Carrier
Arsenal WFC,Leonie Maier,1230.0,45.0,40.0,57.0,3.29,2.93,4.17,10.39,Progressive Passer
Bolton Wanderers,"Augustine Azuka ""Jay-Jay"" Okocha",182.0,11.0,7.0,3.0,5.44,3.46,1.48,10.38,Complete Progressor
Croatia,Lovro Majer,295.0,7.0,14.0,13.0,2.14,4.27,3.97,10.38,Ball Carrier
Spain Women's,Marta Torrejón Moya,182.0,12.0,3.0,6.0,5.93,1.48,2.97,10.38,Progressive Passer
AC Milan,Carlos Arturo Bacca Ahumada,3174.0,47.0,123.0,196.0,1.33,3.49,5.56,10.379999999999999,Ball Carrier
Real Madrid,Toni Kroos,3857.0,328.0,73.0,44.0,7.65,1.7,1.03,10.379999999999999,Progressive Passer
Borussia Mönchengladbach,Tomáš Čvančara,78.0,1.0,3.0,5.0,1.15,3.46,5.77,10.379999999999999,Ball Carrier
Stade de Reims,Frédéric Bulot,1023.0,27.0,48.0,43.0,2.38,4.22,3.78,10.379999999999999,Ball Carrier
France,Steven N''Kemboanza Mike Christopher Nzonzi,156.0,10.0,3.0,5.0,5.77,1.73,2.88,10.379999999999999,Progressive Passer
China PR Women's,Shuang Wang,469.0,14.0,15.0,25.0,2.69,2.88,4.8,10.370000000000001,Progression Outlet
Valencia,David Villa Sánchez,399.0,4.0,18.0,24.0,0.9,4.06,5.41,10.370000000000001,Ball Carrier
Las Palmas,Nabil El Zhar,1760.0,39.0,74.0,90.0,1.99,3.78,4.6,10.37,Ball Carrier
Barcelona,Eiður Smári Guðjohnsen,1834.0,57.0,65.0,89.0,2.8,3.19,4.37,10.36,Ball Carrier
Angers,Pierrick Capelle,1311.0,36.0,56.0,59.0,2.47,3.84,4.05,10.36,Ball Carrier
Villarreal,Joseba Llorente Etxarri,139.0,0.0,4.0,12.0,0.0,2.59,7.77,10.36,Progression Outlet
ATK Mohun Bagan,Roy Krishna,1233.0,35.0,43.0,64.0,2.55,3.14,4.67,10.36,Ball Carrier
Panama,José Luis Rodríguez Francis,330.0,5.0,10.0,23.0,1.36,2.73,6.27,10.36,Progression Outlet
Hertha Berlin,Alexander Baumjohann,460.0,11.0,20.0,22.0,2.15,3.91,4.3,10.36,Ball Carrier
Real Zaragoza,Diego Alberto Milito,513.0,8.0,18.0,33.0,1.4,3.16,5.79,10.350000000000001,Ball Carrier
Lazio,Abdoulay Konko,1557.0,69.0,58.0,52.0,3.99,3.35,3.01,10.35,Complete Progressor
Paris Saint-Germain,Adrien Rabiot,1618.0,95.0,49.0,42.0,5.28,2.73,2.34,10.35,Progressive Passer
Uruguay,Guillermo Varela Olivera,426.0,19.0,10.0,20.0,4.01,2.11,4.23,10.35,Progressive Passer
Belgium,Enzo Scifo,87.0,2.0,4.0,4.0,2.07,4.14,4.14,10.349999999999998,Ball Carrier
Sweden,Gunnar Gren,87.0,4.0,2.0,4.0,4.14,2.07,4.14,10.349999999999998,Progressive Passer
Czechoslovakia,Jozef Adamec,87.0,1.0,3.0,6.0,1.03,3.1,6.21,10.34,Ball Carrier
Real Valladolid,Marcos André de Sousa Mendonça,61.0,1.0,1.0,5.0,1.48,1.48,7.38,10.34,Progression Outlet
Cádiz,Jonathan Sesma González,87.0,1.0,2.0,7.0,1.03,2.07,7.24,10.34,Progression Outlet
Czech Republic,Antonín Barák,235.0,5.0,12.0,10.0,1.91,4.6,3.83,10.34,Ball Carrier
Udinese,Bruno Miguel Borges Fernandes,2122.0,80.0,63.0,101.0,3.39,2.67,4.28,10.34,Progressive Passer
Blackburn Rovers,Lucas Neill,183.0,11.0,7.0,3.0,5.41,3.44,1.48,10.33,Complete Progressor
Bayern Munich,Hamit Altıntop,61.0,0.0,4.0,3.0,0.0,5.9,4.43,10.33,Ball Carrier
Paraguay,Ángel Rodrigo Romero Villamayor,61.0,2.0,2.0,3.0,2.95,2.95,4.43,10.33,Ball Carrier
Burkina Faso,Cédric Badolo,183.0,2.0,7.0,12.0,0.98,3.44,5.9,10.32,Ball Carrier
Japan Women's,Risa Shimizu,793.0,24.0,17.0,50.0,2.72,1.93,5.67,10.32,Progression Outlet
Norwich City,Bradley Johnson,157.0,6.0,6.0,6.0,3.44,3.44,3.44,10.32,Complete Progressor
Bayer Leverkusen,Odilon Kossonou,1850.0,125.0,55.0,32.0,6.08,2.68,1.56,10.32,Progressive Passer
Athletic Club,Raúl García Escudero,3035.0,118.0,87.0,143.0,3.5,2.58,4.24,10.32,Progressive Passer
Lens,Florian Sotoca,166.0,8.0,7.0,4.0,4.34,3.8,2.17,10.31,Complete Progressor
Czech Republic,Alex Král,131.0,4.0,7.0,4.0,2.75,4.81,2.75,10.309999999999999,Ball Carrier
AS Monaco,Layvin Kurzawa,227.0,9.0,9.0,8.0,3.57,3.57,3.17,10.309999999999999,Complete Progressor
Tottenham Hotspur,Kieran Trippier,559.0,21.0,18.0,25.0,3.38,2.9,4.03,10.309999999999999,Progressive Passer
Reading WFC,Danielle Carter,1328.0,25.0,55.0,72.0,1.69,3.73,4.88,10.3,Ball Carrier
Granada,David Barral Torres,384.0,10.0,17.0,17.0,2.34,3.98,3.98,10.3,Ball Carrier
United States,Folarin Balogun,166.0,2.0,6.0,11.0,1.08,3.25,5.96,10.29,Ball Carrier
Getafe,Pablo Hernández Domínguez,70.0,2.0,3.0,3.0,2.57,3.86,3.86,10.29,Ball Carrier
England Women's,Alessia Russo,1294.0,25.0,36.0,87.0,1.74,2.5,6.05,10.29,Progression Outlet
Eibar,Izet Hajrović,175.0,1.0,8.0,11.0,0.51,4.11,5.66,10.280000000000001,Ball Carrier
Real Betis,Rodrigo Sánchez Rodriguez,35.0,1.0,1.0,2.0,2.57,2.57,5.14,10.28,Progression Outlet
Iceland,Jón Daði Böðvarsson,70.0,2.0,2.0,4.0,2.57,2.57,5.14,10.28,Progression Outlet
France Women's,Sakina Karchaoui,1147.0,57.0,41.0,33.0,4.47,3.22,2.59,10.28,Complete Progressor
Chelsea,Fernando José Torres Sanz,35.0,0.0,3.0,1.0,0.0,7.71,2.57,10.28,Ball Carrier
AFC Bournemouth,Adam Smith,2175.0,55.0,98.0,95.0,2.28,4.06,3.93,10.27,Ball Carrier
Tunisia,Naïm Sliti,324.0,8.0,13.0,16.0,2.22,3.61,4.44,10.27,Ball Carrier
Lazio,Ştefan Daniel Radu,1096.0,77.0,27.0,21.0,6.32,2.22,1.72,10.260000000000002,Progressive Passer
Getafe,Pedro Ríos Maestre,263.0,10.0,5.0,15.0,3.42,1.71,5.13,10.26,Progressive Passer
Chievo,Riccardo Meggiorini,1658.0,24.0,58.0,107.0,1.3,3.15,5.81,10.26,Ball Carrier
Barcelona,Martin Braithwaite Christensen,1344.0,14.0,52.0,87.0,0.94,3.48,5.83,10.25,Ball Carrier
RC Deportivo La Coruña,Cristian Hidalgo González,316.0,9.0,16.0,11.0,2.56,4.56,3.13,10.25,Ball Carrier
Switzerland,Blerim Džemaili,325.0,8.0,11.0,18.0,2.22,3.05,4.98,10.25,Ball Carrier
Poland Women's,Paulina Tomasiak,211.0,4.0,11.0,9.0,1.71,4.69,3.84,10.24,Ball Carrier
Stade de Reims,Gaëtan Charbonnier,1275.0,46.0,30.0,69.0,3.25,2.12,4.87,10.24,Progressive Passer
Birmingham City,David Dunn,167.0,4.0,9.0,6.0,2.16,4.85,3.23,10.24,Ball Carrier
Rennes,Flavien Tait,88.0,6.0,4.0,0.0,6.14,4.09,0.0,10.23,Complete Progressor
China PR Women's,Linyan Zhang,273.0,5.0,13.0,13.0,1.65,4.29,4.29,10.23,Ball Carrier
Chelsea,Wayne Bridge,176.0,9.0,7.0,4.0,4.6,3.58,2.05,10.23,Complete Progressor
Rennes,Désiré Doué,132.0,3.0,8.0,4.0,2.05,5.45,2.73,10.23,Ball Carrier
Real Betis,Luis Fernández Gutiérrez,44.0,2.0,0.0,3.0,4.09,0.0,6.14,10.23,Progressive Passer
Sweden,Kurt Roland Hamrin,88.0,0.0,4.0,6.0,0.0,4.09,6.14,10.23,Ball Carrier
Reading WFC,Ga-Eul Jeon,88.0,5.0,3.0,2.0,5.11,3.07,2.05,10.23,Complete Progressor
Mauritania,Hemeya Tanjy,132.0,4.0,6.0,5.0,2.73,4.09,3.41,10.23,Ball Carrier
England Women's,Jessica Park,44.0,1.0,0.0,4.0,2.05,0.0,8.18,10.23,Progression Outlet
Czechoslovakia,Ivan Hrdlicka,44.0,2.0,2.0,1.0,4.09,4.09,2.05,10.23,Complete Progressor
Washington Spirit,Ashley Hatch,801.0,13.0,27.0,51.0,1.46,3.03,5.73,10.22,Ball Carrier
Hamburger SV,Aaron Hunt,1666.0,54.0,59.0,76.0,2.92,3.19,4.11,10.219999999999999,Ball Carrier
Juventus,José João Altafini,88.0,4.0,5.0,1.0,4.09,5.11,1.02,10.219999999999999,Complete Progressor
Utah Royals,Brooke Elby,185.0,3.0,14.0,4.0,1.46,6.81,1.95,10.219999999999999,Ball Carrier
Real Valladolid,Laureano Antonio Villa Suárez,141.0,5.0,3.0,8.0,3.19,1.91,5.11,10.21,Progressive Passer
Kerala Blasters,Vincy Barretto,432.0,8.0,17.0,24.0,1.67,3.54,5.0,10.21,Ball Carrier
Swansea City,André Ayew Pelé,2970.0,58.0,112.0,167.0,1.76,3.39,5.06,10.21,Ball Carrier
Tanzania,Lusajo Mwaikenda,141.0,8.0,4.0,4.0,5.11,2.55,2.55,10.21,Progressive Passer
Hertha Berlin,Salomon Armand Magloire Kalou,2502.0,44.0,112.0,128.0,1.58,4.03,4.6,10.21,Ball Carrier
Spain,Marc Cucurella Saseta,555.0,23.0,10.0,30.0,3.73,1.62,4.86,10.21,Progressive Passer
Real Sociedad,Diego Ifrán Sala,97.0,2.0,5.0,4.0,1.86,4.64,3.71,10.21,Ball Carrier
Inter Miami,Jordi Alba Ramos,326.0,7.0,10.0,20.0,1.93,2.76,5.52,10.209999999999999,Progression Outlet
Manchester United,Ona Batlle Pascual,1659.0,78.0,56.0,54.0,4.23,3.04,2.93,10.200000000000001,Complete Progressor
Tanzania,Mbwana Ally Samatta,247.0,3.0,10.0,15.0,1.09,3.64,5.47,10.2,Ball Carrier
OL Reign,Nahomi Kawasumi,238.0,9.0,9.0,9.0,3.4,3.4,3.4,10.2,Complete Progressor
Birmingham City WFC,Lucy Staniforth,2479.0,107.0,73.0,101.0,3.88,2.65,3.67,10.2,Progressive Passer
Werder Bremen,Claudio Miguel Pizarro Bossio,1757.0,53.0,51.0,95.0,2.71,2.61,4.87,10.190000000000001,Progression Outlet
Czech Republic,Lukáš Masopust,318.0,10.0,7.0,19.0,2.83,1.98,5.38,10.190000000000001,Progression Outlet
Angola,Ambrosini Antonio Cabaça Salvador,159.0,3.0,5.0,10.0,1.7,2.83,5.66,10.190000000000001,Progression Outlet
Valencia,Andrés Pascual Santoja,53.0,1.0,3.0,2.0,1.7,5.09,3.4,10.19,Ball Carrier
Manchester United,Ivana Fuso,106.0,2.0,2.0,8.0,1.7,1.7,6.79,10.19,Progression Outlet
Saint-Étienne,Renaud Cohade,1059.0,55.0,30.0,35.0,4.67,2.55,2.97,10.19,Progressive Passer
Barcelona,Juliano Haus Belletti,1317.0,37.0,57.0,55.0,2.53,3.9,3.76,10.19,Ball Carrier
Nantes,Olivier Veigneau,168.0,9.0,2.0,8.0,4.82,1.07,4.29,10.18,Progressive Passer
Eintracht Frankfurt,Ansgar Knauff,115.0,2.0,3.0,8.0,1.57,2.35,6.26,10.18,Progression Outlet
Cameroon,Darlin Zidane Yongwa Ngameni,168.0,4.0,5.0,10.0,2.14,2.68,5.36,10.18,Progression Outlet
Bordeaux,Valentín Vada,858.0,40.0,31.0,26.0,4.2,3.25,2.73,10.18,Complete Progressor
Netherlands,Daley Blind,744.0,57.0,11.0,16.0,6.9,1.33,1.94,10.17,Progressive Passer
Marseille,Brice Dja Djédjé,1503.0,57.0,52.0,61.0,3.41,3.11,3.65,10.17,Complete Progressor
Austria,Alexander Prass,177.0,8.0,5.0,7.0,4.07,2.54,3.56,10.17,Progressive Passer
Washington Spirit,Mallory Eubanks,168.0,6.0,7.0,6.0,3.21,3.75,3.21,10.17,Complete Progressor
VfB Stuttgart,Borys Tashchy,168.0,4.0,6.0,9.0,2.14,3.21,4.82,10.17,Ball Carrier
Germany Women's,Jule Brand,991.0,26.0,37.0,49.0,2.36,3.36,4.45,10.17,Ball Carrier
Brazil,Filipe Luís Kasmirski,177.0,12.0,6.0,2.0,6.1,3.05,1.02,10.169999999999998,Complete Progressor
Villarreal,Ariel Miguel Santiago Ibagaza,124.0,9.0,3.0,2.0,6.53,2.18,1.45,10.16,Progressive Passer
Netherlands,Frenkie de Jong,850.0,49.0,26.0,21.0,5.19,2.75,2.22,10.16,Progressive Passer
Celta Vigo,Charles Días Barbosa de Oliveira,124.0,2.0,3.0,9.0,1.45,2.18,6.53,10.16,Progression Outlet
Portugal,João Pedro Cavaco Cancelo,673.0,28.0,22.0,26.0,3.74,2.94,3.48,10.16,Progressive Passer
Netherlands,Ruud Krol,443.0,13.0,22.0,15.0,2.64,4.47,3.05,10.16,Ball Carrier
Valencia,João Pedro Cavaco Cancelo,2330.0,83.0,95.0,85.0,3.21,3.67,3.28,10.16,Complete Progressor
Nigeria Women's,Asisat Lamina Oshoala,514.0,12.0,24.0,22.0,2.1,4.2,3.85,10.15,Ball Carrier
Carpi,Kevin Lasagna,1543.0,16.0,61.0,97.0,0.93,3.56,5.66,10.15,Ball Carrier
Guinea,François Kamano,62.0,3.0,3.0,1.0,4.35,4.35,1.45,10.149999999999999,Complete Progressor
Elche,Pere Milla Peña,71.0,3.0,2.0,3.0,3.8,2.54,3.8,10.14,Progressive Passer
Montpellier,Paul Lasne,524.0,20.0,20.0,19.0,3.44,3.44,3.26,10.14,Complete Progressor
Caen,Julien Féret,3301.0,177.0,97.0,98.0,4.83,2.64,2.67,10.14,Progressive Passer
Troyes,Wilson Odobert,80.0,3.0,3.0,3.0,3.38,3.38,3.38,10.14,Complete Progressor
Werder Bremen,Rafael Santos Borré Amaury,71.0,0.0,3.0,5.0,0.0,3.8,6.34,10.14,Ball Carrier
Atlético Madrid,Marcos Llorente Moreno,231.0,7.0,8.0,11.0,2.73,3.12,4.29,10.14,Ball Carrier
Uruguay,Cristian Gonzalo Olivera Ibarra,151.0,2.0,4.0,11.0,1.19,2.38,6.56,10.129999999999999,Progression Outlet
Boca Juniors,Diego Fernando Latorre,80.0,4.0,2.0,3.0,4.5,2.25,3.38,10.129999999999999,Progressive Passer
OGC Nice,Hichem Boudaoui,160.0,5.0,7.0,6.0,2.81,3.94,3.38,10.129999999999999,Ball Carrier
Racing Santander,Mohamed Gasana Tchité,240.0,2.0,13.0,12.0,0.75,4.88,4.5,10.129999999999999,Ball Carrier
Uruguay,Rodrigo Bentancur Colmán,827.0,50.0,17.0,26.0,5.44,1.85,2.83,10.120000000000001,Progressive Passer
Ingolstadt,Pascal Groß,2864.0,150.0,77.0,95.0,4.71,2.42,2.99,10.120000000000001,Progressive Passer
Portugal Women's,Ana Ines Palma Capeta,169.0,2.0,5.0,12.0,1.07,2.66,6.39,10.120000000000001,Progression Outlet
Celta Vigo,Jacobo González Rodrigañez,80.0,1.0,2.0,6.0,1.12,2.25,6.75,10.120000000000001,Progression Outlet
