match_id,team,progressive_passes,progressive_carries,progressive_passes_received,progressive_actions,progressive_carry_pct,progressive_pass_pct
3895052,Bayer Leverkusen,34.0,33.0,34.0,101.0,32.67,33.66
3895052,RB Leipzig,20.0,22.0,20.0,62.0,35.48,32.26
3895060,Bayer Leverkusen,45.0,40.0,45.0,130.0,30.77,34.62
3895060,Borussia Mönchengladbach,39.0,31.0,39.0,109.0,28.44,35.78
3895067,Bayer Leverkusen,65.0,43.0,65.0,173.0,24.86,37.57
3895067,Darmstadt 98,4.0,3.0,4.0,11.0,27.27,36.36
3895074,Bayer Leverkusen,31.0,29.0,31.0,91.0,31.87,34.07
3895074,Bayern Munich,45.0,35.0,45.0,125.0,28.0,36.0
3895086,Bayer Leverkusen,56.0,40.0,56.0,152.0,26.32,36.84
3895086,FC Heidenheim,18.0,11.0,18.0,47.0,23.4,38.3
3895095,Bayer Leverkusen,30.0,20.0,30.0,80.0,25.0,37.5
3895095,FSV Mainz 05,19.0,11.0,19.0,49.0,22.45,38.78
3895107,Bayer Leverkusen,54.0,45.0,54.0,153.0,29.41,35.29
3895107,FC Köln,20.0,8.0,20.0,48.0,16.67,41.67
3895113,Bayer Leverkusen,32.0,32.0,32.0,96.0,33.33,33.33
3895113,Wolfsburg,28.0,20.0,28.0,76.0,26.32,36.84
3895121,Bayer Leverkusen,51.0,38.0,51.0,140.0,27.14,36.43
3895121,Freiburg,18.0,12.0,18.0,48.0,25.0,37.5
3895134,Bayer Leverkusen,40.0,38.0,40.0,118.0,32.2,33.9
3895134,Hoffenheim,22.0,23.0,22.0,67.0,34.33,32.84
3895139,Bayer Leverkusen,78.0,28.0,78.0,184.0,15.22,42.39
3895139,Union Berlin,17.0,6.0,17.0,40.0,15.0,42.5
3895153,Bayer Leverkusen,32.0,33.0,32.0,97.0,34.02,32.99
3895153,Werder Bremen,37.0,26.0,37.0,100.0,26.0,37.0
3895158,Bayer Leverkusen,50.0,40.0,50.0,140.0,28.57,35.71
3895158,Borussia Dortmund,9.0,14.0,9.0,32.0,43.75,28.12
3895167,Bayer Leverkusen,33.0,33.0,33.0,99.0,33.33,33.33
3895167,VfB Stuttgart,40.0,39.0,40.0,119.0,32.77,33.61
3895180,Bayer Leverkusen,29.0,31.0,29.0,89.0,34.83,32.58
3895180,Eintracht Frankfurt,16.0,13.0,16.0,45.0,28.89,35.56
3895182,Bayer Leverkusen,51.0,33.0,51.0,135.0,24.44,37.78
3895182,Bochum,14.0,10.0,14.0,38.0,26.32,36.84
3895194,Augsburg,13.0,13.0,13.0,39.0,33.33,33.33
3895194,Bayer Leverkusen,50.0,31.0,50.0,131.0,23.66,38.17
3895202,Bayer Leverkusen,28.0,24.0,28.0,80.0,30.0,35.0
3895202,RB Leipzig,13.0,8.0,13.0,34.0,23.53,38.24
3895210,Bayer Leverkusen,78.0,80.0,78.0,236.0,33.9,33.05
3895210,Borussia Mönchengladbach,3.0,5.0,3.0,11.0,45.45,27.27
3895220,Bayer Leverkusen,42.0,29.0,42.0,113.0,25.66,37.17
3895220,Darmstadt 98,25.0,24.0,25.0,74.0,32.43,33.78
3895232,Bayer Leverkusen,11.0,15.0,11.0,37.0,40.54,29.73
3895232,Bayern Munich,48.0,28.0,48.0,124.0,22.58,38.71
3895244,Bayer Leverkusen,35.0,31.0,35.0,101.0,30.69,34.65
3895244,FC Heidenheim,18.0,12.0,18.0,48.0,25.0,37.5
3895250,Bayer Leverkusen,41.0,23.0,41.0,105.0,21.9,39.05
3895250,FSV Mainz 05,13.0,12.0,13.0,38.0,31.58,34.21
3895258,Bayer Leverkusen,88.0,57.0,88.0,233.0,24.46,37.77
3895258,FC Köln,9.0,9.0,9.0,27.0,33.33,33.33
3895266,Bayer Leverkusen,87.0,47.0,87.0,221.0,21.27,39.37
3895266,Wolfsburg,8.0,4.0,8.0,20.0,20.0,40.0
3895275,Bayer Leverkusen,37.0,28.0,37.0,102.0,27.45,36.27
3895275,Freiburg,25.0,26.0,25.0,76.0,34.21,32.89
3895286,Bayer Leverkusen,72.0,71.0,72.0,215.0,33.02,33.49
3895286,Hoffenheim,14.0,18.0,14.0,46.0,39.13,30.43
3895292,Bayer Leverkusen,54.0,33.0,54.0,141.0,23.4,38.3
3895292,Union Berlin,18.0,10.0,18.0,46.0,21.74,39.13
3895302,Bayer Leverkusen,59.0,40.0,59.0,158.0,25.32,37.34
3895302,Werder Bremen,15.0,14.0,15.0,44.0,31.82,34.09
3895309,Bayer Leverkusen,53.0,36.0,53.0,142.0,25.35,37.32
3895309,Borussia Dortmund,19.0,17.0,19.0,55.0,30.91,34.55
3895320,Bayer Leverkusen,34.0,36.0,34.0,104.0,34.62,32.69
3895320,VfB Stuttgart,10.0,14.0,10.0,34.0,41.18,29.41
3895333,Bayer Leverkusen,14.0,15.0,14.0,43.0,34.88,32.56
3895333,Eintracht Frankfurt,42.0,32.0,42.0,116.0,27.59,36.21
3895340,Bayer Leverkusen,74.0,52.0,74.0,200.0,26.0,37.0
3895340,Bochum,14.0,10.0,14.0,38.0,26.32,36.84
3895348,Augsburg,19.0,23.0,19.0,61.0,37.7,31.15
3895348,Bayer Leverkusen,78.0,55.0,78.0,211.0,26.07,36.97
3900490,Paris Saint-Germain,60.0,50.0,60.0,170.0,29.41,35.29
3900490,Rennes,25.0,21.0,25.0,71.0,29.58,35.21
3900491,Saint-Étienne,43.0,32.0,43.0,118.0,27.12,36.44
3900491,Stade de Reims,7.0,13.0,7.0,27.0,48.15,25.93
3900492,Guingamp,19.0,20.0,19.0,58.0,34.48,32.76
3900492,Lorient,43.0,45.0,43.0,131.0,34.35,32.82
3900493,Lyon,58.0,40.0,58.0,156.0,25.64,37.18
3900493,Troyes,19.0,12.0,19.0,50.0,24.0,38.0
3900494,Bordeaux,30.0,32.0,30.0,92.0,34.78,32.61
3900494,Gazélec Ajaccio,26.0,18.0,26.0,70.0,25.71,37.14
3900495,Bastia,31.0,21.0,31.0,83.0,25.3,37.35
3900495,Caen,26.0,28.0,26.0,80.0,35.0,32.5
3900496,Montpellier,16.0,18.0,16.0,50.0,36.0,32.0
3900496,Toulouse,22.0,28.0,22.0,72.0,38.89,30.56
3900497,Lille,20.0,14.0,20.0,54.0,25.93,37.04
3900497,OGC Nice,19.0,19.0,19.0,57.0,33.33,33.33
3900498,AS Monaco,30.0,19.0,30.0,79.0,24.05,37.97
3900498,Angers,19.0,19.0,19.0,57.0,33.33,33.33
3900499,Marseille,19.0,23.0,19.0,61.0,37.7,31.15
3900499,Nantes,21.0,18.0,21.0,60.0,30.0,35.0
3900500,Angers,40.0,22.0,40.0,102.0,21.57,39.22
3900500,Rennes,37.0,29.0,37.0,103.0,28.16,35.92
3900501,Paris Saint-Germain,72.0,28.0,72.0,172.0,16.28,41.86
3900501,Toulouse,9.0,14.0,9.0,32.0,43.75,28.12
3900502,Lorient,64.0,47.0,64.0,175.0,26.86,36.57
3900502,Troyes,25.0,23.0,25.0,73.0,31.51,34.25
3900503,Bastia,29.0,20.0,29.0,78.0,25.64,37.18
3900503,Lille,28.0,17.0,28.0,73.0,23.29,38.36
3900504,Montpellier,27.0,17.0,27.0,71.0,23.94,38.03
3900504,Nantes,39.0,27.0,39.0,105.0,25.71,37.14
3900505,Caen,29.0,23.0,29.0,81.0,28.4,35.8
3900505,Guingamp,29.0,17.0,29.0,75.0,22.67,38.67
3900506,Gazélec Ajaccio,22.0,18.0,22.0,62.0,29.03,35.48
3900506,Stade de Reims,36.0,30.0,36.0,102.0,29.41,35.29
3900507,Marseille,38.0,26.0,38.0,102.0,25.49,37.25
3900507,OGC Nice,15.0,16.0,15.0,46.0,34.78,32.61
3900508,AS Monaco,28.0,15.0,28.0,71.0,21.13,39.44
3900508,Bordeaux,16.0,12.0,16.0,44.0,27.27,36.36
3900509,Lyon,33.0,27.0,33.0,93.0,29.03,35.48
3900509,Saint-Étienne,12.0,12.0,12.0,36.0,33.33,33.33
3900510,Lyon,49.0,37.0,49.0,135.0,27.41,36.3
3900510,OGC Nice,47.0,33.0,47.0,127.0,25.98,37.01
3900511,Lorient,37.0,20.0,37.0,94.0,21.28,39.36
3900511,Paris Saint-Germain,37.0,20.0,37.0,94.0,21.28,39.36
3900512,Montpellier,36.0,35.0,36.0,107.0,32.71,33.64
3900512,Stade de Reims,23.0,18.0,23.0,64.0,28.12,35.94
3900513,Lille,21.0,29.0,21.0,71.0,40.85,29.58
3900513,Troyes,24.0,27.0,24.0,75.0,36.0,32.0
3900514,Guingamp,24.0,15.0,24.0,63.0,23.81,38.1
3900514,Toulouse,28.0,20.0,28.0,76.0,26.32,36.84
3900515,AS Monaco,44.0,28.0,44.0,116.0,24.14,37.93
3900515,Nantes,35.0,18.0,35.0,88.0,20.45,39.77
3900516,Marseille,28.0,23.0,28.0,79.0,29.11,35.44
3900516,Saint-Étienne,24.0,22.0,24.0,70.0,31.43,34.29
3900518,Angers,45.0,29.0,45.0,119.0,24.37,37.82
3900518,Caen,27.0,12.0,27.0,66.0,18.18,40.91
3900519,Bordeaux,28.0,25.0,28.0,81.0,30.86,34.57
3900519,Rennes,21.0,19.0,21.0,61.0,31.15,34.43
3900520,Lyon,30.0,26.0,30.0,86.0,30.23,34.88
3900520,Montpellier,25.0,37.0,25.0,87.0,42.53,28.74
3900521,Paris Saint-Germain,58.0,50.0,58.0,166.0,30.12,34.94
3900521,Troyes,31.0,24.0,31.0,86.0,27.91,36.05
3900522,OGC Nice,29.0,38.0,29.0,96.0,39.58,30.21
3900522,Toulouse,33.0,34.0,33.0,100.0,34.0,33.0
3900523,Rennes,23.0,25.0,23.0,71.0,35.21,32.39
3900523,Stade de Reims,44.0,35.0,44.0,123.0,28.46,35.77
3900524,Gazélec Ajaccio,45.0,22.0,45.0,112.0,19.64,40.18
3900524,Lorient,30.0,38.0,30.0,98.0,38.78,30.61
3900525,Bastia,10.0,10.0,10.0,30.0,33.33,33.33
3900525,Nantes,33.0,27.0,33.0,93.0,29.03,35.48
3900526,Angers,17.0,16.0,17.0,50.0,32.0,34.0
3900526,Lille,22.0,19.0,22.0,63.0,30.16,34.92
3900527,AS Monaco,22.0,18.0,22.0,62.0,29.03,35.48
3900527,Marseille,21.0,27.0,21.0,69.0,39.13,30.43
3900528,Bordeaux,40.0,19.0,40.0,99.0,19.19,40.4
3900528,Caen,20.0,18.0,20.0,58.0,31.03,34.48
3900529,Guingamp,20.0,16.0,20.0,56.0,28.57,35.71
3900529,Saint-Étienne,20.0,21.0,20.0,61.0,34.43,32.79
3900530,Lyon,27.0,18.0,27.0,72.0,25.0,37.5
3900530,Nantes,43.0,40.0,43.0,126.0,31.75,34.13
3900531,Lorient,19.0,16.0,19.0,54.0,29.63,35.19
3900531,OGC Nice,23.0,14.0,23.0,60.0,23.33,38.33
3900532,Angers,21.0,21.0,21.0,63.0,33.33,33.33
3900532,Paris Saint-Germain,57.0,30.0,57.0,144.0,20.83,39.58
3900533,AS Monaco,34.0,16.0,34.0,84.0,19.05,40.48
3900533,Caen,31.0,22.0,31.0,84.0,26.19,36.9
3900534,Bastia,23.0,16.0,23.0,62.0,25.81,37.1
3900534,Bordeaux,27.0,25.0,27.0,79.0,31.65,34.18
3900535,Lille,24.0,20.0,24.0,68.0,29.41,35.29
3900535,Saint-Étienne,18.0,15.0,18.0,51.0,29.41,35.29
3900536,Gazélec Ajaccio,25.0,14.0,25.0,64.0,21.88,39.06
3900536,Montpellier,37.0,56.0,37.0,130.0,43.08,28.46
3900537,Toulouse,20.0,33.0,20.0,73.0,45.21,27.4
3900537,Troyes,49.0,34.0,49.0,132.0,25.76,37.12
3900538,Guingamp,25.0,24.0,25.0,74.0,32.43,33.78
3900538,Stade de Reims,20.0,21.0,20.0,61.0,34.43,32.79
3900539,Marseille,27.0,23.0,27.0,77.0,29.87,35.06
3900539,Rennes,20.0,26.0,20.0,66.0,39.39,30.3
3900540,OGC Nice,19.0,21.0,19.0,59.0,35.59,32.2
3900540,Paris Saint-Germain,71.0,40.0,71.0,182.0,21.98,39.01
3900541,AS Monaco,33.0,23.0,33.0,89.0,25.84,37.08
3900541,Bastia,23.0,10.0,23.0,56.0,17.86,41.07
3900542,Caen,34.0,28.0,34.0,96.0,29.17,35.42
3900542,Lille,12.0,18.0,12.0,42.0,42.86,28.57
3900543,Stade de Reims,50.0,28.0,50.0,128.0,21.88,39.06
3900543,Troyes,35.0,41.0,35.0,111.0,36.94,31.53
3900544,Lorient,14.0,18.0,14.0,46.0,39.13,30.43
3900544,Toulouse,40.0,37.0,40.0,117.0,31.62,34.19
3900545,Angers,25.0,26.0,25.0,76.0,34.21,32.89
3900545,Lyon,59.0,43.0,59.0,161.0,26.71,36.65
3900546,Gazélec Ajaccio,43.0,24.0,43.0,110.0,21.82,39.09
3900546,Nantes,31.0,18.0,31.0,80.0,22.5,38.75
3900547,Marseille,50.0,30.0,50.0,130.0,23.08,38.46
3900547,Montpellier,20.0,24.0,20.0,64.0,37.5,31.25
3900548,Bordeaux,37.0,22.0,37.0,96.0,22.92,38.54
3900548,Guingamp,15.0,12.0,15.0,42.0,28.57,35.71
3900549,Rennes,10.0,10.0,10.0,30.0,33.33,33.33
3900549,Saint-Étienne,31.0,38.0,31.0,100.0,38.0,31.0
3900550,Caen,19.0,16.0,19.0,54.0,29.63,35.19
3900550,Rennes,55.0,31.0,55.0,141.0,21.99,39.01
3900551,Lille,30.0,26.0,30.0,86.0,30.23,34.88
3900551,Lorient,33.0,24.0,33.0,90.0,26.67,36.67
3900552,Guingamp,10.0,17.0,10.0,37.0,45.95,27.03
3900552,Montpellier,31.0,26.0,31.0,88.0,29.55,35.23
3900553,OGC Nice,26.0,18.0,26.0,70.0,25.71,37.14
3900553,Stade de Reims,29.0,19.0,29.0,77.0,24.68,37.66
3900554,Bastia,31.0,23.0,31.0,85.0,27.06,36.47
3900554,Troyes,18.0,16.0,18.0,52.0,30.77,34.62
3900555,Nantes,52.0,45.0,52.0,149.0,30.2,34.9
3900555,Toulouse,16.0,19.0,16.0,51.0,37.25,31.37
3900556,Angers,30.0,24.0,30.0,84.0,28.57,35.71
3900556,Bordeaux,12.0,19.0,12.0,43.0,44.19,27.91
3900557,Lyon,20.0,14.0,20.0,54.0,25.93,37.04
3900557,Paris Saint-Germain,20.0,19.0,20.0,59.0,32.2,33.9
3900558,AS Monaco,28.0,31.0,28.0,87.0,35.63,32.18
3900558,Saint-Étienne,22.0,14.0,22.0,58.0,24.14,37.93
3900559,Gazélec Ajaccio,24.0,25.0,24.0,73.0,34.25,32.88
3900559,Marseille,18.0,27.0,18.0,63.0,42.86,28.57
3900560,Montpellier,26.0,32.0,26.0,84.0,38.1,30.95
3900560,OGC Nice,22.0,21.0,22.0,65.0,32.31,33.85
3900561,Lille,34.0,34.0,34.0,102.0,33.33,33.33
3900561,Toulouse,13.0,15.0,13.0,41.0,36.59,31.71
3900562,Caen,14.0,14.0,14.0,42.0,33.33,33.33
3900562,Paris Saint-Germain,33.0,22.0,33.0,88.0,25.0,37.5
3900563,Guingamp,31.0,35.0,31.0,97.0,36.08,31.96
3900563,Rennes,29.0,21.0,29.0,79.0,26.58,36.71
3900564,AS Monaco,39.0,41.0,39.0,119.0,34.45,32.77
3900564,Troyes,10.0,5.0,10.0,25.0,20.0,40.0
3900565,Lorient,32.0,20.0,32.0,84.0,23.81,38.1
3900565,Nantes,25.0,17.0,25.0,67.0,25.37,37.31
3900566,Bastia,16.0,20.0,16.0,52.0,38.46,30.77
3900566,Stade de Reims,29.0,26.0,29.0,84.0,30.95,34.52
3900567,Bordeaux,25.0,18.0,25.0,68.0,26.47,36.76
3900567,Marseille,29.0,23.0,29.0,81.0,28.4,35.8
3900568,Gazélec Ajaccio,42.0,25.0,42.0,109.0,22.94,38.53
3900568,Lyon,30.0,22.0,30.0,82.0,26.83,36.59
3900569,Angers,33.0,22.0,33.0,88.0,25.0,37.5
3900569,Saint-Étienne,30.0,21.0,30.0,81.0,25.93,37.04
3900570,Bastia,6.0,14.0,6.0,26.0,53.85,23.08
3900570,Paris Saint-Germain,62.0,41.0,62.0,165.0,24.85,37.58
3900571,Lorient,29.0,23.0,29.0,81.0,28.4,35.8
3900571,Rennes,22.0,19.0,22.0,63.0,30.16,34.92
3900572,AS Monaco,27.0,21.0,27.0,75.0,28.0,36.0
3900572,Gazélec Ajaccio,29.0,14.0,29.0,72.0,19.44,40.28
3900573,Angers,34.0,19.0,34.0,87.0,21.84,39.08
3900573,Caen,43.0,34.0,43.0,120.0,28.33,35.83
3900574,Lyon,40.0,36.0,40.0,116.0,31.03,34.48
3900574,Troyes,17.0,12.0,17.0,46.0,26.09,36.96
3900575,Stade de Reims,29.0,18.0,29.0,76.0,23.68,38.16
3900575,Toulouse,26.0,28.0,26.0,80.0,35.0,32.5
3900576,Bordeaux,26.0,21.0,26.0,73.0,28.77,35.62
3900576,Montpellier,57.0,46.0,57.0,160.0,28.75,35.62
3900577,Guingamp,16.0,15.0,16.0,47.0,31.91,34.04
3900577,Marseille,30.0,24.0,30.0,84.0,28.57,35.71
3900578,Lille,33.0,32.0,33.0,98.0,32.65,33.67
3900578,OGC Nice,21.0,21.0,21.0,63.0,33.33,33.33
3900579,Nantes,28.0,20.0,28.0,76.0,26.32,36.84
3900579,Saint-Étienne,20.0,17.0,20.0,57.0,29.82,35.09
3900580,Angers,27.0,19.0,27.0,73.0,26.03,36.99
3900580,OGC Nice,45.0,43.0,45.0,133.0,32.33,33.83
3900581,Bordeaux,32.0,35.0,32.0,99.0,35.35,32.32
3900581,Lille,25.0,20.0,25.0,70.0,28.57,35.71
3900582,Gazélec Ajaccio,38.0,22.0,38.0,98.0,22.45,38.78
3900582,Stade de Reims,9.0,18.0,9.0,36.0,50.0,25.0
3900583,Rennes,26.0,24.0,26.0,76.0,31.58,34.21
3900583,Troyes,30.0,31.0,30.0,91.0,34.07,32.97
3900584,Bastia,24.0,18.0,24.0,66.0,27.27,36.36
3900584,Montpellier,45.0,25.0,45.0,115.0,21.74,39.13
3900585,Paris Saint-Germain,39.0,27.0,39.0,105.0,25.71,37.14
3900585,Toulouse,21.0,30.0,21.0,72.0,41.67,29.17
3900586,Guingamp,16.0,17.0,16.0,49.0,34.69,32.65
3900586,Nantes,24.0,28.0,24.0,76.0,36.84,31.58
3900587,Lyon,29.0,20.0,29.0,78.0,25.64,37.18
3900587,Saint-Étienne,10.0,9.0,10.0,29.0,31.03,34.48
3900588,AS Monaco,29.0,20.0,29.0,78.0,25.64,37.18
3900588,Lorient,46.0,34.0,46.0,126.0,26.98,36.51
3900589,Caen,24.0,23.0,24.0,71.0,32.39,33.8
3900589,Marseille,35.0,27.0,35.0,97.0,27.84,36.08
3900590,Gazélec Ajaccio,29.0,25.0,29.0,83.0,30.12,34.94
3900590,Rennes,36.0,22.0,36.0,94.0,23.4,38.3
3900591,Angers,20.0,20.0,20.0,60.0,33.33,33.33
3900591,Paris Saint-Germain,38.0,19.0,38.0,95.0,20.0,40.0
3900592,Caen,32.0,30.0,32.0,94.0,31.91,34.04
3900592,Montpellier,44.0,21.0,44.0,109.0,19.27,40.37
3900593,Lille,41.0,48.0,41.0,130.0,36.92,31.54
3900593,Troyes,26.0,21.0,26.0,73.0,28.77,35.62
3900594,Bordeaux,23.0,19.0,23.0,65.0,29.23,35.38
3900594,Nantes,9.0,8.0,9.0,26.0,30.77,34.62
3900595,Lorient,42.0,29.0,42.0,113.0,25.66,37.17
3900595,OGC Nice,33.0,22.0,33.0,88.0,25.0,37.5
3900596,Bastia,19.0,20.0,19.0,58.0,34.48,32.76
3900596,Guingamp,44.0,32.0,44.0,120.0,26.67,36.67
3900597,Lyon,53.0,35.0,53.0,141.0,24.82,37.59
3900597,Marseille,14.0,21.0,14.0,49.0,42.86,28.57
3900598,AS Monaco,28.0,26.0,28.0,82.0,31.71,34.15
3900598,Toulouse,21.0,20.0,21.0,62.0,32.26,33.87
3900599,Saint-Étienne,24.0,13.0,24.0,61.0,21.31,39.34
3900599,Stade de Reims,18.0,14.0,18.0,50.0,28.0,36.0
3900600,Lille,29.0,23.0,29.0,81.0,28.4,35.8
3900600,Marseille,20.0,25.0,20.0,65.0,38.46,30.77
3900601,Gazélec Ajaccio,46.0,31.0,46.0,123.0,25.2,37.4
3900601,Montpellier,17.0,17.0,17.0,51.0,33.33,33.33
3900602,Lorient,23.0,25.0,23.0,71.0,35.21,32.39
3900602,Stade de Reims,28.0,12.0,28.0,68.0,17.65,41.18
3900603,Guingamp,25.0,17.0,25.0,67.0,25.37,37.31
3900603,Toulouse,33.0,33.0,33.0,99.0,33.33,33.33
3900604,AS Monaco,29.0,15.0,29.0,73.0,20.55,39.73
3900604,Angers,19.0,17.0,19.0,55.0,30.91,34.55
3900605,Bastia,6.0,7.0,6.0,19.0,36.84,31.58
3900605,Lyon,41.0,30.0,41.0,112.0,26.79,36.61
3900606,Nantes,41.0,39.0,41.0,121.0,32.23,33.88
3900606,Troyes,46.0,35.0,46.0,127.0,27.56,36.22
3900608,Caen,18.0,15.0,18.0,51.0,29.41,35.29
3900608,OGC Nice,47.0,29.0,47.0,123.0,23.58,38.21
3900609,Bordeaux,39.0,33.0,39.0,111.0,29.73,35.14
3900609,Rennes,32.0,17.0,32.0,81.0,20.99,39.51
3900610,Marseille,18.0,17.0,18.0,53.0,32.08,33.96
3900610,Montpellier,38.0,31.0,38.0,107.0,28.97,35.51
3900611,AS Monaco,58.0,38.0,58.0,154.0,24.68,37.66
3900611,Bastia,21.0,12.0,21.0,54.0,22.22,38.89
3900612,Guingamp,18.0,10.0,18.0,46.0,21.74,39.13
3900612,Troyes,31.0,22.0,31.0,84.0,26.19,36.9
3900613,OGC Nice,46.0,35.0,46.0,127.0,27.56,36.22
3900613,Toulouse,18.0,27.0,18.0,63.0,42.86,28.57
3900614,Caen,23.0,24.0,23.0,70.0,34.29,32.86
3900614,Lille,43.0,24.0,43.0,110.0,21.82,39.09
3900615,Gazélec Ajaccio,19.0,7.0,19.0,45.0,15.56,42.22
3900615,Nantes,31.0,22.0,31.0,84.0,26.19,36.9
3900616,Bordeaux,20.0,20.0,20.0,60.0,33.33,33.33
3900616,Lyon,27.0,22.0,27.0,76.0,28.95,35.53
3900617,Angers,25.0,22.0,25.0,72.0,30.56,34.72
3900617,Stade de Reims,22.0,26.0,22.0,70.0,37.14,31.43
3900618,Lorient,28.0,31.0,28.0,87.0,35.63,32.18
3900618,Paris Saint-Germain,60.0,25.0,60.0,145.0,17.24,41.38
3900619,Rennes,17.0,20.0,17.0,54.0,37.04,31.48
3900619,Saint-Étienne,39.0,27.0,39.0,105.0,25.71,37.14
3900620,Caen,19.0,16.0,19.0,54.0,29.63,35.19
3900620,Stade de Reims,23.0,19.0,23.0,65.0,29.23,35.38
3900621,Nantes,32.0,27.0,32.0,91.0,29.67,35.16
3900621,Toulouse,11.0,13.0,11.0,35.0,37.14,31.43
3900622,Bastia,33.0,34.0,33.0,100.0,34.0,33.0
3900622,Troyes,37.0,29.0,37.0,103.0,28.16,35.92
3900623,Lorient,44.0,27.0,44.0,115.0,23.48,38.26
3900623,Montpellier,53.0,27.0,53.0,133.0,20.3,39.85
3900624,Angers,13.0,11.0,13.0,37.0,29.73,35.14
3900624,Lyon,45.0,15.0,45.0,105.0,14.29,42.86
3900625,AS Monaco,19.0,25.0,19.0,63.0,39.68,30.16
3900625,OGC Nice,31.0,20.0,31.0,82.0,24.39,37.8
3900626,Gazélec Ajaccio,62.0,30.0,62.0,154.0,19.48,40.26
3900626,Guingamp,7.0,11.0,7.0,25.0,44.0,28.0
3900627,Bordeaux,15.0,10.0,15.0,40.0,25.0,37.5
3900627,Saint-Étienne,10.0,11.0,10.0,31.0,35.48,32.26
3900628,Lille,35.0,32.0,35.0,102.0,31.37,34.31
3900628,Rennes,21.0,24.0,21.0,66.0,36.36,31.82
3900629,Marseille,41.0,45.0,41.0,127.0,35.43,32.28
3900629,Paris Saint-Germain,31.0,26.0,31.0,88.0,29.55,35.23
3900630,Angers,15.0,14.0,15.0,44.0,31.82,34.09
3900630,Rennes,36.0,18.0,36.0,90.0,20.0,40.0
3900631,Montpellier,30.0,26.0,30.0,86.0,30.23,34.88
3900631,Toulouse,40.0,24.0,40.0,104.0,23.08,38.46
3900632,Bordeaux,26.0,17.0,26.0,69.0,24.64,37.68
3900632,Guingamp,15.0,12.0,15.0,42.0,28.57,35.71
3900633,Gazélec Ajaccio,40.0,22.0,40.0,102.0,21.57,39.22
3900633,Troyes,15.0,10.0,15.0,40.0,25.0,37.5
3900634,Lille,20.0,20.0,20.0,60.0,33.33,33.33
3900634,Paris Saint-Germain,31.0,18.0,31.0,80.0,22.5,38.75
3900635,Bastia,20.0,16.0,20.0,56.0,28.57,35.71
3900635,Stade de Reims,21.0,16.0,21.0,58.0,27.59,36.21
3900636,Lorient,39.0,28.0,39.0,106.0,26.42,36.79
3900636,Nantes,32.0,19.0,32.0,83.0,22.89,38.55
3900637,Marseille,30.0,29.0,30.0,89.0,32.58,33.71
3900637,OGC Nice,37.0,22.0,37.0,96.0,22.92,38.54
3900638,Caen,26.0,17.0,26.0,69.0,24.64,37.68
3900638,Lyon,50.0,36.0,50.0,136.0,26.47,36.76
3900639,AS Monaco,15.0,10.0,15.0,40.0,25.0,37.5
3900639,Saint-Étienne,15.0,21.0,15.0,51.0,41.18,29.41
3901144,Bordeaux,29.0,35.0,29.0,93.0,37.63,31.18
3901144,OGC Nice,37.0,24.0,37.0,98.0,24.49,37.76
3901145,Angers,36.0,19.0,36.0,91.0,20.88,39.56
3901145,Montpellier,37.0,28.0,37.0,102.0,27.45,36.27
3901146,Paris Saint-Germain,36.0,22.0,36.0,94.0,23.4,38.3
3901146,Stade de Reims,23.0,26.0,23.0,72.0,36.11,31.94
3901147,Gazélec Ajaccio,16.0,11.0,16.0,43.0,25.58,37.21
3901147,Toulouse,27.0,19.0,27.0,73.0,26.03,36.99
3901148,Guingamp,24.0,21.0,24.0,69.0,30.43,34.78
3901148,Lorient,38.0,31.0,38.0,107.0,28.97,35.51
3901149,AS Monaco,35.0,33.0,35.0,103.0,32.04,33.98
3901149,Troyes,32.0,36.0,32.0,100.0,36.0,32.0
3901150,Marseille,19.0,17.0,19.0,55.0,30.91,34.55
3901150,Saint-Étienne,32.0,24.0,32.0,88.0,27.27,36.36
3901151,Lille,19.0,22.0,19.0,60.0,36.67,31.67
3901151,Lyon,33.0,27.0,33.0,93.0,29.03,35.48
3901152,Caen,21.0,17.0,21.0,59.0,28.81,35.59
3901152,Rennes,30.0,17.0,30.0,77.0,22.08,38.96
3901153,Bastia,8.0,14.0,8.0,30.0,46.67,26.67
3901153,OGC Nice,30.0,21.0,30.0,81.0,25.93,37.04
3901154,Lorient,29.0,28.0,29.0,86.0,32.56,33.72
3901154,Troyes,37.0,37.0,37.0,111.0,33.33,33.33
3901155,Lille,25.0,26.0,25.0,76.0,34.21,32.89
3901155,Montpellier,30.0,24.0,30.0,84.0,28.57,35.71
3901156,Angers,15.0,17.0,15.0,47.0,36.17,31.91
3901156,Guingamp,27.0,27.0,27.0,81.0,33.33,33.33
3901157,Bordeaux,25.0,10.0,25.0,60.0,16.67,41.67
3901157,Stade de Reims,30.0,27.0,30.0,87.0,31.03,34.48
3901158,Rennes,39.0,21.0,39.0,99.0,21.21,39.39
3901158,Toulouse,36.0,25.0,36.0,97.0,25.77,37.11
3901159,Lyon,30.0,35.0,30.0,95.0,36.84,31.58
3901159,Paris Saint-Germain,21.0,16.0,21.0,58.0,27.59,36.21
3901160,AS Monaco,19.0,14.0,19.0,52.0,26.92,36.54
3901160,Nantes,29.0,23.0,29.0,81.0,28.4,35.8
3901161,Caen,23.0,24.0,23.0,70.0,34.29,32.86
3901161,Saint-Étienne,28.0,23.0,28.0,79.0,29.11,35.44
