match_id,team,possession_pct,passes,total_passes,field_tilt_pct,tilt_differential,territorial_control,pass_efficiency_pct,verticality,final_third_passes,possession_quality_gap,gap_interpretation,possession_style
70303,Atlético Madrid,31.81,299,940.0,35.25,6.17,Contested,34.78,Vertical,104,-38.69,Ultra-Efficient,Efficiency Experts (Elite)
70304,Barcelona,67.11,800,1192.0,15.83,-10.15,Under Pressure,15.0,Horizontal,120,35.45,Sterile Possession,The U-Shape (Sterile)
70304,RC Deportivo La Coruña,32.89,392,1192.0,25.98,10.15,Strong Control,22.7,Balanced,89,-19.07,Ultra-Efficient,Contested
70305,Barcelona,71.32,925,1297.0,23.16,9.54,Strong Control,22.05,Balanced,204,25.0,Sterile Possession,Contested
70305,RC Deportivo La Coruña,28.68,372,1297.0,13.62,-9.54,Under Pressure,12.63,Horizontal,47,1.44,Balanced,Counter-Punchers
70306,Barcelona,71.38,768,1076.0,27.14,0.22,Contested,24.61,Balanced,189,17.1,Sterile Possession,Contested
70306,Espanyol,28.62,308,1076.0,26.92,-0.22,Contested,24.68,Balanced,76,-25.22,Ultra-Efficient,Contested
70307,Barcelona,52.65,566,1075.0,27.88,7.26,Contested,25.62,Balanced,145,-3.11,Balanced,Contested
70307,Rayo Vallecano,47.35,509,1075.0,20.62,-7.26,Contested,18.66,Patient,95,6.11,Patient Build-up,Contested
70308,Barcelona,69.54,929,1336.0,35.48,16.37,Total Dominance,34.77,Vertical,323,-1.42,Balanced,The Steamroller
70308,Celta Vigo,30.46,407,1336.0,19.11,-16.37,Pinned Back,15.23,Horizontal,62,-7.76,Direct & Efficient,Counter-Punchers
70309,Barcelona,65.09,826,1269.0,18.0,-1.98,Contested,17.07,Horizontal,141,29.09,Sterile Possession,The U-Shape (Sterile)
70309,Real Zaragoza,34.91,443,1269.0,19.98,1.98,Contested,17.61,Horizontal,78,-5.05,Direct & Efficient,Counter-Punchers
265830,Barcelona,68.7,766,1115.0,30.04,-1.2,Contested,28.33,Vertical,217,8.62,Patient Build-up,The Steamroller
265830,Atlético Madrid,31.3,349,1115.0,31.24,1.2,Contested,27.51,Balanced,96,-31.18,Ultra-Efficient,Efficiency Experts (Elite)
265835,Barcelona,68.98,765,1109.0,31.58,16.46,Total Dominance,30.07,Vertical,230,5.82,Patient Build-up,The Steamroller
265835,Sevilla,31.02,344,1109.0,15.12,-16.46,Pinned Back,15.12,Horizontal,52,0.78,Balanced,Counter-Punchers
265837,Barcelona,64.65,629,973.0,28.48,4.73,Contested,28.46,Vertical,179,7.69,Patient Build-up,Contested
265837,Real Sociedad,35.35,344,973.0,23.75,-4.73,Contested,19.48,Patient,67,-12.15,Direct & Efficient,Contested
265839,Barcelona,67.99,720,1059.0,31.76,3.05,Contested,30.0,Vertical,216,4.47,Balanced,The Steamroller
265839,Sevilla,32.01,339,1059.0,28.71,-3.05,Contested,26.25,Balanced,89,-25.41,Ultra-Efficient,Contested
265857,Barcelona,68.29,702,1028.0,26.27,3.37,Contested,25.36,Balanced,178,15.75,Sterile Possession,Contested
265857,Real Madrid,31.71,326,1028.0,22.9,-3.37,Contested,21.17,Patient,69,-14.09,Direct & Efficient,Contested
265866,Barcelona,73.43,785,1069.0,35.26,9.36,Strong Control,33.25,Vertical,261,2.91,Balanced,The Steamroller
265866,Córdoba CF,26.57,284,1069.0,25.9,-9.36,Under Pressure,23.24,Balanced,66,-25.23,Ultra-Efficient,Contested
265894,Barcelona,65.53,597,911.0,21.95,-7.81,Contested,20.94,Patient,125,21.63,Sterile Possession,Contested
265894,Málaga,34.47,314,911.0,29.76,7.81,Contested,27.07,Balanced,85,-25.05,Ultra-Efficient,Contested
265896,Barcelona,74.03,781,1055.0,42.43,30.44,Total Dominance,41.36,Ultra-Vertical,323,-10.83,Direct & Efficient,The Steamroller
265896,Eibar,25.97,274,1055.0,11.99,-30.44,Pinned Back,9.85,Horizontal,27,1.99,Balanced,Counter-Punchers
265918,Barcelona,58.02,651,1122.0,37.12,20.4,Total Dominance,35.18,Ultra-Vertical,229,-16.22,Ultra-Efficient,The Steamroller
265918,Rayo Vallecano,41.98,471,1122.0,16.72,-20.4,Pinned Back,14.65,Horizontal,69,8.54,Patient Build-up,Counter-Punchers
265944,Barcelona,71.88,744,1035.0,31.96,14.25,Strong Control,29.97,Vertical,223,7.96,Patient Build-up,The Steamroller
265944,Sporting Gijón,28.12,291,1035.0,17.71,-14.25,Under Pressure,16.49,Horizontal,48,-7.3,Direct & Efficient,Counter-Punchers
265952,Barcelona,74.43,748,1005.0,30.94,5.94,Contested,29.28,Vertical,219,12.55,Patient Build-up,The Steamroller
265952,Sporting Gijón,25.57,257,1005.0,25.0,-5.94,Contested,21.79,Patient,56,-24.43,Ultra-Efficient,Contested
265958,Barcelona,66.99,625,933.0,35.82,27.1,Total Dominance,32.64,Vertical,204,-4.65,Balanced,The Steamroller
265958,Espanyol,33.01,308,933.0,8.72,-27.1,Pinned Back,8.12,Horizontal,25,15.57,Sterile Possession,Counter-Punchers
265963,Barcelona,71.52,791,1106.0,33.38,12.12,Strong Control,30.34,Vertical,240,4.76,Balanced,The Steamroller
265963,Getafe,28.48,315,1106.0,21.26,-12.12,Under Pressure,20.0,Patient,63,-14.04,Direct & Efficient,Contested
266015,Barcelona,66.0,819,1241.0,23.48,1.19,Contested,22.95,Balanced,188,19.04,Sterile Possession,Contested
266015,Real Valladolid,34.0,422,1241.0,22.29,-1.19,Contested,21.56,Patient,91,-10.58,Direct & Efficient,Contested
266033,Barcelona,69.03,682,988.0,21.94,1.55,Contested,21.26,Patient,145,25.15,Sterile Possession,Contested
266033,Valencia,30.97,306,988.0,20.39,-1.55,Contested,20.26,Patient,62,-9.81,Direct & Efficient,Contested
266045,Barcelona,63.27,615,972.0,23.88,-4.33,Contested,23.25,Balanced,143,15.51,Sterile Possession,Contested
266045,Real Sociedad,36.73,357,972.0,28.21,4.33,Contested,26.33,Balanced,94,-19.69,Ultra-Efficient,Contested
266056,Barcelona,67.39,773,1147.0,15.6,-9.6,Under Pressure,14.75,Horizontal,114,36.19,Sterile Possession,The U-Shape (Sterile)
266056,Eibar,32.61,374,1147.0,25.2,9.6,Strong Control,24.06,Balanced,90,-17.79,Ultra-Efficient,Contested
266066,Barcelona,73.96,801,1083.0,39.08,19.72,Total Dominance,36.7,Ultra-Vertical,294,-4.2,Balanced,The Steamroller
266066,Almería,26.04,282,1083.0,19.36,-19.72,Pinned Back,17.73,Horizontal,50,-12.68,Direct & Efficient,Counter-Punchers
266074,Barcelona,69.03,778,1127.0,28.92,13.92,Strong Control,25.71,Balanced,200,11.19,Patient Build-up,Contested
266074,Osasuna,30.97,349,1127.0,15.0,-13.92,Under Pressure,14.04,Horizontal,49,0.97,Balanced,Counter-Punchers
266106,Barcelona,67.51,719,1065.0,23.18,-4.21,Contested,21.7,Patient,156,21.15,Sterile Possession,Contested
266106,Villarreal,32.49,346,1065.0,27.39,4.21,Contested,21.97,Patient,76,-22.29,Ultra-Efficient,Contested
266117,Barcelona,68.52,729,1064.0,42.07,26.63,Total Dominance,39.92,Ultra-Vertical,291,-15.62,Ultra-Efficient,The Steamroller
266117,Granada,31.48,335,1064.0,15.44,-26.63,Pinned Back,11.34,Horizontal,38,0.6,Balanced,Counter-Punchers
266142,Barcelona,69.39,764,1101.0,19.65,-9.18,Under Pressure,18.85,Patient,144,30.09,Sterile Possession,The U-Shape (Sterile)
266142,Sevilla,30.61,337,1101.0,28.83,9.18,Strong Control,26.71,Balanced,90,-27.05,Ultra-Efficient,Contested
266148,Barcelona,72.26,706,977.0,42.6,19.45,Total Dominance,40.51,Ultra-Vertical,286,-12.94,Direct & Efficient,The Steamroller
266148,Málaga,27.74,271,977.0,23.15,-19.45,Pinned Back,18.45,Patient,50,-18.56,Ultra-Efficient,Contested
266149,Barcelona,76.05,775,1019.0,37.01,17.15,Total Dominance,35.35,Ultra-Vertical,274,2.03,Balanced,The Steamroller
266149,Athletic Club,23.95,244,1019.0,19.86,-17.15,Pinned Back,15.57,Horizontal,38,-15.77,Ultra-Efficient,Counter-Punchers
266160,Barcelona,67.98,658,968.0,39.07,0.4,Contested,37.69,Ultra-Vertical,248,-10.16,Direct & Efficient,The Steamroller
266160,Levante UD,32.02,310,968.0,38.67,-0.4,Contested,32.9,Vertical,102,-45.32,Ultra-Efficient,Efficiency Experts (Elite)
266166,Barcelona,68.14,755,1108.0,28.83,0.95,Contested,26.36,Balanced,199,10.48,Patient Build-up,Contested
266166,Atlético Madrid,31.86,353,1108.0,27.88,-0.95,Contested,24.93,Balanced,88,-23.9,Ultra-Efficient,Contested
266191,Real Sociedad,51.08,497,973.0,28.94,5.12,Contested,25.55,Balanced,127,-6.8,Direct & Efficient,Contested
266191,Barcelona,48.92,476,973.0,23.82,-5.12,Contested,20.8,Patient,99,1.28,Balanced,Contested
266201,Barcelona,68.56,615,897.0,42.83,23.84,Total Dominance,39.84,Ultra-Vertical,245,-17.1,Ultra-Efficient,The Steamroller
266201,Elche,31.44,282,897.0,18.99,-23.84,Pinned Back,17.38,Horizontal,49,-6.54,Direct & Efficient,Counter-Punchers
266230,Barcelona,67.27,738,1097.0,29.58,4.2,Contested,27.78,Balanced,205,8.11,Patient Build-up,Contested
266230,RC Deportivo La Coruña,32.73,359,1097.0,25.38,-4.2,Contested,22.56,Balanced,81,-18.03,Ultra-Efficient,Contested
266236,Barcelona,67.58,736,1089.0,12.98,-8.75,Under Pressure,11.01,Horizontal,81,41.62,Sterile Possession,The U-Shape (Sterile)
266236,Athletic Club,32.42,353,1089.0,21.73,8.75,Strong Control,20.4,Patient,72,-11.04,Direct & Efficient,Contested
266240,Barcelona,72.36,733,1013.0,37.64,6.84,Contested,35.2,Ultra-Vertical,258,-2.92,Balanced,The Steamroller
266240,Real Sociedad,27.64,280,1013.0,30.8,-6.84,Contested,28.93,Vertical,81,-33.96,Ultra-Efficient,Efficiency Experts (Elite)
266254,Barcelona,63.35,579,914.0,28.18,8.87,Strong Control,23.83,Balanced,138,6.99,Patient Build-up,Contested
266254,Celta Vigo,36.65,335,914.0,19.31,-8.87,Under Pressure,14.63,Horizontal,49,-1.97,Balanced,Counter-Punchers
266256,Barcelona,62.45,597,956.0,34.91,-5.98,Contested,35.01,Ultra-Vertical,209,-7.37,Direct & Efficient,The Steamroller
266256,Atlético Madrid,37.55,359,956.0,40.89,5.98,Contested,37.05,Ultra-Vertical,133,-44.23,Ultra-Efficient,Efficiency Experts (Elite)
266273,Barcelona,69.9,734,1050.0,28.61,10.62,Strong Control,26.29,Balanced,193,12.68,Patient Build-up,Contested
266273,Deportivo Alavés,30.1,316,1050.0,17.99,-10.62,Under Pressure,15.51,Horizontal,49,-5.88,Direct & Efficient,Counter-Punchers
266274,Barcelona,66.81,755,1130.0,27.7,4.75,Contested,25.7,Balanced,194,11.41,Patient Build-up,Contested
266274,Celta Vigo,33.19,375,1130.0,22.95,-4.75,Contested,21.07,Patient,79,-12.71,Direct & Efficient,Contested
266280,Barcelona,56.78,628,1106.0,29.19,11.35,Strong Control,27.87,Balanced,175,-1.6,Balanced,Contested
266280,Sevilla,43.22,478,1106.0,17.84,-11.35,Under Pressure,16.32,Horizontal,78,7.54,Patient Build-up,Counter-Punchers
266299,Barcelona,63.33,670,1058.0,26.99,6.39,Contested,23.28,Balanced,156,9.35,Patient Build-up,Contested
266299,Celta Vigo,36.67,388,1058.0,20.6,-6.39,Contested,19.07,Patient,74,-4.53,Balanced,Contested
266310,Barcelona,64.99,748,1151.0,28.75,-5.06,Contested,27.41,Balanced,205,7.49,Patient Build-up,Contested
266310,RC Deportivo La Coruña,35.01,403,1151.0,33.81,5.06,Contested,31.27,Vertical,126,-32.61,Ultra-Efficient,Efficiency Experts (Elite)
266320,Barcelona,77.52,907,1170.0,35.81,9.23,Strong Control,34.29,Vertical,311,5.9,Patient Build-up,The Steamroller
266320,Espanyol,22.48,263,1170.0,26.58,-9.23,Under Pressure,24.33,Balanced,64,-30.68,Ultra-Efficient,Contested
266357,Barcelona,79.47,906,1140.0,26.1,11.6,Strong Control,24.94,Balanced,226,27.27,Sterile Possession,Contested
266357,Osasuna,20.53,234,1140.0,14.5,-11.6,Under Pressure,11.54,Horizontal,27,-8.47,Direct & Efficient,Counter-Punchers
266406,Barcelona,73.02,774,1060.0,41.17,21.48,Total Dominance,39.79,Ultra-Vertical,308,-9.32,Direct & Efficient,The Steamroller
266406,Villarreal,26.98,286,1060.0,19.69,-21.48,Pinned Back,17.13,Horizontal,49,-12.4,Direct & Efficient,Counter-Punchers
266420,Barcelona,70.32,789,1122.0,20.25,-3.97,Contested,18.63,Patient,147,29.82,Sterile Possession,Contested
266420,Almería,29.68,333,1122.0,24.22,3.97,Contested,21.92,Patient,73,-18.76,Ultra-Efficient,Contested
266424,Barcelona,57.99,671,1157.0,19.34,-7.6,Contested,18.03,Patient,121,19.31,Sterile Possession,The U-Shape (Sterile)
266424,Real Madrid,42.01,486,1157.0,26.94,7.6,Contested,24.69,Balanced,120,-11.87,Direct & Efficient,Contested
266433,Barcelona,77.0,974,1265.0,28.62,8.89,Strong Control,26.69,Balanced,260,19.76,Sterile Possession,Contested
266433,Espanyol,23.0,291,1265.0,19.73,-8.89,Under Pressure,17.18,Horizontal,50,-16.46,Ultra-Efficient,Counter-Punchers
266440,Barcelona,71.97,670,931.0,41.01,18.42,Total Dominance,37.91,Ultra-Vertical,254,-10.05,Direct & Efficient,The Steamroller
266440,Valencia,28.03,261,931.0,22.59,-18.42,Pinned Back,19.54,Patient,51,-17.15,Ultra-Efficient,Contested
266462,Barcelona,74.76,850,1137.0,24.31,5.22,Contested,23.06,Balanced,196,26.14,Sterile Possession,Contested
266462,Osasuna,25.24,287,1137.0,19.09,-5.22,Contested,17.77,Horizontal,51,-12.94,Direct & Efficient,Counter-Punchers
266467,Barcelona,55.53,517,931.0,24.31,-6.51,Contested,20.7,Patient,107,6.91,Patient Build-up,Contested
266467,Celta Vigo,44.47,414,931.0,30.82,6.51,Contested,25.12,Balanced,104,-17.17,Ultra-Efficient,Efficiency Experts (Elite)
266477,Barcelona,68.83,720,1046.0,37.15,20.85,Total Dominance,34.72,Vertical,250,-5.47,Direct & Efficient,The Steamroller
266477,Villarreal,31.17,326,1046.0,16.3,-20.85,Pinned Back,13.19,Horizontal,43,-1.43,Balanced,Counter-Punchers
266490,Barcelona,68.46,712,1040.0,38.41,19.62,Total Dominance,35.67,Ultra-Vertical,254,-8.36,Direct & Efficient,The Steamroller
266490,Levante UD,31.54,328,1040.0,18.79,-19.62,Pinned Back,16.16,Horizontal,53,-6.04,Direct & Efficient,Counter-Punchers
266491,Barcelona,75.41,785,1041.0,32.03,14.2,Strong Control,29.68,Vertical,233,11.35,Patient Build-up,The Steamroller
266491,Getafe,24.59,256,1041.0,17.83,-14.2,Under Pressure,15.23,Horizontal,39,-11.07,Direct & Efficient,Counter-Punchers
266498,Barcelona,68.76,711,1034.0,30.22,8.5,Strong Control,28.13,Vertical,200,8.32,Patient Build-up,The Steamroller
266498,Getafe,31.24,323,1034.0,21.72,-8.5,Under Pressure,18.89,Patient,61,-12.2,Direct & Efficient,Contested
266516,Barcelona,66.4,587,884.0,27.07,-10.87,Under Pressure,25.72,Balanced,151,12.26,Patient Build-up,Contested
266516,Real Betis,33.6,297,884.0,37.94,10.87,Strong Control,34.01,Vertical,101,-42.28,Ultra-Efficient,Efficiency Experts (Elite)
266525,Barcelona,67.34,703,1044.0,25.87,1.03,Contested,24.47,Balanced,172,15.6,Sterile Possession,Contested
266525,Valencia,32.66,341,1044.0,24.84,-1.03,Contested,22.87,Balanced,78,-17.02,Ultra-Efficient,Contested
266528,Barcelona,66.43,645,971.0,24.7,6.43,Contested,21.71,Patient,140,17.03,Sterile Possession,Contested
266528,Espanyol,33.57,326,971.0,18.27,-6.43,Contested,18.4,Patient,60,-2.97,Balanced,Counter-Punchers
266531,Barcelona,71.18,751,1055.0,22.55,2.35,Contested,21.04,Patient,158,26.08,Sterile Possession,Contested
266531,Espanyol,28.82,304,1055.0,20.2,-2.35,Contested,16.12,Horizontal,49,-11.58,Direct & Efficient,Contested
266557,Barcelona,69.57,686,986.0,39.58,18.36,Total Dominance,35.86,Ultra-Vertical,246,-9.59,Direct & Efficient,The Steamroller
266557,Valencia,30.43,300,986.0,21.22,-18.36,Pinned Back,19.33,Patient,58,-12.01,Direct & Efficient,Contested
266560,Barcelona,70.79,756,1068.0,32.09,5.66,Contested,31.22,Vertical,236,6.61,Patient Build-up,The Steamroller
266560,Valencia,29.21,312,1068.0,26.43,-5.66,Contested,24.04,Balanced,75,-23.65,Ultra-Efficient,Contested
266603,Barcelona,73.01,752,1030.0,27.0,4.22,Contested,25.53,Balanced,192,19.01,Sterile Possession,Contested
266603,Real Valladolid,26.99,278,1030.0,22.78,-4.22,Contested,19.78,Patient,55,-18.57,Ultra-Efficient,Contested
266613,Barcelona,64.95,732,1127.0,37.78,21.46,Total Dominance,35.79,Ultra-Vertical,262,-10.61,Direct & Efficient,The Steamroller
266613,Valencia,35.05,395,1127.0,16.32,-21.46,Pinned Back,15.44,Horizontal,61,2.41,Balanced,Counter-Punchers
266620,Barcelona,65.87,691,1049.0,28.68,8.04,Strong Control,27.06,Balanced,187,8.51,Patient Build-up,Contested
266620,Granada,34.13,358,1049.0,20.64,-8.04,Under Pressure,18.44,Patient,66,-7.15,Direct & Efficient,Contested
266631,Barcelona,74.82,746,997.0,27.0,-9.22,Under Pressure,26.41,Balanced,197,20.82,Sterile Possession,Contested
266631,Atlético Madrid,25.18,251,997.0,36.22,9.22,Strong Control,34.66,Vertical,87,-47.26,Ultra-Efficient,Efficiency Experts (Elite)
266653,Barcelona,62.1,549,884.0,24.51,7.46,Contested,21.86,Patient,120,13.08,Patient Build-up,Contested
266653,Rayo Vallecano,37.9,335,884.0,17.05,-7.46,Contested,14.33,Horizontal,48,3.8,Balanced,Counter-Punchers
266664,Barcelona,72.75,726,998.0,38.67,10.45,Strong Control,37.19,Ultra-Vertical,270,-4.59,Balanced,The Steamroller
266664,Real Sociedad,27.25,272,998.0,28.22,-10.45,Under Pressure,25.37,Balanced,69,-29.19,Ultra-Efficient,Contested
266669,Barcelona,74.3,746,1004.0,45.73,26.84,Total Dominance,44.1,Ultra-Vertical,329,-17.16,Ultra-Efficient,The Steamroller
266669,Deportivo Alavés,25.7,258,1004.0,18.89,-26.84,Pinned Back,16.28,Horizontal,42,-12.08,Direct & Efficient,Counter-Punchers
266670,Barcelona,70.74,643,909.0,26.36,-1.83,Contested,25.19,Balanced,162,18.02,Sterile Possession,Contested
266670,Espanyol,29.26,266,909.0,28.19,1.83,Contested,28.57,Vertical,76,-27.12,Ultra-Efficient,Contested
266724,Barcelona,75.62,915,1210.0,35.07,13.39,Strong Control,34.75,Vertical,318,5.48,Patient Build-up,The Steamroller
266724,Mallorca,24.38,295,1210.0,21.68,-13.39,Under Pressure,18.64,Patient,55,-18.98,Ultra-Efficient,Contested
266731,Barcelona,60.61,617,1018.0,17.01,-15.46,Pinned Back,14.91,Horizontal,92,26.59,Sterile Possession,The U-Shape (Sterile)
266731,Eibar,39.39,401,1018.0,32.47,15.46,Total Dominance,30.67,Vertical,123,-25.55,Ultra-Efficient,Efficiency Experts (Elite)
266741,Barcelona,75.0,798,1064.0,29.87,16.52,Total Dominance,27.44,Balanced,219,15.26,Sterile Possession,Contested
266741,Levante UD,25.0,266,1064.0,13.35,-16.52,Pinned Back,10.15,Horizontal,27,-1.7,Balanced,Counter-Punchers
266770,Barcelona,74.22,855,1152.0,33.14,13.79,Strong Control,30.99,Vertical,265,7.94,Patient Build-up,The Steamroller
266770,Levante UD,25.78,297,1152.0,19.35,-13.79,Under Pressure,15.82,Horizontal,47,-12.92,Direct & Efficient,Counter-Punchers
266794,Barcelona,70.45,720,1022.0,28.82,4.31,Contested,27.22,Balanced,196,12.81,Patient Build-up,Contested
266794,Elche,29.55,302,1022.0,24.51,-4.31,Contested,21.52,Patient,65,-19.47,Ultra-Efficient,Contested
266815,Barcelona,77.59,810,1044.0,31.12,11.61,Strong Control,28.4,Vertical,230,15.35,Sterile Possession,The Steamroller
266815,Sporting Gijón,22.41,234,1044.0,19.51,-11.61,Under Pressure,17.09,Horizontal,40,-16.61,Ultra-Efficient,Counter-Punchers
266827,Barcelona,63.02,813,1290.0,25.39,0.9,Contested,23.99,Balanced,195,12.24,Patient Build-up,Contested
266827,Málaga,36.98,477,1290.0,24.49,-0.9,Contested,22.01,Balanced,105,-12.0,Direct & Efficient,Contested
266838,Barcelona,68.91,634,920.0,32.41,1.11,Contested,29.81,Vertical,189,4.09,Balanced,The Steamroller
266838,Málaga,31.09,286,920.0,31.3,-1.11,Contested,23.43,Balanced,67,-31.51,Ultra-Efficient,Efficiency Experts (Elite)
266846,Barcelona,73.32,838,1143.0,40.43,27.46,Total Dominance,38.19,Ultra-Vertical,320,-7.54,Direct & Efficient,The Steamroller
266846,Córdoba CF,26.68,305,1143.0,12.97,-27.46,Pinned Back,10.82,Horizontal,33,0.74,Balanced,Counter-Punchers
266871,Barcelona,72.3,830,1148.0,20.71,-11.83,Under Pressure,20.24,Patient,168,30.88,Sterile Possession,Contested
266871,Athletic Club,27.7,318,1148.0,32.54,11.83,Strong Control,27.36,Balanced,87,-37.38,Ultra-Efficient,Efficiency Experts (Elite)
266874,Barcelona,54.12,539,996.0,22.5,-2.1,Contested,18.18,Patient,98,9.12,Patient Build-up,Contested
266874,Athletic Club,45.88,457,996.0,24.6,2.1,Contested,21.88,Patient,100,-3.32,Balanced,Contested
266883,Barcelona,56.1,575,1025.0,17.97,-9.08,Under Pressure,16.52,Horizontal,95,20.16,Sterile Possession,The U-Shape (Sterile)
266883,Real Betis,43.9,450,1025.0,27.05,9.08,Strong Control,23.11,Balanced,104,-10.2,Direct & Efficient,Contested
266885,Barcelona,55.87,571,1022.0,20.02,-5.39,Contested,17.16,Horizontal,98,15.83,Sterile Possession,Contested
266885,Real Sociedad,44.13,451,1022.0,25.41,5.39,Contested,22.84,Balanced,103,-6.69,Direct & Efficient,Contested
266892,Barcelona,63.28,648,1024.0,16.81,-13.36,Under Pressure,15.59,Horizontal,101,29.66,Sterile Possession,The U-Shape (Sterile)
266892,Athletic Club,36.72,376,1024.0,30.17,13.36,Strong Control,26.06,Balanced,98,-23.62,Ultra-Efficient,Efficiency Experts (Elite)
266916,Barcelona,57.3,557,972.0,30.9,12.24,Strong Control,28.37,Vertical,158,-4.5,Balanced,The Steamroller
266916,Rayo Vallecano,42.7,415,972.0,18.66,-12.24,Under Pressure,16.14,Horizontal,67,5.38,Patient Build-up,Counter-Punchers
266921,Barcelona,70.09,832,1187.0,20.63,10.35,Strong Control,19.23,Patient,160,28.83,Sterile Possession,Contested
266921,Elche,29.91,355,1187.0,10.28,-10.35,Under Pressure,7.04,Horizontal,25,9.35,Patient Build-up,Counter-Punchers
266929,Barcelona,61.41,603,982.0,26.15,-1.6,Contested,24.38,Balanced,147,9.11,Patient Build-up,Contested
266929,Celta Vigo,38.59,379,982.0,27.75,1.6,Contested,26.39,Balanced,100,-16.91,Ultra-Efficient,Contested
266952,Barcelona,66.08,746,1129.0,32.45,14.55,Strong Control,29.22,Vertical,218,1.18,Balanced,The Steamroller
266952,Villarreal,33.92,383,1129.0,17.9,-14.55,Under Pressure,17.23,Horizontal,66,-1.88,Balanced,Counter-Punchers
266961,Barcelona,67.82,727,1072.0,44.86,14.72,Strong Control,43.19,Ultra-Vertical,314,-21.9,Ultra-Efficient,The Steamroller
266961,RC Deportivo La Coruña,32.18,345,1072.0,30.14,-14.72,Under Pressure,26.38,Balanced,91,-28.1,Ultra-Efficient,Efficiency Experts (Elite)
