match_id,team,opponent_passes,defensive_actions,ppda
3890283,Hoffenheim,137,35,3.91
3890284,Borussia Dortmund,178,29,6.14
3890284,Hertha Berlin,472,33,14.3
3890285,Borussia Mönchengladbach,220,38,5.79
3890285,Werder Bremen,332,50,6.64
3890286,Borussia Mönchengladbach,234,38,6.16
3890286,Hamburger SV,437,31,14.1
3890287,Augsburg,693,18,38.5
3890287,Bayern Munich,97,38,2.55
3890288,Bayer Leverkusen,135,39,3.46
3890288,Darmstadt 98,432,51,8.47
3890289,Eintracht Frankfurt,284,40,7.1
3890289,FC Köln,313,39,8.03
3890290,Hertha Berlin,296,40,7.4
3890290,VfB Stuttgart,220,46,4.78
3890291,Ingolstadt,370,53,6.98
3890291,Wolfsburg,207,31,6.68
3890292,Borussia Dortmund,126,31,4.06
3890292,Hannover 96,501,29,17.28
3890293,FSV Mainz 05,310,48,6.46
3890293,Schalke 04,184,48,3.83
3890294,Hoffenheim,208,47,4.43
3890294,Werder Bremen,368,43,8.56
3890295,FSV Mainz 05,265,44,6.02
3890295,Hoffenheim,274,47,5.83
3890296,Bayern Munich,106,17,6.24
3890296,Darmstadt 98,578,23,25.13
3890297,Eintracht Frankfurt,281,41,6.85
3890297,Hamburger SV,328,42,7.81
3890298,Hertha Berlin,425,35,12.14
3890298,Wolfsburg,282,38,7.42
3890299,Borussia Mönchengladbach,302,39,7.74
3890299,FC Köln,456,35,13.03
3890300,Ingolstadt,235,60,3.92
3890300,Werder Bremen,226,39,5.79
3890301,Bayer Leverkusen,349,53,6.58
3890301,Borussia Dortmund,252,41,6.15
3890302,Augsburg,340,34,10.0
3890302,Hannover 96,255,37,6.89
3890303,Schalke 04,332,34,9.76
3890303,VfB Stuttgart,225,50,4.5
3890304,Hamburger SV,300,37,8.11
3890304,Ingolstadt,274,47,5.83
3890305,Bayern Munich,241,27,8.93
3890305,Wolfsburg,558,20,27.9
3890306,FC Köln,320,19,16.84
3890306,Hertha Berlin,249,38,6.55
3890307,Darmstadt 98,211,56,3.77
3890307,Werder Bremen,208,37,5.62
3890308,Augsburg,290,39,7.44
3890308,Borussia Mönchengladbach,313,38,8.24
3890309,Hannover 96,271,54,5.02
3890309,VfB Stuttgart,251,45,5.58
3890310,Borussia Dortmund,187,35,5.34
3890310,Hoffenheim,441,39,11.31
3890311,Eintracht Frankfurt,300,42,7.14
3890311,Schalke 04,279,33,8.45
3890312,Bayer Leverkusen,157,40,3.92
3890312,FSV Mainz 05,439,34,12.91
3890313,FC Köln,213,36,5.92
3890313,Ingolstadt,342,33,10.36
3890314,Augsburg,174,30,5.8
3890314,Hoffenheim,326,31,10.52
3890315,Bayer Leverkusen,180,48,3.75
3890315,Werder Bremen,406,50,8.12
3890316,Bayern Munich,154,27,5.7
3890316,FSV Mainz 05,450,31,14.52
3890317,Hamburger SV,316,40,7.9
3890317,Schalke 04,295,34,8.68
3890318,Borussia Mönchengladbach,300,44,6.82
3890318,VfB Stuttgart,219,43,5.09
3890319,Hannover 96,480,31,15.48
3890319,Wolfsburg,198,31,6.39
3890320,Eintracht Frankfurt,332,46,7.22
3890320,Hertha Berlin,292,34,8.59
3890321,Borussia Dortmund,147,37,3.97
3890321,Darmstadt 98,645,42,15.36
3890322,Darmstadt 98,298,52,5.73
3890322,FSV Mainz 05,206,41,5.02
3890323,Borussia Mönchengladbach,291,34,8.56
3890323,Wolfsburg,296,29,10.21
3890324,Hamburger SV,230,45,5.11
3890324,Hertha Berlin,379,35,10.83
3890325,Hannover 96,298,50,5.96
3890325,Werder Bremen,192,43,4.47
3890326,Eintracht Frankfurt,282,38,7.42
3890326,Ingolstadt,349,46,7.59
3890327,Hoffenheim,290,47,6.17
3890327,VfB Stuttgart,223,42,5.31
3890328,FC Köln,462,25,18.48
3890328,Schalke 04,164,39,4.21
3890329,Bayern Munich,245,35,7.0
3890329,Borussia Dortmund,402,25,16.08
3890330,Augsburg,398,39,10.21
3890330,Bayer Leverkusen,156,36,4.33
3890331,Borussia Dortmund,315,33,9.55
3890331,FSV Mainz 05,301,47,6.4
3890332,Bayern Munich,111,34,3.26
3890332,Werder Bremen,719,29,24.79
3890333,Augsburg,143,30,4.77
3890333,Darmstadt 98,416,41,10.15
3890334,Borussia Mönchengladbach,340,36,9.44
3890334,Eintracht Frankfurt,303,49,6.18
3890335,Hoffenheim,253,48,5.27
3890335,Wolfsburg,244,38,6.42
3890336,Hertha Berlin,341,31,11.0
3890336,Schalke 04,246,31,7.94
3890337,Bayer Leverkusen,244,53,4.6
3890337,Hamburger SV,313,41,7.63
3890338,Ingolstadt,263,38,6.92
3890338,VfB Stuttgart,279,49,5.69
3890339,FC Köln,185,47,3.94
3890339,Hannover 96,359,31,11.58
3890340,Hamburger SV,218,43,5.07
3890340,Hoffenheim,258,47,5.49
3890341,Bayern Munich,169,14,12.07
3890341,FC Köln,745,8,93.13
3890342,Darmstadt 98,477,50,9.54
3890342,Wolfsburg,174,26,6.69
3890343,Hertha Berlin,417,34,12.26
3890343,Ingolstadt,245,52,4.71
3890344,FSV Mainz 05,218,51,4.27
3890344,Werder Bremen,367,32,11.47
3890345,Eintracht Frankfurt,318,39,8.15
3890345,Hannover 96,351,43,8.16
3890346,Bayer Leverkusen,198,39,5.08
3890346,VfB Stuttgart,292,59,4.95
3890347,Augsburg,420,40,10.5
3890347,Borussia Dortmund,255,25,10.2
3890348,Borussia Mönchengladbach,221,33,6.7
3890348,Schalke 04,358,37,9.68
3890349,Bayern Munich,98,39,2.51
3890349,Eintracht Frankfurt,594,24,24.75
3890350,Bayer Leverkusen,289,45,6.42
3890350,Wolfsburg,327,61,5.36
3890351,Borussia Mönchengladbach,300,32,9.38
3890351,Hertha Berlin,480,48,10.0
3890352,FC Köln,252,35,7.2
3890352,Hoffenheim,311,43,7.23
3890353,Borussia Dortmund,168,28,6.0
3890353,Werder Bremen,649,35,18.54
3890354,Augsburg,184,54,3.41
3890354,FSV Mainz 05,332,62,5.35
3890355,Ingolstadt,389,63,6.17
3890355,Schalke 04,212,33,6.42
3890356,Hamburger SV,233,48,4.85
3890356,Hannover 96,351,39,9.0
3890357,Darmstadt 98,240,48,5.0
3890357,VfB Stuttgart,183,50,3.66
3890358,Hannover 96,255,40,6.38
3890358,Hertha Berlin,343,33,10.39
3890359,Bayer Leverkusen,208,32,6.5
3890359,FC Köln,280,35,8.0
3890360,Darmstadt 98,306,55,5.56
3890360,Hamburger SV,215,38,5.66
3890361,FSV Mainz 05,332,46,7.22
3890361,Wolfsburg,188,50,3.76
3890362,Eintracht Frankfurt,302,26,11.62
3890362,Hoffenheim,360,20,18.0
3890363,Borussia Mönchengladbach,262,46,5.7
3890363,Ingolstadt,296,60,4.93
3890364,Bayern Munich,127,23,5.52
3890364,VfB Stuttgart,549,29,18.93
3890365,Borussia Dortmund,202,29,6.97
3890365,Schalke 04,547,33,16.58
3890366,Augsburg,202,42,4.81
3890366,Werder Bremen,340,56,6.07
3890367,Borussia Dortmund,205,30,6.83
3890367,Hamburger SV,479,38,12.61
3890368,Werder Bremen,487,39,12.49
3890368,Wolfsburg,248,27,9.19
3890369,Bayern Munich,178,34,5.24
3890369,Schalke 04,677,23,29.43
3890370,Bayer Leverkusen,222,55,4.04
3890370,Eintracht Frankfurt,328,34,9.65
3890371,FC Köln,286,39,7.33
3890371,FSV Mainz 05,230,37,6.22
3890372,Augsburg,396,37,10.7
3890372,VfB Stuttgart,209,45,4.64
3890373,Borussia Mönchengladbach,247,31,7.97
3890373,Hannover 96,486,21,23.14
3890374,Darmstadt 98,222,56,3.96
3890374,Ingolstadt,194,33,5.88
3890375,Hertha Berlin,370,42,8.81
3890375,Hoffenheim,304,38,8.0
3890376,Darmstadt 98,360,41,8.78
3890376,FC Köln,214,33,6.48
3890377,Borussia Mönchengladbach,189,35,5.4
3890377,Hoffenheim,511,19,26.89
3890378,Bayern Munich,130,28,4.64
3890378,Hertha Berlin,743,23,32.3
3890379,Hamburger SV,358,52,6.88
3890379,Werder Bremen,265,70,3.79
3890380,Hannover 96,285,57,5.0
3890380,Ingolstadt,227,48,4.73
3890381,Eintracht Frankfurt,336,42,8.0
3890381,FSV Mainz 05,268,39,6.87
3890382,Bayer Leverkusen,222,37,6.0
3890382,Schalke 04,361,28,12.89
3890383,Augsburg,320,48,6.67
3890383,Wolfsburg,242,20,12.1
3890384,Borussia Dortmund,191,20,9.55
3890384,VfB Stuttgart,494,32,15.44
3890385,Hannover 96,295,33,8.94
3890385,Schalke 04,236,38,6.21
3890386,FSV Mainz 05,316,52,6.08
3890386,Hamburger SV,242,49,4.94
3890387,Bayern Munich,233,40,5.82
3890387,Borussia Mönchengladbach,425,34,12.5
3890388,Borussia Dortmund,353,33,10.7
3890388,Wolfsburg,204,32,6.38
3890389,Hoffenheim,320,45,7.11
3890389,Ingolstadt,231,67,3.45
3890390,Bayer Leverkusen,365,35,10.43
3890390,Hertha Berlin,281,40,7.03
3890391,Augsburg,252,28,9.0
3890391,FC Köln,235,35,6.71
3890392,VfB Stuttgart,233,41,5.68
3890392,Werder Bremen,336,28,12.0
3890393,Darmstadt 98,358,41,8.73
3890393,Eintracht Frankfurt,179,41,4.37
3890394,FSV Mainz 05,264,45,5.87
3890394,VfB Stuttgart,376,35,10.74
3890395,Bayer Leverkusen,266,50,5.32
3890395,Borussia Mönchengladbach,301,36,8.36
3890396,Hamburger SV,386,50,7.72
3890396,Wolfsburg,202,49,4.12
3890397,Hannover 96,233,29,8.03
3890397,Hoffenheim,272,47,5.79
3890398,Darmstadt 98,294,57,5.16
3890398,Hertha Berlin,208,31,6.71
3890399,Bayern Munich,228,35,6.51
3890399,Ingolstadt,393,56,7.02
3890400,FC Köln,255,37,6.89
3890400,Werder Bremen,381,50,7.62
3890401,Borussia Dortmund,134,18,7.44
3890401,Eintracht Frankfurt,785,16,49.06
3890402,Augsburg,282,28,10.07
3890402,Schalke 04,229,40,5.72
3890403,Hoffenheim,357,30,11.9
3890403,Schalke 04,308,35,8.8
3890404,Augsburg,307,34,9.03
3890404,Hamburger SV,261,35,7.46
3890405,Eintracht Frankfurt,264,54,4.89
3890405,Werder Bremen,283,41,6.9
3890406,Borussia Dortmund,189,34,5.56
3890406,FC Köln,408,46,8.87
3890407,Bayern Munich,107,33,3.24
3890407,Hannover 96,657,32,20.53
3890408,VfB Stuttgart,560,20,28.0
3890408,Wolfsburg,119,19,6.26
3890409,Bayer Leverkusen,285,35,8.14
3890409,Ingolstadt,220,51,4.31
3890410,Borussia Mönchengladbach,254,25,10.16
3890410,Darmstadt 98,313,46,6.8
3890411,FSV Mainz 05,361,34,10.62
3890411,Hertha Berlin,208,27,7.7
3890412,Bayern Munich,130,39,3.33
3890412,Hamburger SV,377,50,7.54
3890413,FC Köln,287,26,11.04
3890413,VfB Stuttgart,307,31,9.9
3890414,Augsburg,376,34,11.06
3890414,Hertha Berlin,227,36,6.31
3890415,Bayer Leverkusen,162,33,4.91
3890415,Hoffenheim,444,39,11.38
3890416,FSV Mainz 05,233,36,6.47
3890416,Ingolstadt,326,57,5.72
3890417,Borussia Dortmund,306,40,7.65
3890417,Borussia Mönchengladbach,357,43,8.3
3890418,Darmstadt 98,414,49,8.45
3890418,Hannover 96,167,31,5.39
3890419,Schalke 04,205,45,4.56
3890419,Werder Bremen,396,48,8.25
3890420,Eintracht Frankfurt,383,35,10.94
3890420,Wolfsburg,240,54,4.44
3890421,Borussia Mönchengladbach,255,42,6.07
3890421,FSV Mainz 05,419,35,11.97
3890422,Borussia Dortmund,182,43,4.23
3890422,Ingolstadt,403,68,5.93
3890423,Hamburger SV,270,38,7.11
3890423,VfB Stuttgart,294,39,7.54
3890424,Darmstadt 98,268,45,5.96
3890424,Schalke 04,195,37,5.27
3890425,Hertha Berlin,303,40,7.57
3890425,Werder Bremen,270,47,5.74
3890426,Augsburg,258,46,5.61
3890426,Eintracht Frankfurt,215,37,5.81
3890427,Bayer Leverkusen,208,41,5.07
3890427,Hannover 96,353,37,9.54
3890428,Bayern Munich,126,33,3.82
3890428,Hoffenheim,646,30,21.53
3890429,FC Köln,435,34,12.79
3890429,Wolfsburg,198,30,6.6
3890430,Borussia Mönchengladbach,323,37,8.73
3890430,Werder Bremen,238,40,5.95
3890431,Bayer Leverkusen,314,49,6.41
3890431,Bayern Munich,227,36,6.31
3890432,Schalke 04,341,25,13.64
3890432,Wolfsburg,204,30,6.8
3890433,Eintracht Frankfurt,241,22,10.95
3890433,VfB Stuttgart,457,24,19.04
3890434,FSV Mainz 05,332,53,6.26
3890434,Hannover 96,287,47,6.11
3890435,Borussia Dortmund,177,39,4.54
3890435,Hertha Berlin,523,36,14.53
3890436,Augsburg,241,43,5.6
3890436,Ingolstadt,269,63,4.27
3890437,Darmstadt 98,445,34,13.09
3890437,Hoffenheim,180,44,4.09
3890438,FC Köln,324,31,10.45
3890438,Hamburger SV,254,42,6.05
3890439,FSV Mainz 05,328,37,8.86
3890439,Schalke 04,242,39,6.21
3890440,Eintracht Frankfurt,230,43,5.35
3890440,FC Köln,312,26,12.0
3890441,Hertha Berlin,341,29,11.76
3890441,VfB Stuttgart,244,27,9.04
3890442,Borussia Dortmund,164,46,3.57
3890442,Hannover 96,712,15,47.47
3890443,Hoffenheim,326,42,7.76
3890443,Werder Bremen,276,39,7.08
3890444,Bayer Leverkusen,158,43,3.67
3890444,Darmstadt 98,273,46,5.93
3890445,Ingolstadt,226,66,3.42
3890445,Wolfsburg,294,30,9.8
3890446,Augsburg,519,35,14.83
3890446,Bayern Munich,174,30,5.8
3890447,Borussia Mönchengladbach,263,37,7.11
3890447,Hamburger SV,325,51,6.37
3890448,Eintracht Frankfurt,326,36,9.06
3890448,Hamburger SV,279,52,5.37
3890449,Ingolstadt,302,51,5.92
3890449,Werder Bremen,204,61,3.34
3890450,Borussia Mönchengladbach,265,46,5.76
3890450,FC Köln,367,43,8.53
3890451,Hertha Berlin,288,39,7.38
3890451,Wolfsburg,210,35,6.0
3890452,FSV Mainz 05,284,27,10.52
3890452,Hoffenheim,216,34,6.35
3890453,Bayern Munich,95,22,4.32
3890453,Darmstadt 98,657,34,19.32
3890454,Augsburg,303,45,6.73
3890454,Hannover 96,284,37,7.68
3890455,Schalke 04,312,27,11.56
3890455,VfB Stuttgart,231,50,4.62
3890456,Bayer Leverkusen,204,49,4.16
3890456,Borussia Dortmund,268,32,8.38
3890457,FC Köln,279,41,6.8
3890457,Hertha Berlin,259,37,7.0
3890458,Bayern Munich,190,25,7.6
3890458,Wolfsburg,548,23,23.83
3890459,Darmstadt 98,316,69,4.58
3890459,Werder Bremen,165,54,3.06
3890460,Hannover 96,376,24,15.67
3890460,VfB Stuttgart,207,46,4.5
3890461,Hamburger SV,260,50,5.2
3890461,Ingolstadt,228,57,4.0
3890462,Augsburg,357,40,8.93
3890462,Borussia Mönchengladbach,325,20,16.25
3890463,Bayer Leverkusen,214,44,4.86
3890463,FSV Mainz 05,325,49,6.63
3890464,Borussia Dortmund,154,30,5.13
3890464,Hoffenheim,632,28,22.57
3890465,Eintracht Frankfurt,305,43,7.09
3890465,Schalke 04,289,32,9.03
3890466,Hannover 96,622,15,41.47
3890466,Wolfsburg,273,26,10.5
3890467,FC Köln,333,43,7.74
3890467,Ingolstadt,206,61,3.38
3890468,Borussia Dortmund,215,37,5.81
3890468,Darmstadt 98,461,43,10.72
3890469,Augsburg,322,25,12.88
3890469,Hoffenheim,305,17,17.94
3890470,Eintracht Frankfurt,256,57,4.49
3890470,Hertha Berlin,318,35,9.09
3890471,Borussia Mönchengladbach,292,26,11.23
3890471,VfB Stuttgart,379,32,11.84
3890472,Bayer Leverkusen,166,45,3.69
3890472,Werder Bremen,394,34,11.59
3890473,Hamburger SV,473,35,13.51
3890473,Schalke 04,151,45,3.36
3890474,Bayern Munich,93,39,2.38
3890474,FSV Mainz 05,771,28,27.54
3890475,Borussia Mönchengladbach,287,41,7.0
3890475,Wolfsburg,436,31,14.06
3890476,Hoffenheim,198,24,8.25
3890476,VfB Stuttgart,367,36,10.19
3890477,Augsburg,402,29,13.86
3890477,Bayer Leverkusen,235,50,4.7
3890478,Hannover 96,269,36,7.47
3890478,Werder Bremen,311,51,6.1
3890479,Eintracht Frankfurt,177,54,3.28
3890479,Ingolstadt,367,56,6.55
3890480,FC Köln,327,41,7.98
3890480,Schalke 04,307,37,8.3
3890481,Bayern Munich,245,36,6.81
3890481,Borussia Dortmund,477,23,20.74
3890482,Darmstadt 98,283,59,4.8
3890482,FSV Mainz 05,198,40,4.95
3890483,Hamburger SV,238,44,5.41
3890483,Hertha Berlin,352,49,7.18
3890484,Hertha Berlin,344,36,9.56
3890484,Schalke 04,258,27,9.56
3890485,Ingolstadt,236,52,4.54
3890485,VfB Stuttgart,203,43,4.72
3890486,Hoffenheim,407,28,14.54
3890486,Wolfsburg,195,37,5.27
3890487,Augsburg,185,37,5.0
3890487,Darmstadt 98,304,52,5.85
3890488,Borussia Mönchengladbach,272,29,9.38
3890488,Eintracht Frankfurt,487,42,11.6
3890489,Bayern Munich,99,33,3.0
3890489,Werder Bremen,818,16,51.13
3890490,FC Köln,437,35,12.49
3890490,Hannover 96,266,47,5.66
3890491,Borussia Dortmund,202,28,7.21
3890491,FSV Mainz 05,470,52,9.04
3890492,Bayer Leverkusen,246,57,4.32
3890492,Hamburger SV,267,47,5.68
3890493,Borussia Mönchengladbach,232,32,7.25
3890493,Schalke 04,508,31,16.39
3890494,FSV Mainz 05,289,47,6.15
3890494,Werder Bremen,300,37,8.11
3890495,Bayern Munich,132,37,3.57
3890495,FC Köln,676,36,18.78
3890496,Hertha Berlin,291,26,11.19
3890496,Ingolstadt,259,62,4.18
3890497,Eintracht Frankfurt,217,62,3.5
3890497,Hannover 96,346,46,7.52
3890498,Darmstadt 98,515,42,12.26
3890498,Wolfsburg,146,38,3.84
3890499,Hamburger SV,176,52,3.38
3890499,Hoffenheim,378,42,9.0
3890500,Bayer Leverkusen,280,48,5.83
3890500,VfB Stuttgart,259,37,7.0
3890501,Augsburg,663,30,22.1
3890501,Borussia Dortmund,180,22,8.18
3890502,Bayer Leverkusen,228,50,4.56
3890502,Wolfsburg,286,30,9.53
3890503,Augsburg,213,34,6.26
3890503,FSV Mainz 05,253,32,7.91
3890504,Hamburger SV,384,50,7.68
3890504,Hannover 96,260,49,5.31
3890505,Bayern Munich,179,31,5.77
3890505,Eintracht Frankfurt,410,35,11.71
3890506,Darmstadt 98,226,53,4.26
3890506,VfB Stuttgart,165,40,4.13
3890507,Borussia Dortmund,171,41,4.17
3890507,Werder Bremen,555,29,19.14
3890508,Ingolstadt,286,56,5.11
3890508,Schalke 04,240,35,6.86
3890509,FC Köln,407,20,20.35
3890509,Hoffenheim,292,31,9.42
3890510,Borussia Mönchengladbach,270,49,5.51
3890510,Hertha Berlin,341,30,11.37
3890511,Hannover 96,350,37,9.46
3890511,Hertha Berlin,231,32,7.22
3890512,Eintracht Frankfurt,211,48,4.4
3890512,Hoffenheim,272,41,6.63
3890513,FSV Mainz 05,267,44,6.07
3890513,Wolfsburg,254,20,12.7
3890514,Augsburg,322,46,7.0
3890514,Werder Bremen,185,53,3.49
3890515,Darmstadt 98,395,54,7.31
3890515,Hamburger SV,167,37,4.51
3890516,Bayern Munich,125,21,5.95
3890516,VfB Stuttgart,601,37,16.24
3890517,Borussia Mönchengladbach,331,40,8.27
3890517,Ingolstadt,215,62,3.47
3890518,Borussia Dortmund,236,35,6.74
3890518,Schalke 04,286,43,6.65
3890519,Bayer Leverkusen,351,31,11.32
3890519,FC Köln,286,33,8.67
3890520,Borussia Mönchengladbach,297,36,8.25
3890520,Hannover 96,282,49,5.76
3890521,Bayer Leverkusen,209,44,4.75
3890521,Eintracht Frankfurt,312,56,5.57
3890522,Augsburg,261,25,10.44
3890522,VfB Stuttgart,220,50,4.4
3890523,Werder Bremen,331,63,5.25
3890523,Wolfsburg,253,36,7.03
3890524,Hertha Berlin,359,24,14.96
3890524,Hoffenheim,259,25,10.36
3890525,Darmstadt 98,322,47,6.85
3890525,Ingolstadt,138,53,2.6
3890526,Bayern Munich,226,28,8.07
3890526,Schalke 04,605,22,27.5
3890527,FC Köln,247,31,7.97
3890527,FSV Mainz 05,312,33,9.45
3890528,Borussia Dortmund,149,25,5.96
3890528,Hamburger SV,636,33,19.27
3890529,Hamburger SV,333,61,5.46
3890529,Werder Bremen,225,46,4.89
3890530,Borussia Dortmund,341,30,11.37
3890530,VfB Stuttgart,313,52,6.02
3890531,Darmstadt 98,278,52,5.35
3890531,FC Köln,229,14,16.36
3890532,Hannover 96,180,44,4.09
3890532,Ingolstadt,387,57,6.79
3890533,Bayern Munich,165,28,5.89
3890533,Hertha Berlin,498,39,12.77
3890534,Bayer Leverkusen,333,35,9.51
3890534,Schalke 04,256,39,6.56
3890535,Augsburg,590,37,15.95
3890535,Wolfsburg,128,42,3.05
3890536,Borussia Mönchengladbach,230,41,5.61
3890536,Hoffenheim,389,38,10.24
3890537,Eintracht Frankfurt,188,52,3.62
3890537,FSV Mainz 05,261,43,6.07
3890538,Augsburg,215,29,7.41
3890538,FC Köln,382,25,15.28
3890539,Darmstadt 98,328,49,6.69
3890539,Eintracht Frankfurt,176,42,4.19
3890540,Bayer Leverkusen,255,43,5.93
3890540,Hertha Berlin,316,35,9.03
3890541,Bayern Munich,258,57,4.53
3890541,Borussia Mönchengladbach,430,41,10.49
3890542,Borussia Dortmund,181,33,5.48
3890542,Wolfsburg,410,40,10.25
3890543,Hannover 96,245,52,4.71
3890543,Schalke 04,287,59,4.86
3890544,Hoffenheim,233,35,6.66
3890544,Ingolstadt,240,44,5.45
3890545,FSV Mainz 05,231,50,4.62
3890545,Hamburger SV,262,65,4.03
3890546,VfB Stuttgart,238,45,5.29
3890546,Werder Bremen,329,37,8.89
3890547,Hannover 96,295,46,6.41
3890547,Hoffenheim,241,48,5.02
3890548,Bayern Munich,219,30,7.3
3890548,Ingolstadt,243,54,4.5
3890549,Augsburg,440,32,13.75
3890549,Schalke 04,135,36,3.75
3890550,Bayer Leverkusen,366,40,9.15
3890550,Borussia Mönchengladbach,286,41,6.98
3890551,Hamburger SV,261,49,5.33
3890551,Wolfsburg,225,29,7.76
3890552,FSV Mainz 05,260,48,5.42
3890552,VfB Stuttgart,208,43,4.84
3890553,Borussia Dortmund,74,24,3.08
3890553,Eintracht Frankfurt,670,33,20.3
3890554,FC Köln,225,42,5.36
3890554,Werder Bremen,279,42,6.64
3890555,Darmstadt 98,471,50,9.42
3890555,Hertha Berlin,117,29,4.03
3890556,VfB Stuttgart,330,49,6.73
3890556,Wolfsburg,309,13,23.77
3890557,Eintracht Frankfurt,385,52,7.4
3890557,Werder Bremen,140,44,3.18
3890558,FSV Mainz 05,342,42,8.14
3890558,Hertha Berlin,189,45,4.2
3890559,Bayern Munich,232,30,7.73
3890559,Hannover 96,384,43,8.93
3890560,Borussia Mönchengladbach,201,31,6.48
3890560,Darmstadt 98,481,38,12.66
3890561,Hoffenheim,262,35,7.49
3890561,Schalke 04,322,31,10.39
3890562,Borussia Dortmund,89,30,2.97
3890562,FC Köln,863,14,61.64
3890563,Bayer Leverkusen,252,38,6.63
3890563,Ingolstadt,200,54,3.7
3890564,Augsburg,271,41,6.61
3890564,Hamburger SV,248,43,5.77
3893787,New Zealand Women's,219,43,5.09
3893787,Norway Women's,258,47,5.49
3893788,Australia Women's,173,29,5.97
3893788,Republic of Ireland Women's,296,32,9.25
3893789,Philippines Women's,476,22,21.64
3893789,Switzerland Women's,152,28,5.43
3893790,Canada Women's,119,32,3.72
3893790,Nigeria Women's,389,31,12.55
3893791,Costa Rica Women's,568,29,19.59
3893791,Spain Women's,60,32,1.88
3893792,United States Women's,89,41,2.17
3893792,Vietnam Women's,442,25,17.68
3893793,Japan Women's,199,22,9.05
3893793,Zambia Women's,414,28,14.79
3893794,England Women's,98,48,2.04
3893794,Haiti Women's,513,22,23.32
3893795,China PR Women's,274,41,6.68
3893795,Denmark Women's,250,38,6.58
3893796,South Africa Women's,451,14,32.21
3893796,Sweden Women's,137,25,5.48
3893797,Netherlands Women's,214,37,5.78
3893797,Portugal Women's,273,48,5.69
3893798,France Women's,107,35,3.06
3893798,Jamaica Women's,385,32,12.03
3893799,Germany Women's,155,35,4.43
3893799,Morocco Women's,378,36,10.5
3893800,Argentina Women's,273,39,7.0
3893800,Italy Women's,216,47,4.6
3893801,Brazil Women's,82,31,2.65
3893801,Panama Women's,494,20,24.7
3893802,Colombia Women's,194,41,4.73
3893802,Korea Republic Women's,271,56,4.84
3893803,New Zealand Women's,168,39,4.31
3893803,Philippines Women's,395,34,11.62
3893804,Norway Women's,315,30,10.5
3893804,Switzerland Women's,333,23,14.48
3893805,Costa Rica Women's,361,32,11.28
3893805,Japan Women's,191,34,5.62
3893806,Spain Women's,115,34,3.38
3893806,Zambia Women's,534,20,26.7
3893807,Canada Women's,183,37,4.95
3893807,Republic of Ireland Women's,368,43,8.56
3893808,Netherlands Women's,300,35,8.57
3893808,United States Women's,264,48,5.5
3893809,Australia Women's,147,23,6.39
3893809,Nigeria Women's,327,25,13.08
3893810,Portugal Women's,114,24,4.75
3893810,Vietnam Women's,466,26,17.92
3893811,Denmark Women's,413,44,9.39
3893811,England Women's,145,31,4.68
3893812,Argentina Women's,176,31,5.68
3893812,South Africa Women's,367,44,8.34
3893813,China PR Women's,247,40,6.18
3893813,Haiti Women's,257,30,8.57
3893814,Italy Women's,282,27,10.44
3893814,Sweden Women's,254,32,7.94
3893815,Brazil Women's,299,33,9.06
3893815,France Women's,223,53,4.21
3893816,Jamaica Women's,209,34,6.15
3893816,Panama Women's,209,32,6.53
3893817,New Zealand Women's,255,57,4.47
3893817,Switzerland Women's,299,33,9.06
3893818,Colombia Women's,394,33,11.94
3893818,Germany Women's,163,40,4.07
3893819,Korea Republic Women's,139,37,3.76
3893819,Morocco Women's,345,31,11.13
3893820,Norway Women's,146,20,7.3
3893820,Philippines Women's,406,24,16.92
3893821,Australia Women's,348,37,9.41
3893821,Canada Women's,158,40,3.95
3893822,Japan Women's,750,26,28.85
3893822,Spain Women's,100,30,3.33
3893823,Costa Rica Women's,144,30,4.8
3893823,Zambia Women's,306,25,12.24
3893824,Nigeria Women's,299,21,14.24
3893824,Republic of Ireland Women's,206,25,8.24
3893825,Denmark Women's,180,38,4.74
3893825,Haiti Women's,302,27,11.19
3893826,Portugal Women's,208,39,5.33
3893826,United States Women's,224,42,5.33
3893827,Netherlands Women's,103,35,2.94
3893827,Vietnam Women's,676,17,39.76
3893828,China PR Women's,595,23,25.87
3893828,England Women's,149,43,3.47
3893829,France Women's,92,59,1.56
3893829,Panama Women's,402,21,19.14
3893830,Argentina Women's,321,23,13.96
3893830,Sweden Women's,175,45,3.89
3893831,Italy Women's,172,29,5.93
3893831,South Africa Women's,307,26,11.81
3893832,Brazil Women's,124,28,4.43
3893832,Jamaica Women's,509,35,14.54
3893833,Germany Women's,134,34,3.94
3893833,Korea Republic Women's,394,55,7.16
3893834,Colombia Women's,193,36,5.36
3893834,Morocco Women's,275,34,8.09
3895052,Bayer Leverkusen,324,32,10.13
3895052,RB Leipzig,332,29,11.45
3895060,Bayer Leverkusen,318,23,13.83
3895060,Borussia Mönchengladbach,509,21,24.24
3895067,Bayer Leverkusen,113,19,5.95
3895067,Darmstadt 98,697,28,24.89
3895074,Bayer Leverkusen,430,21,20.48
3895074,Bayern Munich,368,34,10.82
3895086,Bayer Leverkusen,162,29,5.59
3895086,FC Heidenheim,658,26,25.31
3895095,Bayer Leverkusen,329,21,15.67
3895095,FSV Mainz 05,427,37,11.54
3895107,Bayer Leverkusen,183,26,7.04
3895107,FC Köln,498,20,24.9
3895113,Bayer Leverkusen,260,24,10.83
3895113,Wolfsburg,399,41,9.73
