match_id,team,possession_pct,total_xg,epr,style
8652,Russia,35.1,4.988439190201461,7.04,Clinical/Direct
8655,Belgium,62.93,0.5668683014810085,111.01,Patient Build-up
8655,France,37.07,1.681686770170927,22.04,Balanced
8656,Croatia,54.99,2.1413194215856493,25.68,Balanced
8656,England,45.01,0.5466641029343009,82.34,Patient Build-up
8657,England,57.85,1.3353566229343414,43.32,Patient Build-up
8657,Belgium,42.15,1.320658452808857,31.92,Balanced
8658,Croatia,65.48,1.480287715792656,44.23,Patient Build-up
8658,France,34.52,1.0979636255651712,31.44,Balanced
9575,Barcelona,60.35,1.1637680185958743,51.86,Patient Build-up
9575,Real Betis,39.65,0.1911650225520134,207.41,Patient Build-up
9581,Barcelona,72.96,2.2130003832280636,32.97,Balanced
9581,Deportivo Alavés,27.04,0.6554198954254389,41.26,Patient Build-up
9592,Barcelona,75.17,3.0948080886155367,24.29,Balanced
9592,Espanyol,24.83,0.4680516282096505,53.05,Patient Build-up
9602,Barcelona,69.65,0.5557288639247417,125.33,Patient Build-up
9602,Getafe,30.35,0.6546389134600759,46.36,Patient Build-up
9609,Barcelona,60.11,2.0014582239091396,30.03,Balanced
9609,Eibar,39.89,1.032137606292963,38.65,Balanced
9620,Barcelona,60.39,0.9824887234717607,61.47,Patient Build-up
9620,Girona,39.61,1.086478213313967,36.46,Balanced
9636,Las Palmas,52.22,0.5681828176602721,91.91,Patient Build-up
9636,Barcelona,47.78,3.1009647604078054,15.41,Clinical/Direct
9642,Barcelona,68.05,1.3139940556138754,51.79,Patient Build-up
9642,Atlético Madrid,31.95,0.3977467529475689,80.33,Patient Build-up
9650,Barcelona,64.09,1.8173423111438751,35.27,Balanced
9650,Málaga,35.91,0.7195069845765829,49.91,Patient Build-up
9661,Barcelona,60.24,2.6556588392704725,22.68,Balanced
9661,Athletic Club,39.76,1.310543555766344,30.34,Balanced
9673,Barcelona,51.94,1.8726843856275082,27.74,Balanced
9673,Sevilla,48.06,0.48007024824619293,100.11,Patient Build-up
